标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
LEAML: Label-Efficient Adaptation to Out-of-Distribution Visual Tasks for Multimodal Large Language Models,[翻译]LEAML: Label-Efficient Adaptation to Out-of-Distribution Visual Tasks for Multimodal Large Language Models,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03232v1,http://arxiv.org/abs/2510.03232v1,2510.03232v1,本文提出了LEAML，一种针对多模态大语言模型在专业领域视觉任务中进行高效适应的框架。该方法通过结合有限的带标签问答样本和大量未标注图像，生成与领域相关的伪问答对，提升模型在数据稀缺情况下的表现。通过选择性更新与问答任务密切相关的神经元，LEAML有效获取领域知识。实验证明，在胃肠内镜和体育问答任务中，LEAML在极少监督条件下显著优于传统微调方法，展示了其在专业视觉任务中提升模型泛化能力的潜力。
Reward Models are Metrics in a Trench Coat,[翻译]Reward Models are Metrics in a Trench Coat,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03231v1,http://arxiv.org/abs/2510.03231v1,2510.03231v1,本文探讨了奖励模型与评价指标在大语言模型后期训练中的密切关系，指出两者在研究中往往被割裂对待，导致术语重复和常见问题未得到有效解决。作者通过对比分析表明，评价指标在某些任务上表现优于奖励模型，强调两者领域的融合有助于提升模型质量。论文还总结了当前面临的挑战，如虚假相关性和奖励欺骗，并提出通过更紧密合作改进偏好获取、数据质量和评估方法，为未来研究指明了方向。
Improving GUI Grounding with Explicit Position-to-Coordinate Mapping,通过显式位置到坐标映射提升GUI定位能力,03 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.03230v1,http://arxiv.org/abs/2510.03230v1,2510.03230v1,本文针对自然语言指令映射到图形界面像素坐标的难题，提出了两项关键改进：引入显式的坐标标记（RULER tokens）以替代隐式坐标推断，和改进空间编码方法（I-MRoPE）以均衡宽高维度的表示。该方法有效提升了模型在不同分辨率界面上的定位准确性，尤其是在高分辨率环境中表现显著。实验结果表明，显式空间引导显著增强了图形界面自动化的鲁棒性和适应性。
Test-Time Defense Against Adversarial Attacks via Stochastic Resonance of Latent Ensembles,通过潜在集成的随机共振实现对抗攻击的测试时防御,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03224v1,http://arxiv.org/abs/2510.03224v1,2510.03224v1,本文提出了一种在测试阶段抵御对抗性攻击的新方法，通过引入小幅随机扰动并融合多种特征表示，有效提升模型的鲁棒性，同时避免信息损失。该方法无需额外训练或模型调整，适用于多种网络结构和攻击类型。实验证明，该策略不仅在图像分类任务中显著恢复准确率，还首次实现了对立体匹配和光流等密集预测任务的通用防御，展示了其广泛的适用性和实用价值。
Self-Anchor: Large Language Model Reasoning via Step-by-step Attention Alignment,Self-Anchor：通过逐步注意力对齐实现大语言模型推理,03 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.03223v1,http://arxiv.org/abs/2510.03223v1,2510.03223v1,本文提出了Self-Anchor，一种引导大型语言模型在复杂推理任务中持续关注关键推理步骤的新方法。通过将推理过程拆解为结构化计划，并自动调整模型注意力，Self-Anchor有效避免了长推理链中重要信息被忽略的问题。实验结果表明，该方法在六个基准测试中优于现有提示技术，显著缩小了普通模型与专用推理模型之间的性能差距，提升了模型在复杂推理任务中的表现，且无需额外训练。
Low-probability Tokens Sustain Exploration in Reinforcement Learning with Verifiable Reward,低概率标记维持具可验证奖励的强化学习中的探索,03 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.03222v1,http://arxiv.org/abs/2510.03222v1,2510.03222v1,本文针对强化学习中基于可验证奖励的方法在训练过程中探索能力下降的问题，发现关键在于低概率但有价值的“推理火花”被过度惩罚而消失。为此，作者提出了一种低概率正则化策略，通过构建一个去除噪声后的代理分布，保护这些重要的低概率令牌，防止探索能力退化。实验结果表明，该方法显著提升了训练稳定性和模型性能，在多个数学推理基准测试中取得了领先成绩。该研究为强化学习中的有效探索提供了新的思路。
Abstain and Validate: A Dual-LLM Policy for Reducing Noise in Agentic Program Repair,放弃与验证：一种用于减少Agentic程序修复噪声的双重LLM策略,03 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.03217v1,http://arxiv.org/abs/2510.03217v1,2510.03217v1,无法生成摘要。
Wave-GMS: Lightweight Multi-Scale Generative Model for Medical Image Segmentation,Wave-GMS：用于医学图像分割的轻量级多尺度生成模型,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03216v1,http://arxiv.org/abs/2510.03216v1,2510.03216v1,本文提出了一种名为Wave-GMS的轻量级多尺度生成模型，专为医疗图像分割设计。该模型参数量小，支持在内存受限的GPU上使用大批量数据训练，无需依赖大型预训练模型。通过在四个公开医疗图像数据集上的实验证明，Wave-GMS不仅实现了领先的分割性能，还表现出良好的跨领域泛化能力，适合在资源有限的医疗环境中推广应用。相关代码已公开。
Cache-to-Cache: Direct Semantic Communication Between Large Language Models,Cache-to-Cache：大语言模型之间的直接语义通信,03 Oct 2025,LLM,THU,http://arxiv.org/pdf/2510.03215v1,http://arxiv.org/abs/2510.03215v1,2510.03215v1,无法生成摘要。
Coevolutionary Continuous Discrete Diffusion: Make Your Diffusion Language Model a Latent Reasoner,协同进化连续离散扩散：让你的扩散语言模型成为潜在推理器,03 Oct 2025,Diffusion Model,Other,http://arxiv.org/pdf/2510.03206v1,http://arxiv.org/abs/2510.03206v1,2510.03206v1,无法生成摘要。
FocusAgent: Simple Yet Effective Ways of Trimming the Large Context of Web Agents,FocusAgent：简单而有效的Web智能体大上下文裁剪方法,03 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.03204v1,http://arxiv.org/abs/2510.03204v1,2510.03204v1,无法生成摘要。
Best-of-Majority: Minimax-Optimal Strategy for Pass@$k$ Inference Scaling,Best-of-Majority：Pass@$k$推理扩展的极小极大最优策略,03 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.03199v1,http://arxiv.org/abs/2510.03199v1,2510.03199v1,本文针对大语言模型生成多个候选答案并选取最佳响应的任务，提出了一种新的推理策略——“多数最佳选择”（Best-of-Majority，BoM）。该方法结合了多数投票和最佳选择的优势，通过先筛选高频候选，再从中选出最佳，显著提升了多次响应情况下的性能。理论分析证明BoM在采样预算充足时达到最优的错误率界限，且性能不会因样本数量增加而下降。实验证明，BoM在数学问题推理中优于传统的多数投票和最佳选择方法，展示了其在提升模型推理效果上的潜力与优势。
Memory Forcing: Spatio-Temporal Memory for Consistent Scene Generation on Minecraft,Memory Forcing：用于Minecraft中一致性场景生成的时空记忆,03 Oct 2025,Diffusion Model,Other,http://arxiv.org/pdf/2510.03198v1,http://arxiv.org/abs/2510.03198v1,2510.03198v1,无法生成摘要。
CoDA: Agentic Systems for Collaborative Data Visualization,CoDA：用于协作数据可视化的智能体系统,03 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.03194v1,http://arxiv.org/abs/2510.03194v1,2510.03194v1,无法生成摘要。
Product-Quantised Image Representation for High-Quality Image Synthesis,用于高质量图像合成的乘积量化图像表示,03 Oct 2025,Diffusion Model,Other,http://arxiv.org/pdf/2510.03191v1,http://arxiv.org/abs/2510.03191v1,2510.03191v1,本文提出了PQGAN，一种将经典的乘积量化方法应用于图像生成的自动编码器框架。相比现有技术，PQGAN在图像重建质量上显著提升，峰值信噪比提高至37dB，且生成图像的多项评价指标大幅优化。作者深入分析了编码参数对性能的影响，揭示了不同量化策略的表现规律，并提供了有效的超参数选择指导。此外，PQGAN可无缝集成到预训练扩散模型中，实现更高效的生成速度或更高分辨率的图像生成，展示了其在高质量图像合成中的广泛应用潜力。
PRISM-Physics: Causal DAG-Based Process Evaluation for Physics Reasoning,PRISM-Physics：基于因果有向无环图的物理推理过程评估,03 Oct 2025,AI4Science,Other,http://arxiv.org/pdf/2510.03185v1,http://arxiv.org/abs/2510.03185v1,2510.03185v1,无法生成摘要。
Simulation to Rules: A Dual-VLM Framework for Formal Visual Planning,[翻译]Simulation to Rules: A Dual-VLM Framework for Formal Visual Planning,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03182v1,http://arxiv.org/abs/2510.03182v1,2510.03182v1,本文提出了一种名为VLMFP的双视觉语言模型框架，旨在自动生成形式化视觉规划所需的规则和问题描述文件。该方法结合了视觉语言模型和模拟模型的优势，通过模拟动作后果辅助生成和优化规划规则，实现了无需人工预定义规则文件的自主规划。实验表明，VLMFP在多个网格世界环境中表现出良好的泛化能力，能够有效应对不同场景和规则变化，显著提升了视觉规划的准确性和实用性。
Q-Learning with Shift-Aware Upper Confidence Bound in Non-Stationary Reinforcement Learning,非平稳强化学习中具有时移感知上置信界的Q学习,03 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.03181v1,http://arxiv.org/abs/2510.03181v1,2510.03181v1,本论文研究了在环境动态变化下的强化学习问题，针对传统方法在环境分布突变后可能产生次优策略的问题，提出了一种基于转移密度检测的改进算法——DQUCB。该算法能够及时识别环境变化，提升不确定性估计的准确性，从而更好地平衡探索与利用。理论分析证明了其在性能上的优势，实验证明DQUCB在多个强化学习任务及实际的COVID-19患者分配问题中均表现出更低的损失，且保持了较高的计算效率。
When Names Disappear: Revealing What LLMs Actually Understand About Code,当名称消失时：揭示大语言模型对代码的真实理解,03 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.03178v1,http://arxiv.org/abs/2510.03178v1,2510.03178v1,本文探讨了大型语言模型（LLMs）在理解代码时依赖的两种信息：代码的结构语义和可读的命名信息。研究发现，去除命名信息会显著降低模型在代码意图理解任务中的表现，同时也影响了本应仅依赖结构的执行任务，表明现有测试更偏向于记忆命名模式而非真正的语义理解。为此，作者设计了一套保持代码行为不变但隐藏命名信息的方法，并基于此构建了新的评测基准ClassEval-Obf。实验表明，该基准能有效减少模型对命名的依赖，提供更真实可靠的代码理解能力评估。
Topic Modeling as Long-Form Generation: Can Long-Context LLMs revolutionize NTM via Zero-Shot Prompting?,作为长文本生成的主题建模：长上下文大语言模型能否通过零样本提示革新神经主题模型？,03 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.03174v1,http://arxiv.org/abs/2510.03174v1,2510.03174v1,无法生成摘要。
Optimal Smooth Coverage Trajectory Planning for Quadrotors in Cluttered Environment,复杂环境中四旋翼无人机的最优平滑覆盖轨迹规划,03 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.03169v1,http://arxiv.org/abs/2510.03169v1,2510.03169v1,本文针对无人机在复杂环境中进行覆盖巡航的问题，提出了一种优化的平滑轨迹规划方法。该方法先利用遗传算法确定访问目标点的最优顺序，再通过非线性优化调整轨迹以兼顾平滑性、时间效率和避障需求。仿真结果表明，该算法能够有效生成满足多重约束的平滑覆盖路径，提升了无人机在电力巡检等场景中的作业效率和安全性。
UniShield: An Adaptive Multi-Agent Framework for Unified Forgery Image Detection and Localization,[翻译]UniShield: An Adaptive Multi-Agent Framework for Unified Forgery Image Detection and Localization,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03161v1,http://arxiv.org/abs/2510.03161v1,2510.03161v1,本文提出了UniShield，一种基于多智能体的统一系统，旨在检测和定位多种类型的图像伪造，包括图像篡改、文档伪造、深度伪造及AI生成图像。UniShield通过感知智能体动态选择合适的检测模型，并整合多种专业检测器，实现了跨领域的高效检测和定位。实验结果表明，UniShield在准确性和适应性方面均优于现有专用及统一检测方法，具有较强的实用价值和推广潜力。
"SpineBench: A Clinically Salient, Level-Aware Benchmark Powered by the SpineMed-450k Corpus",SpineBench：基于SpineMed-450k语料库的临床显著、具备椎体层级感知的基准测试,03 Oct 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2510.03160v1,http://arxiv.org/abs/2510.03160v1,2510.03160v1,无法生成摘要。
Neural Correlates of Language Models Are Specific to Human Language,语言模型的神经相关性特异于人类语言,03 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.03156v1,http://arxiv.org/abs/2510.03156v1,2510.03156v1,本研究验证了大型语言模型隐藏层状态与人类大脑语言任务中脑活动之间的相关性，排除了维度过高和相似性测量方法的影响，进一步确认这种关联特异于以人类语言训练的模型。此外，研究发现模型中的位置编码对该相关性至关重要。结果不仅巩固了先前发现，也为探讨先进语言模型的生物学合理性和解释性提供了新的实证支持。
EditLens: Quantifying the Extent of AI Editing in Text,EditLens：量化文本中AI编辑的程度,03 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.03154v1,http://arxiv.org/abs/2510.03154v1,2510.03154v1,本文提出了一种方法，用于量化文本中由人工智能编辑的程度。不同于以往仅检测完全由AI生成的文本，作者设计了轻量级相似度指标来衡量AI对原始人类文本的修改幅度，并通过人工标注验证其有效性。基于此，训练了EditLens回归模型，能够准确预测文本中AI编辑的比例，在区分人类写作、AI生成和混合文本方面表现优异。该研究不仅提升了AI编辑文本的识别能力，也为作者身份鉴定、教育监管和相关政策制定提供了重要工具。作者还以Grammarly为案例，展示了模型的实际应用价值，并计划公开数据和模型以促进后续研究。
Improving Cooperation in Collaborative Embodied AI,[翻译]Improving Cooperation in Collaborative Embodied AI,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03153v1,http://arxiv.org/abs/2510.03153v1,2510.03153v1,本文研究了如何通过优化提示设计提升多智能体系统中基于大型语言模型的协作能力。基于CoELA框架，作者系统评估了不同语言模型和提示策略对多智能体沟通、推理及任务协调的影响，发现优化提示能显著提高协作效率，最佳方案使系统性能提升了22%。此外，研究还引入了语音交互功能，增强了用户体验和系统的交互性。该工作为提升协作型智能体的表现和用户交互提供了有效方法和实践指导。
ReeMark: Reeb Graphs for Simulating Patterns of Life in Spatiotemporal Trajectories,[翻译]ReeMark: Reeb Graphs for Simulating Patterns of Life in Spatiotemporal Trajectories,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03152v1,http://arxiv.org/abs/2510.03152v1,2510.03152v1,本文提出了一种名为Markovian Reeb Graphs的新方法，用于模拟和预测人类的时空移动轨迹。该方法通过结合个体和群体的移动模式，能够生成既保持日常生活规律又体现行为多样性的真实轨迹。实验结果表明，该方法在多个城市数据集上表现出较高的准确性和效率。该框架具有良好的扩展性，适用于城市规划、疫情防控和交通管理等多种实际场景。
Taming Imperfect Process Verifiers: A Sampling Perspective on Backtracking,[翻译]Taming Imperfect Process Verifiers: A Sampling Perspective on Backtracking,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03149v1,http://arxiv.org/abs/2510.03149v1,2510.03149v1,本文针对结合语言模型与过程验证器进行生成的测试算法，提出了一种新的采样方法VGB。该方法通过引入概率性回溯机制，有效缓解了验证器错误导致的生成失败问题，提升了生成过程的鲁棒性。VGB将生成过程视为在部分生成树上的随机游走，借鉴了理论计算机科学中近似计数与采样的经典方法。实验证明，VGB在合成及真实语言任务中均优于现有基线，展示了其在提升生成质量和稳定性方面的潜力。
MM-Nav: Multi-View VLA Model for Robust Visual Navigation via Multi-Expert Learning,MM-Nav：基于多专家学习的多视角VLA模型用于鲁棒视觉导航,03 Oct 2025,Embodied AI,Other,http://arxiv.org/pdf/2510.03142v1,http://arxiv.org/abs/2510.03142v1,2510.03142v1,本文提出了一种基于视觉-语言-动作模型的多视角导航方法MM-Nav，通过整合来自三个强化学习专家的导航策略，实现对复杂环境中多种导航能力的学习。该方法利用360度视觉信息和大规模合成专家数据，在训练过程中动态平衡不同能力的表现，显著提升模型的泛化能力。实验结果表明，MM-Nav不仅在模拟环境中优于各单一专家，还在真实场景中展现出良好的导航效果，验证了多专家协同学习在视觉导航中的有效性和实用价值。
Beyond the Final Layer: Intermediate Representations for Better Multilingual Calibration in Large Language Models,超越最终层：用于提升大语言模型多语言校准的中间表示,03 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.03136v1,http://arxiv.org/abs/2510.03136v1,2510.03136v1,本文首次系统研究了大型语言模型在多语言环境下的置信度校准问题，发现非英语语言的置信度预测普遍不准确。通过分析模型内部层次结构，作者发现模型的最终层受英语训练偏差影响较大，导致多语言置信度信号较差，而中间后期层的表示更为可靠。基于此，提出了一种无需额外训练的多层加权方法（LACE），针对不同语言自适应选择最佳层组合，有效提升多语言置信度校准。该工作揭示了英语中心化训练的隐性代价，为构建更公平可信的多语言模型提供了新思路。
Mask2IV: Interaction-Centric Video Generation via Mask Trajectories,Mask2IV：基于掩码轨迹的交互中心视频生成,03 Oct 2025,Embodied AI,Other,http://arxiv.org/pdf/2510.03135v1,http://arxiv.org/abs/2510.03135v1,2510.03135v1,本文提出了Mask2IV，一种面向交互视频生成的新框架，能够生成人与物体或机器人与物体的动态交互场景。该方法通过两阶段流程，先预测动作轨迹，再基于轨迹生成视频，无需用户提供密集的掩码标注，提升了使用便捷性和控制灵活性。Mask2IV支持用户通过动作描述或空间位置直观控制交互过程。作者还构建了涵盖多样动作和对象的评测基准，实验结果表明该方法在视觉真实感和可控性方面优于现有技术，推动了交互视频生成在机器人学习和操作策略训练中的应用。
Enhancing XAI Narratives through Multi-Narrative Refinement and Knowledge Distillation,通过多叙事精炼与知识蒸馏提升可解释人工智能叙事,03 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.03134v1,http://arxiv.org/abs/2510.03134v1,2510.03134v1,本文提出了一种基于语言模型的多叙事优化与知识蒸馏方法，用于提升反事实解释的可理解性。该方法通过将大型语言模型的推理能力传递给小型模型，实现了性能与效率的平衡，增强了模型对反事实情境的解释能力。此外，作者设计了一种简便有效的评估方式，确保生成的叙事与事实和反事实信息一致。该研究显著提升了可解释人工智能在实际应用中的表现和易用性。
Signature-Informed Transformer for Asset Allocation,基于Signature-Informed Transformer的资产配置,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03129v1,http://arxiv.org/abs/2510.03129v1,2510.03129v1,本文提出了一种名为Signature-Informed Transformer（SIT）的新型资产配置方法，旨在解决传统深度学习模型在风险管理和目标匹配上的不足。SIT通过引入路径签名技术，捕捉资产动态的几何特征，并结合增强的注意力机制，将金融领域的时序关系融入模型。实验证明，SIT在标普100股票数据上的表现显著优于传统方法和常见的预测优化模型，表明结合风险意识的目标设计与几何信息对提升资产配置效果具有重要作用。该方法为量化投资提供了更稳健的工具。
A Study of Rule Omission in Raven's Progressive Matrices,[翻译]A Study of Rule Omission in Raven's Progressive Matrices,03 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.03127v1,http://arxiv.org/abs/2510.03127v1,2510.03127v1,本研究聚焦于人工智能在类比推理任务中的泛化能力，特别是在训练时刻意省略部分规则的情况下对模型表现的影响。通过对多种模型在Raven's Progressive Matrices测试集上的评估，发现当前主流模型在熟悉规则下表现良好，但面对未见过的规则时准确率显著下降，暴露出其推理能力的局限性。结果表明，现有方法更多依赖模式识别，缺乏真正的抽象推理能力，强调了设计更具鲁棒性的推理模型的必要性。
