公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-07-18 08:38:12,刚刚，OpenAI通用智能体ChatGPT Agent正式登场,OpenAI发布具备通用智能体能力的ChatGPT Agent,OpenAI推出了全新的ChatGPT Agent，实现了通用智能体能力的关键升级。该Agent能够主动选择工具，连接多种应用和网站，完成复杂任务如自动浏览日历、生成PPT、运行代码等。基于统一的智能系统，ChatGPT Agent融合了网页交互和深度信息分析能力，显著提升了AI的智能水平。目前该功能已向部分付费用户开放，未来将持续迭代升级，服务更多用户。,Agent,OpenAI,Sam Altman,https://mp.weixin.qq.com/s/4xJGBr1dXdIPHgSrPpwW5w
机器之心,2025-07-18 08:38:12,Le Chat全方面对标ChatGPT，欧洲AI新贵穷追不舍,Mistral AI发布全新多模态大语言模型Le Chat，全面对标ChatGPT,欧洲AI初创公司Mistral AI近期推出多款开源模型及升级其多模态大语言模型Le Chat，新增深度研究、语音输入、多语言推理和高级图像编辑功能，力求在应用层面与ChatGPT竞争。其语音识别模型Voxtral在多语言转写和长上下文理解方面表现领先，展示了欧洲在大模型领域的追赶势头。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/Mj3DV4_M72zYI_9SStl_4Q
机器之心,2025-07-18 08:38:12,ICCV 2025｜训练太复杂？对图片语义、布局要求太高？图像morphing终于一步到位,FreeMorph：一种无需训练的图像morphing方法,本文介绍了由南洋理工大学、南京大学和香港中文大学联合提出的FreeMorph方法，该方法通过改进预训练扩散模型中的自注意力机制，实现了无需训练即可完成高质量图像morphing。FreeMorph通过引导感知的球面插值和步骤导向的变化趋势，有效解决了传统扩散模型中身份信息丢失和过渡不连贯的问题，显著提升了不同语义与布局图像间的自然过渡效果。,Diffusion Model,Other,"操雨康, 司晨阳",https://mp.weixin.qq.com/s/jdLkts4A2QfW8NUFi_OwpA
量子位,2025-07-18 08:30:54,ChatGPT智能体正式发布，多个创业赛道昨夜无眠,OpenAI发布ChatGPT智能体，实现任务执行与信息整合一体化,OpenAI正式推出ChatGPT Agent，将深度思考与操作执行能力融合，支持自动安排会议、生成文档、规划行程等多场景应用。该智能体通过专用模型优化任务执行效率和准确性，具备网页交互、API调用等多种工具访问能力，实现了多项测试中的SOTA表现。Pro、Plus及Team用户现可使用，企业和教育版用户将于7月获得权限，显著提升工作与生活效率。,Agent,OpenAI,,https://mp.weixin.qq.com/s/5ZZewUGQBk1cXC7EDZ8Gfg
量子位,2025-07-18 08:30:54,真热AI！米哈游5亿成立新公司,米哈游成立5亿资本AI科技公司，深化人工智能与游戏融合布局,米哈游于2025年成立注册资本5亿元的上海米哈游无定谷科技有限公司，业务涵盖软件开发、动漫游戏及人工智能应用软件。公司自2018年起布局AI领域，拥有自研大模型Glossa及数字人项目，旗下团队成员包括多位来自微软、Meta等知名企业的技术专家。米哈游创始人蔡浩宇及其团队也积极推动AI原生游戏《Whispers from the Star》开发，展现其在AI驱动游戏和虚拟数字人领域的雄心。,Agent,"Meta, Microsoft","蔡浩宇, 童欣, 王宇阳, Erik Li",https://mp.weixin.qq.com/s/Gbsj-PUkutx91MAs1-b1Jw
新智元,2025-07-18 06:22:29,刚刚，奥特曼放出ChatGPT「统一智能体」！惊呼真AGI，最卷打工人来了,OpenAI发布ChatGPT Agent统一智能体，实现多任务自主执行与人机协作,OpenAI推出了ChatGPT Agent，一种融合Operator、Deep Research和ChatGPT三大技术的统一智能体系统。该系统具备自主浏览网页、执行复杂任务、生成PPT和Excel报告等能力，支持多任务并行处理和实时人机交互。ChatGPT Agent在多项基准测试中表现优异，标志着智能体技术向更高效的人机协作和通用智能迈进。,Agent,OpenAI,,https://mp.weixin.qq.com/s/_tcQK9DAjsog5x0HsScobQ
新智元,2025-07-18 06:22:29,思维链之父跳槽Meta，不只因为1亿美元！离开OpenAI前泄天机,思维链之父Jason Wei离开OpenAI加盟Meta及其强化学习研究启示,本文报道了华人AI科学家Jason Wei从OpenAI跳槽至Meta的消息，揭示其选择背后的强化学习理念。Jason Wei强调模仿学习的重要性及其局限，主张通过强化学习实现个性化发展和创新。文章还讨论了AI任务中验证非对称性的概念及其对AI训练难度的影响，指出易验证任务更易被AI攻克，展望了未来AI的发展方向。,LLM,"Meta, OpenAI","Jason Wei, Jeff Dean, Quoc V. Le, Mark Zuckerberg",https://mp.weixin.qq.com/s/JkUA3mn2BkJIc_KS9ewZIg
新智元,2025-07-18 06:22:29,大模型转行土木工程！首个「打灰人」评估基准：检验读、改工程图纸能力,DrafterBench：面向土木工程图纸修改任务的大语言模型评估基准,本文介绍了由加拿大麦吉尔大学AIS实验室与加州大学圣芭芭拉分校合作推出的DrafterBench评估基准，旨在测试大语言模型在土木工程图纸修改任务中的表现。该基准涵盖结构化数据理解、工具调用、指令跟随和批判性推理四大能力维度，评估了主流大模型的实际工程应用能力。结果显示，尽管当前模型在简单任务中表现较好，但整体尚未达到工业一线的精度和完整性要求。,LLM,Other,,https://mp.weixin.qq.com/s/Jaa6lC2_OHY9GxXyVXv2ww
夕小瑶科技说,2025-07-18 03:55:17,OpenAI 刚刚发布了ChatGPT Agent！,OpenAI发布ChatGPT Agent,OpenAI最新推出了ChatGPT Agent，旨在增强智能体的交互能力和自主执行任务的效率。该Agent基于先进的大语言模型技术，能够更好地理解用户需求并执行复杂指令，推动智能体技术的发展和应用。,Agent,OpenAI,,https://mp.weixin.qq.com/s/YF2sg3DXno75s0En8M9FtQ
机器学习算法与自然语言处理,2025-07-18 00:14:20,梁科@国防科技大学、周思航@国防科技大学共同担任MLNLP第三十三次学术研讨会主席,MLNLP第三十三次学术研讨会主席及委员会成员介绍,MLNLP社区将于2025年7月27日举办第三十三次学术研讨会，旨在促进机器学习与自然语言处理领域的学术交流。大会主席为国防科技大学刘新旺教授，程序委员会主席由国防科技大学的梁科讲师和周思航副研究员担任。文章介绍了三位学者的主要研究方向及学术成就，强调社区对学术界、产业界及初学者的支持与推动作用。,Other,Other,"刘新旺, 梁科, 周思航",https://mp.weixin.qq.com/s/EA3sbYX6EflyVKlZVzGhbw
