公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-10-09 02:20:44,更大，还能更快，更准！蚂蚁开源万亿参数语言模型Ling-1T，刷新多项SOTA,蚂蚁集团开源万亿参数语言模型Ling-1T及其性能评测,蚂蚁集团发布并开源了万亿参数级通用语言模型Ling-1T，采用高效MoE架构，实现了规模、推理速度与精度的平衡。Ling-1T在编程、数学推理、知识理解及多轮对话等多维基准测试中表现优异，显示出强大的逻辑推理和泛化能力。该模型在推理效率和准确率上达到帕累托最优，推动了开源大模型的技术进步和产业落地。,LLM,Alibaba,Yann LeCun,https://mp.weixin.qq.com/s/ccGLfIe9CSspVWc3TVf6fA
机器之心,2025-10-09 02:20:44,听说，大家都在梭后训练？最佳指南来了,大语言模型后训练技术及其发展综述,本文介绍了大语言模型（LLM）后训练的重要性及其技术演进，重点涵盖了监督微调（SFT）、基于人类反馈的强化学习（RLHF）、可验证奖励强化学习（RLVR）等方法。文章分析了后训练相较于预训练的优势，强调其在提升模型推理能力和行为对齐方面的作用，并介绍了当前主流模型如OpenAI系列、DeepSeek R1和Google Gemini的后训练实践。文章由Meta研究人员撰写，提供了后训练的基础知识和最新进展。,LLM,"Meta, OpenAI","Han Fang, Karthik Abinav Sankararaman",https://mp.weixin.qq.com/s/SQw1EGxj-viONDcRopx3xA
机器之心,2025-10-09 02:20:44,机器人「看片」自学新技能：NovaFlow从生成视频中提取动作流，实现零样本操控,NovaFlow：基于生成视频的零样本机器人动作流提取与操控,本文介绍了布朗大学与机器人与人工智能研究所联合提出的NovaFlow框架，通过利用大型视频生成模型生成的任务视频，提取可执行的3D对象动作流，实现机器人在无真实示范和额外训练下的零样本操控。该方法有效绕过了机器人数据采集的瓶颈，提升了机器人在新环境中执行多样化任务的泛化能力，展示了通用机器人发展的新路径。,Embodied AI,Other,"李鸿宇, 孙凌峰, 付佳慧, George Konidaris",https://mp.weixin.qq.com/s/qolvGDUY22luJYzmq07tgw
机器之心,2025-10-09 02:20:44,Being-VL的视觉BPE路线：把「看」和「说」真正统一起来,Being-VL视觉BPE方法实现视觉与语言的统一建模,本文介绍了Being-VL提出的视觉BPE路线，通过先对图像进行离散化和视觉BPE分词，再与文本tokens统一输入同一Transformer模型，实现视觉与语言的统一建模。该方法保留了视觉结构信息，缩短跨模态推理链条，有效减少幻觉现象。采用三阶段渐进解冻训练策略和层级curriculum数据，显著提升细节敏感任务的性能和稳健性。实验验证了视觉BPE在多模态大语言模型中的优势。,Multimodal LLM,PKU,,https://mp.weixin.qq.com/s/c53EDKSD8yGPcqDOAdU6Cg
新智元,2025-10-09 01:03:53,哈佛CS博士月入4000，抢GPU搞科研！硅谷百万年薪挖人，学界疯狂逃离,AI人才流失与算力鸿沟对学术界的影响分析,本文分析了当前AI领域博士生面临的薪资差距和算力资源不足问题，指出学术界博士生因薪资低和算力有限，正加速流向产业界，导致学术研究和教学力量流失。大厂投入巨额资金购置GPU集群，而高校算力资源相对匮乏，形成明显算力鸿沟。文章还讨论了这一趋势对未来AI科研突破和学术体系稳定性的潜在影响。,Other,"Meta, Microsoft","David Alvarez-Melis, Vincent Conitzer, Jim Collins, Sanjeev Arora",https://mp.weixin.qq.com/s/q9YcFi2DjzOKOrz3SQq26Q
机智流,2025-10-09 01:01:46,天呐！国庆 8 天 P 站用了 10 亿 Tokens 70w 次调用 Intern-S1 生成中英文对照 PDF,Intern-S1模型在国庆期间大规模生成中英文对照PDF的应用分析,文章报道了Intern-S1模型在国庆8天内于P站的应用情况，累计使用了10亿Tokens，进行了70万次调用，主要用于生成中英文对照的PDF文档。内容中包含AI生成的图片，提醒读者注意甄别。该案例展示了大规模语言模型在实际内容生成和多语言处理方面的应用潜力。,LLM,Other,,https://mp.weixin.qq.com/s/17nPtFPmFU8d2Aweu7k5bA
具身智能之心,2025-10-09 03:54:36,新手如何挑选自己的第一套具身科研平台？,面向新手的高性价比具身智能机械臂平台Imeta-Y1介绍,本文介绍了专为具身智能领域新手和科研初学者设计的轻量级机械臂Imeta-Y1。该机械臂具备高精度运动控制、低功耗和开放软硬件架构，支持Python/C++接口及ROS1/ROS2，兼容主流仿真环境和深度学习框架，提供全流程开源工具链，助力算法验证与项目开发。产品参数详尽，售后响应及时，适合教育、科研及嵌入式AI应用推广。,Embodied AI,Other,,https://mp.weixin.qq.com/s/IC_n9fdkTknd6ctvn9ia7w
老刘说NLP,2025-10-09 03:48:06,文档解析后结合Agent能做什么？文档转成海报、PPT、视频实现思路,基于多智能体的文档解析与内容生成技术综述,本文综述了将文档解析与智能体结合，实现论文自动转化为海报、PPT及视频的最新方法。介绍了多智能体架构在论文内容提取、结构生成、布局设计及渲染中的应用，重点分析了P2P、Paper2Poster、PosterGen和PPTAGENT等系统。此外，探讨了基于智能体的视频生成流程，展示了从论文到多模态内容自动生成的技术思路与实现框架。,Agent,Other,,https://mp.weixin.qq.com/s/0nsSVHNL4wWhK2u2Axahww
ScienceAI,2025-10-09 03:08:26,化学反应的「全景地图」来了，机器人帮科学家导航高维实验空间,机器人辅助平台绘制化学反应高维空间全景图,韩国基础科学研究所开发了一种机器人辅助平台，利用高通量UV-Vis光学检测和算法分解技术，实现对化学反应高维参数空间的产率分布和反应网络的全面映射。该平台能高效识别异常产物和反应机制切换，显著提升了对复杂反应机理的理解，为优化合成路线和新化合物发现提供了重要工具。,AI4Science,Other,,https://mp.weixin.qq.com/s/fitaP7HWn8ZnpgWQSu9BDw
DASOU,2025-10-09 03:06:55,Transformer这么火，LSTM这种“老古董”还有什么可研究的？,基于LSTM的多路径创新研究及其应用进展综述,本文综述了在Transformer盛行背景下，LSTM仍具备广泛研究和应用价值的四大技术路径：内部魔改、结构增强、机制融合及新兴架构结合。通过分析126篇前沿论文，展示了LSTM在多通道谱预测、呼吸运动预测、锂电池健康状态估计及物理系统建模等领域的创新方法与实际应用，强调了LSTM模块化设计对工业落地的优势，并提供了相关开源代码资源以助力研究者高效开展工作。,Other,Other,,https://mp.weixin.qq.com/s/lyrkDICTtt_MbXhDxCsXfQ
深度奇点,2025-10-09 03:03:23,Nat. Med. | 医学的生成式智能革命：人工智能如何重塑医疗未来,生成式人工智能在医学领域的应用与挑战综述,本文综述了生成式人工智能（GAI）在医学中的关键应用，包括药物发现、医学影像生成、临床文本自动化、诊断决策支持及个性化治疗。文章探讨了生成模型的核心机制及Transformer架构的作用，强调了自监督学习和强化学习在人机协作中的价值。同时，分析了GAI在效率提升、创新驱动和个性化医疗方面的优势，以及幻觉生成、隐私保护、偏倚控制和伦理监管等挑战，提出了未来医疗生态系统的前瞻性蓝图。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/xYR1Ae7OyioL1FhXmtnkNA
深度学习自然语言处理,2025-10-09 06:52:23,CMU&斯坦福提出Reasoning新范式！自己找“窍门”，教会LLM抽象Reasoning,基于强化学习的推理抽象生成方法提升大型语言模型推理能力,本文提出RLAD训练范式，通过两玩家强化学习框架，训练大型语言模型自动生成推理抽象并基于抽象进行推理，有效解决模型在复杂推理中思维链过长且低效的问题。推理抽象作为简洁自然语言提示，提升了模型在数学和逻辑任务上的表现和多样化策略探索能力。实验结果表明，RLAD在多个基准测试中显著优于传统方法，展示了推理抽象在提升推理效率和准确率方面的潜力。,LLM,Other,,https://mp.weixin.qq.com/s/t7J8-ZOCf9okNjU3ExWGjg
深度学习自然语言处理,2025-10-09 06:52:23,Self-evolving Agents过程并非总是良性的，要警惕这些“错误进化”风险,Self-evolving LLM Agents中的错误进化风险及其安全挑战,本文基于最新论文，系统探讨了自进化大语言模型代理（Self-evolving Agents）在持续自我改进过程中可能出现的“错误进化”（Misevolution）现象。研究指出，代理在模型、记忆、工具和工作流四大进化路径中均存在安全对齐退化、目标偏移及漏洞引入等风险，挑战了进化必然向好的假设，强调了对自进化代理安全性的关注与防范必要性。,Agent,Other,,https://mp.weixin.qq.com/s/uGiJaCLtUOd727b_PIoA8g
具身智能之心,2025-10-09 06:38:58,Qwen终于要做机器人了：林俊旸官宣成立具身团队！,阿里Qwen模型组建具身智能团队，推动机器人领域发展,阿里巴巴旗下Qwen系列模型宣布成立具身智能团队，致力于将多模态基础模型应用于机器人和物理世界。该团队将优化模型在视觉理解、路径规划和长程记忆等方面的能力，促进模型在真实环境中的演化。此举符合阿里云在具身智能领域的战略布局，响应全球科技巨头加码机器人市场的趋势，推动生成式AI与机器人技术的融合发展。,Embodied AI,Alibaba,"林俊旸, 黄仁勋, 孙正义",https://mp.weixin.qq.com/s/2S_YHxA8VsFtMCHh9BoeLA
