标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Calibration-Aware Prompt Learning for Medical Vision-Language Models,[翻译]Calibration-Aware Prompt Learning for Medical Vision-Language Models,18 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.15226v1,http://arxiv.org/abs/2509.15226v1,2509.15226v1,无法生成摘要。
Two Web Toolkits for Multimodal Piano Performance Dataset Acquisition and Fingering Annotation,用于多模态钢琴演奏数据集采集与指法标注的两款网络工具包,18 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.15222v1,http://arxiv.org/abs/2509.15222v1,2509.15222v1,本文提出了一套集成的网页工具，旨在简化多模态钢琴演奏数据的采集与指法标注过程。该系统包含两个图形界面：一个用于同步录制音频、视频、MIDI及演奏元数据，另一个用于基于视频高效标注演奏者的指法。该工具有效降低了大规模多模态钢琴演奏数据获取的难度，为相关研究提供了便利，推动了钢琴演奏多模态分析领域的发展。
ScaleCUA: Scaling Open-Source Computer Use Agents with Cross-Platform Data,ScaleCUA：利用跨平台数据扩展开源计算机使用智能体,18 Sep 2025,Agent,Other,http://arxiv.org/pdf/2509.15221v1,http://arxiv.org/abs/2509.15221v1,2509.15221v1,无法生成摘要。
Lightweight and Accurate Multi-View Stereo with Confidence-Aware Diffusion Model,轻量且精确的多视角立体视觉方法及其基于置信度感知扩散模型的实现,18 Sep 2025,Diffusion Model,Other,http://arxiv.org/pdf/2509.15220v1,http://arxiv.org/abs/2509.15220v1,2509.15220v1,本文提出了一种基于扩散模型的多视角立体匹配（MVS）新框架，将深度图细化过程视为条件扩散过程，通过设计条件编码器引导优化。为提升效率，结合轻量级网络结构和门控循环单元，并引入基于置信度的自适应采样策略。基于此框架，提出两种方法DiffMVS和CasDiffMVS，分别在运行效率和重建精度上表现优异，后者在多个公开数据集上达到最新水平，展示了扩散模型在3D重建任务中的潜力。
LNE-Blocking: An Efficient Framework for Contamination Mitigation Evaluation on Large Language Models,[翻译]LNE-Blocking: An Efficient Framework for Contamination Mitigation Evaluation on Large Language Models,18 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.15218v1,http://arxiv.org/abs/2509.15218v1,2509.15218v1,本文针对大语言模型训练中不可避免的数据污染问题，提出了一种名为LNE-Blocking的新框架，用于评估和缓解模型在受污染数据上的性能偏差。该框架通过检测模型对潜在泄露数据的记忆程度，并根据检测结果调整干扰操作，有效恢复模型在污染前的表现。实验表明，LNE-Blocking在多种数据集和模型上均能稳定提升性能，提供了一种高效且实用的污染缓解方案。相关代码已公开，助力后续研究发展。
"Out-of-Sight Trajectories: Tracking, Fusion, and Prediction","[翻译]Out-of-Sight Trajectories: Tracking, Fusion, and Prediction",18 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.15219v1,http://arxiv.org/abs/2509.15219v1,2509.15219v1,本文提出了一种针对“视线外轨迹”预测的新方法，旨在利用带噪声的传感器数据，准确预测被遮挡或视野外目标（如行人和车辆）的真实运动轨迹。通过引入基于摄像头校准的视觉定位映射模块，实现了对噪声数据的无监督去噪，有效提升了轨迹预测的准确性。实验证明，该方法在多个公开数据集上显著优于传统滤波和现有预测模型，增强了自动驾驶、机器人和监控等领域中对视线外目标的追踪与预测能力，推动了相关技术的发展。
Generalizable Geometric Image Caption Synthesis,可泛化的几何图像描述合成,18 Sep 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2509.15217v1,http://arxiv.org/abs/2509.15217v1,2509.15217v1,本文提出了一种结合可验证奖励的强化学习方法，用于生成高质量的几何图像描述数据，解决了现有模板化数据难以推广的问题。该方法通过从基本几何关系出发，优化图像文本配对，有效捕捉几何问题的关键特征，提升了多模态大语言模型在几何推理任务中的表现。实验表明，所生成的数据集不仅增强了模型对几何问题的理解能力，还显著提升了其在数学及相关领域多样任务中的泛化推理性能。
Assessing Historical Structural Oppression Worldwide via Rule-Guided Prompting of Large Language Models,通过规则引导提示大语言模型评估全球历史结构性压迫,18 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.15216v1,http://arxiv.org/abs/2509.15216v1,2509.15216v1,本文提出了一种基于大型语言模型（LLMs）的新方法，用于跨国测量历史结构性压迫，克服了传统指标难以兼顾各国独特身份排斥历史的问题。通过设计规则引导的提示策略，模型能够生成反映身份认同和历史劣势的解释性评分。实验证明，该方法有效捕捉了不同国家内部细微的身份压迫现象，提供了一种可扩展且跨文化的视角，有助于深化对系统性排斥的理解，并在公共卫生等领域的数据研究中发挥辅助作用。论文同时发布了相关评测数据集，促进方法的复现与推广。
RynnVLA-001: Using Human Demonstrations to Improve Robot Manipulation,RynnVLA-001：利用人类示范提升机器人操作能力,18 Sep 2025,Embodied AI,Other,http://arxiv.org/pdf/2509.15212v1,http://arxiv.org/abs/2509.15212v1,2509.15212v1,本文提出了RynnVLA-001，一种基于大规模人类示范视频预训练的视觉-语言-动作模型。通过两阶段预训练方法，模型首先学习从单帧图像和语言指令预测未来视频帧，随后结合关键点轨迹预测，实现视觉信息与动作的有效融合。引入的ActionVAE进一步压缩动作序列，简化模型输出。实验结果表明，RynnVLA-001在机器人操作任务上显著优于现有方法，验证了该预训练策略在提升模型表现上的有效性。
"What's the Best Way to Retrieve Slides? A Comparative Study of Multimodal, Caption-Based, and Hybrid Retrieval Techniques","[翻译]What's the Best Way to Retrieve Slides? A Comparative Study of Multimodal, Caption-Based, and Hybrid Retrieval Techniques",18 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.15211v1,http://arxiv.org/abs/2509.15211v1,2509.15211v1,本论文针对幻灯片检索这一多模态信息检索任务，比较了视觉嵌入模型、基于文字描述的检索及其混合方法。研究发现，结合文本和图像信息的混合检索技术在准确性和效率上表现优异，同时提出了一种基于视觉语言模型的自动生成文字描述的新方案，大幅降低了存储需求且保持了良好性能。论文还综合评估了各方法的运行速度和资源消耗，为实际应用中选择高效、稳定的幻灯片检索方案提供了有价值的参考。
