公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
老刘说NLP,2025-05-14 08:07:11,Qwen3技术报告的几点细节、ArXiv论文翻译实现方案及试错历程,Qwen3技术报告细节解析及arXiv论文翻译工具研发方案,本文详细解析了Qwen3模型的预训练与后训练阶段设计，重点介绍了混合思维模式训练及强化学习奖励函数的多样化应用。此外，分享了arXiv论文翻译工具的实现方案与研发经验，特别关注如何在准确翻译的同时保持论文布局信息，为文档智能应用提供了有益借鉴。,LLM,Other,,https://mp.weixin.qq.com/s/-4H-GhqWIpoBYvJ2M7_8DQ
NLP工作站,2025-05-14 02:03:20,Qwen3技术报告解读,Qwen3大规模语言模型技术报告解读,本文详细解读了Qwen3系列大语言模型的架构设计、预训练策略及后训练方法。Qwen3包含多个Dense和MoE模型，采用了改进的注意力机制和长上下文训练，预训练数据涵盖119种语言及多领域内容。后训练阶段重点在思考控制和强到弱蒸馏，结合冷启动数据集和推理强化学习提升模型推理能力，实现思考与非思考模式的融合，增强模型灵活性和性能。,LLM,Other,刘聪,https://mp.weixin.qq.com/s/JH24HkV8y20TINjLyj-YRQ
机智流,2025-05-14 00:01:10,速报：首个分布式强化学习训练大模型发布|Gemini 2.5 Pro Preview 发布|字节开源图像编辑模型DreamO,全球首个分布式强化学习大模型发布及多模态与图像编辑AI模型进展,本文报道了首个通过全球分布式强化学习训练的320亿参数大模型INTELLECT-2的发布，介绍了其异步分布式训练技术及成本优势。字节跳动开源了图像编辑模型DreamO，支持多种高级图像定制功能。Google发布了Gemini系列模型更新，提升了视频理解和前端开发能力，并优化了图像生成速度和质量。此外，介绍了开源数字分身工具WeClone，支持多平台自动化交互，降低数字分身创建门槛。,Multimodal LLM,"ByteDance, DeepMind",,https://mp.weixin.qq.com/s/XwQD_QKSAIWX7Cf-bgkBRw
具身智能之心,2025-05-13 23:35:22,【重磅直播】Franka来了！Franka机器人多模态具身智能操作策略和数据集分享,Franka机器人多模态具身智能操作策略及数据集介绍,随着人工智能和机器学习技术的发展，具身智能成为机器人技术的新方向。Franka机器人以其高精度力控、模块化设计和开放接口，成为具身智能研究的重要平台，推动了机器人在复杂环境中的感知与控制能力，促进了现实问题的解决。,Embodied AI,Other,,https://mp.weixin.qq.com/s/8iDnXhCOgQZsAgjqFd351A
具身智能之心,2025-05-13 23:35:22,都在谈VLA，但VLA这个领域怎么入门？,具身智能领域VLA模型的入门与应用解析,本文介绍了具身智能领域中新兴的Vision-Language-Action（VLA）模型，阐述其通过融合视觉、语言和动作生成，实现机器人在复杂环境中的自主决策与多任务泛化能力。文章分析了VLA的三种主要范式及其技术特点，探讨了入门学习的难点，并介绍了由业内专家Perry主讲的系统课程，旨在帮助从业者和研究者深入理解和掌握VLA模型的理论与实战技能。,Embodied AI,Other,,https://mp.weixin.qq.com/s/Xta-KrJHT-VNYJInFI1XHA
机器学习算法与自然语言处理,2025-05-13 23:11:46,“体面的牛马”：中国高校教师生存图像,中国高校教师生存现状及行政化与市场化影响分析,本文分析了中国高校教师面临的行政化和市场化双重压力，指出行政管理者掌握学术资源导致资源配置不公，教师收入差距显著扩大，影响教师积极性和创造力。文章还比较了中日及香港高校教师收入差异，探讨了高校薪酬体系与市场经济的关系，揭示高校教师在科研和教学中的多重困境及其对学术生态的影响。,Other,Other,,https://mp.weixin.qq.com/s/la4EARDIQ8CHNp8eF6UMBA
机器学习算法与自然语言处理,2025-05-13 23:11:46,Long CoT前沿研究速览,大语言模型长链思考推理能力及强化学习后训练机制研究综述,本文综述了大语言模型（LLMs）中长链思考（Long CoT）推理能力的通用性及其表征特征，介绍了基于表征工程的GLoRE方法以激发模型的长链推理能力。此外，探讨了强化学习后训练对模型推理能力的影响，发现RL训练主要优化输出分布而非引入新推理能力，并对比了知识蒸馏的不同效果。研究涵盖了数学、物理、化学和生物等多个领域，验证了方法的有效性和跨领域迁移能力。,LLM,Other,,https://mp.weixin.qq.com/s/m04no0szcOouiv_dk8l91g
机器学习算法与自然语言处理,2025-05-13 23:11:46,全球闲置算力训个模型，性能媲美R1，老黄天塌了！Karpathy曾投资它,基于全球闲置算力的分布式强化学习模型INTELLECT-2及其架构设计,INTELLECT-2是首个采用全球分布式异步强化学习训练的大规模模型，通过整合全球闲置算力资源，实现了与DeepSeek-R1相媲美的性能。该系统包含PRIME-RL核心框架、SHARDCAST参数分发网络、TOPLOC推理验证协议及Protocol Testnet算力管理，支持异构设备并行训练，显著降低训练成本并保障数据隐私。该项目由多位业界知名专家投资支持，展示了去中心化训练在未来开源模型中的潜力。,Agent,Other,"Andrej Karpathy, Tri Dao, Clem Delangue",https://mp.weixin.qq.com/s/3C-f2_YygdFAEQGOL16jXg
智药邦,2025-05-13 22:50:57,中科院自动化所发布基于科学基础大模型的智能科研平台ScienceOne,中科院自动化所发布基于科学基础大模型的智能科研平台ScienceOne,中国科学院自动化研究所于2025年4月发布了基于科学基础大模型的智能科研平台ScienceOne，包含S1-Literature文献助手和S1-ToolChain科学工具调度台，支持跨学科科研全流程的智能化辅助。该平台通过科学基础大模型提升数据理解、计算优化和推理评估能力，推动多学科协同科研新范式，未来将开源基础模型并构建智能体工厂，助力AI赋能科学研究。,AI4Science,Other,曾大军,https://mp.weixin.qq.com/s/pewkEBVWF0v8X6WgSLaa-g
智药邦,2025-05-13 22:50:57,AI战略强化：百济神州任命Damiani为CTO,百济神州任命Marcello Damiani为CTO，强化AI驱动的药物研发战略,2025年第一季度，百济神州实现11亿美元营收，同比增长49%，并首次实现GAAP季度盈利。核心产品泽布替尼全球销售额显著增长。公司推进多项创新药物研发项目，完成注册地迁至瑞士以深化全球化战略。2025年4月，百济神州任命Marcello Damiani为首席技术官，借助其在AI和数字化转型领域的经验，推动公司在AI驱动的药物开发和生产优化方面的创新，提升抗体工程和靶点发现效率，强化数字化智能化应用，巩固全球肿瘤治疗创新竞争力。,AI4Science,Other,Marcello Damiani,https://mp.weixin.qq.com/s/rauOvRMS6ThthHLDAHJevA
