公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
深度奇点,2025-08-23 05:41:36,Nature | 用电子流匹配解码并生成化学反应机理,基于生成式流匹配的化学反应机理电子流解码与预测模型FlowER,本文提出FlowER模型，将化学反应预测定义为电子再分配的生成过程，采用键-电子矩阵显式保证质量与电子守恒，克服传统模型的物理不一致问题。FlowER在保持高预测准确性的同时，具备极高数据效率和机理可解释性，能够推广至未见反应类型并适应不同反应条件，展示了良好的泛化能力和与量子化学计算的兼容性，为化学反应机理预测提供了新的方法框架。,AI4Science,Other,,https://mp.weixin.qq.com/s/kqz0sq-ltUljoykyJOYhEQ
机器学习POD,2025-08-23 00:06:37,Meta AI&UCSD 提出DeepConf：将GPT-OSS-120B AIME 2025准确率提升至99.9%,Meta AI与UCSD提出DeepConf方法提升GPT-OSS-120B模型推理准确率,Meta AI和UCSD研究人员提出DeepConf，一种基于模型内部置信度信号的推理路径动态筛选方法，旨在提升大模型测试时推理性能。该方法无需额外训练或复杂参数调整，能有效过滤低质量推理路径，显著提升GPT-OSS-120B在AIME 2025基准测试中的准确率至99.9%，同时大幅减少生成Token数量，优化了推理效率与性能的平衡。,LLM,Meta,"Yichao Fu, Xuewei Wang, Yuandong Tian, Jiawei Zhao",https://mp.weixin.qq.com/s/y9I5lVQJ_f_HBdMgQlG3Fw
CAAI认知系统与信息处理专委会,2025-08-22 23:48:02,Science Robotics 具身智能范式：重塑人机通信的新框架,基于具身智能的多模态人机通信新范式研究,"本文提出了一种基于具身智能（Embodied Intelligence, EI）的通信框架（EI-C），通过多模态感知-动作通道设计、行为协同优化仿真平台及硬件在环验证，实现了高带宽、低噪声和高流畅性的人机交互。实验验证表明，该框架显著提升了指令识别准确率、任务效率及群体机器人社会行为的同步性，为协作机器人和人机融合系统提供了新的理论基础和技术路径。",Embodied AI,Other,,https://mp.weixin.qq.com/s/Hs7rVOyeIVh_EDHNORhMNg
新智元,2025-08-23 09:38:06,刚刚，OpenAI权力交接！奥特曼退居幕后，法裔女CEO执掌大权统管3000人,OpenAI权力交接，法裔女CEO接任领导职务,OpenAI近期完成了领导层的权力交接，原CEO Sam Altman退居幕后，法裔女CEO正式执掌公司，负责管理约3000名员工。此次变动标志着OpenAI在组织结构上的重要调整，旨在推动公司未来的发展和战略实施。,Other,OpenAI,Sam Altman,https://mp.weixin.qq.com/s/GTEm9nFTdfreF3CGmiZJGA
机器之心,2025-08-23 00:10:40,抢天才还是拼算力？前 Llama 推理负责人详解 AI 的真实天花板,算力增长与AI行业天花板的关系分析——前Llama推理负责人观点解读,前Llama推理负责人Ross Taylor在访谈中指出，当前AI行业的核心驱动力是算力的指数级增长，而非天才研究员的灵感或组织管理的混乱。他强调算力达到临界点是推动模型性能跃迁的关键，天才研究员的高价转会虽受关注，但真正推动进展的是系统性实验和高质量评估。随着算力增速放缓，行业可能面临增长乏力，但AI的实际应用价值仍将持续推动发展。,LLM,Other,Ross Taylor,https://mp.weixin.qq.com/s/zNHJCY3_TKau2mnDaptTZg
机智流,2025-08-22 23:24:18,"HF每日论文：MCP-Universe,DuPO,FutureX,MeshCoder,Tinker","Hugging Face每日论文综述：MCP-Universe, DuPO, FutureX, MeshCoder及Tinker最新进展",本文汇总了2025年8月21日发布的多篇Hugging Face论文，涵盖大语言模型自我验证、金融领域认知诊断评估、未来事件预测动态基准测试及多模态点云代码生成等前沿研究。重点介绍了DuPO的双重偏好优化机制、FinCDM的金融知识技能评估框架、FutureX的实时未来预测基准以及MeshCoder的3D点云到Blender脚本转换方法，展示了当前AI模型在多领域的能力及挑战。,LLM,THU,,https://mp.weixin.qq.com/s/9-RNlIli0zRFWdpvRn02WQ
新智元,2025-08-23 13:41:02,比GPT-5还准？AIME25飙到99.9%刷屏，开源模型首次！,基于置信度动态筛选的DeepConf方法提升开源模型在AIME 2025数学竞赛中的推理准确率与效率,本文介绍了Meta AI与加州大学圣地亚哥分校提出的DeepConf方法，该方法通过实时监控大模型推理过程中的置信度，动态淘汰低置信度路径并加权投票高置信度路径，实现了开源模型在AIME 2025数学竞赛中99.9%的准确率，且生成token数量减少约85%。DeepConf兼容多种模型，无需额外训练，显著提升推理效率和准确率，展现了模型自信深度思考的新范式。,LLM,Meta,,https://mp.weixin.qq.com/s/sCY8CEoWGWaIR8XdhfCa1A
DASOU,2025-08-23 13:09:32,周志华入选！两院院士增选，候选人名单公布,2025年中国科学院与中国工程院院士增选候选人名单公布,2025年8月20日，中国科学院和中国工程院分别公布了2025年院士增选的有效候选人名单。中国科学院确认639名有效候选人，中国工程院确认660名有效候选人。此次增选工作经过相关学部和党组审定，依据各自的院士增选工作实施办法进行，现将候选人名单正式对外公布。,Other,Other,周志华,https://mp.weixin.qq.com/s/8YOvuESO4-DCZbEMf7Vzkg
量子位,2025-08-23 13:02:44,马斯克收购OpenAI新计划实锤了：找小扎筹千亿美元，果然敌人的敌人就是朋友…,马斯克拟联合扎克伯格收购OpenAI计划及Meta AI组织重组动态,2025年2月，马斯克计划以974亿美元收购OpenAI，试图让其回归开源，并曾尝试拉拢扎克伯格合作，但被Meta婉拒。与此同时，Meta针对AI战略进行多次组织重组，成立四个独立小组以强化基础模型和基础设施建设，并从苹果挖角关键AI基础设施负责人Frank Chu。OpenAI内部也出现人事变动，首席人事官Julia Villagra离职。该事件反映了科技巨头间围绕AI领域的竞争与合作动态。,LLM,"Meta, OpenAI","Elon Musk, Mark Chen, Mark Zuckerberg, Frank Chu, Julia Villagra",https://mp.weixin.qq.com/s/dO8epWbDbeJNFDe-arIyMA
量子位,2025-08-23 13:02:44,OpenAI首个蛋白质模型披露更多细节，改进诺奖研究成果，表达量提升50倍,OpenAI发布专用于蛋白质工程的GPT-4b micro模型，显著提升山中伸弥因子表达量,OpenAI与生物技术公司Retro Bio合作开发的GPT-4b micro模型，专为蛋白质工程设计，成功改进了诺贝尔奖获奖蛋白山中伸弥因子的变体，干细胞重编程标记物表达量提升50倍，并增强了DNA损伤修复能力。该模型利用丰富的上下文信息和超长提示处理能力，在蛋白质设计领域展现出前所未有的性能，推动了再生医学和药物开发的进展。,AI4Science,OpenAI,,https://mp.weixin.qq.com/s/Ta2phDL3b6Ga1SEgfU0Gjw
