公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-07-23 18:36:55,这才是IMO奥赛战神：满分，5战3金，刚被MIT录取,加拿大学生Warren Bei五年IMO竞赛成绩回顾及MIT录取情况,本文介绍了加拿大11年级学生Warren Bei在国际数学奥林匹克（IMO）上的卓越表现，五次参赛获得三金两银，2025年以满分42分并列全球第一。文章还提及他在国际信息学奥林匹克（IOI）取得银牌，以及2025年被麻省理工学院（MIT）提前录取的消息。Warren对数学、物理和计算机科学均表现出浓厚兴趣，强调解决问题的过程带来的乐趣。,Other,ByteDance,,https://mp.weixin.qq.com/s/zjH_Or_VF-ttrqmiDESqLw
机器之心,2025-07-23 18:36:55,ICCV高分论文｜可灵ReCamMaster在海外爆火，带你从全新角度看好莱坞大片,ReCamMaster：基于单视频的新相机轨迹控制视频生成模型及多摄像机同步数据集,本文介绍了浙江大学白健弘团队提出的ReCamMaster模型，该模型可实现对输入视频沿指定新相机轨迹的重运镜，显著提升视频生成的灵活性和质量。研究还发布了高质量的MultiCamVideo多摄像机同步视频数据集，支持相机可控的视频生成和4D场景重建。ReCamMaster在视频去抖动、自动驾驶及具身智能等领域展现出广泛应用潜力。,Embodied AI,Other,白健弘,https://mp.weixin.qq.com/s/R8UjNzOOLs93GsMu3EYXBA
量子位,2025-07-23 18:36:15,官方揭秘ChatGPT Agent背后原理！通过强化学习让模型自主探索最佳工具组合,OpenAI揭秘ChatGPT Agent：基于强化学习的多工具自主探索机制,OpenAI官方首次详细解析了ChatGPT Agent的工作原理，该智能体整合了Deep Research和Operator两大核心模块，并通过强化学习在虚拟机环境中自主探索最佳工具组合，实现文本研究与视觉交互的高效协作。训练过程中，模型无需预设工具使用规则，而是通过奖励机制自主学习任务执行策略，展现出强大的多工具切换与任务完成能力。该技术标志着智能体领域的重要进展，未来仍有广阔提升空间。,Agent,OpenAI,"Isa Fulford, Casey Chu, 孙之清",https://mp.weixin.qq.com/s/NEaHlBUYdIJw9U0N2-h20w
机器学习算法与自然语言处理,2025-07-23 18:21:49,情感计算，天府之约｜第五届中国情感计算大会（CCAC 2025）在成都圆满落幕,第五届中国情感计算大会（CCAC 2025）综述,2025年7月18日至20日，第五届中国情感计算大会在成都举办，吸引了来自全国197所高校、科研机构和企业的近600位代表。大会由中国中文信息学会情感计算专委会主办，涵盖特邀报告、青年科学家报告、讲习班及企业论坛等多项活动，聚焦情感计算领域的最新技术与应用进展，促进学术界与产业界的交流与合作。,Multimodal LLM,Other,"胡斌, 任福继, 夏睿, 杨巨峰, 赵妍妍, 贾焰, 刘青山, 刘永进, 秦绍正, 张治国, 魏忠钰, 景丽萍, 李雷达",https://mp.weixin.qq.com/s/YI7kg6Y1e0DrS2MSmqFHhg
机器学习算法与自然语言处理,2025-07-23 18:21:49,张洋@新加坡国立大学：大模型个性化研究进展及展望,大模型个性化研究进展及未来展望,本文介绍了新加坡国立大学张洋博士后关于大模型个性化的最新研究进展，重点探讨了记忆构建、内容检索及模型利用三个关键问题。报告涵盖了个性化大型语言模型在学术和工业界的应用，尤其是在检索领域的创新方法。该研究为终身用户建模提供了有效路径，推动了大模型个性化技术的发展。,LLM,Other,"张洋, 何向南, Chua Tat-Seng, 戴孙浩, 徐君",https://mp.weixin.qq.com/s/FiO9gM3xMPLGrMY6xVsK3A
机器学习算法与自然语言处理,2025-07-23 18:21:49,关于机器人数据，强化学习大佬SergeyLevine刚刚写了篇好文章,机器人领域大模型训练中的数据替代方案分析,本文探讨了机器人视觉-语言-行动模型训练中数据获取的挑战及替代方案。强化学习专家Sergey Levine指出，尽管仿真、人类视频和手持夹爪设备等方法能降低真实交互数据成本，但这些替代数据在泛化能力和模型性能上存在本质妥协。文章强调，领域差异限制了替代数据的有效性，且为缓解该问题所采取的信息隐藏策略可能削弱基础模型优势。,Agent,Other,Sergey Levine,https://mp.weixin.qq.com/s/_AjyT9SX6D0yVq_9CEakUw
机器学习算法与自然语言处理,2025-07-23 18:21:49,美团提出多模态推理新范式：RL+SFT非传统顺序组合突破传统训练瓶颈,美团提出基于RL与SFT非传统顺序组合的多模态推理训练框架Metis-RISE,美团团队提出Metis-RISE框架，通过先强化学习激励模型大胆探索，再利用监督微调针对性补强，突破了多模态大语言模型训练中的瓶颈。该方法采用改进的GRPO算法提升RL训练稳定性，并通过自我蒸馏和专家知识注入增强SFT阶段。基于Qwen2.5-VL系列训练的7B和72B参数模型在OpenCompass多模态推理排行榜中表现优异，72B模型排名第四，验证了该框架的有效性和可扩展性。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/93Jx4Q3Aiqve1XoDXB5YUg
新智元,2025-07-23 18:00:24,孙正义被奥特曼忽悠，五千亿星际之门流产？马斯克豪言：要上5000万块GPU！,美中AI算力竞赛升级：软银星际之门项目受阻，马斯克xAI加速GPU部署,本文报道了软银与OpenAI合作的“星际之门”AI算力项目因合作方奥特曼绕过软银另起炉灶而面临流产风险。同时，马斯克旗下xAI宣布将在五年内部署5000万块等效H100 GPU，显著提升AI算力。文章还提及OpenAI与微软、甲骨文的合作及其算力扩展计划，反映出当前美国AI算力竞争的激烈态势和行业巨头的战略布局。,LLM,"OpenAI, Microsoft, Meta","孙正义, Elon Musk, 黄仁勋",https://mp.weixin.qq.com/s/9F0hvxKoXkGrDEs2eaGRoA
具身智能之心,2025-07-23 17:48:01,具身智能离不开的感知模块！最强性价比3D激光扫描仪来啦,GeoScan S1高性价比3D激光扫描仪及其多模态传感器融合应用,GeoScan S1是一款国内高性价比的三维激光扫描仪，具备轻量化设计和一键启动功能，支持厘米级精度的三维场景实时重构。其每秒20万级点云成图，测量距离达70米，覆盖360°全域，适用于大场景扫描。设备集成多传感器，支持跨平台扩展，降低开发门槛，适合科研与多领域应用。产品提供基础版及多种升级版本，满足不同需求，并配备一年售后服务。,Embodied AI,Other,,https://mp.weixin.qq.com/s/OkVUlHRJPorEhRcYHMmMpQ
机器之心,2025-07-23 16:57:17,用户暴涨近300万，国产AI音乐神器Mureka重磅升级V7，我们拿它复刻了「印度神曲」,国产AI音乐生成模型Mureka V7的技术升级与应用,昆仑万维发布了国产AI音乐大模型Mureka V7，显著提升了音乐生成的旋律动机、编曲质量及人声与乐器的真实感。新版本支持自定义歌手音色、音乐参考风格生成及多语言创作，且引入了优化的音乐思维链MusiCoT，实现先结构规划后生成，提升作品整体性和可控性。Mureka V7在多个关键指标上超越海外同类平台，推动AI音乐创作向更高品质发展。,Other,Other,,https://mp.weixin.qq.com/s/D-Qq9QvAQZzfTEAT_NrxlA
