标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
The Landscape of Agentic Reinforcement Learning for LLMs: A Survey,面向大语言模型的智能体强化学习全景综述,Agent,Shanghai AI Lab,https://arxiv.org/pdf/2509.02547,https://huggingface.co/papers/2509.02547,本论文系统综述了“智能体强化学习”在大型语言模型（LLM）中的应用，强调其将传统被动生成模型转变为自主决策智能体的关键作用。作者通过对比传统单步决策过程与智能体强化学习所采用的多步、部分可观测环境，提出了涵盖规划、工具使用、记忆、推理、自我提升和感知等核心能力的双重分类体系，并总结了相关开源资源和评测基准。该综述整合了500多篇最新研究，全面描绘了该领域的发展现状与未来挑战，为构建具备广泛适应性的通用AI智能体提供了重要参考。,56
"SimpleTIR: End-to-End Reinforcement Learning for Multi-Turn
  Tool-Integrated Reasoning",SimpleTIR：面向多轮工具集成推理的端到端强化学习,LLM,Other,https://arxiv.org/pdf/2509.02479,https://huggingface.co/papers/2509.02479,本文提出了SimpleTIR，一种用于多轮工具辅助推理的稳定训练方法。通过识别并剔除无效推理步骤，SimpleTIR有效防止了训练过程中的梯度爆炸问题，显著提升了模型在数学推理任务中的表现。实验结果显示，该方法在多个基准测试中取得了领先成绩，且无需依赖监督微调，促进模型自主发现多样化且复杂的推理策略，如自我纠错和交叉验证。SimpleTIR为多轮交互式推理提供了一种简洁且高效的解决方案。,52
"UI-TARS-2 Technical Report: Advancing GUI Agent with Multi-Turn
  Reinforcement Learning",UI-TARS-2技术报告：通过多轮强化学习推进GUI智能体发展,Agent,ByteDance,https://arxiv.org/pdf/2509.02544,https://huggingface.co/papers/2509.02544,本文介绍了UI-TARS-2，一种面向图形用户界面（GUI）的自主智能代理模型，针对数据扩展性、多轮强化学习及环境稳定性等关键挑战，提出了系统化训练方法，包括可扩展的数据生成机制、稳定的多轮强化学习框架以及融合文件系统和终端的混合环境。实验结果显示，UI-TARS-2在多个GUI和游戏基准测试中显著优于前代模型及主流基线，具备良好的泛化能力和稳定性，展示了其在实际交互场景中推动GUI代理技术发展的潜力。,51
"ELV-Halluc: Benchmarking Semantic Aggregation Hallucinations in Long
  Video Understanding",ELV-Halluc：长视频理解中语义聚合幻觉的基准测试,Multimodal LLM,Other,https://arxiv.org/pdf/2508.21496,https://huggingface.co/papers/2508.21496,本文提出了ELV-Halluc，这是首个针对长视频理解中“语义聚合幻觉”（SAH）现象的基准测试。SAH指模型在将帧级语义整合为事件级语义时产生的错误，尤其在长视频中由于语义复杂度和事件变化频繁而更为突出。通过系统实验，作者验证了SAH的存在及其与语义复杂性的关系，并提出采用位置编码和区分性优化策略来缓解该问题。为支持研究，团队构建了包含8000对对抗样本的数据集，显著降低了模型的SAH发生率，提升了长视频理解的准确性和可靠性。,45
LLaVA-Critic-R1: Your Critic Model is Secretly a Strong Policy Model,LLaVA-Critic-R1：你的评判模型实际上是一个强大的策略模型,Multimodal LLM,Other,https://arxiv.org/pdf/2509.00676,https://huggingface.co/papers/2509.00676,本文提出了一种将视觉语言模型中的评价（critic）和生成（policy）功能统一的方法。通过对带有偏好标签的评价数据进行强化学习，作者训练出LLaVA-Critic-R1模型，该模型不仅能准确评估生成结果，还能直接生成高质量响应，且在多个视觉推理任务中表现优异，超过了专门训练的模型。进一步改进版本LLaVA-Critic-R1+在保持评价能力的同时，提升了生成性能。实验还表明，测试时利用模型自我评价可显著提升推理效果。该工作展示了评价模型在生成任务中的潜力，为构建可自我提升的多模态系统提供了新思路。,39
VerlTool: Towards Holistic Agentic Reinforcement Learning with Tool Use,VerlTool：面向具备工具使用能力的整体智能体强化学习框架,Agent,Other,https://arxiv.org/pdf/2509.01055,https://huggingface.co/papers/2509.01055,本文提出了VerlTool，一种统一且模块化的强化学习框架，专注于多轮交互中智能体对多种工具的高效使用。相比现有方法，VerlTool通过标准化接口和异步执行显著提升了系统效率和扩展性，支持代码执行、搜索、数据库查询及视觉处理等多模态工具。该框架在数学推理、问答、SQL生成、视觉推理等六个领域表现出竞争力，且具备快速集成新工具的能力，降低了开发难度。VerlTool为工具辅助的智能体强化学习研究提供了统一且高效的基础设施，并已开源以促进社区应用与创新。,36
"POINTS-Reader: Distillation-Free Adaptation of Vision-Language Models
  for Document Conversion",POINTS-Reader：无蒸馏适应的视觉-语言模型用于文档转换,Multimodal LLM,"Tencent, THU",https://arxiv.org/pdf/2509.01215,https://huggingface.co/papers/2509.01215,本文提出了一种无需蒸馏的自动化框架，用于构建高质量的文档转换数据集和模型。该方法通过生成大规模多样化的合成数据，初步训练模型识别复杂文档中的关键元素；随后采用自我改进策略，利用模型标注真实文档并筛选高质量样本，反复迭代提升模型性能和数据质量。基于此，作者训练出POINTS-Reader模型，在多种复杂格式文档转换任务中优于现有同类模型，显著降低了对人工标注的依赖，提升了实际应用效果。,35
Baichuan-M2: Scaling Medical Capability with Large Verifier System,Baichuan-M2：通过大型验证系统提升医学能力,LLM,Other,https://arxiv.org/pdf/2509.02208,https://huggingface.co/papers/2509.02208,本文提出了一种基于强化学习的动态验证框架，以提升大型医疗语言模型在实际临床决策中的表现。该框架通过模拟真实患者场景和动态生成多维评价指标，实现对模型能力的高保真评估。基于此，作者开发了拥有320亿参数的Baichuan-M2模型，采用改进的策略优化算法进行多阶段训练。实验结果显示，Baichuan-M2在权威医疗基准测试HealthBench上超越多数开源及闭源模型，表现接近顶尖水平。研究表明，动态验证系统是推动医疗AI实用化的关键，显著提升了模型的临床应用价值。,24
Kwai Keye-VL 1.5 Technical Report,Kwai Keye-VL 1.5 技术报告,Multimodal LLM,Other,https://arxiv.org/pdf/2509.01563,https://huggingface.co/papers/2509.01563,本文介绍了Kwai Keye-VL-1.5模型，针对视频理解中的时空信息权衡问题，提出了创新的慢快编码策略，动态分配计算资源以兼顾关键帧的高分辨率和静态帧的长时间覆盖。此外，通过逐步扩展上下文长度的四阶段预训练，使模型能处理更长、更复杂的视频内容。最后，设计了完善的后训练流程，提升推理能力并优化与人类偏好的契合度。实验结果显示，该模型在视频理解任务上显著优于现有方法，同时保持了多模态任务的竞争力。,21
"Implicit Actor Critic Coupling via a Supervised Learning Framework for
  RLVR",通过监督学习框架实现隐式演员评论家耦合的RLVR方法,LLM,Other,https://arxiv.org/pdf/2509.02522,https://huggingface.co/papers/2509.02522,本文提出了PACS，一种将强化学习与可验证奖励问题转化为监督学习的新框架。通过将结果奖励视为可预测标签，PACS实现了隐式的行为者-评价者耦合，优化过程更稳定高效。实验结果表明，PACS在数学推理任务上显著优于传统强化学习方法，提升了模型的推理能力。该方法为大型语言模型利用可验证奖励进行后续训练提供了有效途径，具有较强的实用价值和推广潜力。相关代码和数据已开源。,17
