标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Beyond Context Limits: Subconscious Threads for Long-Horizon Reasoning,超越上下文限制：用于长远推理的潜意识线程,LLM,Other,https://arxiv.org/pdf/2507.16784,https://huggingface.co/papers/2507.16784,本文提出了线程推理模型（TIM）及其运行时系统TIMRUN，旨在突破大型语言模型的上下文限制，实现长时程、多步骤的结构化推理。通过将自然语言处理转化为基于任务和子任务的推理树，结合关键状态的选择性保留和复用机制，系统有效扩展了工作记忆容量，解决了位置编码和显存瓶颈问题。实验表明，该方法在数学推理和多跳信息检索等复杂任务中表现出高效且准确的推理能力，显著提升了大型语言模型处理长距离依赖和复杂推理的能力。,65
Step-Audio 2 Technical Report,Step-Audio 2 技术报告,Multimodal LLM,Other,https://arxiv.org/pdf/2507.16632,https://huggingface.co/papers/2507.16632,本文介绍了Step-Audio 2，一种面向工业应用的端到端多模态大语言模型，专注于音频理解和语音对话。通过结合潜在音频编码器和基于推理的强化学习，模型在语音识别和音频理解上表现优异。其创新地将离散音频标记生成纳入语言建模，增强了对说话风格和情感等副语言信息的响应能力。此外，Step-Audio 2整合了检索增强生成技术，并能调用外部工具如网络搜索，提升回答准确性并支持音色切换。大规模训练使其在多样对话场景中展现出智能与表现力，评测结果显示其性能领先于现有开源及商业方案。,33
"MegaScience: Pushing the Frontiers of Post-Training Datasets for Science
  Reasoning",MegaScience：推动科学推理后训练数据集的前沿,AI4Science,Other,https://arxiv.org/pdf/2507.16812,https://huggingface.co/papers/2507.16812,本文提出了MegaScience，一个包含125万条高质量科学推理问题的大规模开放数据集，旨在填补科学领域缺乏大规模、可验证推理数据的空白。通过系统筛选和整合多个公开数据集，作者构建了涵盖7个科学学科、15个评测基准的综合评价体系。实验表明，基于MegaScience训练的模型在科学推理性能和训练效率上均优于现有公开数据集，且更适合大规模模型的调优。作者还开源了数据处理流程、评测系统和多个训练模型，推动科学推理研究的发展。,29
"Upsample What Matters: Region-Adaptive Latent Sampling for Accelerated
  Diffusion Transformers",关注关键区域的上采样：用于加速扩散变换器的区域自适应潜变量采样,Diffusion Model,Other,https://arxiv.org/pdf/2507.08422,https://huggingface.co/papers/2507.08422,本文提出了一种名为Region-Adaptive Latent Upsampling（RALU）的无训练加速框架，旨在提升扩散变换器在图像生成中的推理速度。RALU通过在不同分辨率下对图像进行分阶段采样，先低分辨率捕捉全局结构，再针对易产生伪影的区域进行自适应高分辨率放大，最后整体细节优化，有效减少计算量。该方法在保证生成质量的同时，实现了最高7倍的加速效果，且可与现有的时间维度加速技术结合，进一步降低推理延迟，推动扩散变换器在实际应用中的部署。,23
"Semi-off-Policy Reinforcement Learning for Vision-Language Slow-thinking
  Reasoning",用于视觉-语言慢思考推理的半离策略强化学习,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2507.16814,https://huggingface.co/papers/2507.16814,本文提出了一种名为SOPHIA的半离策略强化学习方法，用于提升大规模视觉语言模型的“慢思考”推理能力。该方法结合了模型自身的视觉理解和外部语言模型的推理能力，通过基于结果的奖励机制指导模型学习复杂多模态任务中的深度推理。实验表明，SOPHIA显著提升了多个视觉语言基准测试中的表现，尤其在大型模型InternVL3.0-38B上取得了领先的开放源代码模型性能，甚至超越部分闭源模型。该方法为视觉语言模型的推理能力训练提供了有效且可扩展的新思路。,18
Zebra-CoT: A Dataset for Interleaved Vision Language Reasoning,Zebra-CoT：用于交错视觉语言推理的数据集,Multimodal LLM,Other,https://arxiv.org/pdf/2507.16746,https://huggingface.co/papers/2507.16746,本文提出了Zebra-CoT数据集，包含18万多条逻辑连贯的文本与图像交织推理样本，覆盖几何、物理、算法、二维和三维视觉推理及策略游戏等多种任务。该数据集旨在解决视觉链式推理训练中缺乏高质量数据的问题。基于Zebra-CoT微调的模型在测试集和标准视觉语言基准上均显著提升性能，显示了该数据集在促进多模态视觉推理能力发展的有效性。作者同时开源了数据集和模型，推动视觉链式推理的研究与应用。,15
"ThinkAct: Vision-Language-Action Reasoning via Reinforced Visual Latent
  Planning",ThinkAct：通过强化视觉潜变量规划实现视觉-语言-动作推理,Embodied AI,Other,https://arxiv.org/pdf/2507.16815,https://huggingface.co/papers/2507.16815,本文提出了ThinkAct，一种结合高层推理与低层动作执行的双系统框架，用于视觉-语言-动作任务。该方法通过强化视觉潜在规划，训练多模态大语言模型生成符合目标和轨迹一致性的推理计划，并将其压缩为视觉潜在表示，指导后续动作模型实现稳健执行。实验证明，ThinkAct在复杂环境中具备少样本适应能力、长远规划和自我纠正能力，显著提升了机器人操作和具身推理任务的表现，推动了多模态智能体在动态场景中的应用潜力。,13
MCPEval: Automatic MCP-based Deep Evaluation for AI Agent Models,MCPEval：基于MCP的AI智能体模型自动深度评估框架,Agent,Other,https://arxiv.org/pdf/2507.12806,https://huggingface.co/papers/2507.12806,本文提出了MCPEval，一个基于模型上下文协议（MCP）的开源框架，旨在自动生成任务并对大型语言模型驱动的智能代理进行深度评估。该框架克服了传统静态基准测试和繁琐人工数据收集的局限，实现了跨多领域的标准化评价和无缝工具集成。实验证明，MCPEval能够有效揭示代理在不同领域的细微性能差异，促进了评估过程的自动化和可复现性，为智能代理的系统化评测提供了重要支持。,12
"Experience is the Best Teacher: Grounding VLMs for Robotics through
  Self-Generated Memory",经验是最好的老师：通过自生成记忆为机器人视觉语言模型（VLMs）建立基础,Embodied AI,Other,https://arxiv.org/pdf/2507.16713,https://huggingface.co/papers/2507.16713,本文提出了ExpTeach框架，通过机器人自我生成的记忆将视觉-语言模型（VLMs）有效地应用于真实机器人任务中。该方法使机器人在执行过程中自主规划、验证和反思，逐步积累经验并形成长期记忆，进而提升任务完成能力。实验结果显示，利用反思机制成功率显著提升，从36%增至84%，并在多个新场景中将单次成功率提升至80%。该研究展示了基于自我经验记忆的VLMs落地机器人应用的有效性和广泛适用性。,11
HOComp: Interaction-Aware Human-Object Composition,HOComp：交互感知的人-物合成,Multimodal LLM,Other,https://arxiv.org/pdf/2507.16813,https://huggingface.co/papers/2507.16813,本文提出了HOComp，一种针对人-物交互场景的图像合成方法，能够将前景物体自然地融入以人为中心的背景图像中，实现和谐的互动关系及外观一致性。该方法通过多模态大模型辅助定位交互区域与类型，结合人体关键点实现细致的姿态引导；同时采用形状感知的注意力调节和多视角损失保持物体与人物的细节一致。作者还构建了首个相关数据集，实验结果表明HOComp在生成自然且一致的人物与物体交互图像方面优于现有方法，具有较高的实用价值。,9
"RefCritic: Training Long Chain-of-Thought Critic Models with Refinement
  Feedback",RefCritic：基于精炼反馈训练长链思维批判模型,LLM,Alibaba,https://arxiv.org/pdf/2507.15024,https://huggingface.co/papers/2507.15024,本文针对当前大语言模型中广泛采用的监督微调批评模块存在的浅层评估问题，提出了RefCritic，一种基于强化学习且结合双重规则奖励的长链思维批评模型。该模型不仅能准确判断解答的正确性，还能基于批评反馈有效优化策略模型。实验证明，RefCritic在多个基准测试中显著提升了模型的评估和改进能力，优于传统的监督方法，特别是在复杂数学推理的错误识别上表现突出，展示了其在提升大模型推理质量和可靠性方面的重要价值。,7
"SPAR: Scholar Paper Retrieval with LLM-based Agents for Enhanced
  Academic Search",SPAR：基于大语言模型智能体的学术论文检索以增强学术搜索,Agent,Other,https://arxiv.org/pdf/2507.15245,https://huggingface.co/papers/2507.15245,本文提出了SPAR，一种基于大型语言模型的多智能体框架，通过将查询拆解和演进机制相结合，实现了更灵活且高效的学术文献检索。为系统评估该方法，作者构建了带有专家标注的挑战性基准SPARBench。实验结果表明，SPAR在多个数据集上显著优于现有方法，提升了检索准确率。该工作为学术搜索领域提供了一个可扩展、易解释且性能优越的检索基础，推动了相关研究的发展。代码和数据已公开。,4
Task-Specific Zero-shot Quantization-Aware Training for Object Detection,面向目标检测的任务特定零样本量化感知训练,Other,THU,https://arxiv.org/pdf/2507.16782,https://huggingface.co/papers/2507.16782,本文提出了一种针对目标检测任务的零样本量化训练方法，解决了传统量化依赖真实训练数据的问题。通过设计基于预训练模型的边界框和类别采样策略，生成任务相关的合成校准数据，准确重建目标的位置和类别分布；并将任务特定训练融入知识蒸馏过程，有效恢复量化后模型的性能。实验结果表明，该方法在MS-COCO和Pascal VOC数据集上实现了优异的性能，具备较强的实用价值和推广潜力。,4
The Serial Scaling Hypothesis,串行扩展假说,Other,Other,https://arxiv.org/pdf/2507.12549,https://huggingface.co/papers/2507.12549,本文提出了“串行扩展假说”，指出尽管机器学习通过大规模并行计算取得了显著进展，但某些问题本质上是串行的，依赖于顺序且无法并行处理，如复杂推理、物理模拟和序列决策。论文结合复杂性理论，揭示当前以并行为中心的架构在处理这类问题时存在根本限制，强调在模型设计和硬件发展中应重视串行计算的扩展。该观点为推动人工智能应对更复杂任务提供了新的思路，强调不仅需扩大并行能力，更需提升串行计算能力以实现持续进步。,3
Does More Inference-Time Compute Really Help Robustness?,更多推理时计算真的有助于鲁棒性吗？,LLM,DeepMind,https://arxiv.org/pdf/2507.15974,https://huggingface.co/papers/2507.15974,本文探讨了推理时计算资源增加对语言模型鲁棒性的影响。作者首先验证了小规模开源模型也能通过增加推理计算提升鲁棒性，但进一步揭示了此前研究隐含的假设——中间推理步骤对攻击者不可见。放宽该假设后，发现若中间推理过程被暴露，增加推理计算反而会降低模型鲁棒性，存在逆向缩放效应。论文还讨论了实际应用中即使推理链隐藏，模型依然可能面临攻击的风险。研究强调，推理时计算扩展的鲁棒性优势依赖具体的攻击环境和部署场景，提醒实践者在安全敏感应用中谨慎权衡。,3
"Steering Out-of-Distribution Generalization with Concept Ablation
  Fine-Tuning",利用概念消融微调引导大语言模型的分布外泛化,LLM,Other,https://arxiv.org/pdf/2507.16795,https://huggingface.co/papers/2507.16795,本文提出了一种名为概念消融微调（CAFT）的新方法，用于控制大型语言模型在微调后对未见数据的泛化行为。与传统通过修改训练数据来避免模型产生不良泛化不同，CAFT利用模型内部的解释工具，识别并线性消除与不希望出现的概念相关的潜在表示方向，从而引导模型避免错误泛化。实验表明，CAFT在多个任务中显著降低了模型的错误响应，同时保持了对训练数据的性能，展示了无需更改训练数据即可有效调控模型泛化的新途径。,1
"ObjectGS: Object-aware Scene Reconstruction and Scene Understanding via
  Gaussian Splatting",ObjectGS：通过高斯点溅射实现的面向对象的场景重建与场景理解,Other,Shanghai AI Lab,https://arxiv.org/pdf/2507.15454,https://huggingface.co/papers/2507.15454,本文提出了ObjectGS，一种结合三维场景重建与语义理解的框架。该方法通过将场景中的每个物体建模为独立的神经高斯表示，并赋予唯一的对象标识，实现了精细的物体级重建与分割。训练过程中，系统动态调整物体表示以优化重建质量，并通过分类约束增强语义一致性。实验结果表明，ObjectGS在开放词汇和全景分割任务上优于现有方法，且能有效支持网格提取和场景编辑等应用，推动了三维场景理解与重建的一体化发展。,1
"ParaStudent: Generating and Evaluating Realistic Student Code by
  Teaching LLMs to Struggle",ParaStudent：通过教导大语言模型挣扎生成和评估真实的学生代码,LLM,Other,https://arxiv.org/pdf/2507.12674,https://huggingface.co/papers/2507.12674,本文提出了ParaStudent，一个利用大语言模型（LLM）生成和评估“学生式”代码的框架，旨在模拟初学者编程中的错误、迭代和风格多样性。通过对多学期带时间戳的学生提交数据进行细粒度建模和多维度评估，研究表明针对学生代码微调的模型能更真实地反映学生的学习轨迹和编程习惯。该工作强调了捕捉学习动态和上下文信息对于生成真实学生代码的重要性，为个性化编程教学系统提供了新的方法和工具。实验代码已公开。,0
