标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
VideoMathQA: Benchmarking Mathematical Reasoning via Multimodal Understanding in Videos,VideoMathQA：通过视频中的多模态理解评测数学推理能力,05 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.05349v1,http://arxiv.org/abs/2506.05349v1,2506.05349v1,本文提出了VideoMathQA，一个针对视频中数学推理能力的多模态理解基准测试。该测试涵盖10个数学领域，视频时长从10秒到1小时不等，要求模型结合视觉、音频和文本信息进行跨时序的复杂推理。通过专家团队耗费大量人力标注，设计了涵盖直接问题解决、概念迁移和深度理解的多步骤问题。实验表明现有方法在该任务上存在显著不足，VideoMathQA为评估和推动视频中数学推理模型的发展提供了系统化平台和资源。
Contrastive Flow Matching,对比流匹配,05 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.05350v1,http://arxiv.org/abs/2506.05350v1,2506.05350v1,本文提出了一种名为Contrastive Flow Matching的新方法，用于改进条件生成模型中的样本流匹配问题。该方法通过引入对比目标，增强不同条件下生成流的区分度，解决了传统流匹配在条件设置中流重叠导致生成模糊的问题。实验结果表明，Contrastive Flow Matching不仅显著加快了训练速度，减少了去噪步骤，还提升了生成质量，在多个图像生成任务中表现优异。该方法为条件生成模型的训练效率和效果提供了有效提升。
SparseMM: Head Sparsity Emerges from Visual Concept Responses in MLLMs,SparseMM：多模态大语言模型中视觉概念响应引发的头部稀疏性,05 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.05344v1,http://arxiv.org/abs/2506.05344v1,2506.05344v1,本文研究了多模态大语言模型（MLLMs）在处理视觉信息时的注意力机制，发现仅约5%的注意力头对视觉理解起关键作用。基于此，作者提出了一种无需训练即可识别这些关键视觉头的方法，并设计了SparseMM，一种利用视觉头稀疏性分配计算资源的优化策略。SparseMM显著提升了模型推理速度和内存效率，同时保持了性能稳定，在多个多模态任务中表现优异。该方法为加速多模态模型推理提供了有效路径，并已开源。
Inference-Time Hyper-Scaling with KV Cache Compression,推理时超尺度扩展与KV缓存压缩,05 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.05345v1,http://arxiv.org/abs/2506.05345v1,2506.05345v1,本文提出了一种在推理阶段通过压缩Transformer大模型中的关键缓存（KV缓存）实现超大规模推理的方法，称为推理时超扩展。作者设计了动态记忆稀疏化（DMS）技术，仅需少量训练即可实现高效压缩，同时保持模型准确性。该方法通过延迟丢弃缓存信息，有效保留关键信息，允许生成更多内容而不增加计算资源。实验证明，DMS在多种大模型上显著提升了推理准确率，在相同计算预算下表现优于传统方法，展示了其在提升大模型推理效率和效果上的潜力。
Why LLM Safety Guardrails Collapse After Fine-tuning: A Similarity Analysis Between Alignment and Fine-tuning Datasets,为什么大语言模型安全防护在微调后失效：对齐数据集与微调数据集相似性的分析,05 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.05346v1,http://arxiv.org/abs/2506.05346v1,2506.05346v1,本文研究了大语言模型在微调过程中安全保护机制失效的原因，重点分析了原始安全对齐数据与微调任务数据之间的相似性。实验结果表明，当两者高度相似时，模型的安全防护能力显著下降，更易被绕过；而相似度较低则能显著提升模型的安全性，降低有害输出。该研究强调了设计微调数据时考虑与安全对齐数据差异的重要性，为提升模型抗攻击能力和构建更稳健的安全机制提供了实用指导。
ContentV: Efficient Training of Video Generation Models with Limited Compute,ContentV：在有限计算资源下高效训练视频生成模型,05 Jun 2025,Other,Other,http://arxiv.org/pdf/2506.05343v1,http://arxiv.org/abs/2506.05343v1,2506.05343v1,本文提出了ContentV，一种拥有80亿参数的文本驱动视频生成模型，能够在有限计算资源下高效训练并实现领先性能。通过采用简化的模型架构、分阶段训练策略以及结合人类反馈的强化学习方法，ContentV在仅用四周时间和256个64GB神经处理单元训练后，生成多样且高质量的视频。该方法显著降低了视频生成模型的训练成本，为实际应用提供了有效解决方案。所有代码和模型已公开，促进后续研究与应用。
Refer to Anything with Vision-Language Prompts,使用视觉-语言提示实现任意对象的指代,05 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.05342v1,http://arxiv.org/abs/2506.05342v1,2506.05342v1,本文提出了一种新的任务——全模态指代表达分割（ORES），旨在根据文本或文本加参考图像实体的提示，生成对应的图像区域掩码。为此，作者设计了一个名为RAS的框架，通过引入大型多模态模型，实现对复杂视觉语言提示的理解和分割。为支持该任务，作者构建了包含多样掩码组的训练和测试数据集。实验结果表明，RAS在新任务及传统指代表达分割任务中均表现优异，推动了视觉语言交互的应用发展。
Direct Numerical Layout Generation for 3D Indoor Scene Synthesis via Spatial Reasoning,基于空间推理的3D室内场景合成直接数值布局生成,05 Jun 2025,Embodied AI,Other,http://arxiv.org/pdf/2506.05341v1,http://arxiv.org/abs/2506.05341v1,2506.05341v1,本文提出了DirectLayout，一种基于大型语言模型空间推理能力的3D室内场景布局生成方法。该方法通过分阶段生成鸟瞰图布局、转换为三维空间并细化物体摆放，实现了从文本描述直接生成数值化布局。通过引入链式思维激活和基于生成奖励的优化，提升了模型对空间关系的理解和泛化能力。实验表明，DirectLayout在语义一致性、通用性和物理合理性方面表现优异，克服了现有方法依赖有限数据和预设约束的局限，推动了开放词汇和细粒度指令驱动的室内场景合成。
Exploring Diffusion Transformer Designs via Grafting,通过嫁接探索扩散Transformer设计,05 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.05340v1,http://arxiv.org/abs/2506.05340v1,2506.05340v1,本文提出了一种名为“嫁接”的方法，通过对预训练的扩散变换器模型进行局部修改，实现新的模型架构设计，显著降低了架构探索的计算成本。基于对模型激活和注意力机制的分析，作者构建了测试平台，验证了替换注意力和多层感知机结构等多种混合设计的有效性，且多数设计在计算资源消耗不到2%的情况下，保持了较高的生成质量。此外，作者还展示了通过嫁接实现模型结构重组，提升速度和性能的案例。该方法为扩散模型的高效设计和优化提供了新思路。
VideoMolmo: Spatio-Temporal Grounding Meets Pointing,VideoMolmo：时空定位与指点的结合,05 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.05336v1,http://arxiv.org/abs/2506.05336v1,2506.05336v1,本文提出了VideoMolmo，一种结合大语言模型和时序注意力机制的多模态视频模型，专注于基于文本描述的细粒度时空定位与指向。通过引入双向点传播的时序掩码融合方法，提升了视频序列中的时空一致性和分割连贯性。为支持模型训练，作者构建了包含7.2万视频-文本对及10万个目标点的标注数据集，并设计了涵盖细胞追踪、自动驾驶等多场景的评测基准。实验结果表明，VideoMolmo在时空指向准确性和推理能力上显著优于现有方法，推动了视频理解与交互技术的发展。
Search Arena: Analyzing Search-Augmented LLMs,Search Arena：分析搜索增强型大语言模型,05 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.05334v1,http://arxiv.org/abs/2506.05334v1,2506.05334v1,本文提出了Search Arena，一个包含超过2.4万组多轮用户与搜索增强大型语言模型交互的规模化数据集，涵盖多种意图和语言，并收录了约1.2万条用户偏好投票。通过分析，发现用户偏好受引用数量影响，但引用内容不一定支持相关陈述，揭示了感知可信度与实际可信度的差距。研究还表明，社区驱动平台更受欢迎，而静态百科类资源的可靠性有限。跨场景测试显示，网络搜索在非搜索环境中不会降低性能，甚至有所提升，但在搜索密集型环境中，仅依赖模型内知识会影响表现。该数据集已开源，助力相关领域研究。
Kinetics: Rethinking Test-Time Scaling Laws,Kinetics：重新思考测试时的规模定律,05 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.05333v1,http://arxiv.org/abs/2506.05333v1,2506.05333v1,本文重新审视了模型推理阶段的计算规模效应，指出以往研究高估了小模型的效率，忽略了推理时的内存访问瓶颈。作者提出了新的“动力学规模法则”，综合考虑计算和内存成本，发现较大模型在推理时更具优势。基于此，论文引入了稀疏注意力机制，显著降低了每个生成步骤的资源消耗，使得模型能在相同资源下实现更长生成和更多并行样本。实验证明，稀疏注意力模型在问题解决准确率上优于传统密集模型，尤其在资源有限时提升显著，展示了稀疏注意力在推理扩展中的关键作用。
Unleashing Hour-Scale Video Training for Long Video-Language Understanding,释放小时级视频训练以实现长视频语言理解,05 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.05332v1,http://arxiv.org/abs/2506.05332v1,2506.05332v1,本文提出了VideoMarathon，一个涵盖约9700小时长视频的大规模多领域数据集，包含330万高质量问答对，支持多种视频理解任务，显著扩展了长视频训练的时长。基于此，作者设计了Hour-LLaVA模型，通过记忆增强机制实现了对小时级视频的高效训练与推理。实验结果表明，Hour-LLaVA在多个长视频语言理解基准测试中表现优异，验证了数据集和模型在长视频理解领域的有效性和先进性。
MINT-CoT: Enabling Interleaved Visual Tokens in Mathematical Chain-of-Thought Reasoning,MINT-CoT：在数学链式思维推理中实现交错视觉标记,05 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.05331v1,http://arxiv.org/abs/2506.05331v1,2506.05331v1,本文提出了MINT-CoT，一种在数学推理中灵活融合视觉信息的新方法，突破了以往依赖粗糙图像区域和有限视觉理解能力的限制。通过引入可动态选择任意形状视觉区域的交错视觉标记，MINT-CoT实现了图文推理的深度结合。作者构建了包含5.4万道数学题的标注数据集，并设计了分阶段训练策略，显著提升了模型在多模态数学问题上的表现。实验结果显示，MINT-CoT在多个数学视觉推理基准上均取得了大幅领先，验证了其在复杂数学视觉推理任务中的有效性和实用价值。
