标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Agentic Reinforced Policy Optimization,Agentic强化策略优化,Agent,Other,https://arxiv.org/pdf/2507.19849,https://huggingface.co/papers/2507.19849,本文提出了一种名为Agentic Reinforced Policy Optimization（ARPO）的新型强化学习算法，专为多轮交互的基于大语言模型（LLM）的智能体设计。ARPO通过引入基于熵的自适应采样机制，有效应对工具调用后模型行为不确定性，促进关键步骤的探索；同时结合优势归因方法，提升模型对逐步交互效果的理解。实验证明，ARPO在多个复杂推理和搜索任务中表现优于传统方法，且显著降低了工具调用资源消耗，展现出良好的实用性和扩展潜力。,62
"ARC-Hunyuan-Video-7B: Structured Video Comprehension of Real-World
  Shorts",ARC-Hunyuan-Video-7B：真实世界短视频的结构化理解,Multimodal LLM,Tencent,https://arxiv.org/pdf/2507.20939,https://huggingface.co/papers/2507.20939,本文提出了ARC-Hunyuan-Video-7B，一种能够端到端处理视觉、音频和文本信息的多模态模型，专注于对现实短视频的结构化理解。该模型支持多层次时间戳视频描述与摘要、开放式问答、时间定位及视频推理，显著提升了视频搜索和推荐的效果。通过高质量自动标注数据和多阶段训练策略，模型在新引入的短视频基准测试中表现优异，并在实际应用中显著提升用户参与度和满意度，同时保持高效推理速度。该工作为短视频内容理解和相关应用提供了强有力的技术支持。,43
"Rep-MTL: Unleashing the Power of Representation-level Task Saliency for
  Multi-Task Learning",Rep-MTL：释放表示层任务显著性在多任务学习中的潜力,Other,Other,https://arxiv.org/pdf/2507.21049,https://huggingface.co/papers/2507.21049,本文提出了Rep-MTL，一种基于共享表示层面任务显著性的多任务学习方法。不同于传统通过调整损失权重或梯度来解决任务冲突的优化策略，Rep-MTL利用共享表示中的任务交互信息，通过熵惩罚和跨任务样本对齐，有效促进任务间互补，减少负迁移。实验证明，Rep-MTL在多种任务和领域变化的基准测试中表现优异，且训练效率较高。该方法为多任务学习中的任务协同提供了新的视角和有效手段。,28
Reconstructing 4D Spatial Intelligence: A Survey,重建4D空间智能：综述,Embodied AI,Other,https://arxiv.org/pdf/2507.21045,https://huggingface.co/papers/2507.21045,本文综述了基于视觉观测重建四维空间智能的方法，提出了一个五层级的框架，系统梳理了从低层三维属性重建到动态场景、交互建模及物理约束整合的研究进展。该框架不仅填补了以往综述缺乏层次结构分析的空白，还针对每个层级的关键挑战进行了深入讨论，指明了未来的发展方向。此工作为理解和推进四维空间智能的重建技术提供了清晰的结构和全面的视角，具有重要的理论和应用价值。,25
"SmallThinker: A Family of Efficient Large Language Models Natively
  Trained for Local Deployment",SmallThinker：一系列原生训练用于本地部署的高效大语言模型,LLM,Other,https://arxiv.org/pdf/2507.20984,https://huggingface.co/papers/2507.20984,本文提出了SmallThinker，一系列专为本地设备设计的大型语言模型，突破了传统需依赖GPU云端部署的限制。通过创新的两级稀疏结构、预注意力路由机制和混合稀疏注意力技术，SmallThinker显著降低了计算和内存需求，有效解决了存储速度瓶颈，实现了在普通CPU上高效推理。实验表明，SmallThinker在性能和速度上均优于同类模型，且无需昂贵硬件，推动了大型语言模型向资源受限环境的普适应用。,25
"A Survey of Self-Evolving Agents: On Path to Artificial Super
  Intelligence",自我进化智能体综述：迈向人工超级智能之路,Agent,THU,https://arxiv.org/pdf/2507.21046,https://huggingface.co/papers/2507.21046,本文系统综述了自我进化智能体的架构与方法，聚焦其在持续学习环境中的适应能力。作者围绕“进化内容”、“进化时机”和“进化方式”三大维度，详细分析了智能体模型、记忆、工具及结构等组件的进化机制，以及不同阶段的适应策略和设计原则。论文还探讨了专门的评估标准、关键应用领域及安全性和可扩展性等挑战，提出了未来研究方向。该综述为开发具备实时自适应能力的智能体提供了系统框架，有助于推动人工超智能的实现。,20
Geometric-Mean Policy Optimization,几何平均策略优化,LLM,Microsoft,https://arxiv.org/pdf/2507.20673,https://huggingface.co/papers/2507.20673,本文提出了一种名为几何平均策略优化（GMPO）的方法，用于提升大语言模型的策略更新稳定性。与现有方法GRPO通过优化代币奖励的算术平均不同，GMPO采用几何平均，减少了对异常值的敏感性，从而避免了训练过程中出现极端采样比率的问题。理论和实验证明，GMPO不仅显著提高了训练稳定性，还在多个数学和多模态推理基准测试中优于GRPO，表现提升最高达4.1%。该方法为增强大模型推理能力提供了更稳健的优化策略。,15
Region-based Cluster Discrimination for Visual Representation Learning,基于区域的聚类判别用于视觉表示学习,Multimodal LLM,Other,https://arxiv.org/pdf/2507.20025,https://huggingface.co/papers/2507.20025,本文提出了一种名为RICE的视觉表示学习方法，旨在提升区域级别的视觉和文字识别能力。通过构建大规模候选区域数据集和引入区域变换器，RICE能够捕捉丰富的区域语义信息。同时，设计了统一的区域聚类判别损失，支持对象和文字识别的联合学习，实现高效且可扩展的训练。实验结果表明，RICE在分割、密集检测及多模态大语言模型的视觉感知任务中表现优异，显著优于现有方法，推动了视觉理解技术在复杂场景中的应用。,12
"GPT-IMAGE-EDIT-1.5M: A Million-Scale, GPT-Generated Image Dataset",GPT-IMAGE-EDIT-1.5M：百万规模的GPT生成图像数据集,Multimodal LLM,Other,https://arxiv.org/pdf/2507.21033,https://huggingface.co/papers/2507.21033,本文提出了GPT-IMAGE-EDIT-1.5M，一个公开的大规模图像编辑数据集，包含超过150万条高质量的指令、原图与编辑后图像三元组。该数据集通过利用GPT-4o对现有三个主流图像编辑数据集进行统一和优化生成，提升了图像质量和指令表达的准确性。实验证明，在此数据集上微调的开源模型显著提升了编辑效果和指令理解能力，性能超越了以往开源方法，缩小了与顶尖闭源模型的差距。该工作为开放领域的指令驱动图像编辑研究提供了重要资源和推动力。,11
CLEAR: Error Analysis via LLM-as-a-Judge Made Easy,CLEAR：基于LLM作为评判者的错误分析工具,LLM,Other,https://arxiv.org/pdf/2507.18392,https://huggingface.co/papers/2507.18392,本文提出了CLEAR，一个基于大型语言模型（LLM）作为评判者的交互式开源工具，用于细致的错误分析。与传统评价仅给出整体评分不同，CLEAR能够生成针对每个实例的具体反馈，识别并量化系统层面的常见错误类型。该工具配备交互式仪表盘，支持通过可视化和筛选功能深入分析错误，帮助开发者更直观地理解模型表现及其不足。实验展示了CLEAR在多个基准测试中的应用，验证了其在提升模型改进效率方面的实用价值。,8
