公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-06-06 08:58:04,Gemini新版蝉联竞技场榜一，但刚发布就被越狱了,谷歌发布Gemini 2.5 Pro新版本并登顶大模型竞技场，发布后遭遇越狱攻击,谷歌发布了Gemini 2.5 Pro的0605版本，显著提升了代码推理和事实性表现，在“人类最后的考试”数据集上超过主要竞争对手，且在大模型竞技场中排名第一。该版本支持超长文本处理，价格低于同类模型。发布后10小时内，Gemini APP下载量超过ChatGPT，但安全性出现漏洞，遭遇越狱攻击。谷歌计划将0605作为长期稳定版本，并基于用户反馈优化输出风格和结构。,LLM,DeepMind,Logan,https://mp.weixin.qq.com/s/8dMQKl7HrjPVCXVZY7dtrg
量子位,2025-06-06 08:58:04,Qwen3深夜开源新系列：文本表征模型，3种尺寸可选，超越商业API拿下SOTA,Qwen3文本表征模型系列发布，支持多语言及多尺寸配置,阿里巴巴发布了Qwen3-Embedding系列文本表征模型，包含0.6B、4B和8B三种尺寸，支持119种语言，适用于文本检索、排序、分类等任务。8B版本在多语言评测中表现优异，超越多家商业API。该系列模型采用双塔和单塔结构，结合LoRA微调，提升文本理解和相关性排序能力。模型已在Hugging Face、ModelScope和GitHub开源，并支持定制化表征维度和指令适配。阿里巴巴与苹果合作提供大模型服务，相关技术将在WWDC25期间直播介绍。,LLM,Alibaba,,https://mp.weixin.qq.com/s/kw7C7cppQZIWaUcCXpuiNg
量子位,2025-06-06 08:58:04,12.1万高难度数学题让模型性能大涨，覆盖FIMO/Putnam等顶级赛事难度，腾讯上海交大出品,基于自然语言的高难度数学定理证明框架DeepTheorem及其强化学习训练方法,DeepTheorem由腾讯AI Lab与上海交大团队联合推出，构建了包含12.1万道IMO级难度数学定理的自然语言定理证明数据集。该框架首次引入强化学习进行数学定理证明训练，显著提升了7B模型的定理证明能力，性能可比肩或超越多款开源及商业大模型。DeepTheorem涵盖数据去污染、难度过滤和多维度评价，支持自然语言形式的数学推理，推动了数学定理证明领域的AI研究进展。,LLM,Tencent,,https://mp.weixin.qq.com/s/13CZeHrN-ZMI3hyhEm_Xkg
包包算法笔记,2025-06-06 08:47:51,Cursor团队访谈：AI编程的关键判断、做什么、不做什么,Cursor团队访谈：AI编程中的强化学习与反馈机制挑战,本文基于Cursor团队播客访谈，深入探讨了AI编程领域的关键技术难题，包括强化学习在编程中的多步骤工具调用与稀疏奖励问题，以及反馈机制设计对模型性能提升的重要性。团队成员还对比了编程与数学、写作等领域的训练差异，强调了编程任务中代码结构、可读性和用户采纳反馈的综合考量，展现了当前AI编程Agent的前沿探索与未来发展方向。,Agent,Other,"Sualeh Asif, Charlie Snell, Aman Sanger, Federico Cassano, Jacob Jackson",https://mp.weixin.qq.com/s/MsyRSxr-hVRPlG_oDymh8Q
机智流,2025-06-06 07:12:30,🔥高频LLM面试题TOP50🚀,高频大语言模型（LLM）面试题汇总,本文整理了50个高频出现的大语言模型（LLM）相关面试题，涵盖基础知识和应用场景，旨在帮助求职者系统复习和准备LLM领域的技术面试。内容聚焦于模型原理、训练方法及实际应用，适合相关岗位的面试准备。,LLM,Other,,https://mp.weixin.qq.com/s/CgZ5WPKT4AMKdF6JsDvR0Q
智药邦,2025-06-06 00:06:43,CPHI【AI赋能小分子药物研发论坛】将于6月24日在上海召开！,2025年CPHI上海AI赋能小分子药物研发论坛综述,2025年6月24日，CPHI中国展期间在上海举办AI赋能小分子药物研发论坛，聚焦跨学科多模态数据整合与智能化技术平台建设，推动小分子药物研发新范式。论坛由中国医药保健品进出口商会、上海博华国际展览有限公司及智药邦联合主办，邀请多位学术及产业界专家分享最新技术进展和应用实践，涵盖创新药企、传统制药、科研院所等多方参与，促进医药产业与AI技术深度融合。,AI4Science,Other,"岳石怡, 宋云龙, 王苑先, 李勋",https://mp.weixin.qq.com/s/0wITMuQx1IX9Lm3dyTC4Qw
智药邦,2025-06-06 00:06:43,AI+药物开发｜Juvenescence完成7600万美元B1轮首期融资,Juvenescence完成7600万美元B1轮融资推动AI驱动药物开发,2025年5月，Juvenescence Limited宣布完成7600万美元B-1轮首期融资，由M42领投，支持其利用人工智能技术推进治疗药物组合的临床开发。双方将在阿布扎比建立药物开发中心，结合M42在数字医疗及基因组学的优势与Juvenescence的AI药物发现技术，推动延长健康寿命和治疗致命疾病的创新疗法研发。合作还将促进与全球学术机构的研发交流，深化疾病认知并加速临床进程。,AI4Science,Other,"Richard Marshall, Fahed Al Marzooqi",https://mp.weixin.qq.com/s/9cDEgg1gO_G_HXsuvtNCqQ
智药邦,2025-06-06 00:06:43,东阳光药AI研发团队发布HEC-Transporters模型，为早期药物研发提供全流程的药代动力学性质优化,东阳光药发布基于多任务学习的HEC-Transporters模型优化药物药代动力学预测,东阳光药AI研发团队开发了HEC-Transporters模型，利用多任务学习策略联合预测药物透膜性及转运体相互作用，显著提升了药代动力学性质的预测准确率。该模型在内部数据测试中AUROC达0.90，优于现有开源模型，已集成于公司ADME/T预测流程，助力早期药物研发实现全流程药代动力学优化，推动中国医药产业创新发展。,AI4Science,Other,,https://mp.weixin.qq.com/s/8-uJXGWWDdmeASgM4iwpGQ
机智流,2025-06-06 00:02:39,"🔥刚刚,Qwen3正式发布ReRanker和Embedding模型🚀",Qwen3发布ReRanker与Embedding模型,Qwen3最新发布了ReRanker和Embedding模型，旨在提升信息检索和语义表示能力。该更新为相关应用提供了更高效的排序和向量表示技术，推动大语言模型在实际场景中的性能优化。,LLM,Other,,https://mp.weixin.qq.com/s/b7yMW2lrK6ddvXQiHU9PJQ
DrugAI,2025-06-05 23:52:02,AIBC2025丨人工智能与生物医药生态大会最新日程（第四版）,2025人工智能与生物医药生态大会最新日程及议题概览,2025人工智能与生物医药生态大会将于6月12-13日在上海举办，聚焦AI在小分子药物设计、蛋白质结构预测、抗体药物发现及化学合成等生物医药领域的应用。大会汇聚国内外顶尖专家，分享AI赋能生物医药的最新技术进展与未来趋势，涵盖主论坛及多个专题分论坛，推动生命科学与AI深度融合。,AI4Science,Other,"陈凯先, 徐峻, 马剑鹏, 邱婧君, 周耀旗, 刘琦, 李秀艳, 王如伟, 郑明月, 韩涟漪, 唐海谊, 段宏亮, 姚小军, 郭晶晶, 萧詠然, 曾雳, 郑立, 陈红明, 任峰, 李翛然",https://mp.weixin.qq.com/s/a4TO3auJp8F2rlOBsJxElw
