公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
甲子光年,2025-07-07 19:44:56,商业模式难变、MCP失灵，万亿企业级AI Agent市场真是好生意吗？｜甲子光年,企业级AI Agent市场现状与挑战分析,企业级AI Agent正快速成为toB市场的核心技术，具备环境感知、决策引擎、记忆系统和执行工具等关键模块，推动数字员工的进化和人机协作新范式。尽管资本热捧和技术进步显著，但企业级Agent在业务场景落地及商业模式转变方面仍面临挑战，需深入探讨其实际商业价值与应用前景。,Agent,OpenAI,"Bret Taylor, Clay Bavor, 任鑫琦, 林凡",https://mp.weixin.qq.com/s/E7l4nvEPCf-G3chIYtrzWQ
夕小瑶科技说,2025-07-07 19:34:17,「上下文工程」彻底火了，Karpathy一众大佬力荐+1，Agent成败全靠它,上下文工程在AI智能体中的关键作用及方法论探讨,本文介绍了“上下文工程”这一随着2025年AI Agent兴起而被广泛关注的技术概念。上下文工程不仅是精心设计和构建动态上下文系统的科学与艺术，还涉及任务说明、示例、检索补充、多模态信息、外部工具调用等多个环节。文章强调上下文工程区别于传统提示词工程，强调其在智能体任务执行中的核心地位，并引用了Karpathy、谷歌及DeepMind专家的观点，阐述了上下文工程如何提升Agent的记忆和工具使用能力，推动智能体更高效完成复杂任务。,Agent,DeepMind,"Andrej Karpathy, Nikolay Savinov, Tobi Lütke, Philipp Schmid",https://mp.weixin.qq.com/s/EcPPM8JoaYnabd4PgB3AjA
新智元,2025-07-07 19:00:36,全球首例！18年绝望一夜逆转，AI找到仅有3颗精子，只要不到3000美元,哥伦比亚大学开发AI系统STAR助力无精子症患者成功受孕,哥伦比亚大学研发的AI系统STAR通过高速成像和图像分析技术，在不到一小时内从无精子症患者的精液样本中精准识别出仅有的三颗精子，助力体外受精成功，实现全球首例AI辅助无精子症患者怀孕。该系统显著提升了精子检测效率和准确性，降低了治疗成本，为无精子症患者带来新的生育希望。,Other,Other,Zev Williams,https://mp.weixin.qq.com/s/blkbcp5_mWA0zcPvbFObdg
新智元,2025-07-07 19:00:36,清华第三代Sage注意力发布！提速5倍，精度不降，训推都能用,清华大学提出SageAttention3实现FP4量化加速的注意力机制,清华大学朱军教授团队发布了第三代SageAttention3，利用FP4量化技术实现推理加速，速度较FlashAttention提升5倍，同时保持精度不降。该方法通过两级量化和微缩比例量化技术，有效解决了FP4量化带来的精度损失问题，支持训练阶段8比特注意力微调无性能损失。硬件实现基于FlashAttention技术，显著提升了大模型长文本处理效率。,LLM,THU,朱军,https://mp.weixin.qq.com/s/MpPn22zClGFAGPcXY2DxVg
减论,2025-07-07 18:38:06,【7.7-arXiv】受某国独立日影响，arXiv今日停更！,arXiv因美国独立日暂停更新,本文介绍了美国独立日的历史背景及其对arXiv更新的影响。美国独立日是每年7月4日，纪念1776年大陆会议通过《美国独立宣言》，标志着北美十三个殖民地脱离英国统治成为独立国家。受此节日影响，arXiv平台当天暂停了论文更新。,Other,Other,,https://mp.weixin.qq.com/s/FKRHNzOtGbu0DktvEWW-4A
减论,2025-07-07 18:38:06,【减宝日记】21天龄《左看右看》,基于二进制卡片构建未来世界的探索,文章通过对黑白卡片的观察，揭示了其背后蕴含的二进制信息（0和1）及其在构建未来世界中的潜力。尽管卡片表面简单，但其信息承载能力复杂且深远，体现了计算机基础原理在现实世界中的应用与意义。,Other,Other,,https://mp.weixin.qq.com/s/AVMzvilFdyrgcrbB1HouOQ
量子位,2025-07-07 17:35:25,Meta新注意力机制突破Transformer上限，还用上了OpenAI的开源技术,Meta提出基于三元线性注意力的2-Simplicial Transformer架构突破传统Transformer性能瓶颈,Meta基于OpenAI开源的Triton框架，提出2-Simplicial Transformer，通过将标准点积注意力扩展为三元线性注意力，提升模型对复杂任务的表达能力。该架构在数学、编程和推理任务中表现优于传统Transformer，且具有更高的缩放指数，适合有限数据场景。尽管计算复杂度和延迟较高，研究结合滑动窗口机制降低成本，展示了新注意力机制的潜力和挑战。,LLM,"Meta, OpenAI",,https://mp.weixin.qq.com/s/s1a2pTlWBV1nuCzjWrvoEw
量子位,2025-07-07 17:35:25,苹果开发者自曝用Claude完成95%开发，开发应用已上架,基于Claude智能体辅助开发的macOS应用实践报告,一位苹果开发者利用Claude Code智能体完成了95%的macOS应用Context开发工作，涵盖代码编写、测试、调试及发布流程。通过预设Agent上下文、扩展思考模式和反馈循环机制，Claude有效提升了开发效率和代码质量。该案例展示了智能体在软件开发中的应用潜力，预示未来IDE可能转向以智能体为核心的开发模式。,Agent,Other,,https://mp.weixin.qq.com/s/XOuCUgyABpkFuQWzRYWM3A
机器之心,2025-07-07 17:30:20,Claude Code发布4个月，用户已经11.5万了，开发者：200 美元/月不算贵,Anthropic发布Claude Code四个月用户达11.5万，开发者认可其高效编码能力,Anthropic推出的AI编程辅助工具Claude Code在发布四个月内吸引了11.5万开发者，周处理代码量达1.95亿行。该工具集成了Claude Opus 4模型，提升了代码理解和生成效率，获得用户积极反馈。尽管定价较高，开发者普遍认为其节省时间的价值超过成本。与竞争对手Cursor相比，Claude Code在代码库理解和上下文管理上表现更优。AI辅助编程工具的接受度持续提升，但仍面临代码质量和安全等挑战。,LLM,Other,Deedy Das,https://mp.weixin.qq.com/s/jT1oxRQGC7PXri-gRepIKw
ScienceAI,2025-07-07 17:23:15,控制成本降低150%，用于微型反应堆的强化学习模型,基于多智能体强化学习的微型核反应堆负荷跟随控制研究,密歇根大学研究团队提出了一种多智能体强化学习框架，用于微型核反应堆的实时负荷跟随控制。该方法结合高精度MOOSE模型，耦合中子动力学与热液压模型，实现了比传统PID控制更优的控制性能，显著降低了控制误差和控制努力。研究为自动化核微反应堆控制提供了新思路，推动了数字孪生技术在核能领域的应用。,AI4Science,Other,Majdi Radaieh,https://mp.weixin.qq.com/s/GmQuuj6efGvJOqUEQPPwKg
