标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"MiniMax-M1: Scaling Test-Time Compute Efficiently with Lightning
  Attention",MiniMax-M1：利用Lightning Attention高效扩展测试时计算能力,LLM,Other,https://arxiv.org/pdf/2506.13585,https://huggingface.co/papers/2506.13585,本文提出了MiniMax-M1，一种结合混合专家架构与高效注意力机制的大规模推理模型，支持最长达100万标记的上下文处理，显著提升了长文本任务的计算效率。通过引入新型强化学习算法CISPO，模型训练成本和时间大幅降低，实现了在512颗GPU上三周内完成训练。实验结果表明，MiniMax-M1在复杂软件工程和长上下文理解等任务上表现优于现有开源大模型。该模型及代码已公开发布，为下一代语言模型在实际应用中的推理能力提供了坚实基础。,174
"Scientists' First Exam: Probing Cognitive Abilities of MLLM via
  Perception, Understanding, and Reasoning",科学家的首次考试：通过感知、理解与推理探究多模态大语言模型的认知能力,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2506.10521,https://huggingface.co/papers/2506.10521,本文提出了Scientists’ First Exam（SFE）基准，旨在全面评估多模态大型语言模型（MLLM）在科学领域的认知能力，包括感知科学信号、理解科学属性和进行科学比较推理。SFE涵盖830个专家验证的问题，涉及五个重点学科的66项多模态任务。实验结果显示，当前先进模型在该基准上的表现仍有限，表明MLLM在科学认知方面存在显著提升空间。该基准为推动AI辅助科学发现提供了重要工具和参考。,58
DeepResearch Bench: A Comprehensive Benchmark for Deep Research Agents,DeepResearch Bench：面向深度研究智能体的综合基准测试,Agent,Other,https://arxiv.org/pdf/2506.11763,https://huggingface.co/papers/2506.11763,本文提出了DeepResearch Bench，一个针对深度研究智能体的综合评测基准，涵盖22个领域的100个博士级研究任务。该基准通过两种创新评价方法，分别从生成报告质量和信息检索准确性两个维度，系统地评估智能体的研究能力。研究成果已开源，旨在推动基于大语言模型的智能体在实际研究中的应用与发展。,38
DoTA-RAG: Dynamic of Thought Aggregation RAG,DoTA-RAG：动态思维聚合的检索增强生成系统,LLM,Other,https://arxiv.org/pdf/2506.12571,https://huggingface.co/papers/2506.12571,本文提出了DoTA-RAG，一种面向大规模网络知识库的检索增强生成系统。该系统通过查询重写、动态路由至专门子索引及多阶段检索排序三步流程，有效提升了检索准确率和响应速度。作者还优化了向量嵌入模型并重新编码了大规模语料库，构建了多样化问答数据集。实验结果显示，DoTA-RAG在保证低延迟的同时，显著提高了答案正确率，展现了其在需要快速可靠访问海量动态知识的实际应用中的潜力。,34
Ego-R1: Chain-of-Tool-Thought for Ultra-Long Egocentric Video Reasoning,Ego-R1：用于超长时段第一人称视频推理的链式工具思维,Agent,Shanghai AI Lab,https://arxiv.org/pdf/2506.13654,https://huggingface.co/papers/2506.13654,本文提出了Ego-R1，一种基于强化学习的框架，专门用于理解和推理超长时段（以天或周为单位）的第一人称视角视频。该方法通过分解复杂问题为多个步骤，动态调用多种辅助工具，逐步解决时间检索和多模态理解等挑战。作者设计了两阶段训练策略，并构建了大规模训练数据集及一周时长的视频问答基准。实验结果表明，Ego-R1显著提升了对超长视频内容的分析能力，有效扩展了视频理解的时间范围和深度。,27
"Wait, We Don't Need to ""Wait""! Removing Thinking Tokens Improves
  Reasoning Efficiency",等一下，我们不需要“等一下”！移除思考标记提升推理效率,Multimodal LLM,Other,https://arxiv.org/pdf/2506.08343,https://huggingface.co/papers/2506.08343,本文提出了NoWait方法，通过在推理过程中抑制诸如“Wait”“Hmm”等自我反思标记，显著减少模型的冗长思考步骤，提升多模态推理效率。实验覆盖文本、图像及视频推理任务，结果显示NoWait能够缩短推理链长度27%至51%，且不影响模型性能。该方法无需额外训练，简单易用，为实现高效且保持准确性的复杂推理提供了实用解决方案。,25
TaskCraft: Automated Generation of Agentic Tasks,TaskCraft：智能体任务的自动生成,Agent,Other,https://arxiv.org/pdf/2506.10055,https://huggingface.co/papers/2506.10055,本文提出了TaskCraft，一种自动生成复杂、多工具且可验证的自主任务的系统，旨在解决现有任务数据缺乏工具交互且依赖人工标注难以扩展的问题。TaskCraft通过结构化扩展原子任务，创建层次丰富且难度可调的任务，支持多步骤自主推理与工具使用。实验表明，TaskCraft生成的任务有助于优化提示设计和提升基础模型的监督微调效果。该工作还发布了包含约3.6万条不同难度合成任务的大规模数据集，为后续智能体训练和评估提供了重要资源。,24
Discrete Diffusion in Large Language and Multimodal Models: A Survey,大语言模型与多模态模型中的离散扩散：综述,Multimodal LLM,Other,https://arxiv.org/pdf/2506.13759,https://huggingface.co/papers/2506.13759,本文系统综述了离散扩散语言模型（dLLMs）及其多模态扩散模型（dMLLMs），强调其通过多标记并行解码和去噪生成策略，实现了比传统自回归模型更快的推理速度和更灵活的输出控制。文章回顾了该领域的发展历程，阐述了核心数学框架，分类了代表性模型，并总结了训练、推理技术及其在语言、视觉-语言和生物领域的应用。该综述为离散扩散模型在大规模语言及多模态任务中的研究和应用提供了全面指导和未来展望。,20
"Marrying Autoregressive Transformer and Diffusion with Multi-Reference
  Autoregression",结合多重参考自回归的自回归Transformer与扩散模型,Diffusion Model,Other,https://arxiv.org/pdf/2506.09482,https://huggingface.co/papers/2506.09482,本文提出了TransDiff，一种将自回归Transformer与扩散模型结合的图像生成方法。该模型通过编码标签和图像为高层语义特征，并利用扩散模型估计图像分布，在ImageNet数据集上显著优于单独使用自回归或扩散模型的生成效果，且推理速度更快。基于此，作者进一步引入多参考自回归（MRAR）机制，通过参考多张已生成图像提升多样性和质量，进一步降低了生成图像的误差指标。TransDiff为高效高质图像生成开辟了新的方向。,19
Test3R: Learning to Reconstruct 3D at Test Time,Test3R：测试时学习三维重建,Other,Other,https://arxiv.org/pdf/2506.13750,https://huggingface.co/papers/2506.13750,本文提出了一种名为Test3R的测试时学习方法，用于提升多视角图像的三维重建精度。Test3R通过利用图像三元组，在测试阶段自监督优化网络，使得从不同图像对生成的三维重建结果在共享视角下保持几何一致性，从而显著增强了全局几何准确性。该方法简单高效，适用于多种模型，且几乎无额外计算开销。实验结果表明，Test3R在三维重建和多视角深度估计任务上均优于现有最先进方法，具有广泛的应用潜力。,18
