标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Scaling Group Inference for Diverse and High-Quality Generation,面向多样性与高质量生成的群组推理扩展,21 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.15773v1,http://arxiv.org/abs/2508.15773v1,2508.15773v1,本文提出了一种新的生成模型推理方法，旨在同时提升一组生成结果的多样性和质量。传统方法通常独立生成样本，导致结果重复，限制用户选择。该方法将生成样本视为图节点，通过优化选择子集来平衡样本质量与组内差异，并通过逐步筛选候选样本提升计算效率。实验表明，该方法在多种生成任务中均优于独立采样和现有推理算法，帮助生成模型更好地提供丰富且高质量的输出组合，促进用户的创意探索。
CineScale: Free Lunch in High-Resolution Cinematic Visual Generation,CineScale：高分辨率电影视觉生成中的免费提升方案,21 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.15774v1,http://arxiv.org/abs/2508.15774v1,2508.15774v1,本文提出了CineScale，一种无需复杂调优即可实现高分辨率影视内容生成的新方法。该方法针对不同视频生成架构设计专门变体，有效解决了传统模型在超出训练分辨率时产生重复图案和质量下降的问题。CineScale不仅支持高分辨率图像到视频及视频到视频的生成，还能在无需微调的情况下生成8K图像，并通过少量微调实现4K视频生成。大量实验验证了其在提升图像和视频生成清晰度与细节上的显著优势，拓展了现有视觉生成模型的应用潜力。
Visual Autoregressive Modeling for Instruction-Guided Image Editing,用于指令引导图像编辑的视觉自回归建模,21 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.15772v1,http://arxiv.org/abs/2508.15772v1,2508.15772v1,本文提出了VAREdit，一种基于视觉自回归模型的图像编辑方法，通过将图像编辑视为多尺度特征的逐步生成问题，实现了对源图像和文本指令的精准响应。引入的尺度对齐参考模块有效提升了不同尺度特征间的条件引导能力，解决了传统扩散模型在全局去噪中易产生非预期修改的问题。实验结果显示，VAREdit在编辑准确性和速度上均显著优于主流扩散方法，具备更高的实用价值和效率。
SceneGen: Single-Image 3D Scene Generation in One Feedforward Pass,SceneGen：单张图像单次前向传递的3D场景生成,21 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.15769v1,http://arxiv.org/abs/2508.15769v1,2508.15769v1,本文提出了SceneGen，一种能够从单张场景图像及对应物体掩码中一次性生成多重3D物体及其纹理和空间位置的新框架。该方法无需额外优化或素材检索，通过融合局部与全局信息，实现快速高效的三维场景重建。SceneGen还具备良好的扩展性，支持多图像输入以提升生成效果。大量实验验证了其生成质量和稳定性，展示了该方法在虚拟现实和智能交互等领域生成高质量3D内容的潜力。相关代码和模型已公开。
Discovering Hidden Algebraic Structures via Transformers with Rank-Aware Beam GRPO,通过具备秩感知束搜索的Transformer发现隐藏的代数结构,21 Aug 2025,AI4Science,Other,http://arxiv.org/pdf/2508.15766v1,http://arxiv.org/abs/2508.15766v1,2508.15766v1,本文研究了利用变换器模型发现多元多项式分解中的非线性隐含模式，针对这一NP难题提出了三大贡献：构建了可调控复杂度的合成数据生成方法，系统评估了模型的规模适应性和泛化能力，并引入了一种基于排序感知的强化学习优化策略（BGRPO），显著提升了模型准确率并减少推理计算量。实验结果显示，该方法在多项式简化任务中表现优异，部分场景优于Mathematica，展示了变换器在复杂代数结构发现中的潜力和实用价值。
Distributed Detection of Adversarial Attacks in Multi-Agent Reinforcement Learning with Continuous Action Space,具有连续动作空间的多智能体强化学习中对抗攻击的分布式检测,21 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.15764v1,http://arxiv.org/abs/2508.15764v1,2508.15764v1,本文针对具有连续动作空间的多智能体强化学习中的对抗攻击检测问题，提出了一种基于局部观测的分布式检测方法。该方法通过深度神经网络建模智能体的正常行为，并利用统计手段实时识别异常偏差，实现对攻击的高效检测。实验结果表明，该方法在多个测试环境中均能准确识别多种先进攻击，且性能明显优于离散动作空间的检测方案，展示了其在保障多智能体系统安全方面的潜力和实用价值。
Intern-S1: A Scientific Multimodal Foundation Model,Intern-S1：一种科学多模态基础模型,21 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.15763v1,http://arxiv.org/abs/2508.15763v1,2508.15763v1,本文提出了Intern-S1，一款专为科学领域设计的多模态基础模型，具备跨领域理解和推理能力。该模型拥有280亿激活参数，基于大量科学数据进行持续训练，并通过创新的强化学习方法在超过1000项任务上优化表现。Intern-S1在科学专业任务中显著优于现有开源模型，甚至超越部分闭源顶尖模型，展示了其在推动科学研究智能化方面的重要潜力。模型已公开发布，助力推动科学领域的人工智能发展。
Waver: Wave Your Way to Lifelike Video Generation,Waver：引领逼真视频生成的新路径,21 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.15761v1,http://arxiv.org/abs/2508.15761v1,2508.15761v1,本文提出了Waver，一种高性能的基础模型，能够在单一框架内实现文本到视频、图像到视频及文本到图像的生成。Waver支持生成5至10秒、720p分辨率的视频，并通过先进架构提升多模态融合和训练效率。通过严格的数据筛选和质量控制，模型在运动表现和时间一致性方面表现优异，位列多项公开排行榜前三，超越现有开源及部分商业方案。该工作为高质量视频生成提供了有效方法和实践指导，推动相关技术的发展。
LiveMCP-101: Stress Testing and Diagnosing MCP-enabled Agents on Challenging Queries,LiveMCP-101：基于挑战性查询的MCP支持智能体的压力测试与诊断,21 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.15760v1,http://arxiv.org/abs/2508.15760v1,2508.15760v1,本文提出了LiveMCP-101，一个包含101个真实复杂查询的基准测试集，旨在评估具备多工具调用能力的AI代理在多步骤任务中的表现。该基准通过精心设计和多轮优化，涵盖了网页搜索、文件操作、数学推理等多种工具的协调使用。作者还引入了一种基于执行计划的评估方法，更真实地反映了实际环境的动态变化。实验结果显示，当前领先的语言模型成功率不足60%，揭示了工具协同中的显著挑战和改进空间。LiveMCP-101为推动自主AI系统可靠完成复杂任务提供了重要评测标准。
Language-Guided Tuning: Enhancing Numeric Optimization with Textual Feedback,Language-Guided Tuning：利用文本反馈增强数值优化,21 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.15757v1,http://arxiv.org/abs/2508.15757v1,2508.15757v1,本文提出了一种名为Language-Guided Tuning（LGT）的新方法，通过多智能体大语言模型利用自然语言推理辅助机器学习配置优化。该方法引入文本梯度作为定性反馈，增强了对训练过程和参数关系的语义理解。LGT由三个协同工作智能体组成，形成自我改进的反馈机制。实验结果表明，LGT在六个不同数据集上显著优于传统优化方法，不仅提升了性能，还增强了优化过程的可解释性。
