公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-06-30 08:54:48,刚刚！华为首个开源大模型来了,华为发布首个开源大模型,华为正式推出其首个开源大语言模型，标志着华为在大模型领域的重要进展。此次开源有助于推动国内外AI技术的发展与应用，促进大模型技术的普及和创新。该模型的发布为研究者和开发者提供了更多资源，助力构建更加开放和多样化的AI生态。,LLM,Other,,https://mp.weixin.qq.com/s/v1NNVaH9oDufqkrkyVLnVw
包包算法笔记,2025-06-30 08:52:02,Kimi Researcher 背后的技术思考，关于端到端的RL,基于端到端强化学习的Kimi Researcher智能体技术探索,本文介绍了Kimi Researcher智能体背后的技术思考，重点阐述了采用端到端强化学习训练AI Agent以实现自主科研能力的优势。相比传统基于规则和模仿学习的方法，端到端强化学习使模型能够通过自主探索和试错不断进化，提升解决复杂科研问题的能力。该智能体在Humanity's Last Exam评测中取得26.9%的SOTA成绩，展示了强化学习在Agent训练中的巨大潜力和智能行为的涌现。,Agent,Other,冯一尘,https://mp.weixin.qq.com/s/qRdsHhDTypb2pITp_zrX9Q
量子位,2025-06-30 08:38:40,紧急加薪+全员放假！OpenAI被连挖8人后，真慌了,OpenAI应对Meta人才挖角的内部调整与战略转变,面对Meta挖走至少八名关键研究员，OpenAI采取了包括全员放假一周和调整薪酬策略等反制措施。OpenAI首席研究官Mark Chen在全员信中承认过去过度追求产品发布节奏导致员工超负荷工作，现正转向专注AGI核心目标，并计划部署更多超级计算机。此次调整反映出OpenAI在激烈人才竞争中的应对和战略转型。,AGI,"OpenAI, Meta","Mark Chen, Sam Altman, Elon Musk",https://mp.weixin.qq.com/s/zTFCXecntXDAWhGE5eTLQQ
量子位,2025-06-30 08:38:40,图像界的DeepSeek！12B参数对标GPT-4o，5秒出图，消费级硬件就能玩转编辑生成,开源图像编辑模型FLUX.1 Kontext[dev]发布，支持消费级硬件快速高效图像编辑,Black Forest Labs发布了开源图像编辑模型FLUX.1 Kontext[dev]，拥有120亿参数，专注于图像编辑任务，支持多次迭代编辑，能够在消费级硬件上运行。该模型基于整流流Transformer架构，结合3D位置编码和潜在对抗扩散蒸馏技术，优化了推理速度和图像质量。FLUX.1 Kontext[dev]在多个编辑任务上优于现有开源及闭源模型，并针对NVIDIA Blackwell架构进行了TensorRT优化，推理速度提升4至5倍，支持多种精度权重变体，方便用户根据需求调整性能。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/Cu-58gySRJ0-bWCwO8ViuQ
CAAI认知系统与信息处理专委会,2025-06-29 22:45:11,具身多模态大模型在感知与交互方面的综述,具身多模态大模型在感知与交互中的技术综述,本文系统梳理了具身多模态大模型在感知与交互领域的技术框架与发展趋势，重点分析了视觉、语音、触觉等多模态感知输入及其融合机制，探讨了基于Transformer的跨模态注意力技术及典型多模态模型如CLIP、GPT-4V、Gato等的应用，阐述了具身智能中感知-决策-行动闭环的重要性，并介绍了科大讯飞在智能语音交互模型方面的最新进展，旨在为具身智能研究提供全面的技术参考。,Embodied AI,Other,,https://mp.weixin.qq.com/s/or8C6j-nYDcHD26NQHXMLg
圆圆的算法笔记,2025-06-29 22:27:14,Transformer时序预测哪些模块有效，哪些模块无效？模型内部运行原理深入分析,Transformer在时间序列预测中的模块效用及内部机制分析,本文基于ICML 2025论文，深入分析了Transformer在时间序列预测中的有效模块及其内部运行原理。研究通过互信息指标评估变量间及变量内关系对预测效果的影响，发现Point-wise建模方法因变量内部互信息低导致效果较差，而变量内部关系建模对提升性能最为关键。实验还指出skip-connection和Z-normalization对模型效果有显著影响，为时间序列Transformer设计提供了理论依据。,Other,Other,,https://mp.weixin.qq.com/s/u9Yw6gQILvSpJhBPm7sDtg
DASOU,2025-06-30 10:26:36,盘一盘，2017年Transformer之后，LLM领域的重要论文,2017年以来大型语言模型领域的重要论文综述,本文梳理了自2017年Transformer架构提出以来，LLM领域的关键论文，包括Transformer、GPT-3、RLHF及InstructGPT等，详细介绍了这些技术如何推动大型语言模型的发展与应用，特别是在模型架构、少样本学习、人类反馈强化学习等方面的创新，奠定了现代生成式AI的基础，并引领了行业技术路线的转变。,LLM,OpenAI,,https://mp.weixin.qq.com/s/zhETxqerLO0kTOQCnZ1asA
NLP工作站,2025-06-30 10:07:48,百度如约而至，开源ERNIE-4.5系列模型,百度发布开源ERNIE-4.5系列大语言模型,百度如期发布了开源的ERNIE-4.5系列模型，进一步推动了大语言模型技术的发展。该系列模型在自然语言处理任务中表现出色，支持多种应用场景，促进了开源生态的建设和技术共享，助力AI技术的普及与创新。,LLM,Other,,https://mp.weixin.qq.com/s/5IsBmlr6B5rRZWpnbtVx_A
机智流,2025-06-30 09:15:22,百度文心一言开源 23 款模型！小杯中杯超大杯，还有性能评测、开发工具链和最佳实践指南,百度文心一言开源23款大语言模型及相关工具链发布,百度发布了文心一言系列共23款开源大语言模型，涵盖小杯、中杯及超大杯多种规模，配套提供性能评测、开发工具链及最佳实践指南，旨在推动大语言模型的应用与生态建设。,LLM,Other,,https://mp.weixin.qq.com/s/DiKm2HBG1boxYApmDtiuiw
老刘说NLP,2025-06-30 09:00:40,GraphRAG的索引动态更新解法-分桶+局部更新及“上下文工程”新概念？,基于分桶与局部更新的GraphRAG动态索引方法及上下文工程概念探讨,本文介绍了GraphRAG在动态增长语料库中的索引更新问题，提出利用局部敏感哈希（LSH）进行分桶和层次化图结构构建，实现局部更新以减少重建成本。以EraRAG为例，该方法通过将新语料插入对应桶并进行局部调整，显著降低图重建时间。同时，文章讨论了“上下文工程”新概念，强调将提示工程、记忆和历史记录等整合为动态系统以提升大型语言模型任务执行的合理性。,LLM,Other,,https://mp.weixin.qq.com/s/YjotrXspCQr2G7C2Y7soog
