公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-12-03 00:10:22,OpenAI首席研究员Mark Chen长访谈：小扎亲手端汤来公司挖人，气得我们端着汤去了Meta,OpenAI首席研究员Mark Chen访谈：AI人才争夺与预训练模型发展动态,OpenAI首席研究员Mark Chen在访谈中分享了当前AI人才争夺战的激烈程度，特别是与Meta之间的竞争，甚至演变成送汤大战。他透露OpenAI核心团队规模约500人，专注于预训练模型的研发，已有性能可与Gemini 3匹敌的模型即将发布。Mark Chen强调OpenAI依然是一家纯AI研究公司，团队对未来充满信心，并表示算力需求巨大，若算力增加十倍，将迅速被消耗殆尽。,LLM,"OpenAI, Meta","Mark Chen, Sam Altman, Scott Gray, Jakub Pachocki, Ashlee Vance, Mark Zuckerberg",https://mp.weixin.qq.com/s/nWXOk0V99Ifjsdcz6efxPw
量子位,2025-12-03 00:10:22,GPT5.5代号“蒜你狠”曝光！OpenAI拉响红色警报加班赶制新模型，最快下周就发,OpenAI加速开发新一代GPT模型以应对谷歌Gemini挑战,面对谷歌Gemini 3 Pro的竞争压力，OpenAI内部发出红色警报，集中资源加班开发代号为“Garlic”的新推理模型，预计明年初以GPT-5.2或GPT-5.5发布。OpenAI同时计划下周发布另一款新模型以提升ChatGPT性能。公司正努力改进个性化服务、图像生成及模型表现，以应对用户增长放缓和财务压力。OpenAI需大规模融资以维持竞争力，力图在未来实现盈利。,LLM,OpenAI,"Mark Chen, Nick Turley, Sarah Friar",https://mp.weixin.qq.com/s/TVQEsI5YTm4pQjH6t3Nb7Q
量子位,2025-12-03 00:10:22,DeepSeekV3.2技术报告还是老外看得细,DeepSeek-V3.2开源模型在长上下文强化学习下实现推理能力突破,DeepSeek发布的开源模型DeepSeek-V3.2及其特别版通过引入长上下文稀疏注意力和可扩展强化学习，显著提升了推理和智能体能力，达到了与顶尖闭源模型相当的水平。特别版在多项国际竞赛中表现优异，展示了强化学习在长上下文中的持续扩展潜力。该模型不仅性能接近GPT-5和Gemini-3.0-Pro，还大幅降低了推理成本，表明开源模型在技术和经济上具备竞争力。,Agent,Other,苟志斌,https://mp.weixin.qq.com/s/jihl3Y0GwktAMxucJcxVtw
机器之心,2025-12-03 00:06:10,刚刚，「欧洲的DeepSeek」发布Mistral 3系列模型，全线回归Apache 2.0,Mistral AI发布Mistral 3系列开源大模型，全面采用Apache 2.0许可证,Mistral AI发布了新一代开放大模型Mistral 3系列，包括Ministral 3小型模型和前沿混合专家模型Mistral Large 3。所有模型均采用Apache 2.0许可证开源，支持多种压缩格式，方便开发者社区使用。Mistral Large 3在多语言对话和图像理解上表现优异，并与NVIDIA、vLLM及Red Hat合作优化推理性能。Ministral 3系列针对边缘计算场景，提供多种模型尺寸及变体，强调性价比和实用性。,LLM,Other,,https://mp.weixin.qq.com/s/Ojkk_fHYcCU5CyZGGb4bPQ
机器之心,2025-12-03 00:06:10,句子级溯源+生成式归因，C²-Cite重塑大模型可信度,C²-Cite：基于上下文感知的句子级归因生成提升大语言模型可信度,北邮百家AI团队联合小米提出了溯源大模型C²-Cite，创新引入上下文感知机制，将引用标记转变为带有语义指向的知识指针，实现句子级精准溯源。该方法显著提升了引用质量和回答准确性，并在多个基准测试中展现出优异的泛化能力和计算效率，解决了现有归因模型引用虚假、语义脱节及回答逻辑断裂等问题，增强了大语言模型生成内容的可信度。,LLM,Other,,https://mp.weixin.qq.com/s/SAIdHdFU2oH6mXSYMNG4CA
CAAI认知系统与信息处理专委会,2025-12-03 01:44:37,波士顿动力机器人触觉指尖如何设计？最新专利公开细节,波士顿动力机器人末端执行器触觉传感器模块设计及专利解析,本文基于专利US20250296235A1，介绍了一种集成接近传感器与压力传感器的机器人末端执行器传感器模块设计。该模块通过重叠感测区域和覆盖层材料，实现触觉和接触力的高频感测，提升机器人抓取和操控物体的精度与可靠性。设计细节包括基板结构、刚性支撑、传感器类型及数据融合方法，适用于多指夹具，增强机器人在复杂环境中的动态抓取能力。,Embodied AI,Other,,https://mp.weixin.qq.com/s/T0qsiwW7ogLampmnCNG-iQ
新智元,2025-12-03 01:19:08,奥特曼怕了！GPT-5.5「大蒜」决战谷歌，红色警报紧急拉响,OpenAI新一代大语言模型“Garlic”预训练突破，挑战谷歌Gemini 3,OpenAI内部代号为“Garlic”的新一代大语言模型在预训练阶段取得重大突破，修复了GPT-4.5早期结构问题，预计将于明年初以GPT-5.2或GPT-5.5形式发布。该模型在编码和推理任务上表现优于谷歌的Gemini 3和Claude 4.5。为应对谷歌的竞争压力，OpenAI已进入“红色警报”状态，集中资源优化ChatGPT体验，力图保持其在AI领域的领先地位。,LLM,OpenAI,"Sam Altman, Mark Chen",https://mp.weixin.qq.com/s/5MAxy69uHhMDiLSlFF-rHA
新智元,2025-12-03 01:19:08,兵临OpenAI！谷歌集结2500人「复仇」，Gemini 3夺回AI王座,谷歌发布Gemini 3，推进AGI共建与模型能力提升,谷歌发布了Gemini 3大模型，集结2500名专家团队，推动生成式AI和AGI技术发展。该模型强调安全性与能力同步迭代，注重指令遵循和国际化，支持函数调用和智能体行为，提升编程能力。谷歌通过与全球用户共建，致力于打造稳定可靠的AGI系统，推动AI技术在真实世界的落地应用。,AGI,DeepMind,"Koray Kavukcuoglu, Logan Kilpatrick",https://mp.weixin.qq.com/s/xDKRySPgU_mMv4QwYmsFRA
机器之心,2025-12-03 03:58:35,原来这届中国AI年轻人，已经卷到业界都惊了,基于多模态生成式推荐的广告算法竞赛及技术探索,本文报道了腾讯广告举办的一场以多模态生成式推荐为主题的广告算法大赛，吸引了8000余人参与。比赛旨在通过生成式方法解决传统判别式推荐中的冷启动问题，利用文本、视觉等多模态数据提升广告推荐的泛化能力。参赛团队需处理真实业务中复杂且带噪声的大规模数据，体现了当前推荐系统技术的前沿发展和年轻人才的技术实力。腾讯提供了强大算力支持，推动了生成式推荐算法的实战应用和创新。,Multimodal LLM,Tencent,蒋杰,https://mp.weixin.qq.com/s/gfFBlAOfKva7Ep0PoOC6Tg
机器之心,2025-12-03 03:58:35,借鉴人脑「海马体-皮层」机制，红熊AI重做了一个「记忆系统」,红熊AI基于人脑海马体机制构建长期记忆系统推动个性化助手发展,文章介绍了红熊AI针对当前大语言模型记忆机制的根本缺陷，借鉴人脑海马体-皮层记忆机制，开发出具备长期、稳定记忆能力的AI系统“记忆熊”。该系统旨在解决大模型上下文窗口限制和多智能体记忆孤岛问题，推动AI从即时回答工具向个性化超级助手转变。文中还提及Google Research提出的“嵌套学习”范式，标志着AI记忆能力的进步成为新一轮AI发展的关键。,LLM,Other,"温德亮, Ilya Sutskever",https://mp.weixin.qq.com/s/AAdCndOClL1Rsam31Q1ycA
