标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"ShareGPT-4o-Image: Aligning Multimodal Models with GPT-4o-Level Image
  Generation",ShareGPT-4o-Image：基于GPT-4o级图像生成对多模态模型的对齐,Multimodal LLM,Other,https://arxiv.org/pdf/2506.18095,https://huggingface.co/papers/2506.18095,本文提出了ShareGPT-4o-Image数据集和Janus-4o多模态模型，旨在实现开放、逼真且符合指令的图像生成。ShareGPT-4o-Image包含9.1万条由GPT-4o-Image生成的文本到图像及文本加图像到图像的数据，帮助提炼先进的图像生成能力。基于此数据，Janus-4o不仅显著提升了文本到图像生成效果，还首次支持文本加图像到图像的生成，且训练高效。该工作推动了多模态图像生成技术的开放研究和应用发展。,51
"AnimaX: Animating the Inanimate in 3D with Joint Video-Pose Diffusion
  Models",AnimaX：基于联合视频-姿态扩散模型的三维无生命体动画生成,Diffusion Model,THU,https://arxiv.org/pdf/2506.19851,https://huggingface.co/papers/2506.19851,本文提出了AnimaX，一种结合视频扩散模型与骨骼动画控制的3D动画生成框架。该方法通过将多视角二维姿态信息与视频运动先验联合建模，实现了对任意骨骼结构的多样化三维动画生成。AnimaX利用共享位置编码和模态感知嵌入，确保视频与姿态序列的时空对齐，进而高效地将视频运动知识迁移至3D动画。经过16万条绑定动作序列训练，AnimaX在动画的泛化能力、动作真实感和计算效率上均达到领先水平，提供了一种适用于多类别三维动画制作的通用解决方案。,41
Matrix-Game: Interactive World Foundation Model,Matrix-Game：交互式世界基础模型,Embodied AI,Other,https://arxiv.org/pdf/2506.18701,https://huggingface.co/papers/2506.18701,本文提出了Matrix-Game，一种用于生成可控游戏世界视频的基础模型。该模型通过两阶段训练，先进行大规模无标签环境预训练，再进行带动作标签的交互视频训练，支持基于参考图像、动作和运动信息的图像到世界生成。作者构建了包含大量无标签和带细粒度动作标注的Minecraft视频数据集，设计了综合评测指标GameWorld Score。实验和双盲人类评测表明，Matrix-Game在视觉质量、动作可控性和物理一致性方面显著优于现有开源模型，展示了其在交互式游戏世界生成中的潜力和应用价值。,41
"Outlier-Safe Pre-Training for Robust 4-Bit Quantization of Large
  Language Models",面向大语言模型鲁棒4位量化的异常值安全预训练,LLM,Other,https://arxiv.org/pdf/2506.19697,https://huggingface.co/papers/2506.19697,本文提出了一种名为Outlier-Safe Pre-Training（OSP）的训练方法，有效防止大型语言模型中的极端激活异常，提升模型在4位量化下的性能和稳定性。OSP通过引入Mu​​on优化器、单尺度归一化和可学习嵌入投影，避免了传统训练中异常值的产生。实验证明，采用OSP训练的1.4亿参数模型在多个基准测试中表现显著优于传统方法，且训练开销仅增加2%。该方法表明异常激活并非模型固有特性，而是训练策略导致，为大规模语言模型的高效部署提供了新思路。,32
"Skywork-SWE: Unveiling Data Scaling Laws for Software Engineering in
  LLMs",Skywork-SWE：揭示大语言模型中软件工程的数据规模定律,LLM,Other,https://arxiv.org/pdf/2506.19290,https://huggingface.co/papers/2506.19290,本文提出了一种自动化数据整理流程，有效扩大了软件工程领域大规模语言模型（LLM）训练数据的规模和多样性，构建了包含超过一万条真实Python任务及其自动化测试环境的数据集。基于此数据，训练的Skywork-SWE模型在软件工程任务上表现持续提升，突破了现有同类模型的性能纪录。研究揭示了数据规模与模型能力之间的正相关关系，推动了LLM在复杂编程任务中的应用，且公开了模型权重以促进后续研究发展。,31
"JarvisArt: Liberating Human Artistic Creativity via an Intelligent Photo
  Retouching Agent",JarvisArt：通过智能照片修饰代理释放人类艺术创造力,Multimodal LLM,"ByteDance, THU",https://arxiv.org/pdf/2506.17612,https://huggingface.co/papers/2506.17612,本文提出了JarvisArt，一种基于多模态大语言模型的智能照片修图代理，能够理解用户意图并协调Adobe Lightroom中200多种修图工具，实现细致且个性化的调整。通过两阶段训练策略，JarvisArt模拟专业艺术家的思维过程，提升决策和工具使用能力。实验基于真实用户编辑构建的新基准MMArt-Bench显示，JarvisArt在内容保真度和操作灵活性上显著优于现有模型，推动了智能照片修图技术的发展，降低了专业门槛，增强了用户的创作自由度。,29
"Inverse-and-Edit: Effective and Fast Image Editing by Cycle Consistency
  Models",Inverse-and-Edit：基于循环一致性模型的高效快速图像编辑,Diffusion Model,Other,https://arxiv.org/pdf/2506.19103,https://huggingface.co/papers/2506.19103,本文提出了一种基于一致性模型的新框架，大幅提升了图像反演和编辑的效率与质量。通过引入循环一致性优化策略，该方法在仅需四步的快速推理过程中实现高保真重建，兼顾了编辑灵活性与内容保持。实验证明，该方法在多种图像编辑任务中达到或超过了传统扩散模型的性能，同时显著减少了计算成本，推动了高效且精确的图像编辑技术发展。相关代码已开源。,29
"ScaleCap: Inference-Time Scalable Image Captioning via Dual-Modality
  Debiasing",ScaleCap：基于双模态去偏的推理时可扩展图像描述生成,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2506.19848,https://huggingface.co/papers/2506.19848,本文提出了ScaleCap，一种推理阶段可扩展的图像描述生成方法，旨在解决大型视觉语言模型中存在的多模态和语言偏差问题。通过引入启发式问答和对比句子评分两个机制，ScaleCap能够逐步丰富和校正描述内容，减少虚假信息，提高描述的准确性和全面性。实验证明，ScaleCap在多项任务和数据集上均显著提升了图像描述的质量和细节表现，促进了视觉语言模型的预训练效果，展示了其在生成丰富且可信图像描述方面的潜力。,24
"GRPO-CARE: Consistency-Aware Reinforcement Learning for Multimodal
  Reasoning",GRPO-CARE：面向多模态推理的一致性感知强化学习框架,Multimodal LLM,Tencent,https://arxiv.org/pdf/2506.16141,https://huggingface.co/papers/2506.16141,该论文提出了GRPO-CARE，一种针对多模态大语言模型的视频理解任务的强化学习框架，旨在同时提升答案的正确性和推理过程的一致性。作者设计了包含复杂真实场景视频的SEED-Bench-R1基准，系统评估模型在不同难度和环境下的表现。实验表明，GRPO-CARE通过引入基于推理逻辑一致性的奖励机制，有效克服了传统方法仅关注最终答案准确性而忽视推理连贯性的问题，在多个评测层面均显著提升了模型性能和解释性，推动了多模态模型在复杂推理任务中的应用与发展。,24
OctoThinker: Mid-training Incentivizes Reinforcement Learning Scaling,OctoThinker：中期训练促进强化学习的扩展,LLM,Other,https://arxiv.org/pdf/2506.20512,https://huggingface.co/papers/2506.20512,本文针对不同基础语言模型在强化学习（RL）中的表现差异，系统研究了中期训练策略对RL效果的影响。结果表明，高质量数学语料和长链式推理示例显著提升模型的推理能力和RL性能，而合理的数据格式和训练规模扩展进一步增强效果。基于此，作者提出了“Stable-then-Decay”两阶段中期训练方法，训练出OctoThinker系列模型，显著提升了RL兼容性，有效缩小了与更适合RL模型间的性能差距。该工作为未来RL时代的基础模型预训练策略提供了重要指导，并公开了相关模型与大规模数学推理语料。,18
