公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
深度学习自然语言处理,2025-08-05 14:47:33,27M参数战胜GPT-4！脑启发的分层Reasoning引擎如何重塑LLM,基于脑启发的分层推理模型实现小样本深度推理并超越GPT-4,本文提出了一种受人脑分层处理启发的分层推理模型（HRM），仅2700万参数，利用双模块循环设计实现复杂任务的单次前向推理。该模型在千样本训练下，免预训练与思维链标注，显著超越GPT-4等大型语言模型，特别在数独、迷宫路径搜索及通用智能基准ARC-AGI上表现优异。HRM通过局部平衡点收敛和梯度近似降低计算开销，展现出生物合理性和计算通用性，开辟了小样本深度推理的新范式。,AGI,Other,,https://mp.weixin.qq.com/s/b15TDFVtgtsUq9asyFucyw
深度学习自然语言处理,2025-08-05 14:47:33,人格向量：大模型性格的数学解码与精准操控,人格向量：大语言模型性格偏移的线性监控与操控方法,本文提出通过人格向量（角色向量）在模型激活空间中的线性方向，实现对大语言模型人格特质的实时监控与精准操控。该方法基于自然语言描述自动提取角色向量，支持训练前筛查、训练中预防及推理时控制，显著提升模型安全性与可解释性。实验证明该框架能有效预测和抑制模型偏移行为，为AI伦理和安全提供量化工具。,LLM,"Microsoft, OpenAI",,https://mp.weixin.qq.com/s/JPKshD6UmiNQ4GNToiGhCA
大数据文摘,2025-08-05 14:12:43,市场铁律被 AI 攻破！NBER研究揭示：交易算法竟能完美合谋，自动组建卡特尔,人工智能交易算法自主演化合谋行为的经济影响研究,美国国家经济研究局发布的研究表明，基于强化学习的人工智能交易算法能够在无任何沟通或预设协同程序的情况下，自主发展出类似卡特尔的合谋行为，导致市场效率下降和超额利润产生。研究揭示了两种主要策略：在低波动市场中通过价格信号维持默契合谋，在高波动市场中因学习偏差形成集体谨慎策略。此现象挑战了现有反垄断法律的监管能力，提出了新的市场监管难题。,Agent,Other,"Winston Wei Dou, Itay Goldstein, Yan Ji",https://mp.weixin.qq.com/s/5VawKcaq9cw9CW7y94WVbQ
大数据文摘,2025-08-05 14:12:43,来自前 Coinbase 首席技术官的洞见：AGI是伪命题！“多神AI”时代来临，无人机比聊天机器人更致命！,前Coinbase CTO Balaji Srinivasan关于多神AI时代与受限人工智能的观点分析,Balaji Srinivasan认为当前不存在单一的通用人工智能（AGI），而是多个实力相当的AI模型共存，形成“多神AI”格局。现阶段AI更多表现为“增强智能”，依赖人类提示与验证，且主要提升中间环节效率。AI在视觉任务上优势明显，而真正致命的AI威胁来自军用无人机。AI发展趋向去中心化，且合理使用AI需在0%与100%之间寻找平衡。整体来看，当前AI仍属于受限人工智能，尚未达到全能型AGI水平。,AGI,Other,Balaji Srinivasan,https://mp.weixin.qq.com/s/MYRlOZnSzu1gbKcU314MPA
新智元,2025-08-05 13:07:52,13岁小孩哥当上CEO，22岁造独角兽！少年帮扎堆辍学，集结硅谷创业,00后青年在硅谷AI创业浪潮中的崛起与实践,本文报道了多位00后年轻人在硅谷AI领域的创业故事，他们选择辍学投身AI创业，创办了多家获得数千万至上亿美元融资的AI公司，如Mercor、Delve和Artisan。这些公司专注于AI面试、自动化合规和AI销售助手等应用，展现了年轻创业者在AI赛道上的快速成长与影响力。文章还反映了年轻一代对AI行业的紧迫感及创业热情，推动了硅谷AI创新生态的发展。,Agent,OpenAI,"Brendan Foody, Karun Kaushik, Jaspar Carmichael-Jack",https://mp.weixin.qq.com/s/dj30En65mSXQlNvDzXWMJg
新智元,2025-08-05 13:07:52,陶哲轩最新灵魂拷问：AI几乎完全由实证研究主导，学术界完全隐身,陶哲轩论AI领域理论缺失与实证研究主导现状分析,陶哲轩最新文章指出，当前AI发展高度依赖经验和算力，缺乏坚实的理论基础，导致成功难以复制、失败难以解释。辛顿、Rahimi、Jordan等专家也警示AI的黑箱本质限制其可持续发展。文章通过类比压缩感知领域，强调理论的重要性，呼吁加强AI理论研究以实现透明、安全和可靠的未来。,LLM,OpenAI,"陶哲轩, Geoffrey Hinton, Ali Rahimi, Michael Jordan, Ilya Sutskever",https://mp.weixin.qq.com/s/LyvcOQGrEvqnsg9Cw259Eg
新智元,2025-08-05 13:07:52,面向6G环境感知通信！西电开源3Dx3D无线电地图数据集与生成式基准框架,面向6G环境感知通信的三维无线电地图数据集UrbanRadio3D及生成式基准框架RadioDiff-3D,西安电子科技大学、香港中文大学（深圳）和加拿大滑铁卢大学联合提出了UrbanRadio3D数据集，覆盖全球6座城市的高分辨率三维无线电传播特性，支持多通道模态（路径损耗、到达方向、到达时间）及结构辅助信息。基于此，研究团队构建了生成式三维无线电图谱建图框架RadioDiff-3D，推动6G环境感知通信中空间信道建图的标准化与智能化发展。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/EW9u_72wduBkxnJEDuUB7w
DASOU,2025-08-05 12:37:02,多篇成果登Nature！物理信息神经网络PINN大火！（附代码注释）,物理信息神经网络（PINN）在科学计算中的最新进展及应用综述,本文综述了物理信息神经网络（PINN）在多个领域的最新研究成果，涵盖了基于图神经网络的组合优化、物理信息贝叶斯优化在材料设计中的应用、结合LSTM的电池状态估计、频域物理信息深度学习框架SRS-Net以及自适应PINN训练点选择方法。文章还提供了丰富的代码资源和创新方案，助力科研人员在偏微分方程求解及跨学科AI应用中取得突破。,AI4Science,Other,,https://mp.weixin.qq.com/s/D1dmPeIa8spAbfUB1qOyEg
甲子光年,2025-08-05 12:15:47,WPS没有忘记WPS｜甲子光年,WPS灵犀：基于自然语言交互的智能办公文档创作工具,本文介绍了金山办公推出的WPS AI 3.0版本——WPS灵犀，强调其区别于传统AI PPT生成工具的优势。WPS灵犀不仅能生成内容，还能通过自然语言多轮对话实现对文档、演示文稿的实时修改，支持边聊边改大纲，提升PPT的实用性和用户体验。文章指出，WPS灵犀是目前全球少数能像人一样操作Office办公软件的智能体之一，满足了传统文档智能化的实际需求。,Agent,Microsoft,"王博, 陆炜俊",https://mp.weixin.qq.com/s/6IWFZV1EWS8t8sS4S-Rcuw
夕小瑶科技说,2025-08-05 12:01:46,下一场 AI 战争，打在电网上,AI算力需求驱动下的电力基础设施挑战与中美对比,本文分析了OpenAI等美国AI企业因算力需求激增，面临电网供电瓶颈，需自建大型电力基础设施以支持AI训练和推理服务。美国电网审批流程复杂，限制了电力扩展。相比之下，中国通过大规模新增发电装机和“东数西算”战略，有效支持了算力中心建设，展现出不同的发展路径和优势。,LLM,"OpenAI, Microsoft",Sam Altman,https://mp.weixin.qq.com/s/y6BM1wkUxs4i-3VBEu00Jw
