标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
WebWatcher: Breaking New Frontier of Vision-Language Deep Research Agent,WebWatcher：开拓视觉-语言深度研究智能体的新前沿,Agent,Alibaba,https://arxiv.org/pdf/2508.05748,https://huggingface.co/papers/2508.05748,本文提出了WebWatcher，一种具备增强视觉与语言推理能力的多模态深度研究智能体。WebWatcher通过高质量的合成多模态训练数据和强化学习，实现了高效的冷启动训练和深度推理能力。为评估多模态智能体的性能，作者设计了包含复杂视觉与文本信息检索任务的新基准BrowseComp-VL。实验表明，WebWatcher在多个视觉问答任务中显著优于现有文本或多模态智能体，推动了多模态信息检索技术的发展。,78
Matrix-3D: Omnidirectional Explorable 3D World Generation,Matrix-3D：全方位可探索的三维世界生成,Diffusion Model,Other,https://arxiv.org/pdf/2508.08086,https://huggingface.co/papers/2508.08086,本文提出Matrix-3D，一种基于全景视频扩散和三维重建的新框架，实现了从单张图像或文本生成可全方位探索的广覆盖三维场景。该方法通过训练轨迹引导的全景视频生成模型，确保场景视频的高质量与几何一致性；并设计了快速和精细两种三维重建方案，将视频转换为真实感三维世界。为支持模型训练，作者构建了包含11.6万条静态全景视频及深度和轨迹标注的大规模合成数据集。实验结果表明，Matrix-3D在全景视频生成和三维场景构建上达到了先进水平，推动了空间智能与虚拟环境生成的发展。,45
"Beyond Ten Turns: Unlocking Long-Horizon Agentic Search with Large-Scale
  Asynchronous RL",超越十轮：利用大规模异步强化学习解锁长时序Agentic搜索,Agent,THU,https://arxiv.org/pdf/2508.07976,https://huggingface.co/papers/2508.07976,本文提出了ASearcher，一种基于大规模异步强化学习训练的开源搜索智能体，旨在突破现有方法中搜索回合数有限的问题，实现长时序、多轮次的复杂搜索任务。通过自主生成高质量问答数据集并进行强化学习训练，ASearcher显著提升了在多个评测上的表现，展现出超过40轮搜索调用和15万输出标记的长时序搜索能力。该工作推动了搜索智能体在处理复杂、知识密集型任务中的效率和效果，且相关模型和代码已开源，促进后续研究与应用。,29
CharacterShot: Controllable and Consistent 4D Character Animation,CharacterShot：可控且一致的4D角色动画,Other,Shanghai AI Lab,https://arxiv.org/pdf/2508.07409,https://huggingface.co/papers/2508.07409,本文提出了CharacterShot，一种能够从单张人物图像和二维姿态序列生成动态三维角色动画的框架。该方法通过预训练二维动画模型，并引入双重注意力机制和相机先验，实现多视角视频的空间-时间和空间-视角一致性。随后，采用邻域约束的四维高斯散射优化，获得连续稳定的四维角色表达。为提升效果，作者构建了包含1.3万多样角色的大规模数据集Character4D。实验表明，CharacterShot在生成质量和控制能力上优于现有方法，极大降低了三维动画制作门槛。,27
"HierSearch: A Hierarchical Enterprise Deep Search Framework Integrating
  Local and Web Searches",HierSearch：集成本地与网络搜索的分层企业深度搜索框架,Agent,Other,https://arxiv.org/pdf/2508.08088,https://huggingface.co/papers/2508.08088,本文提出了HierSearch，一种基于分层强化学习的企业级深度搜索框架，能够同时整合本地和网络两类知识源进行信息检索。该框架通过低层本地和网络搜索代理分别获取证据，高层规划代理协调二者并生成最终答案，且设计了知识净化模块以减少错误信息。实验结果表明，HierSearch在多个领域的检索任务中表现优于传统平层强化学习方法及多种检索增强生成模型，提升了多源信息融合的效率和准确性，满足企业对私有与开放知识库联合搜索的实际需求。,24
"Time Is a Feature: Exploiting Temporal Dynamics in Diffusion Language
  Models",时间即特征：利用扩散语言模型中的时间动态,Diffusion Model,Other,https://arxiv.org/pdf/2508.09138,https://huggingface.co/papers/2508.09138,本文针对扩散式大型语言模型（dLLMs）在生成过程中存在的“时间振荡”现象，即正确答案常在中间步骤出现但被后续步骤覆盖，提出了两种利用时间一致性的方法：一种是在测试时通过整合多个步骤预测结果选取最稳定答案的投票策略，另一种是在训练后通过奖励语义稳定性促进生成稳定性。实验表明，这两种方法显著提升了模型在多个基准任务上的准确率，展示了挖掘时间动态信息以优化扩散语言模型性能的潜力。,23
"Test-Time Reinforcement Learning for GUI Grounding via Region
  Consistency",基于区域一致性的GUI定位测试时强化学习,Agent,Other,https://arxiv.org/pdf/2508.05615,https://huggingface.co/papers/2508.05615,本文针对图形用户界面（GUI）定位任务，提出了一种基于多次预测空间一致性的测试时方法GUI-RC，通过构建投票网格识别模型预测的一致区域，无需额外训练即可提升定位准确率。进一步，作者设计了GUI-RCPO，将空间一致性转化为奖励信号，利用测试时强化学习自我优化模型输出。实验表明，该方法在多个模型和数据集上均显著提升了性能，展示了测试时扩展和强化学习在GUI定位中的潜力，为构建更鲁棒、高效的自动化GUI代理提供了新思路。,16
VertexRegen: Mesh Generation with Continuous Level of Detail,VertexRegen：具有连续细节层次的网格生成,Other,Meta,https://arxiv.org/pdf/2508.09062,https://huggingface.co/papers/2508.09062,本文提出了VertexRegen，一种创新的网格生成方法，通过逆向边折叠操作实现连续细节层次的生成。与现有自回归生成方法需要完整生成才能得到有效网格不同，VertexRegen能够在任意步骤停止，产出不同细节等级的有效网格，极大提升了生成的灵活性和实用性。实验结果表明，该方法在保持与现有技术相当的网格质量的同时，首次实现了随时中断且细节可调的网格生成，推动了自动化三维建模的应用发展。,15
"UNCAGE: Contrastive Attention Guidance for Masked Generative
  Transformers in Text-to-Image Generation",UNCAGE：用于文本到图像生成中掩码生成变换器的对比注意力引导,Diffusion Model,Other,https://arxiv.org/pdf/2508.05399,https://huggingface.co/papers/2508.05399,本文提出了一种名为UNCAGE的无训练方法，通过利用注意力机制指导优先生成代表单个物体的关键部分，从而提升了基于Masked Generative Transformers的文本到图像生成的组合准确性。该方法有效解决了现有模型在属性绑定和文本图像对齐上的不足，显著改善了生成质量且几乎不增加推理时间。实验结果表明，UNCAGE在多个评测指标和数据集上均表现出一致的性能提升，展示了其在高效且精准的文本驱动图像生成中的应用潜力。,11
Aryabhata: An exam-focused language model for JEE Math,Aryabhata：面向JEE数学考试的专注型语言模型,LLM,Other,https://arxiv.org/pdf/2508.08665,https://huggingface.co/papers/2508.08665,本文介绍了Aryabhata 1.0，一款针对印度联合入学考试（JEE）数学设计的紧凑型7亿参数推理模型。通过结合多模型融合、监督微调和强化学习等方法，Aryabhata在准确率和推理效率上优于现有模型，且能够生成清晰、便于学生理解的逐步解题过程。该模型不仅在JEE主考题中表现优异，也在其他数学推理测试中展现出良好泛化能力。Aryabhata作为开源基础模型发布，旨在推动面向考试的教育型语言模型发展，助力提升学生学习效果。,11
