标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
nablaNABLA: Neighborhood Adaptive Block-Level Attention,nablaNABLA：邻域自适应块级注意力机制,Diffusion Model,Other,https://arxiv.org/pdf/2507.13546,https://huggingface.co/papers/2507.13546,本文提出了NABLA，一种针对视频生成中扩散变换器的动态块级注意力机制。该方法通过自适应调整注意力稀疏模式，有效降低了计算复杂度，实现了训练和推理速度最高提升2.7倍，同时几乎不影响生成视频的质量和评价指标。NABLA无需专门设计底层算子，能够无缝集成于现有深度学习框架，显著提升了高分辨率长视频生成的效率和实用性。,56
Group Sequence Policy Optimization,组序列策略优化,LLM,Alibaba,https://arxiv.org/pdf/2507.18071,https://huggingface.co/papers/2507.18071,本文提出了一种名为Group Sequence Policy Optimization（GSPO）的强化学习算法，用于训练大型语言模型。GSPO通过基于序列概率定义重要性比率，并在序列层面进行裁剪和奖励，解决了现有方法在训练中存在的不稳定和高方差问题。实验表明，GSPO在训练效率、性能和稳定性上均优于现有算法，尤其有效地稳定了大规模专家混合模型的训练过程。该算法的优势促进了最新Qwen3模型的显著提升，并有望简化强化学习系统的设计。,39
MUR: Momentum Uncertainty guided Reasoning for Large Language Models,MUR：基于动量不确定性引导的大语言模型推理方法,LLM,PKU,https://arxiv.org/pdf/2507.14958,https://huggingface.co/papers/2507.14958,本文提出了一种名为Momentum Uncertainty-guided Reasoning（MUR）的方法，用于提升大型语言模型在推理任务中的效率和准确性。MUR通过动态跟踪推理过程中各步骤的不确定性，智能分配计算资源，避免了传统测试时扩展方法中的“过度思考”问题。该方法无需额外训练，且引入了简便的调节机制，实现推理预算的灵活控制。实验证明，MUR在多个复杂基准测试中相比现有方法，平均减少超过50%的计算量，同时提升了0.6%至3.4%的准确率，显著优化了推理性能与资源利用。,27
"LAPO: Internalizing Reasoning Efficiency via Length-Adaptive Policy
  Optimization",LAPO：通过长度自适应策略优化实现推理效率内化,LLM,Other,https://arxiv.org/pdf/2507.15758,https://huggingface.co/papers/2507.15758,本文提出了一种名为LAPO的框架，通过两阶段强化学习，使大规模推理模型能够自主调整推理长度，实现高效推理。与传统依赖外部限制或后期干预的方法不同，LAPO使模型内化合理推理深度的认知能力，从而根据问题复杂度灵活分配计算资源。实验证明，LAPO在数学推理任务中显著减少了约40%的计算量，同时提升了准确率，展示了其在提升推理效率和保持性能之间的平衡优势。,23
Captain Cinema: Towards Short Movie Generation,Captain Cinema：面向短片电影生成的研究,Diffusion Model,ByteDance,https://arxiv.org/pdf/2507.18634,https://huggingface.co/papers/2507.18634,本文提出了Captain Cinema，一种基于文本描述自动生成短电影的框架。该方法通过先生成关键帧序列以规划整体故事结构，确保剧情和视觉的一致性，再利用视频合成模型填充关键帧间的动态内容，实现长时段连贯的视频生成。为提升多场景长叙事视频的生成稳定性和效率，作者设计了适用于长时序视频数据的多模态扩散变换器交错训练策略。实验表明，Captain Cinema能高质量且高效地自动创作具有视觉连贯性和叙事一致性的短电影，推动了自动视频叙事生成的发展。,16
"TTS-VAR: A Test-Time Scaling Framework for Visual Auto-Regressive
  Generation",TTS-VAR：一种用于视觉自回归生成的测试时缩放框架,Other,Alibaba,https://arxiv.org/pdf/2507.18537,https://huggingface.co/papers/2507.18537,本文提出了TTS-VAR，一种针对视觉自回归生成模型的测试时扩展框架，通过动态调整生成过程中的批量大小，并结合基于聚类的多样性搜索与基于重采样的潜力选择，有效提升了生成质量。该方法利用视觉自回归模型的多尺度粗细层次结构，在粗尺度保持结构多样性，在细尺度优先选择有潜力的样本。实验表明，TTS-VAR在强大的视觉自回归模型Infinity上实现了显著的性能提升，验证了早期结构特征对最终生成质量的重要影响。代码已开源。,10
Hierarchical Budget Policy Optimization for Adaptive Reasoning,用于自适应推理的分层预算策略优化,LLM,Other,https://arxiv.org/pdf/2507.15844,https://huggingface.co/papers/2507.15844,本文提出了一种名为层级预算策略优化（HBPO）的强化学习框架，旨在让推理模型根据问题复杂度自适应调整推理深度，从而提升计算效率而不损失性能。HBPO通过将推理过程划分为多个预算子组，并设计差异化奖励机制，引导模型合理分配计算资源，避免过度简化或冗长推理。实验证明，该方法在多个推理任务中显著减少了平均计算量（最高60.6%）并提升了准确率（3.14%），展现出模型自动适应问题复杂度的能力，表明推理效率与能力可实现兼顾优化。,9
"EarthCrafter: Scalable 3D Earth Generation via Dual-Sparse Latent
  Diffusion",EarthCrafter：基于双稀疏潜在扩散的可扩展三维地球生成,Diffusion Model,Alibaba,https://arxiv.org/pdf/2507.16535,https://huggingface.co/papers/2507.16535,本文提出了EarthCrafter，一种面向大规模三维地球表面生成的创新框架。通过构建包含5万个高质量场景的Aerial-Earth3D数据集，结合双稀疏潜在空间的结构与纹理分离生成方法，显著降低了地理尺度带来的计算负担，同时保证了地形细节和多样性。EarthCrafter支持多种条件输入，实现从语义引导的城市布局到无条件地形合成的多样化应用，展现了优异的生成效果和地理合理性，推动了大范围三维地理场景的自动化建模技术发展。,8
DriftMoE: A Mixture of Experts Approach to Handle Concept Drifts,DriftMoE：一种应对概念漂移的专家混合方法,Other,Other,https://arxiv.org/pdf/2507.18464,https://huggingface.co/papers/2507.18464,本文提出了DriftMoE，一种基于专家混合模型的在线学习架构，专门用于应对数据流中的概念漂移问题。通过一个紧凑的神经路由器与多棵增量学习的Hoeffding树专家协同训练，DriftMoE实现了专家的高效分工与快速适应。该方法通过一个反馈循环机制，增强了路由器的训练信号，促进专家的专业化。实验证明，DriftMoE在多种概念漂移场景下表现出与现有先进方法相当的性能，且具备良好的资源效率和适应性，适合实时非静态数据流的处理。,5
"Technical Report of TeleChat2, TeleChat2.5 and T1",TeleChat2、TeleChat2.5 与 T1 技术报告,LLM,Other,https://arxiv.org/pdf/2507.18013,https://huggingface.co/papers/2507.18013,本文介绍了TeleChat系列最新模型——TeleChat2、TeleChat2.5和T1，通过改进的训练策略显著提升了语言理解与推理能力。该系列在保持模型架构基本不变的情况下，通过大规模预训练、多阶段微调及强化学习，增强了模型在代码生成和数学推理等复杂任务上的表现。T1侧重复杂推理能力，TeleChat2.5则优化了推理速度。两者均采用1150亿参数的Transformer架构，性能超越多款主流商业模型。论文公开了不同规模版本，旨在为开发者和研究者提供高效、通用的语言模型工具。,4
