公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
DrugAI,2025-11-21 23:48:32,Nat. Commun.丨浙工大张贵军团队在高精度蛋白复合物建模上实现突破,基于序列结构互补性的高精度蛋白复合物结构建模方法研究,浙江工业大学张贵军团队联合西湖大学曾坚阳团队，开发了DeepSCFold方法，通过深度学习从蛋白质序列中挖掘结构互补性信息，提升蛋白质复合物结构预测精度。该方法在抗体-抗原复合物预测中表现优异，相较AlphaFold-Multimer和AlphaFold3分别提升显著，解决了共进化信号缺失带来的建模难题，推动了AI与结构生物学的融合发展。,AI4Science,Other,"张贵军, 曾坚阳",https://mp.weixin.qq.com/s/GDRqvEYsIs7wqOR4tuqiJw
DrugAI,2025-11-21 23:48:32,J. Med. Chem. | 重磅综述告诉你：口服药，长啥样？,2020-2024年FDA批准口服小分子药物的剂量方案与药代动力学特征综述,本文综述了2020至2024年间美国FDA批准的104种小分子口服药物，系统分析了其剂量方案、药代动力学参数、安全性及活性代谢物特征。研究发现，虽然一日一次给药仍占主流，但多次给药方案在首创药物和孤儿药中更为常见。药代动力学表现多样，高蛋白结合率和高清除率并存。安全性方面，22%的药物带有黑框警告，药物-药物相互作用需关注。活性代谢物在药效中发挥重要作用。该综述为药物设计提供了现实数据支持和新视角。,Other,Other,,https://mp.weixin.qq.com/s/3XTdTR4I8c8jtRt9ExfDPw
PaperWeekly,2025-11-22 01:11:40,OpenAI联手菲尔兹奖得主与多位顶尖学者，首次公开GPT-5的科研真实战力,GPT-5在跨学科科研中的推理与文献检索能力评估,本文报道了OpenAI联合菲尔兹奖得主Timothy Gowers及多位顶尖学者，首次将GPT-5投入真实科研场景进行评估。研究涵盖数学、物理、生物等领域，重点验证GPT-5在复杂推理、理论边界逼近及深度文献检索中的表现。结果显示，GPT-5不仅能基于不完整理论进行推导，还能跨越术语壁垒精准定位关键文献，展现出接近人类研究者的科研协作潜力，标志着AI在科研前线的实际应用迈出重要一步。,AI4Science,OpenAI,"Timothy Gowers, Derya Unutmaz, Alex Lupsasca",https://mp.weixin.qq.com/s/oHbA1wr8bzhkO4yjXu58Ug
PaperWeekly,2025-11-22 01:11:40,ICML 2025 | 联邦学习的“平衡艺术”：FedCEO破解隐私与效用的权衡困局,FedCEO：基于客户端语义协同的差分隐私联邦学习框架,本文介绍了ICML 2025收录的FedCEO框架，针对联邦学习中隐私保护与模型效用的权衡难题，提出通过张量低秩优化和自适应平滑机制实现多客户端语义空间的协同，缓解噪声累积导致的模型性能衰减。该方法在保障差分隐私的前提下，显著提升了模型的准确率和跨机构数据的协同效果，解决了医疗等领域多源数据融合中的隐私与效用双重挑战。,Other,Other,,https://mp.weixin.qq.com/s/w2Badvs_owpGVkHhSYI1Ig
新智元,2025-11-22 01:07:09,硅谷天选之女，刷脸刷出3500亿独角兽！,Mira Murati创立Thinking Machines Lab及其超高估值背景分析,本文报道了前OpenAI CTO Mira Murati创立的Thinking Machines Lab公司，尽管产品尚处于初期阶段，但凭借其创始人的背景和资本市场的热捧，公司估值已达500亿美元。文章回顾了Murati的职业经历及其在OpenAI的重要角色，分析了该公司融资情况及其推出的Tinker微调API，探讨了硅谷当前AI创业的资本泡沫现象。,LLM,OpenAI,"Mira Murati, Sam Altman, Ilya Sutskever, Greg Brockman, Jakub Pachocki",https://mp.weixin.qq.com/s/JQRHhG-TPs-6IEBNEXzbqg
新智元,2025-11-22 01:07:09,他出轨了，AI是「第三者」,AI情感伴侣对现代婚姻关系的影响研究,本文报道了AI伴侣在现代婚姻中的角色变化，特别是AI被视为“第三者”引发的离婚案例。随着AI伴侣应用的普及，越来越多用户将情感寄托于AI，导致婚姻情感裂痕加剧。研究显示，AI恋人虽提供短暂慰藉，却可能加重孤独和抑郁。文章探讨了人们对AI情感的依赖及其对现实人际关系的影响，强调这是一场由情感缺失驱动的“情感迁徙”。,Other,Other,Rebecca Palmer,https://mp.weixin.qq.com/s/OZhqWAMWZcYughARF3QXzA
老刘说NLP,2025-11-22 03:52:58,技术尝试-如何抽取教材习题册中的题目-答案对？基于文档解析+LLM重构的试验方案,基于文档解析与大语言模型的教材习题册问答对抽取方法研究,本文探讨了利用文档解析技术结合大语言模型（LLM）实现教材、练习册中题目与答案对抽取的实验方案。通过MinerU进行结构化文档解析，结合Gemini-2.5-pro大模型进行问答对的分组、配对及图像插入，实现跨页、多栏、多模态的复杂QA对重构。该方法针对教育文档中的交错式和长距离问答对，提升了结构化QA内容的挖掘效率，展示了文档解析与LLM结合的应用潜力。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/QetzExNfLLXxzU1ZFMVHkQ
ScienceAI,2025-11-22 03:46:09,用AI协助科学研究：GPT-5加速实验创新，打造由人工智能驱动的平台,GPT-5助力加速科学研究与创新平台建设,本文介绍了GPT-5在科学研究中的应用，展示其如何帮助研究人员快速综合文献、加速计算和生成新证明，从而缩短科学发现周期。通过与多所知名大学和国家实验室合作，GPT-5在生物学、数学和算法优化等领域取得了显著进展，提升了科学研究的效率和深度。OpenAI for Science项目旨在结合前沿模型与专业工具，推动科学发现的加速和创新。,AI4Science,OpenAI,"Derya Unutmaz, Mehtaab Sawhney, Mark Sellke, Sébastien Bubeck, Christian Coester",https://mp.weixin.qq.com/s/pZcScIs4WzLfwK_q8aU8Cw
具身智能之心,2025-11-22 03:07:36,移动操作的AlohaMini来啦！600美元成本，全开源,AlohaMini：一款600美元成本的开源双臂移动机器人平台,AlohaMini是一款支持电动升降臂的双臂移动机器人，设计精美且可完全3D打印，成本约600美元。该平台专为具身智能研究和真实场景操作设计，配备五个摄像头感知阵列，支持垂直行程0-60厘米，便于地面至桌面作业。硬件与软件全栈开源，兼容LeRobot生态系统，组装简便，适合普及化应用与DIY研究。,Embodied AI,Other,,https://mp.weixin.qq.com/s/i5AmDiyfAyMLCPoJvK-Dmw
量子位,2025-11-22 03:03:51,首位“80后”院士，来自北大数院,北大数学科学学院刘若川当选中国科学院院士,刘若川，1980年出生，北大数学科学学院副院长，因其在算术几何与代数数论领域的杰出贡献，尤其是p进霍奇理论的开创性工作，荣获中国科学院院士称号及拉马努金奖。他是首位“80后”院士，曾获国家自然科学奖二等奖和国家杰出青年科学基金资助，代表了北大数学“黄金一代”的科研实力和国际影响力。,Other,Other,,https://mp.weixin.qq.com/s/H9MTssMAftR8j6S-wDaoxg
量子位,2025-11-22 03:03:51,国产AI拿下国际物理奥赛金牌，13项顶级竞赛豪取12金1银，划重点：开源,国产开源物理奥赛AI模型P1实现多阶段强化学习与智能体框架提升解题能力,上海人工智能实验室团队开发的开源AI模型P1，在2025年国际物理奥林匹克竞赛理论考试中取得金牌成绩，表现超过多款顶级模型。该模型基于多阶段强化学习和GSPO算法，结合高质量物理题库训练，并引入PhysicsMinions多智能体系统优化推理过程。全链路开源涵盖模型、算法、评测集及智能体框架，显著提升了物理解题的准确性和稳定性。,AI4Science,Other,,https://mp.weixin.qq.com/s/VS6cI7EhZRQwZRqMeqTgSg
量子位,2025-11-22 03:03:51,AI问答，直接「拍」给你看！来自快手可灵&香港城市大学,基于联合强化学习优化的视频作为答案的AI生成模型VANS,本文介绍了由快手可灵团队与香港城市大学提出的VANS模型，该模型通过联合分组相对策略优化算法，实现视觉语言模型与视频扩散模型的协同训练，解决了语义描述与视频生成之间的错位问题。VANS能够根据输入视频和文本问题，推理并生成符合逻辑且视觉连贯的下一事件视频，开创了视频作为AI问答答案的新范式，推动了程序化教学和个性化信息传递的发展。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/yqkZ7T-JJRH1OIz28Jv5iQ
量子位,2025-11-22 03:03:51,抢先报名！MEET2026最新嘉宾阵容官宣，一起热聊AI,MEET2026智能未来大会嘉宾阵容及AI前沿技术聚焦,2025年12月10日，MEET2026智能未来大会将以“共生无界，智启未来”为主题，聚焦人工智能领域的前沿技术与产业应用，涵盖强化学习、多模态、大模型、芯片算力及AI+行业等热点话题。大会邀请了包括张亚勤、孙茂松、王仲远、王颖、何晓冬、韩旭等多位AI领域重量级专家，展示学术与商业的最新成果，并发布年度AI榜单与趋势报告。,Other,Other,"张亚勤, 孙茂松, 王仲远, 王颖, 何晓冬, 韩旭",https://mp.weixin.qq.com/s/iVikfnreIwBnxs68FmP5Fg
