标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
EchoInk-R1: Exploring Audio-Visual Reasoning in Multimodal LLMs via Reinforcement Learning,EchoInk-R1：通过强化学习探索多模态大语言模型中的视听推理,07 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.04623v1,http://arxiv.org/abs/2505.04623v1,2505.04623v1,本文提出了EchoInk-R1，一种基于强化学习的多模态大语言模型优化框架，旨在提升模型对同步音频与图像信息的跨模态推理能力。通过构建包含音频-图像多项选择问题的新数据集AVQA-R1-6K，EchoInk-R1在Qwen2.5-Omni-7B基础上进行轻量级微调，显著提高了推理准确率（85.77%对比80.53%）。此外，模型展现出对模糊输入的反思性推理能力。该工作首次实现了音频、视觉与文本三模态的统一推理，为多模态理解提供了有效方法，并公开了相关代码与数据，推动后续研究发展。
PrimitiveAnything: Human-Crafted 3D Primitive Assembly Generation with Auto-Regressive Transformer,PrimitiveAnything：基于自回归Transformer的人类设计3D原始体组装生成,07 May 2025,Other,Other,http://arxiv.org/pdf/2505.04622v1,http://arxiv.org/abs/2505.04622v1,2505.04622v1,本文提出了PrimitiveAnything，一种将复杂3D形状分解为基础几何元素的新方法。该方法通过一种基于变换器的生成模型，学习人类手工制作的形状分解过程，实现了多种基础形状的统一表示和自动组合。相比传统依赖几何优化或小规模数据训练的方法，PrimitiveAnything能更好地捕捉人类的认知方式，生成高质量且符合直观感知的3D形状分解结果。该框架在多类别形状上表现出良好的泛化能力，具有广泛的应用前景，尤其适用于3D内容创作和游戏中的用户生成内容。
"Score Distillation Sampling for Audio: Source Separation, Synthesis, and Beyond",面向音频的Score Distillation Sampling：源分离、合成及其扩展,07 May 2025,Diffusion Model,Other,http://arxiv.org/pdf/2505.04621v1,http://arxiv.org/abs/2505.04621v1,2505.04621v1,本文提出了Audio-SDS，一种将图像生成领域的Score Distillation Sampling方法推广到文本驱动的音频扩散模型的新技术。该方法利用单一预训练模型，无需专门数据集，即可实现多种音频任务，包括物理模拟的撞击声生成、调节合成参数以及基于文本提示的声音分离。研究展示了基于蒸馏的生成先验在音频领域的广泛适用性，为未来音频生成和处理提供了坚实基础。
On Path to Multimodal Generalist: General-Level and General-Bench,迈向多模态通用体：General-Level与General-Bench,07 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.04620v1,http://arxiv.org/abs/2505.04620v1,2505.04620v1,本文提出了一个名为General-Level的评估框架，用于衡量多模态大语言模型（MLLM）的综合能力和通用性，强调模型在理解与生成、多种模态间能力的一致性（协同效应）。为支持该框架，作者构建了包含700多个任务和超过32万实例的General-Bench基准，涵盖更广泛的技能和模态。通过对100余款先进模型的评测，揭示了当前多模态通用模型的能力排名及面临的挑战，为推动多模态通用智能和通用人工智能的发展提供了重要工具和参考。
Merging and Disentangling Views in Visual Reinforcement Learning for Robotic Manipulation,视觉强化学习中用于机器人操作的视角合并与解耦,07 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.04619v1,http://arxiv.org/abs/2505.04619v1,2505.04619v1,本文提出了一种名为Merge And Disentanglement（MAD）的算法，旨在提升机器人视觉强化学习中的操作效率和鲁棒性。通过有效融合多视角信息，MAD不仅增强了样本利用率，还结合单视角特征实现了轻量化部署，解决了多摄像头系统计算复杂且成本高的问题。作者在Meta-World和ManiSkill3平台上的实验验证了该方法在提升学习效率和策略稳定性方面的优势，展示了其在实际机器人操作任务中的潜力和实用价值。
Likelihood-Free Adaptive Bayesian Inference via Nonparametric Distribution Matching,通过非参数分布匹配的无似然自适应贝叶斯推断,07 May 2025,AI4Science,Other,http://arxiv.org/pdf/2505.04603v1,http://arxiv.org/abs/2505.04603v1,2505.04603v1,本文提出了一种名为自适应贝叶斯推断（ABI）的新方法，用于解决传统近似贝叶斯计算在高维或复杂先验条件下计算效率低的问题。ABI通过直接在后验分布空间进行非参数分布匹配，利用一种新颖的距离度量将高维分布比较转化为一系列简单的一维回归问题。同时，结合自适应拒绝采样策略迭代优化后验估计。理论分析证明了方法的收敛性，实验证明ABI在复杂场景下显著优于现有无似然推断技术，提升了推断的准确性和效率。
"OpenVision: A Fully-Open, Cost-Effective Family of Advanced Vision Encoders for Multimodal Learning",OpenVision：一套完全开源、经济高效的先进视觉编码器家族，用于多模态学习,07 May 2025,Multimodal LLM,OpenAI,http://arxiv.org/pdf/2505.04601v1,http://arxiv.org/abs/2505.04601v1,2505.04601v1,本文提出了OpenVision，一套完全开放且成本效益高的视觉编码器系列，旨在支持多模态学习。OpenVision在训练数据和方法上实现了全面公开，性能达到甚至超越了OpenAI的CLIP模型，特别是在多模态框架中的表现。该系列涵盖从小型到大型的多种模型，满足不同应用对性能和效率的需求，促进了多模态模型的灵活部署和实用推广。此工作填补了现有视觉编码器开放性不足的空白，推动了多模态人工智能的发展。
MonoCoP: Chain-of-Prediction for Monocular 3D Object Detection,MonoCoP：用于单目3D目标检测的链式预测方法,07 May 2025,Other,Other,http://arxiv.org/pdf/2505.04594v1,http://arxiv.org/abs/2505.04594v1,2505.04594v1,本文提出了MonoCoP，一种针对单目三维目标检测的新方法。该方法通过将3D属性的预测过程设计为一个有序且相互依赖的链式结构，实现了属性间信息的有效传递和融合，提升了深度估计的准确性。MonoCoP采用轻量级网络分别提取各属性特征，并通过残差连接确保信息不丢失。实验结果表明，MonoCoP在多个公开数据集上均达到了领先性能，且无需额外数据，展示了其在单目3D检测任务中的优越性和实用价值。
ZeroSearch: Incentivize the Search Capability of LLMs without Searching,ZeroSearch：在无需搜索的情况下激励大语言模型的搜索能力,07 May 2025,LLM,Other,http://arxiv.org/pdf/2505.04588v1,http://arxiv.org/abs/2505.04588v1,2505.04588v1,本文提出了ZeroSearch，一种无需访问真实搜索引擎即可提升大语言模型（LLMs）搜索能力的强化学习框架。通过先进行轻量级监督微调，使模型生成相关且带噪声的文档，再采用逐步降低文档质量的训练策略，逐渐激发模型的推理能力。实验证明，ZeroSearch在不同规模模型上均能显著提升搜索表现，甚至超过真实搜索引擎，且具备良好的泛化性和算法兼容性，有效解决了传统方法中文档质量不稳定和高昂API成本的问题。
SlideItRight: Using AI to Find Relevant Slides and Provide Feedback for Open-Ended Questions,SlideItRight：利用人工智能查找相关幻灯片并为开放式问题提供反馈,07 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.04584v1,http://arxiv.org/abs/2505.04584v1,2505.04584v1,本研究提出了一种结合人工智能文本反馈与相关讲义幻灯片的多模态反馈系统，旨在提升学生对开放性问题的学习支持。通过在线实验，比较了人工与AI反馈以及有无幻灯片辅助的效果，结果显示所有条件下学生均有显著学习进步，但不同条件间差异不大。调查发现，学生认为幻灯片辅助反馈有助于理解内容，尽管存在一定理解难度；AI生成的反馈被视为个性化且相关，但信任度低于人工反馈。研究强调了多模态反馈在学习中的潜力及AI反馈信任问题。
