标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Residual Off-Policy RL for Finetuning Behavior Cloning Policies,用于微调行为克隆策略的残差离线策略强化学习,23 Sep 2025,Embodied AI,Other,http://arxiv.org/pdf/2509.19301v1,http://arxiv.org/abs/2509.19301v1,2509.19301v1,本文提出了一种结合行为克隆与强化学习的新方法，通过在已有行为克隆策略基础上学习轻量级的补偿调整，实现高效的离线强化学习微调。该方法仅需稀疏的二元奖励信号，显著提升了高自由度系统的操控性能，且在模拟和真实环境中均表现出色。特别地，作者首次实现了具备灵巧双手的人形机器人在真实环境中的强化学习训练，展示了该方法在视觉控制任务中的领先效果，为强化学习在现实机器人中的应用提供了实用路径。
CAR-Flow: Condition-Aware Reparameterization Aligns Source and Target for Better Flow Matching,CAR-Flow：条件感知重参数化对齐源与目标以实现更优流匹配,23 Sep 2025,Diffusion Model,Other,http://arxiv.org/pdf/2509.19300v1,http://arxiv.org/abs/2509.19300v1,2509.19300v1,本文提出了一种名为CAR-Flow的条件感知重参数方法，旨在提升条件生成模型中流匹配的效率。该方法通过对源分布和目标分布进行轻量级的学习性调整，简化了模型需要学习的概率路径，从而加快训练速度。实验证明，CAR-Flow在低维合成数据和高维自然图像（如ImageNet-256）上均表现出显著效果，显著降低了生成图像的质量指标，同时仅带来极少的参数增加。该方法为条件生成模型的优化提供了一种高效且实用的策略。
Lyra: Generative 3D Scene Reconstruction via Video Diffusion Model Self-Distillation,Lyra：通过视频扩散模型自蒸馏实现生成式三维场景重建,23 Sep 2025,Diffusion Model,Other,http://arxiv.org/pdf/2509.19296v1,http://arxiv.org/abs/2509.19296v1,2509.19296v1,本文提出了一种基于视频扩散模型自我蒸馏的三维场景生成方法Lyra，突破了传统三维重建依赖多视角真实数据的限制。该方法通过引入三维高斯点云解码器，利用视频扩散模型生成的合成数据进行训练，实现了从文本描述或单张图像实时生成静态和动态三维场景。实验表明，Lyra在三维场景生成任务上表现出色，具备广泛应用于虚拟环境构建和机器人导航等领域的潜力。
SOE: Sample-Efficient Robot Policy Self-Improvement via On-Manifold Exploration,[翻译]SOE: Sample-Efficient Robot Policy Self-Improvement via On-Manifold Exploration,23 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.19292v1,http://arxiv.org/abs/2509.19292v1,2509.19292v1,无法生成摘要。
"What Characterizes Effective Reasoning? Revisiting Length, Review, and Structure of CoT",有效推理的特征是什么？重新审视Chain-of-Thought的长度、复查与结构,23 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.19284v1,http://arxiv.org/abs/2509.19284v1,2509.19284v1,无法生成摘要。
MOIS-SAM2: Exemplar-based Segment Anything Model 2 for multilesion interactive segmentation of neurobromas in whole-body MRI,MOIS-SAM2：基于示例的Segment Anything Model 2用于全身MRI中神经纤维瘤多病灶交互式分割,23 Sep 2025,AI4Science,Other,http://arxiv.org/pdf/2509.19277v1,http://arxiv.org/abs/2509.19277v1,2509.19277v1,本研究针对神经纤维瘤多发且分布广泛的特点，提出了一种基于示例驱动的交互式多病灶分割模型MOIS-SAM2，用于全身MRI影像中的神经纤维瘤精准分割。该模型在多种临床和设备差异条件下均表现出优于现有方法的分割准确性和检测能力，且与专家标注一致性较高。MOIS-SAM2具备高效、可扩展的优势，能够减少人工干预，具备良好的临床应用潜力，有助于神经纤维瘤的诊断和动态监测。
A Gradient Flow Approach to Solving Inverse Problems with Latent Diffusion Models,[翻译]A Gradient Flow Approach to Solving Inverse Problems with Latent Diffusion Models,23 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.19276v1,http://arxiv.org/abs/2509.19276v1,2509.19276v1,无法生成摘要。
DRISHTIKON: A Multimodal Multilingual Benchmark for Testing Language Models' Understanding on Indian Culture,DRISHTIKON：一个用于测试语言模型对印度文化理解的多模态多语言基准,23 Sep 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2509.19274v1,http://arxiv.org/abs/2509.19274v1,2509.19274v1,本文提出了DRISHTIKON，一个首创的多模态多语言基准数据集，专注于印度丰富多样的文化内容，涵盖15种语言和全国所有地区，包含超过6.4万对文本与图像。该数据集涵盖节日、服饰、美食、艺术和历史遗产等多方面文化主题，旨在评估生成式人工智能系统对印度文化的理解能力。通过对多种视觉语言模型的测试，研究揭示了当前模型在处理文化相关多模态信息时，尤其是低资源语言和少数传统方面的不足。DRISHTIKON为促进包容性和文化敏感的AI技术发展提供了重要资源。
Extracting Conceptual Spaces from LLMs Using Prototype Embeddings,利用原型嵌入从大语言模型中提取概念空间,23 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.19269v1,http://arxiv.org/abs/2509.19269v1,2509.19269v1,本论文提出了一种从大型语言模型中提取概念空间的新方法，旨在通过认知上有意义的特征维度（如“甜度”）来表示概念。作者通过将特征描述的原型（如“非常甜的食物”）嵌入模型中，并对模型进行微调，使这些原型嵌入与相应的概念维度对齐。实验结果表明，该方法能够有效捕捉和编码潜在的感知特征，推动了可解释人工智能的发展，填补了提取概念空间的实际技术空白。
Cross-Cultural Transfer of Commonsense Reasoning in LLMs: Evidence from the Arab World,[翻译]Cross-Cultural Transfer of Commonsense Reasoning in LLMs: Evidence from the Arab World,23 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.19265v1,http://arxiv.org/abs/2509.19265v1,2509.19265v1,本论文探讨了大型语言模型在阿拉伯文化背景下常识推理的跨文化迁移能力。通过使用涵盖13个阿拉伯国家的文化相关数据集，研究发现仅需少量来自某一国家的文化示例，就能显著提升其他国家模型的推理表现，平均提高约10%。此外，来自印尼和美国的示例在多项选择题推理中表现不逊于本地文化示例，表明常识推理具备一定的跨文化通用性。研究结果表明，利用轻量级方法实现高效的跨文化对齐，有助于提升语言模型在资源匮乏文化环境中的适应能力。
