标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
DeepAgent: A General Reasoning Agent with Scalable Toolsets,DeepAgent：具备可扩展工具集的一般推理智能体,Agent,Other,https://arxiv.org/pdf/2510.21618,https://huggingface.co/papers/2510.21618,本文提出了DeepAgent，一种端到端的深度推理智能体，能够自主进行思考、工具发现和动作执行，突破了传统预设流程的限制。为解决多工具调用带来的长时交互和记忆累积问题，设计了自主记忆折叠机制，有效压缩并保留关键信息。通过一种基于强化学习的新策略，DeepAgent实现了高效稳定的通用工具使用。大量实验表明，该智能体在多种工具使用和实际应用任务中均优于现有方法，推动了更通用且强大的智能体在现实场景中的应用。,55
Video-As-Prompt: Unified Semantic Control for Video Generation,Video-As-Prompt：用于视频生成的统一语义控制,Diffusion Model,ByteDance,https://arxiv.org/pdf/2510.20888,https://huggingface.co/papers/2510.20888,本文提出了Video-As-Prompt（VAP）方法，通过将参考视频作为语义提示，指导一个冻结的视频扩散模型实现统一且通用的语义控制视频生成。该方法避免了传统结构控制带来的伪影问题，无需针对特定条件进行微调，具备强大的零样本泛化能力。为支持该方法，作者构建了包含10万对视频及100种语义条件的大规模数据集VAP-Data。实验表明，VAP在开源模型中达到领先性能，用户偏好度达到38.7%，接近商业专用模型水平，推动了可控视频生成向通用化方向的发展。,28
"Sample By Step, Optimize By Chunk: Chunk-Level GRPO For Text-to-Image
  Generation",逐步采样，分块优化：用于文本到图像生成的分块级GRPO方法,Diffusion Model,THU,https://arxiv.org/pdf/2510.21583,https://huggingface.co/papers/2510.21583,本文提出了一种针对文本生成图像任务的新优化方法——Chunk-GRPO，通过将生成过程中的连续步骤划分为“块”进行整体优化，有效解决了传统方法中对各步骤奖励分配不准确及忽视生成过程时间动态的问题。该方法不仅提升了生成图像的质量和细节表现，还增强了与用户偏好的匹配度。大量实验验证了Chunk-GRPO在图像生成效果上的显著优势，展示了基于块级优化策略在文本到图像生成领域的潜力和应用价值。,24
"From Denoising to Refining: A Corrective Framework for Vision-Language
  Diffusion Model",从去噪到精炼：一种用于视觉-语言扩散模型的纠正框架,Diffusion Model,Tencent,https://arxiv.org/pdf/2510.19871,https://huggingface.co/papers/2510.19871,本文提出了ReDiff，一种改进的视觉语言离散扩散模型框架，通过将生成过程从被动的去噪转变为主动的修正，解决了训练与推理不一致导致的错误累积问题。该方法采用两阶段训练，首先教模型修正合成错误，再通过在线自我纠错循环，让模型学会改正自身生成的错误草稿。实验表明，ReDiff显著提升了生成内容的连贯性和准确性，实现了比传统去噪方法更稳定高效的并行生成，推动了视觉语言任务中扩散模型的实用性。,23
A Definition of AGI,AGI的定义,AGI,Other,https://arxiv.org/pdf/2510.18212,https://huggingface.co/papers/2510.18212,本文提出了一个基于人类认知理论的量化框架，旨在为人工通用智能（AGI）提供明确且可衡量的定义。该框架将通用智能划分为十个核心认知领域，通过改编人类心理测评方法来评估AI系统的能力。应用该框架发现，当前AI在知识密集型领域表现出色，但在基础认知能力，尤其是长期记忆方面存在显著不足。论文通过具体指标量化了当前AI与AGI之间的差距，为评估和推动AGI的发展提供了科学依据。,18
Sparser Block-Sparse Attention via Token Permutation,通过Token置换实现更稀疏的块稀疏注意力,LLM,ByteDance,https://arxiv.org/pdf/2510.21270,https://huggingface.co/papers/2510.21270,本文提出了一种名为Permuted Block-Sparse Attention（PBS-Attn）的新方法，通过重新排列输入序列中的令牌，提升了自注意力机制中块级稀疏性的利用效率，从而显著降低了大语言模型在处理长上下文时的计算成本。实验表明，PBS-Attn在保证模型准确度的同时，实现了比现有块稀疏方法更优的性能，并在长上下文预处理阶段达到了最高2.75倍的加速效果，展示了其在实际应用中的潜力和有效性。,17
"UI-Ins: Enhancing GUI Grounding with Multi-Perspective
  Instruction-as-Reasoning",UI-Ins：通过多视角指令即推理提升GUI定位能力,Agent,Alibaba,https://arxiv.org/pdf/2510.20286,https://huggingface.co/papers/2510.20286,本论文提出了“Instruction-as-Reasoning”范式，通过将用户指令视为多视角的动态推理路径，显著提升了图形用户界面（GUI）定位的准确性。作者发现现有数据集中指令存在较高错误率，且利用指令多样性可带来大幅性能提升。为此，设计了结合监督微调和强化学习的两阶段训练框架，使模型能够在推理时选择最优路径。所提出的UI-Ins系列模型在多个基准测试中取得领先成绩，展示了强大的推理能力和执行潜力，为智能GUI代理的发展提供了新的思路和方法。,16
Reasoning with Sampling: Your Base Model is Smarter Than You Think,基于采样的推理：你的基础模型比你想象的更智能,LLM,Other,https://arxiv.org/pdf/2510.14901,https://huggingface.co/papers/2510.14901,本文提出了一种基于迭代采样的简单算法，利用基础语言模型自身的概率分布，在无需额外训练的情况下显著提升模型的推理能力。该方法在多个单次推理任务上表现优异，甚至超越了依赖强化学习后训练的模型，同时避免了强化学习后常见的生成多样性下降问题。该算法不依赖训练数据或验证机制，展现出广泛的适用性，表明基础模型本身具备更强的推理潜力，挑战了强化学习作为提升推理能力唯一途径的传统观点。,16
WorldGrow: Generating Infinite 3D World,WorldGrow：生成无限扩展的三维世界,Embodied AI,Other,https://arxiv.org/pdf/2510.21682,https://huggingface.co/papers/2510.21682,本文提出了WorldGrow，一种分层框架，用于生成无限扩展的三维虚拟环境。该方法通过利用预训练3D模型的生成先验，结合高质量场景块的数据处理、基于上下文的3D块修补以及由粗到细的生成策略，实现了大规模连续场景的构建。WorldGrow不仅在几何重建上达到先进水平，还能生成结构合理、外观真实的无限场景，展示了其在虚拟环境构建和未来智能世界模型开发中的广泛应用潜力。,11
Visual Diffusion Models are Geometric Solvers,视觉扩散模型即几何求解器,Diffusion Model,DeepMind,https://arxiv.org/pdf/2510.21697,https://huggingface.co/papers/2510.21697,本文提出了一种将视觉扩散模型应用于几何问题求解的新方法。通过将几何问题转化为图像生成任务，模型从随机噪声逐步生成满足几何约束的图像，成功解决了包括内接正方形问题、斯坦纳树问题和简单多边形问题在内的多个复杂几何难题。该方法无需专门设计的结构或领域知识，展示了生成模型与几何推理之间的意外联系，开辟了利用图像空间处理复杂几何问题的全新方向，具有广泛的潜在应用价值。,11
