标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"QeRL: Beyond Efficiency -- Quantization-enhanced Reinforcement Learning
  for LLMs",QeRL：超越效率——面向大语言模型的量化增强强化学习,LLM,THU,https://arxiv.org/pdf/2510.11696,https://huggingface.co/papers/2510.11696,本文提出了QeRL，一种结合量化技术与低秩适配的强化学习框架，旨在提升大语言模型的训练效率和效果。QeRL通过引入自适应量化噪声机制，不仅加速了强化学习中的推理阶段，显著降低了显存需求，还促进了模型的探索能力，发现更优策略。实验表明，QeRL在单卡GPU上实现了大规模模型的强化学习训练，速度提升超过1.5倍，且在数学推理等任务上表现优于现有16位精度方法，达到与全参数微调相当的准确率。该框架为高效且有效的语言模型强化学习提供了新思路。,91
Diffusion Transformers with Representation Autoencoders,带有表示自编码器的扩散变换器,Diffusion Model,Other,https://arxiv.org/pdf/2510.11690,https://huggingface.co/papers/2510.11690,本文提出用预训练的表示编码器替代传统的变分自编码器（VAE）作为扩散变换器（Diffusion Transformer）的编码部分，形成“表示自编码器”（RAE）。RAE不仅能提供高质量的图像重构，还能生成语义丰富的高维潜在空间，提升生成图像的质量和训练收敛速度。该方法无需额外的对齐损失，实验证明在ImageNet图像生成任务中取得了显著优于VAE基线的性能，展示了RAE作为扩散变换器训练新标准的潜力。,68
"OmniVideoBench: Towards Audio-Visual Understanding Evaluation for Omni
  MLLMs",OmniVideoBench：面向全方位多模态大语言模型的视听理解评测,Multimodal LLM,Other,https://arxiv.org/pdf/2510.10689,https://huggingface.co/papers/2510.10689,本文提出了OmniVideoBench，一个专门用于评估多模态大语言模型在音视频理解和推理能力的综合基准。该基准包含1000个高质量问答对，覆盖13种问题类型，涉及时间推理、空间定位、因果关系等关键视频理解任务，强调音频与视觉信息的互补性和逻辑一致性。通过对多种模型的测试，结果显示当前模型在音视频协同推理上仍存在显著不足，特别是开源模型表现落后。OmniVideoBench的发布有助于推动更强大、更通用的多模态推理模型的发展。,35
"Latent Refinement Decoding: Enhancing Diffusion-Based Language Models by
  Refining Belief States",潜在细化解码：通过细化信念状态提升基于扩散的语言模型,Diffusion Model,Other,https://arxiv.org/pdf/2510.11052,https://huggingface.co/papers/2510.11052,本文提出了一种名为Latent Refinement Decoding（LRD）的并行文本生成方法，旨在解决现有扩散模型中信息丢失和过早决策的问题。LRD通过两阶段策略，先保持不确定位置的概率分布，再逐步确定高置信度的词汇，实现更全局一致的生成结果。该方法利用KL散度动态判断收敛并提前停止，有效提升生成准确率，同时显著加快推理速度。实验证明，LRD在代码生成和推理任务中均优于现有方法，兼具高效性和准确性，是并行序列生成的有力替代方案。,34
RLFR: Extending Reinforcement Learning for LLMs with Flow Environment,RLFR：基于流环境扩展大语言模型的强化学习,LLM,ByteDance,https://arxiv.org/pdf/2510.10201,https://huggingface.co/papers/2510.10201,本文提出了RLFR，一种基于潜在空间流场的奖励机制，用于改进大规模语言模型的强化学习训练。相比传统依赖二元验证或对数空间信号的奖励方法，RLFR通过构建潜在空间中的流场，利用策略潜在状态的速度偏差作为奖励信号，有效捕捉推理过程中的细腻信息。该方法不仅降低了对高质量标注数据的依赖，还能压缩专家数据作为奖励参考。实验证明，RLFR在语言和多模态推理任务中表现出更稳定和高效的学习能力，展示了潜在空间奖励信号在强化学习中的潜力。,31
Spotlight on Token Perception for Multimodal Reinforcement Learning,聚焦Token感知的多模态强化学习,Multimodal LLM,"Shanghai AI Lab, PKU",https://arxiv.org/pdf/2510.09285,https://huggingface.co/papers/2510.09285,本文提出了一种名为Visually-Perceptive Policy Optimization（VPPO）的新型强化学习算法，针对多模态视觉语言模型中的视觉感知问题进行优化。研究发现，在生成的文本序列中，只有少数关键词汇高度依赖视觉信息，不同推理路径的视觉依赖程度也存在显著差异。基于此，VPPO通过加权整体视觉依赖度和聚焦关键词汇的策略更新，提升了模型的视觉推理能力。实验证明，VPPO在多个视觉理解与推理任务上优于现有强化学习方法，显著增强了大型视觉语言模型的多模态推理性能。,30
AVoCaDO: An Audiovisual Video Captioner Driven by Temporal Orchestration,AVoCaDO：一种由时间协调驱动的视听视频字幕生成器,Multimodal LLM,"ByteDance, PKU",https://arxiv.org/pdf/2510.10395,https://huggingface.co/papers/2510.10395,本文提出了AVoCaDO，一种结合音频与视觉信息的视听视频描述生成模型，通过两阶段的后训练策略提升了描述的时间一致性和对话准确性。首先，模型在一个包含10.7万条高质量、时间同步的视听描述数据集上进行微调；其次，采用定制化的奖励机制进一步优化描述质量和长度控制。实验结果显示，AVoCaDO在多个视听视频描述基准测试中显著优于现有开源模型，并在视觉单模态任务中也表现出竞争力，推动了视频理解和生成领域的发展。,25
DiT360: High-Fidelity Panoramic Image Generation via Hybrid Training,DiT360：通过混合训练实现高保真全景图像生成,Other,THU,https://arxiv.org/pdf/2510.11712,https://huggingface.co/papers/2510.11712,本文提出了DiT360，一种基于混合训练策略的全景图像生成框架。该方法通过结合透视图像和全景图像数据，利用跨域知识和多层次的混合监督，有效提升了生成图像的几何一致性和真实感。DiT360在图像级和特征级分别引入了多种增强模块，解决了全景图像边界连续性、旋转鲁棒性及畸变感知等关键问题。实验结果表明，DiT360在文本生成全景图、图像修复和扩展任务中均优于现有方法，显著提升了图像质量和边界一致性。,22
Demystifying Reinforcement Learning in Agentic Reasoning,揭开Agentic推理中强化学习的神秘面纱,Agent,Other,https://arxiv.org/pdf/2510.11701,https://huggingface.co/papers/2510.11701,本文系统探讨了强化学习在增强大语言模型（LLMs）代理推理能力中的关键因素，从数据质量、算法设计和推理策略三个方面提出改进方案。研究发现，采用真实的端到端工具使用数据替代合成轨迹显著提升模型初始化效果；探索友好的训练技巧提高训练效率；而精简的审慎推理策略则优化了工具调用次数与准确性。基于这些方法，作者构建了高质量的数据集和训练流程，使得较小规模模型在多个复杂基准测试中表现优于更大模型，推动了代理强化学习的实用发展。,21
Making Mathematical Reasoning Adaptive,使数学推理具备自适应能力,LLM,Other,https://arxiv.org/pdf/2510.04617,https://huggingface.co/papers/2510.04617,本文针对大型语言模型在数学推理中存在的鲁棒性和泛化能力不足问题，提出了AdaR框架。该框架通过生成逻辑等价的变体问题，并利用强化学习方法惩罚表面化的错误推理，鼓励模型依赖真实的解题逻辑。实验结果表明，AdaR显著提升了模型在数学推理任务中的表现和数据利用效率，增强了模型适应不同问题的能力。该研究为提升语言模型的推理质量提供了有效思路。,20
"Building a Foundational Guardrail for General Agentic Systems via
  Synthetic Data",通过合成数据构建通用智能体系统的基础安全防护,Agent,Other,https://arxiv.org/pdf/2510.09781,https://huggingface.co/papers/2510.09781,本论文针对大型语言模型（LLM）代理系统在执行多步骤任务时的安全隐患，提出了一种基于合成数据的预执行安全防护方案。通过引入AuraGen生成包含风险标签的多样化任务轨迹，结合Safiron跨规划器适配器与紧凑的风险检测模型，实现了对潜在风险的早期识别与解释。为评估方法效果，作者发布了涵盖多工具和分支路径的Pre-Exec Bench基准测试。实验表明，该方案在风险检测与分类上优于现有方法，为构建更安全的智能代理系统提供了实用且可扩展的解决方案。,20
"FinAuditing: A Financial Taxonomy-Structured Multi-Document Benchmark
  for Evaluating LLMs",FinAuditing：一个基于财务分类结构的多文档基准，用于评估大语言模型,LLM,Other,https://arxiv.org/pdf/2510.08886,https://huggingface.co/papers/2510.08886,本文提出了FinAuditing，一个基于真实美国会计准则（US-GAAP）XBRL财务报告的多文档结构化评测基准，旨在评估大型语言模型（LLMs）在财务审计任务中的表现。该基准包含语义一致性、关系一致性和数值一致性三个子任务，覆盖财务审计中的关键推理能力。通过对13个先进模型的零样本测试，发现当前模型在处理层级复杂、多文档且依赖分类体系的财务数据时表现显著下降，暴露出其在结构化财务推理上的局限。FinAuditing为开发更可靠、符合规范的财务智能系统提供了重要基础和资源。,18
"InternSVG: Towards Unified SVG Tasks with Multimodal Large Language
  Models",InternSVG：基于多模态大语言模型的统一SVG任务研究,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2510.11341,https://huggingface.co/papers/2510.11341,本文提出了InternSVG，一种基于多模态大语言模型的统一框架，用于SVG图形的理解、编辑与生成。为支持该框架，作者构建了包含静态图形与动态动画的SAgoge数据集，涵盖图标、插图、科学图表等多样化内容，并设计了对应的评测基准SArena，实现任务的标准化评价。通过引入SVG专用标记和分阶段训练策略，InternSVG有效提升了模型在多种SVG任务上的表现，显著优于现有方法，推动了SVG相关技术的综合发展。,18
