标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
ARC Is a Vision Problem!,[翻译]ARC Is a Vision Problem!,18 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.14761v1,http://arxiv.org/abs/2511.14761v1,2511.14761v1,本文提出将Abstraction and Reasoning Corpus（ARC）问题视为视觉任务，创新性地将其建模为图像到图像的转换问题。通过将输入数据转换为类似自然图像的形式，作者应用了标准的视觉模型架构（如Vision Transformer）进行训练，仅依靠ARC数据即可实现对未见任务的有效泛化。该方法在ARC-1基准测试中取得了60.4%的准确率，显著优于同类从零开始训练的方法，表现接近主流大型语言模型和人类平均水平，展示了视觉视角在抽象推理中的潜力和优势。
UniGen-1.5: Enhancing Image Generation and Editing through Reward Unification in Reinforcement Learning,UniGen-1.5：通过强化学习中的奖励统一提升图像生成与编辑能力,18 Nov 2025,Multimodal LLM,Other,https://arxiv.org/pdf/2511.14760v1,http://arxiv.org/abs/2511.14760v1,2511.14760v1,本文提出了UniGen-1.5，一种集成图像理解、生成与编辑功能的多模态大型语言模型。通过改进模型结构和训练流程，特别引入统一的强化学习策略，模型能够同时提升图像生成与编辑效果。新增的编辑指令对齐阶段显著增强了对编辑指令的理解，从而促进强化学习训练的成功。实验结果表明，UniGen-1.5在图像生成和编辑任务中表现优异，超过现有领先模型，且性能接近部分专有模型，展示了其在多任务图像处理领域的强大潜力。
$π^{*}_{0.6}$: a VLA That Learns From Experience,$π^{*}_{0.6}$：一种通过经验学习的视觉-语言-动作模型,18 Nov 2025,Embodied AI,Other,https://arxiv.org/pdf/2511.14759v1,http://arxiv.org/abs/2511.14759v1,2511.14759v1,本文提出了一种名为RECAP的通用方法，通过结合示范数据、在线收集数据及专家干预，实现视觉-语言-动作模型（VLA）的强化学习自我提升。研究以预训练的通用VLA模型$π^{*}_{0.6}$为基础，进一步通过机器人实际操作数据进行专门化训练。实验表明，采用RECAP训练的模型能在真实家庭环境中完成叠衣服、组装箱子和制作咖啡等复杂任务，显著提升任务效率并降低失败率，展示了VLA模型在现实场景中持续学习和适应的潜力。
HMC: Learning Heterogeneous Meta-Control for Contact-Rich Loco-Manipulation,HMC：用于接触丰富的运动操控的异构元控制学习,18 Nov 2025,Embodied AI,Other,https://arxiv.org/pdf/2511.14756v1,http://arxiv.org/abs/2511.14756v1,2511.14756v1,无法生成摘要。
Robust Verification of Controllers under State Uncertainty via Hamilton-Jacobi Reachability Analysis,基于Hamilton-Jacobi可达性分析的状态不确定性下控制器的鲁棒验证,18 Nov 2025,Agent,Other,https://arxiv.org/pdf/2511.14755v1,http://arxiv.org/abs/2511.14755v1,2511.14755v1,无法生成摘要。
Co-Me: Confidence-Guided Token Merging for Visual Geometric Transformers,Co-Me：基于置信度引导的视觉几何变换器令牌合并方法,18 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.14751v1,http://arxiv.org/abs/2511.14751v1,2511.14751v1,本文提出了一种名为Co-Me的加速方法，旨在提升视觉几何变换模型的计算效率，无需对原模型进行重新训练或微调。该方法通过一个轻量级的置信度预测器，评估各个输入片段的重要性，优先合并置信度较低的部分，从而有效减少计算量，同时保持空间信息的完整。相比传统的基于相似度的合并或剪枝，Co-Me能更准确地识别模型关注的关键区域，实现显著加速且不损失性能。实验证明，Co-Me在多视角和流式视觉几何变换模型中均表现出良好的加速效果，提升幅度最高达11倍以上，促进了实时三维感知与重建的应用。
Vision Large Language Models Are Good Noise Handlers in Engagement Analysis,[翻译]Vision Large Language Models Are Good Noise Handlers in Engagement Analysis,18 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.14749v1,http://arxiv.org/abs/2511.14749v1,2511.14749v1,无法生成摘要。
Look-Ahead Reasoning on Learning Platforms,学习平台上的前瞻性推理,18 Nov 2025,Agent,Other,https://arxiv.org/pdf/2511.14745v1,http://arxiv.org/abs/2511.14745v1,2511.14745v1,本文研究了学习平台中用户的前瞻性推理行为，揭示用户不仅会针对已部署的模型采取策略，还会考虑其他用户的行为及其对未来模型预测的影响。作者引入了行为经济学中的层级思维模型，发现虽然高层次推理加快了系统趋于平衡的速度，但长期结果并无差异。进一步探讨了用户协同行动对模型的联合影响，分析了协调行为相较于自利行为的优势与限制，提出了学习者与用户目标一致性的新概念。研究为理解和设计更有效的学习平台提供了理论基础。
Measuring AI Progress in Drug Discovery: A Reproducible Leaderboard for the Tox21 Challenge,[翻译]Measuring AI Progress in Drug Discovery: A Reproducible Leaderboard for the Tox21 Challenge,18 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.14744v1,http://arxiv.org/abs/2511.14744v1,2511.14744v1,本文针对药物发现领域的毒性预测，提出了一个基于原始Tox21挑战数据集的可复现排行榜平台，解决了以往数据集修改导致结果不可比的问题。通过整合多种基线方法，结果显示自2015年深度学习方法取得突破以来，顶尖模型性能变化有限，表明毒性预测领域的进展尚不明显。该平台公开了所有模型和基线，支持标准化接口调用，促进了毒性预测方法的公平评估与持续改进。
LAUD: Integrating Large Language Models with Active Learning for Unlabeled Data,[翻译]LAUD: Integrating Large Language Models with Active Learning for Unlabeled Data,18 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.14738v1,http://arxiv.org/abs/2511.14738v1,2511.14738v1,本文提出了一种结合大语言模型与主动学习的新框架LAUD，旨在解决实际应用中缺乏标注数据的问题。LAUD通过零样本学习自动构建初始标注集，缓解了冷启动难题，并通过主动学习逐步提升模型性能。实验表明，基于LAUD训练的大语言模型在商品名称分类任务上显著优于仅依赖零样本或少样本学习的方法，验证了该框架在提升模型效果和减少人工标注需求方面的有效性。
