标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"ComfyUI-Copilot: An Intelligent Assistant for Automated Workflow
  Development",ComfyUI-Copilot：用于自动化工作流开发的智能助手,Agent,Alibaba,https://arxiv.org/pdf/2506.05010,https://huggingface.co/papers/2506.05010,本文提出了ComfyUI-Copilot，一款基于大型语言模型和多智能体系统的智能助手插件，旨在提升开源AI艺术创作平台ComfyUI的易用性和工作效率。该系统通过智能推荐节点和模型，并实现一键自动构建工作流程，帮助用户尤其是新手克服文档缺乏、模型配置复杂等难题。实验和用户反馈表明，ComfyUI-Copilot能够准确推荐组件，显著加快流程开发，降低入门门槛，同时提升资深用户的工作效率。,37
"SeedVR2: One-Step Video Restoration via Diffusion Adversarial
  Post-Training",SeedVR2：基于扩散对抗后训练的一步视频恢复,Diffusion Model,ByteDance,https://arxiv.org/pdf/2506.05301,https://huggingface.co/papers/2506.05301,本文提出了SeedVR2，一种基于扩散模型的一步视频恢复方法，通过对真实数据进行对抗训练，实现高分辨率视频的高效修复。该方法引入了自适应窗口注意力机制，动态调整窗口大小以适应不同分辨率，避免了传统固定窗口带来的不一致问题。同时，采用特征匹配损失等多种损失函数，提升训练稳定性和恢复质量。实验结果表明，SeedVR2在保持较低计算成本的同时，能够达到甚至超越现有多步视频恢复方法的性能，具有较强的实用价值。,35
"RoboRefer: Towards Spatial Referring with Reasoning in Vision-Language
  Models for Robotics",RoboRefer：面向机器人视觉语言模型中空间指称与推理的研究,Embodied AI,PKU,https://arxiv.org/pdf/2506.04308,https://huggingface.co/papers/2506.04308,本文提出了RoboRefer，一种具备三维空间感知能力的视觉语言模型，显著提升了机器人对复杂三维场景的空间理解和多步推理能力。通过引入专门的深度编码器进行监督微调，以及设计针对空间指称任务的强化学习微调策略，RoboRefer在大规模数据集RefSpatial和基准测试RefSpatial-Bench上表现优异，成功率和准确率均领先现有方法。该模型能够支持多种机器人执行复杂的长时任务，推动了机器人在真实环境中基于语言指令进行精准操作的能力发展。,32
Video World Models with Long-term Spatial Memory,具有长期空间记忆的视频世界模型,Embodied AI,Shanghai AI Lab,https://arxiv.org/pdf/2506.05284,https://huggingface.co/papers/2506.05284,本文提出了一种结合几何基础的长期空间记忆机制的新框架，以提升视频世界模型在长时间生成中的场景一致性。传统视频生成模型因时间窗口限制，难以保持环境细节和结构的连续性，导致对先前生成内容的遗忘。该框架通过存储和检索三维空间信息，模拟人类记忆中的空间和情景记忆，显著增强了模型的长期记忆能力。实验结果表明，该方法在生成质量、一致性和上下文长度上均优于现有方法，为实现长期稳定的视频环境生成提供了有效路径。,30
"Diagonal Batching Unlocks Parallelism in Recurrent Memory Transformers
  for Long Contexts",对角批处理解锁循环记忆变换器在长上下文中的并行性,LLM,Other,https://arxiv.org/pdf/2506.05229,https://huggingface.co/papers/2506.05229,本文提出了一种名为“Diagonal Batching”的调度方法，显著提升了循环记忆Transformer（RMT）在处理超长文本时的推理速度和效率。该方法通过打破RMT传统的顺序执行限制，实现了跨段并行计算，同时保持模型的递归特性，无需重新训练即可应用于现有模型。实验证明，Diagonal Batching在处理13万多令牌长序列时，相较于标准全注意力模型和传统RMT实现，分别带来了3.3倍和1.8倍的加速，且大幅降低了内存使用和延迟，增强了RMT在实际长文本应用中的实用性。,30
Surfer-H Meets Holo1: Cost-Efficient Web Agent Powered by Open Weights,Surfer-H遇见Holo1：由开源权重驱动的高性价比网页智能体,Agent,Other,https://arxiv.org/pdf/2506.02865,https://huggingface.co/papers/2506.02865,本文提出了Surfer-H，一种结合了视觉语言模型Holo1的高效网页智能代理。Holo1基于精心筛选的公开网页内容和合成数据训练，专注于网页导航和信息提取，表现优异。Surfer-H在WebVoyager任务中达到92.2%的领先准确率，实现了性能与成本的最佳平衡。为促进相关研究，作者公开了WebClick评测数据集及Holo1模型权重，推动智能代理系统的发展。,26
"VideoREPA: Learning Physics for Video Generation through Relational
  Alignment with Foundation Models",VideoREPA：通过与基础模型的关系对齐学习物理知识以实现视频生成,Diffusion Model,Other,https://arxiv.org/pdf/2505.23656,https://huggingface.co/papers/2505.23656,本文提出了VideoREPA，一种通过对齐视频中细粒度关系，将物理知识从视频理解基础模型迁移到文本生成视频模型的新方法。该方法引入了Token Relation Distillation损失，利用时空信息为预训练文本到视频模型提供软指导，从而显著提升其对物理常识的理解能力。实验结果表明，VideoREPA在多个物理合理性评测中优于现有方法，能够生成更符合现实物理规律的视频内容，推动了文本驱动视频合成在物理真实性方面的进步。,22
"Qwen3 Embedding: Advancing Text Embedding and Reranking Through
  Foundation Models",Qwen3 Embedding：通过基础模型推进文本嵌入与重排序技术,LLM,Alibaba,https://arxiv.org/pdf/2506.05176,https://huggingface.co/papers/2506.05176,本文介绍了基于Qwen3基础模型开发的Qwen3 Embedding系列，显著提升了文本嵌入和重排序能力。通过结合大规模无监督预训练与高质量监督微调的多阶段训练策略，并利用模型融合技术，增强了模型的鲁棒性和适应性。该系列提供多种规模模型，满足不同场景下对效率与效果的需求。实验证明，Qwen3 Embedding在多语言文本嵌入和多种检索任务中表现优异，达到了领先水平。模型已开源，支持社区研究与应用推广。,20
OpenThoughts: Data Recipes for Reasoning Models,OpenThoughts：用于推理模型的数据配方,LLM,Other,https://arxiv.org/pdf/2506.04178,https://huggingface.co/papers/2506.04178,本文介绍了OpenThoughts项目，致力于构建公开可用的数据集以训练推理模型。通过系统优化数据生成流程和大规模扩展数据集，项目开发了多个基于公开数据训练的模型，性能达到或超过现有顶尖模型。最新的OpenThinker3-7B模型在数学、编程和科学推理等多个标准测试中表现优异，显著提升了准确率。该项目推动了推理模型训练的透明化与开放性，为相关领域提供了重要的资源和方法支持。所有数据集和模型均公开发布，便于社区进一步研究和应用。,19
"AV-Reasoner: Improving and Benchmarking Clue-Grounded Audio-Visual
  Counting for MLLMs",AV-Reasoner：提升与评测基于线索的多模态音视频计数任务的多模态大语言模型,Multimodal LLM,Other,https://arxiv.org/pdf/2506.05328,https://huggingface.co/papers/2506.05328,"本文提出了CG-AV-Counting，一个包含497段长视频、1,027个多模态问题及5,845条线索标注的新型音视频计数基准，支持端到端和推理式模型的全面评测。基于此，作者设计了AV-Reasoner模型，结合强化学习和循序渐进训练，显著提升了多模态大语言模型在计数任务中的表现，达成多项基准的领先成绩。但实验也表明，语言推理在域外任务中效果有限。该工作为多模态计数能力的研究和评测提供了重要资源和方法。",19
