公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
大数据文摘,2025-12-01 03:49:00,再创历史！DeepSeek最新开源模型Math-V2实现IMO金牌水准，提出可自验证的数学推理,DeepSeek发布Math-V2模型，实现可自验证的数学推理并达到IMO金牌水平,DeepSeek团队开源的Math-V2模型通过引入自验证架构，实现了数学推理过程的严谨性和可验证性。该模型在2025年国际数学奥林匹克、2024年中国数学奥林匹克及普特南数学竞赛中表现优异，达到或超越人类顶尖水平。其核心创新在于训练一个定理证明验证器与生成器协同优化，赋予模型“自我反思”能力，推动数学AI系统的可靠性和推理质量提升。,AI4Science,Other,,https://mp.weixin.qq.com/s/zJnDshxRGv2R93PAAJJkqg
DrugAI,2025-12-01 03:48:32,Nature | AlphaFold 问世五周年：数据显示它如何彻底改变科学研究,AlphaFold五周年回顾：AI驱动的蛋白质结构预测与科学研究变革,自2020年DeepMind发布AlphaFold2以来，该AI系统已成为蛋白质三维结构预测的重要工具，极大推动了结构生物学和计算生物学的发展。全球超过330万用户利用AlphaFold数据库进行研究，促进了蛋白质结构解析和药物设计的进步。AlphaFold不仅提升了实验结构解析效率，还开启了AI设计蛋白的新时代。尽管论文产出未显著增加，但其改变了科学研究方式，推动科研平权和产业化进程，标志着结构生物学进入AI驱动时代。,AI4Science,DeepMind,"John Jumper, Janet Thornton, Mohammed AlQuraishi",https://mp.weixin.qq.com/s/WthTYtmuAmXA21YBdhOWCg
DrugAI,2025-12-01 03:48:32,J. Med. Chem.年度综述 | 基于结构的药物设计: 过去十年、现在和未来,基于结构的药物设计十年回顾与未来展望,本文综述了过去十年基于结构的药物设计（SBDD），特别是片段药物发现（FBDD）的进展与应用。总结了233个成功案例及8个获批药物，强调X射线晶体学和计算方法在FBDD中的关键作用。文章还探讨了多机构合作、筛选策略、共价片段筛选的兴起以及人工智能与结构生物学的融合，展望了FBDD未来在AI辅助设计和膜蛋白靶点上的发展趋势。,AI4Science,Other,,https://mp.weixin.qq.com/s/GY9do_yOc-JHgGMM5fLkBg
AI研究前瞻,2025-12-01 03:16:59,12.1-1|视频生成潜在奖励模型；统一的画布控制的文生图，多模态控制,基于扩散模型的无相机位姿新视角图像与几何联合生成方法,本文提出一种基于扩散模型的联合图像与几何生成框架，通过跨模态注意力蒸馏和邻近网格条件化，实现无相机位姿参考图像下高质量的新视角合成。该方法有效克服了传统新视角合成在几何一致性和视角外推能力上的局限，在多个公开数据集上表现出优异的泛化能力和生成质量，特别是在复杂外推场景中显示出显著优势。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/J16rC98Vy9e-kinvX5ov1w
AI研究前瞻,2025-12-01 03:16:59,12.1-2|自我中心视角感知与具身交互评估框架，序列重排，马尔科夫前向与逆向建模,基于自我中心视角的具身交互评估框架及序列重排马尔科夫建模方法,本文提出ENACT基准，利用部分可观测马尔可夫决策过程框架，通过视觉问答形式评估视觉-语言模型在具身认知任务中的动态推理和长期记忆能力。研究设计了前向与逆向序列重排任务，构建大规模具身交互数据集，系统量化模型在复杂具身环境中的因果理解能力。实验结果显示当前模型在长期交互推理上存在明显不足，且表现出人类视觉和动作偏见。文章探讨了具身认知模型的局限与未来发展方向。,Embodied AI,Other,,https://mp.weixin.qq.com/s/BlB28iQK8NQlilCqlez65A
AI研究前瞻,2025-12-01 03:16:59,12.1-3|多模态多标准评判基准；多模态迭代推理图像编辑；语义记忆持续学习训练,Multi-Crit基准：多模态大模型多标准评判能力的系统评估,本文提出Multi-Crit基准，系统评估多模态大模型在多标准遵循、偏好冲突识别及细粒度判断上的表现。通过设计多标准注释体系和创新评价指标，涵盖25个多模态模型的跨域评测，揭示当前模型在多标准评判中的显著局限，尤其是在开放式生成任务中。研究指出专有模型优于开源模型，现有微调策略难以提升多标准复杂性处理能力，未来需聚焦多标准冲突识别驱动的训练范式以提升模型评判灵活性和可靠性。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/buMujCMsZLXPgLkoGIBaXA
AI研究前瞻,2025-12-01 03:16:59,12.1-4|语言理解的认知神经科学：心智模型，大脑语言系统，认知与神经机制,语言理解的认知神经机制及信息输出假说研究,本研究通过功能性磁共振成像等神经影像技术，提出并验证了语言理解过程中核心语言系统向多个功能专一非语言脑区输出信息的假说，揭示了浅层语言处理与深层语义理解的神经基础差异。研究强调语言理解的层次性及大脑多区域协同作用，推动了语言认知神经科学理论的发展，并为未来探索信息输出机制及其行为关联提供方向。,Other,Other,,https://mp.weixin.qq.com/s/IW1YFKrcahnzeT0g1Tg2nw
新智元,2025-12-01 02:30:35,30年数学难题，AI仅6小时告破！陶哲轩：ChatGPT们都失败了,AI数学家“亚里士多德”利用Lean系统破解埃尔德什30年未解问题,由HarmonicMath开发的AI数学家“亚里士多德”在Lean形式化证明系统中，独立完成了埃尔德什问题#124的证明，耗时6小时，验证仅1分钟。该成果获得菲尔兹奖得主陶哲轩高度评价，标志着AI在数学领域自动化证明的重大进展。相比之下，ChatGPT和Gemini未能取得实质性突破，显示出专门设计的AI工具在科学研究中的优势。,AI4Science,Other,陶哲轩,https://mp.weixin.qq.com/s/iN98e9MliqEQt-TJtbECog
老刘说NLP,2025-12-01 02:03:42,多模态融合！超好创新的顶会蓝海~,多模态特征融合的最新研究进展与应用,本文综述了多模态特征融合在视觉、语言、音频等多模态信息整合中的创新方法及其在医学图像分析、行人属性识别和机器人导航等领域的应用。重点介绍了FuseMix、MMRL、FUSION等多模态融合技术及其在提升模型性能和泛化能力方面的实验结果，强调该方向在教育、医疗诊断和智能交互等多场景中的广阔前景。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/BvX7V1YYAkOv5_xiryrmcg
老刘说NLP,2025-12-01 02:03:42,知识图谱本体如何从关系数据库中自动构建？再回顾本体定义及构建路径,基于关系数据库的知识图谱本体自动构建方法研究,本文系统回顾了知识图谱中本体的定义及其核心作用，重点探讨了如何从关系数据库中自动构建本体的方法。通过解析关系数据库的模式信息和数据约束，结合检索增强生成（RAG）技术，实现结构化数据向语义化知识的转化，提升知识图谱的一致性、推理能力和检索精准度。文章还介绍了相关框架和实现思路，为知识图谱和智能检索提供理论与实践支持。,Other,Other,,https://mp.weixin.qq.com/s/8EzljHTVo-4Yvydtlu7Vjg
