公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
AINLP,2025-05-15 09:46:42,图解Vllm V1系列5：调度器策略（Scheduler）,vllm V1调度器策略及推理流程解析,本文详细介绍了vllm V1版本中调度器（Scheduler）的设计与实现，重点分析了EngineCore进程中的run_busy_loop函数及其调度流程。文章阐述了请求的接收、调度决策、推理执行及结果处理的整体机制，强调了进程拆分带来的CPU与GPU运算重叠优势，并对调度中涉及的关键组件如KVCacheManager和prefix caching进行了预告。,LLM,Other,,https://mp.weixin.qq.com/s/ZiW_1tAALU9AFnKLk2dyQQ
CAAI认知系统与信息处理专委会,2025-05-15 09:28:15,磁皮肤为仿生手提供接触觉和运动觉的双模态感知能力,基于软磁皮肤的仿生手双模态触觉与运动觉感知研究,本文介绍了一种集成软磁皮肤的仿生灵巧手，利用磁触觉传感器实现接触觉和运动觉的双模态感知。通过结构设计、磁场数据采集及机器学习算法，系统能够高精度感知接触区域和手指关节角度，达到接近人体感知的效果。该研究为机械手的全方位感知能力和高效人机交互提供了技术基础。,Embodied AI,Other,方斌,https://mp.weixin.qq.com/s/q14CYOKkwnH4MzZfho2R3w
量子位,2025-05-15 09:25:47,陶哲轩DeepMind梦幻联动，最强通用科学Agent来了！一口气解决芯片设计、矩阵乘法和300年几何难题,DeepMind与陶哲轩合作开发通用科学算法优化智能体AlphaEvolve,DeepMind联合陶哲轩等科学家推出AlphaEvolve，一种基于大模型驱动的进化编码智能体，用于发现和优化通用算法。该系统已应用于谷歌数据中心、芯片设计和AI训练，显著提升矩阵乘法和FlashAttention性能，并推动解决多个未解数学难题，如11维空间的接吻数问题。AlphaEvolve通过自动评估和进化框架不断改进算法，展现出广泛的科学和工程应用潜力。,Agent,DeepMind,陶哲轩,https://mp.weixin.qq.com/s/M9muLk9Bshu_3WWoF7UFdg
量子位,2025-05-15 09:25:47,今天起全员免费！GPT-4.1上线ChatGPT，首波实测：又快又听话，油腻感没了,GPT-4.1模型在ChatGPT中的应用及性能评测,OpenAI于2025年5月推出GPT-4.1模型，现已在ChatGPT平台向所有用户免费开放。该模型针对编码任务和指令执行进行了优化，具备高推理效率和长上下文窗口，显著提升了代码生成和调试能力。实测反馈显示GPT-4.1响应速度快，指令执行更精准，且较之前版本减少了油腻感。GPT-4.1在软件工程能力测试中表现优异，成为GPT-3和GPT-4 mini的理想替代方案。用户可根据具体需求选择不同版本以平衡性能与成本。,LLM,OpenAI,Michelle Pokrass,https://mp.weixin.qq.com/s/uPJ_LsSrIfWSj_eUN52tzQ
NLP工作站,2025-05-14 22:09:03,AI碎碎念-关于Agent的思考-2025年,关于Agent技术发展与应用的思考与探讨,本文从Agent的定义出发，回顾了人类工具发展的不同阶段，探讨了Agent作为超人化小助理的本质及其技术实现路径。文章分析了Agent系统的规划、执行与反思三大核心模块，指出传统软件系统在灵活性和自我反思方面的不足，并阐述了大模型特别是2023年ChatGPT及2024年后理科能力突破对Agent技术发展的推动作用，结合实际产品和商业应用展望了Agent对购物垂类及行业流量分配机制的潜在影响。,Agent,OpenAI,,https://mp.weixin.qq.com/s/Jl0AhWScXn0JJ2j8DHGB1g
AINLP,2025-05-15 09:46:42,炸裂！大模型又杀疯了！这次直接颠覆AI！,大模型技术的最新进展与学术辅导服务介绍,本文介绍了大模型技术的快速迭代和广泛应用，涵盖了GPT系列及多模态大模型等多个专题。文章还重点介绍了马拉AI提供的系统化学术论文指导服务，帮助科研人员提升论文质量和创新能力，支持多学科交叉研究。文中提及了相关课程及一对一辅导，旨在降低大模型学习门槛，促进学术成果产出。,LLM,OpenAI,,https://mp.weixin.qq.com/s/RCcX1WLEscAXUKq-P8_JpA
CAAI认知系统与信息处理专委会,2025-05-15 09:28:15,Advanced Materials 通过具有仿生脊状结构的磁耦合柔性传感器重新审视“粘滑”过程,基于仿生脊状结构的磁耦合柔性传感器对粘滑过程的研究,本文提出了一种具有可变形脊层的三明治式磁耦合柔性传感器，用于系统分析粘滑过程中的动态特征。研究揭示了传感器电脉冲周期与材料固有特性及操作参数的关系，并通过实验和模拟验证了粘滑与全滑状态的过渡反映了界面性质。该传感器设计有效解决了传统传感器阵列复杂性及检测范围限制问题，为柔性电子、电子皮肤及人机交互领域提供了新的技术路径。,Other,Other,,https://mp.weixin.qq.com/s/jZSUPfwpyEXIuPnJIn835g
CAAI认知系统与信息处理专委会,2025-05-15 09:28:15,磁皮肤为仿生手提供接触觉和运动觉的双模态感知能力,软磁皮肤实现仿生手的接触觉与运动觉双模态感知,本文介绍了方斌教授团队开发的集成软磁皮肤的柔性仿人手，该系统利用磁触觉传感器实现对接触和运动的双模态感知。通过结构设计、磁场传感及机器学习算法，灵巧手能够高精度感知接触位置和手指关节角度，达到接近人体的感知能力。该研究为机械手的全方位感知及人机交互提供了新思路，相关成果发表在IEEE Robotics and Automation Letters。,Embodied AI,Other,方斌,https://mp.weixin.qq.com/s/q14CYOKkwnH4MzZfho2R3w
CAAI认知系统与信息处理专委会,2025-05-15 09:28:15,大面积柔性磁触觉感知,基于多极磁化的柔性磁触觉传感器及其元学习识别方法,本文介绍了一种由多极磁化技术提升性能的柔性磁触觉传感器，能够高效提取接触面形状和姿态特征。结合元学习中的度量学习方法，传感器在有限样本条件下实现了高精度的触觉特征识别和良好的泛化能力。该传感器结构采用磁性层、硅酮层及三维霍尔效应传感器阵列，实验验证了多极磁化提高信噪比和灵敏度的优势，且提出的模型在少样本学习任务中优于传统机器学习和深度学习方法。,Embodied AI,Other,"孙富春, 杨义勇",https://mp.weixin.qq.com/s/9zQR6PuosgP1KZ6vWEUYDw
CAAI认知系统与信息处理专委会,2025-05-15 09:28:15,超人手功能的软体指尖：磁触觉感知兼具吸附抓取能力,基于磁触觉感知与颗粒阻塞结构的软体机器人指尖设计与性能分析,本文提出了一种结合磁触觉感知和颗粒阻塞结构的软体机器人指尖设计，实现了柔性结构下的触觉感知与微小物体抓取能力。通过硅胶表面磁场变化检测接触力和位置，利用LSTM和KNN模型进行非线性力感知和接触位置识别。实验验证了指尖的弹性性能、感知准确性及抓取能力，提升了软体机器人手指的安全性和操作灵活性。,Embodied AI,Other,,https://mp.weixin.qq.com/s/Jpy3E0ZwQ1YcwfAPasz0mg
