标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
From Judgment to Interference: Early Stopping LLM Harmful Outputs via Streaming Content Monitoring,从判断到干预：通过流式内容监控实现大语言模型有害输出的早期停止,11 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.09996v1,http://arxiv.org/abs/2506.09996v1,2506.09996v1,本文提出了一种针对大型语言模型输出的实时安全监控方法，旨在提前识别并停止有害内容生成，降低服务延迟。作者构建了包含细粒度标注的数据集FineHarm，用于支持基于部分输出的训练。基于此，设计了流式内容监测器（SCM），能够在生成过程中及时判断输出是否有害。实验表明，SCM在仅观察约18%生成内容的情况下，性能接近传统全量检测，且能提升模型的安全性表现。该方法为实时内容审核提供了有效且高效的解决方案。
DGS-LRM: Real-Time Deformable 3D Gaussian Reconstruction From Monocular Videos,DGS-LRM：基于单目视频的实时可变形3D高斯重建,11 Jun 2025,Other,Other,http://arxiv.org/pdf/2506.09997v1,http://arxiv.org/abs/2506.09997v1,2506.09997v1,本文提出了DGS-LRM，一种首创的前馈模型，能够从单目视频实时重建动态场景中的可变形三维结构。该方法通过引入大规模合成数据集、多视角监督和像素级可变形三维高斯表示，实现了高质量的动态视图合成和长距离三维跟踪。实验结果表明，DGS-LRM在动态场景重建质量上媲美传统优化方法，且优于现有预测模型，具备良好的泛化能力和实时性能，推动了动态三维重建和跟踪技术的发展。
Flipping Against All Odds: Reducing LLM Coin Flip Bias via Verbalized Rejection Sampling,逆境翻转：通过语言化拒绝采样减少大语言模型的抛硬币偏差,11 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.09998v1,http://arxiv.org/abs/2506.09998v1,2506.09998v1,"本文针对大型语言模型在生成符合概率分布的随机样本时存在的偏差问题，提出了一种名为“口头拒绝采样”（Verbalized Rejection Sampling, VRS）的方法。该方法通过引导模型用自然语言判断并筛选样本，显著减少了伯努利分布采样中的偏差。理论分析表明，VRS在算法设计和提示方式上均优于直接采样。研究展示了将传统概率工具以自然语言形式融入语言模型流程，能够提升其随机采样的可靠性，且无需访问模型内部结构或复杂提示设计。"
Text-Aware Image Restoration with Diffusion Models,基于扩散模型的文本感知图像修复,11 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.09993v1,http://arxiv.org/abs/2506.09993v1,2506.09993v1,本文针对图像修复中难以准确还原文字区域的问题，提出了文本感知图像修复（TAIR）任务，旨在同时恢复图像的视觉内容和文字信息。为此，作者构建了包含10万张带复杂文本标注的高质量场景图像数据集SA-Text，并设计了一个多任务扩散模型框架TeReDiff，通过结合文本检测模块与扩散模型的内部特征，实现了文字信息的有效提取和利用。实验结果表明，该方法在图像修复和文字识别准确率上均显著优于现有技术，推动了文字区域图像修复的发展。
eFlesh: Highly customizable Magnetic Touch Sensing using Cut-Cell Microstructures,eFlesh：基于切割单元微结构的高度可定制磁性触觉传感,11 Jun 2025,Embodied AI,Other,http://arxiv.org/pdf/2506.09994v1,http://arxiv.org/abs/2506.09994v1,2506.09994v1,本文提出了一种名为eFlesh的磁性触觉传感器，具有低成本、易制造和高度可定制的特点。该传感器通过参数化微结构设计，实现了灵活调整形状和机械响应，用户仅需普通3D打印机、廉价磁铁和磁力计即可制作。实验表明，eFlesh在接触定位和力感知方面表现出较高精度，并能有效检测物体滑动，提升机器人操作的准确性和成功率。该系统及相关设计工具已开源，便于广泛应用和进一步开发。
Large Language Models for Toxic Language Detection in Low-Resource Balkan Languages,用于低资源巴尔干语言有害语言检测的大型语言模型,11 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.09992v1,http://arxiv.org/abs/2506.09992v1,2506.09992v1,本研究针对塞尔维亚语、克罗地亚语和波斯尼亚语等资源有限的巴尔干语言，评估了大型语言模型在检测网络有害言论中的表现。通过构建并人工标注了4500条来自YouTube和TikTok的评论数据，测试了四种模型在无上下文和添加简短上下文两种模式下的效果。结果表明，加入简短上下文显著提升了模型的召回率和整体准确性，尤其是Gemini模型表现最佳。研究展示了在低资源环境下，通过优化提示设计和利用少量上下文信息，可以有效提升有害言论检测的性能，为相关语言社区提供了实用的改进策略。
Multiverse: Your Language Models Secretly Decide How to Parallelize and Merge Generation,Multiverse：你的语言模型如何秘密地决定并行生成与结果合并,11 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.09991v1,http://arxiv.org/abs/2506.09991v1,2506.09991v1,本文提出了Multiverse，一种支持原生并行生成的新型语言模型架构，借鉴了MapReduce的思想，将生成过程分为任务分解、并行处理和结果合成三个阶段。通过自动化数据构建、专门设计的注意力机制及动态调度系统，Multiverse实现了高效的并行推理。经过少量微调，Multiverse-32B在性能上达到甚至超越同规模的传统自回归模型，同时带来显著的速度提升。该工作不仅推动了语言模型的并行化发展，还开源了完整生态系统，促进相关研究和应用。
Chain-of-Action: Trajectory Autoregressive Modeling for Robotic Manipulation,Chain-of-Action：用于机器人操作的轨迹自回归建模,11 Jun 2025,Embodied AI,Other,http://arxiv.org/pdf/2506.09990v1,http://arxiv.org/abs/2506.09990v1,2506.09990v1,本文提出了一种名为Chain-of-Action（CoA）的新型机器人操作策略，通过逆向推理生成完整动作轨迹，确保每个动作紧密围绕最终目标展开。CoA采用统一的自回归结构，以关键动作帧为起点，逐步生成后续动作，增强了全局到局部的关联性。通过四项设计优化，CoA实现了动作表示的连续性、轨迹长度的动态调整、多样化预测及逆序集成，显著提升了空间泛化能力。实验结果显示，CoA在多个模拟和真实机器人操作任务中均达到了领先水平，展现出优越的灵活性和简洁性。
A Shortcut-aware Video-QA Benchmark for Physical Understanding via Minimal Video Pairs,通过最小视频对进行物理理解的捷径感知视频问答基准,11 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.09987v1,http://arxiv.org/abs/2506.09987v1,2506.09987v1,本文提出了Minimal Video Pairs（MVP）基准，用于更准确地评估视频语言模型对物理世界理解的能力。该基准包含5.5万对视觉相似但答案相反的视频问答样本，覆盖多种视频类型，旨在防止模型依赖表面视觉或文本线索的捷径解答。通过要求模型对每对样本均正确回答，MVP有效揭示了模型在物理推理上的真实表现。实验显示，人类准确率达92.9%，而当前最佳开源模型仅为40.2%，远低于随机水平25%，表明该基准具有较强的挑战性和评估价值。
"V-JEPA 2: Self-Supervised Video Models Enable Understanding, Prediction and Planning",V-JEPA 2：自监督视频模型实现理解、预测与规划,11 Jun 2025,Embodied AI,Other,http://arxiv.org/pdf/2506.09985v1,http://arxiv.org/abs/2506.09985v1,2506.09985v1,本文提出了一种基于自监督学习的视频模型V-JEPA 2，通过在超过一百万小时的网络视频数据上预训练，实现了对动作理解和预测的高效能力，且在人类动作预测和视频问答任务中表现优异。进一步结合少量机器人交互数据，作者开发了动作条件世界模型V-JEPA 2-AC，实现了机器人在不同环境中无需额外训练即可完成物体抓取与放置的规划任务。该研究展示了利用大规模视频数据和有限机器人数据，构建具备理解、预测与规划能力的物理世界模型的有效路径。
Step-by-step Instructions and a Simple Tabular Output Format Improve the Dependency Parsing Accuracy of LLMs,逐步指令与简易表格输出格式提升大语言模型的依存句法分析准确率,11 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.09983v1,http://arxiv.org/abs/2506.09983v1,2506.09983v1,本文提出了一种改进大型语言模型依存句法分析准确率的方法，采用分步骤指导策略，先进行词性标注，再预测句法结构，并使用简化的表格格式输出。该方法在17种语言的通用依存句法数据集上实现了领先性能，避免了生成错误信息。研究还发现，多语言微调有助于提升跨语言的泛化能力。结果表明，明确的推理步骤和统一的输出格式能有效提升依存句法分析的质量，为相关任务提供了简洁且可扩展的解决方案。
ReSim: Reliable World Simulation for Autonomous Driving,ReSim：用于自动驾驶的可靠世界仿真,11 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.09981v1,http://arxiv.org/abs/2506.09981v1,2506.09981v1,本文提出了ReSim，一种结合真实驾驶数据和模拟器生成的多样化驾驶行为训练的可控世界模型，能够可靠地模拟包括危险和非专家行为在内的多种驾驶场景。通过改进视频生成方法，ReSim显著提升了模拟画面质量和行为可控性，并引入Video2Reward模块，实现了对不同驾驶策略的有效评估。实验结果显示，ReSim在视觉逼真度、行为控制和决策性能上均有明显提升，推动了自动驾驶仿真和策略评估的应用发展。
Locomotion on Constrained Footholds via Layered Architectures and Model Predictive Control,通过分层架构与模型预测控制实现受限着地点的运动,11 Jun 2025,Embodied AI,Other,http://arxiv.org/pdf/2506.09979v1,http://arxiv.org/abs/2506.09979v1,2506.09979v1,本文提出了一种分层控制架构，用于解决多足机器人在受限着地点上实时运动控制的难题。该方法将离散变量选择与连续模型预测控制分开处理，结合采样和梯度优化技术，实现了实时且高效的控制决策。通过在四足和人形机器人上进行模拟验证，展示了该方法在跨越间隙和复杂地形时的优越性能，较传统启发式和纯采样方法更具鲁棒性和计算效率。该研究为复杂机器人运动控制提供了有效的解决方案。
How Do People Revise Inconsistent Beliefs? Examining Belief Revision in Humans with User Studies,人们如何修正不一致的信念？基于用户研究的人类信念修正机制探究,11 Jun 2025,Agent,Other,http://arxiv.org/pdf/2506.09977v1,http://arxiv.org/abs/2506.09977v1,2506.09977v1,本文通过三项用户研究探讨了人们在面对矛盾信息时如何修正自己的信念。结果显示，人们倾向于基于解释的修正方式，这种方式可能导致信念系统发生较大调整，而非传统理论中强调的最小变动。研究表明，无论是否提供解释，人们都偏好通过解释来处理不一致，表明现实中的信念修正更复杂。该发现对设计更贴合人类思维方式的人工智能系统具有重要意义，建议AI在模拟和互动中采用基于解释的信念修正方法。
When Detection Fails: The Power of Fine-Tuned Models to Generate Human-Like Social Media Text,当检测失败：微调模型生成类人社交媒体文本的能力,11 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.09975v1,http://arxiv.org/abs/2506.09975v1,2506.09975v1,本文研究了在社交媒体上检测AI生成文本的挑战，特别是在文本简短且语言非正式的情况下。作者构建了涵盖11个敏感话题的超过50万条AI生成帖子数据集，来源包括公开和闭源模型及其微调版本。研究发现，虽然在已知生成模型的情况下可以较好检测AI文本，但若攻击者使用未公开的微调模型，检测效果显著下降。该结论通过人工评估和消融实验得到验证，揭示了现有检测方法对微调模型的脆弱性，强调了微调技术在AI文本生成与检测领域的重要影响。
SRLAgent: Enhancing Self-Regulated Learning Skills through Gamification and LLM Assistance,SRLAgent：通过游戏化与大语言模型辅助提升自我调节学习技能,11 Jun 2025,Agent,Other,http://arxiv.org/pdf/2506.09968v1,http://arxiv.org/abs/2506.09968v1,2506.09968v1,本论文针对大学生在自我调节学习（SRL）中面临的目标设定、时间管理和反思等挑战，提出了SRLAgent系统。该系统结合游戏化设计和大语言模型的实时辅助，支持学生在互动环境中进行目标设定、策略执行和自我反思。通过对比实验，SRLAgent显著提升了学生的SRL技能和学习参与度。研究表明，将SRL支持融入游戏化平台并结合智能反馈，有助于促进学生的自主学习能力和元认知发展，为教育技术设计提供了有益启示。
Resa: Transparent Reasoning Models via SAEs,Resa：通过稀疏自编码器实现透明推理模型,11 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.09967v1,http://arxiv.org/abs/2506.09967v1,2506.09967v1,本文提出了一种名为Resa的新方法，通过稀疏自编码器微调（SAE-Tuning）高效挖掘语言模型的推理能力。该方法利用已有问答数据，无需额外推理过程，显著降低训练成本和时间，同时保持与强化学习训练模型相当的推理表现。Resa展示了推理能力的良好泛化性和模块化特征，支持跨模型迁移和组合使用。实验验证了方法的有效性，且所有相关资源已开源，推动了语言模型推理能力的透明、高效提升。
Reinforcing Spatial Reasoning in Vision-Language Models with Interwoven Thinking and Visual Drawing,通过交织思维与视觉绘图强化视觉-语言模型中的空间推理,11 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.09965v1,http://arxiv.org/abs/2506.09965v1,2506.09965v1,本文提出了一种通过视觉绘图辅助空间推理的新方法，提升大规模视觉语言模型在空间理解任务中的表现。该方法让模型通过简单的绘图操作（如标注边界框和辅助线）来直观表达和分析空间关系，突破了传统文本驱动推理的局限。通过三阶段训练策略，包括合成数据预训练、自我反思采样和强化学习，模型显著增强了空间推理能力。实验结果表明，所提模型在多种空间推理任务中平均提升了18.4%，展现出优越的综合性能和广泛适用性。
Kvasir-VQA-x1: A Multimodal Dataset for Medical Reasoning and Robust MedVQA in Gastrointestinal Endoscopy,Kvasir-VQA-x1：用于胃肠内镜医学推理与鲁棒MedVQA的多模态数据集,11 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.09958v1,http://arxiv.org/abs/2506.09958v1,2506.09958v1,本文提出了Kvasir-VQA-x1，一个针对胃肠内镜的多模态医学视觉问答数据集，显著扩展了原有数据规模，新增超过15万条临床推理问题与答案。通过利用大型语言模型系统生成分层复杂度的问题，并引入模拟常见成像伪影的视觉增强，数据集不仅提升了临床复杂性和视觉多样性，还支持标准性能和鲁棒性两个评测方向。该数据集旨在推动更可靠、有效的医学AI系统发展，且公开可用，符合开放数据原则，为医学视觉问答研究提供了重要资源。
LLMail-Inject: A Dataset from a Realistic Adaptive Prompt Injection Challenge,LLMail-Inject：一个来自现实适应性提示注入挑战的数据集,11 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.09956v1,http://arxiv.org/abs/2506.09956v1,2506.09956v1,本文介绍了LLMail-Inject挑战赛，该挑战模拟了现实场景中针对大型语言模型的间接提示注入攻击，参与者试图通过邮件注入恶意指令以触发未授权操作。挑战涵盖多种防御策略和模型架构，收集了超过20万条攻击数据。作者公开了挑战代码和完整数据集，并通过分析揭示了模型在区分指令与数据方面的弱点。该工作为研究提示注入问题提供了宝贵资源，推动了更有效防御方案的发展。
Canonical Latent Representations in Conditional Diffusion Models,条件扩散模型中的典范潜在表示,11 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.09955v1,http://arxiv.org/abs/2506.09955v1,2506.09955v1,本文提出了一种称为“规范潜在表示”（CLAReps）的新方法，用于从条件扩散模型中提取核心类别特征，去除无关信息，从而获得简洁且具有解释性的类别表示。基于此，作者设计了一种基于扩散模型的知识蒸馏框架（CaDistill），通过仅利用少量核心表示传递类别知识，使学生模型在保持强泛化能力和对抗鲁棒性的同时，更专注于关键类别信号。研究表明，条件扩散模型不仅能生成高质量图像，还能作为高效且可解释的教师模型，促进稳健的表示学习。
Query-Focused Retrieval Heads Improve Long-Context Reasoning and Re-ranking,基于Query-Focused Retrieval Heads的长上下文推理与重排序改进,11 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.09944v1,http://arxiv.org/abs/2506.09944v1,2506.09944v1,本论文提出了QRHEAD，一种基于查询聚焦的注意力机制，用于提升长文本上下文中关键信息的检索效果。基于此，作者设计了高效的QR-RETRIEVER检索器，通过选取与查询最相关的内容，实现了多跳推理任务上超过10%的性能提升，并在多个基准测试中优于现有强力检索和重排序方法。研究还揭示了查询相关注意力评分和任务选择对于识别关键检索头的重要性，增强了对长上下文语言模型内在机制的理解，推动了长文本推理与信息检索技术的发展。
VerIF: Verification Engineering for Reinforcement Learning in Instruction Following,VerIF：面向指令跟随的强化学习验证工程,11 Jun 2025,LLM,THU,http://arxiv.org/pdf/2506.09942v1,http://arxiv.org/abs/2506.09942v1,2506.09942v1,本文提出了一种名为VerIF的验证方法，结合规则代码验证与大型语言模型推理验证，解决了强化学习在指令执行中的验证难题。作者构建了包含约2.2万条数据的高质量指令执行数据集VerInstruct，并基于此进行强化学习训练。实验表明，采用VerIF训练的模型在多个指令执行基准测试中表现优异，达到同等规模模型的最先进水平，且具备良好的泛化能力，同时保持了模型的整体能力稳定。该工作为提升指令跟随任务中的强化学习效果提供了有效方案，并开源了相关资源以推动后续研究。
