标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
CAViAR: Critic-Augmented Video Agentic Reasoning,CAViAR：基于评论者增强的视频智能体推理,09 Sep 2025,Agent,Other,http://arxiv.org/pdf/2509.07680v1,http://arxiv.org/abs/2509.07680v1,2509.07680v1,本文提出了CAViAR，一种结合大语言模型与视频处理模块的智能代理，用于提升复杂视频理解任务的表现。不同于以往固定流程的方法，CAViAR根据每一步模块的反馈灵活调整后续操作，并引入了一个评判机制来区分成功与失败的推理路径。实验结果表明，该方法在多个复杂视频推理基准测试中显著优于现有模型，展示了利用已有感知能力进行更深层次视频推理的潜力。
Parallel-R1: Towards Parallel Thinking via Reinforcement Learning,Parallel-R1：通过强化学习迈向并行思维,09 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.07980v1,http://arxiv.org/abs/2509.07980v1,2509.07980v1,本文提出了Parallel-R1，一种基于强化学习的新框架，旨在提升大型语言模型的并行思维能力，以解决复杂推理任务。通过先在简单任务上进行有监督训练，再转向强化学习，模型能够更好地探索和泛化并行推理策略。实验证明，该方法在多个数学推理基准上显著优于传统顺序思维模型，最高提升达42.9%。此外，研究揭示并行思维在训练中既作为探索手段，也用于多角度验证，显著提升了模型的推理表现和泛化能力。
Visual Representation Alignment for Multimodal Large Language Models,多模态大语言模型的视觉表示对齐,09 Sep 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2509.07979v1,http://arxiv.org/abs/2509.07979v1,2509.07979v1,本文提出了一种名为VIRAL的正则化方法，通过将多模态大语言模型（MLLM）中的视觉表示与预训练视觉基础模型的表示对齐，解决了现有模型在视觉细节处理和复杂视觉推理上的不足。该方法有效保留并增强了视觉信息，使模型在多项视觉任务中表现提升。实验结果和消融研究验证了该策略的有效性，展示了其在多模态模型训练中整合视觉信息的新方向和潜力。
"One View, Many Worlds: Single-Image to 3D Object Meets Generative Domain Randomization for One-Shot 6D Pose Estimation",一视角，多世界：单张图像到3D物体结合生成式领域随机化的一次性6D姿态估计,09 Sep 2025,Embodied AI,Other,http://arxiv.org/pdf/2509.07978v1,http://arxiv.org/abs/2509.07978v1,2509.07978v1,本文提出了一种名为OnePoseViaGen的方法，实现了从单张参考图像对未知物体进行高精度的三维重建和六自由度姿态估计。该方法通过粗到细的姿态与尺度联合优化，以及基于文本引导的生成式纹理多样化，有效提升了模型在真实环境中的适应性和准确性。在多个公开数据集上，OnePoseViaGen显著优于现有技术，并在真实机器人抓取实验中验证了其实用性，推动了机器人对复杂未知物体的精准操作能力。
Mini-o3: Scaling Up Reasoning Patterns and Interaction Turns for Visual Search,Mini-o3：扩展视觉搜索中的推理模式与交互轮次规模,09 Sep 2025,Agent,Other,http://arxiv.org/pdf/2509.07969v1,http://arxiv.org/abs/2509.07969v1,2509.07969v1,本文提出了Mini-o3系统，通过扩展多轮交互和多样化推理策略，显著提升了视觉搜索任务的表现。作者构建了包含大量复杂问题的视觉探测数据集，设计了多样化的推理轨迹采集流程，并引入了防止过多交互惩罚的新策略，使模型在训练时限制交互轮数而推理时能自然扩展至数十轮。实验表明，Mini-o3能够展现深度且丰富的推理过程，有效解决需要反复试探的视觉搜索难题，达到了先进水平。
SimpleQA Verified: A Reliable Factuality Benchmark to Measure Parametric Knowledge,SimpleQA Verified：用于衡量参数化知识的可靠事实性基准,09 Sep 2025,LLM,"DeepMind, OpenAI",http://arxiv.org/pdf/2509.07968v1,http://arxiv.org/abs/2509.07968v1,2509.07968v1,本文提出了SimpleQA Verified，一个包含1000个问题的基准测试集，用于更准确地评估大型语言模型在简短事实回答上的表现。该测试集通过严格筛选，解决了原有SimpleQA存在的标签错误、主题偏差和问题重复等问题，提升了评测的可靠性和挑战性。在此基准上，Gemini 2.5 Pro模型取得了领先的F1分数，优于包括GPT-5在内的多款先进模型。该工作为研究者提供了一个更高质量的工具，以更有效地衡量模型的事实准确性并减少错误生成。数据集和评测工具均已公开。
Visual-TableQA: Open-Domain Benchmark for Reasoning over Table Images,Visual-TableQA：面向表格图像推理的开放域基准,09 Sep 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2509.07966v1,http://arxiv.org/abs/2509.07966v1,2509.07966v1,本文提出了Visual-TableQA，一个大规模开放领域的多模态数据集，专门用于评估和提升模型对复杂表格图像的视觉推理能力。该数据集包含2500个结构化的LaTeX渲染表格和6000个高难度问答对，数据生成过程完全自动化且成本低廉。通过多模型协作生成与筛选，Visual-TableQA展现了丰富多样的推理模式和视觉结构。实验表明，基于该数据集微调的模型在多个外部测试中表现优异，显示出良好的泛化能力。研究成果及工具已公开发布，推动视觉表格理解的进一步发展。
Customizing the Inductive Biases of Softmax Attention using Structured Matrices,利用结构化矩阵定制Softmax注意力的归纳偏置,09 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.07963v1,http://arxiv.org/abs/2509.07963v1,2509.07963v1,本文提出了一种基于高效结构化矩阵的新型注意力评分函数，解决了传统软max注意力在处理高维输入和序列局部性时的信息损失和计算偏差问题。通过引入块张量列车和多层低秩矩阵，方法在高维回归任务和语言建模中表现出更优的性能和扩展性，且能灵活编码全秩或距离相关的计算偏置。实验结果表明，该方法在长序列时间序列预测等应用中具有良好的潜力，显著提升了注意力机制的表达能力和效率。
TA-VLA: Elucidating the Design Space of Torque-aware Vision-Language-Action Models,TA-VLA：阐明面向力矩感知的视觉-语言-动作模型设计空间,09 Sep 2025,Embodied AI,Other,http://arxiv.org/pdf/2509.07962v1,http://arxiv.org/abs/2509.07962v1,2509.07962v1,无法生成摘要。
Graph-Fused Vision-Language-Action for Policy Reasoning in Multi-Arm Robotic Manipulation,Graph-Fused视觉-语言-动作框架用于多臂机器人操作中的策略推理,09 Sep 2025,Embodied AI,Other,http://arxiv.org/pdf/2509.07957v1,http://arxiv.org/abs/2509.07957v1,2509.07957v1,本文提出了一种名为Graph-Fused Vision-Language-Action（GF-VLA）的统一框架，用于双臂机器人从人类RGB-D视频示范中学习任务级操作。该方法通过提取关键的手物和物物交互信息，构建时序场景图，并结合语言条件的转换模型生成层次化行为策略和运动指令。通过自主的双臂分配策略，提升了执行效率。实验证明，GF-VLA在多种双臂积木组装任务中表现出高准确率和强泛化能力，实现了稳定且可解释的操作策略，显著推动了机器人灵巧操作的智能化发展。
