公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-07-10 08:34:49,前无古人！英伟达市值突破4万亿美元，老黄下一站：北京,英伟达市值突破4万亿美元及其面向中国市场的AI芯片布局,英伟达市值首次突破4万亿美元，成为首家达到该市值的公司。近年来，英伟达股价快速增长，主要受益于AI技术的爆发及其在芯片领域的领先优势。公司通过收购华人初创企业和加大人才引进力度，巩固其市场地位。近期，英伟达计划推出专为中国市场设计的Blackwell RTX Pro 6000 AI芯片，预计9月发布，已获得中国客户测试并有大宗订单意向。英伟达创始人黄仁勋将赴北京出席国际供应链博览会，推动该芯片的推广。,Other,Microsoft,黄仁勋,https://mp.weixin.qq.com/s/FjaTpJthU9lpnSuIc9_CBg
量子位,2025-07-10 08:34:49,ChatGPT误导患者不要就医，只因提问多打了一个空格,医疗大语言模型对非标准患者表达的理解偏差及性别差异研究,MIT最新研究发现，医疗大语言模型在处理包含拼写错误、俚语及不确定表达的患者信息时，容易误导患者不去就医，且对女性患者的误导率高于男性。研究评估了包括GPT-4和Meta Llama-3在内的多种模型，指出模型对非标准化“非临床信息”理解不足，导致临床准确率下降。该研究强调了医疗AI中隐性偏见的潜在风险，呼吁在临床应用前进行更严格的审核和深入研究。,LLM,"Meta, OpenAI","Marzyeh Ghassemi, Karandeep Singh",https://mp.weixin.qq.com/s/byNpcUUmJr6Qn5y-_6CozA
新智元,2025-07-10 00:00:49,老黄封神！英伟达市值首破4万亿美元，全球第一,英伟达市值突破4万亿美元，成为全球市值最高科技公司,英伟达公司市值首次突破4万亿美元，跃升为全球市值最高的科技企业。此次市值突破反映了其在人工智能和高性能计算领域的领先地位，推动了全球科技产业的发展和市场格局的变化。,Other,Other,,https://mp.weixin.qq.com/s/pn_yejJG3esZHJc5TBGUjg
机智流,2025-07-09 23:57:19,ICML 2025 强化学习论文盘点（一）：30篇顶会论文揭示RL新范式，从『泛化』到『安全』，一文看尽前沿趋势！,ICML 2025 强化学习领域最新研究进展综述,本文盘点了ICML 2025会议中强化学习领域的30篇重要论文，涵盖从泛化能力、安全探索、离线强化学习到跨动态策略迁移和代码生成等前沿技术。重点介绍了MICE算法解决约束强化学习中的低估偏差，PARS算法应对离线RL的Q值外推问题，ASOR提升跨动态环境下策略迁移能力，以及Meta提出的基于执行反馈的代码生成强化学习框架RLEF，展示了强化学习在智能体发展中的多样化应用和技术突破。,Agent,Meta,,https://mp.weixin.qq.com/s/8VBvWaYp2LEcick2lgYhIw
机智流,2025-07-09 23:57:19,阿里达摩院推出AI读心术专家——或许能比人更懂社交潜台词？,阿里达摩院HumanOmniV2多模态推理模型提升社交潜台词理解能力,阿里达摩院提出HumanOmniV2模型，针对传统多模态AI在复杂场景中全局理解不足和走捷径式推理的问题，设计了强制全局复盘、四重奖励机制及动态优化的GRPO算法，显著提升模型对视频语音等多模态信息的综合理解和逻辑推理能力，增强AI对社交潜台词的准确把握。,Multimodal LLM,Alibaba,,https://mp.weixin.qq.com/s/8HddXKHw7K97-w9BQ1OHlw
智药邦,2025-07-09 23:56:48,Nat Comput Sci｜北京理工大学李博等：AI驱动的联合用药不良反应预测,基于跨尺度关联学习的联合用药不良反应预测模型研究,北京理工大学研究团队提出OrganADR模型，通过融合器官层面、药物分子层面及生物医学网络层面的多层次信息，利用图卷积网络和多头注意力机制，实现了联合用药不良反应的精准预测。该模型在多器官不良反应评测中表现优异，能够从蛋白互作网络角度解释不良反应机制，为临床精准用药提供辅助决策支持，推动慢病多药联用的安全管理。,AI4Science,Other,"李博阳, 李博, 李晓琼",https://mp.weixin.qq.com/s/pOOHURH6ehAltZMBQSwF1Q
智药邦,2025-07-09 23:56:48,Nature｜AI科学家加入研究团队，结果如何,AI科学家协作系统在科研中的应用与探索,2025年Nature报道了多种基于大型语言模型的AI“共同科学家”系统，这些系统通过模拟科研团队讨论，帮助科学家快速生成研究假设、设计实验并提供新见解。文章介绍了谷歌DeepMind、斯坦福大学及上海人工智能实验室等团队开发的多代理AI系统，探讨了其在神经科学和生物医学领域的实际应用及潜力。尽管存在模型幻觉问题，但批评者角色和专家监督有助于提升输出质量，推动AI辅助科学研究的发展。,AI4Science,"DeepMind, OpenAI, Shanghai AI Lab","Alan Karthikesalingam, Vivek Natarajan, Kyle Swanson, Rick Stevens",https://mp.weixin.qq.com/s/5ooJylPp6VvPQ_L4ul_SbA
智药邦,2025-07-09 23:56:48,Nature Commun｜上海交通大学赵一雷等：LassoPred套索肽三维结构预测,LassoPred：基于机器学习的套索肽三维结构预测工具及数据库构建,本文介绍了由范德堡大学与上海交通大学合作开发的LassoPred工具，专门用于预测套索肽的三维结构。该工具结合机器学习和蛋白质语言模型嵌入，准确识别关键结构域和异肽键，生成高质量三维模型。基于LassoPred，研究团队构建了迄今最大规模的套索肽结构数据库，显著扩展了套索肽的结构多样性和应用潜力，为相关功能研究和药物设计提供了重要资源。,AI4Science,Other,,https://mp.weixin.qq.com/s/ezDKYUxHYYUAK7ceuuyBjg
机器学习POD,2025-07-09 23:46:54,DPO 为何销声匿迹？GRPO 凭什么成为大模型新宠算法？,DPO与GRPO在大模型偏好优化中的比较与应用进展,本文分析了直接偏好优化（DPO）技术在大模型训练中的局限性及其导致关注度下降的原因，指出DPO在奖励信号利用、对初始模型依赖及调参难度等方面存在不足。相比之下，2024年DeepSeek团队提出的群体相对策略优化（GRPO）算法通过创新机制降低计算开销并提升复杂推理能力，已在数学推理和代码生成等任务中表现出色，成为大模型强化学习微调的新兴技术路径。,LLM,Other,,https://mp.weixin.qq.com/s/AWsT-5oLJMZHvA7NClYW5A
具身智能之心,2025-07-09 22:38:59,具身数采方案一览！遥操作和动捕的方式、难点和挑战（2w字干货分享）,具身智能中遥操作技术的现状与挑战分析,本文围绕具身智能领域中的遥操作技术展开，介绍了遥操作的定义、应用场景及其在机器人数据采集中的重要作用。文章详细探讨了遥操作的多种体验方式、动捕技术的难点与挑战，以及遥操作在人机交互中的未来发展方向。通过专家圆桌讨论，揭示了遥操作技术在具身智能发展中的关键地位及其潜在升级路径。,Embodied AI,"PKU, THU","赵仲夏, 王文灏, 莫一林, 刘斯坦",https://mp.weixin.qq.com/s/lzb-c_lAu_S43MW1jFdvMA
