标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"JanusCoder: Towards a Foundational Visual-Programmatic Interface for
  Code Intelligence",JanusCoder：面向代码智能的基础视觉-程序接口,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2510.23538,https://huggingface.co/papers/2510.23538,本文提出了JanusCoder，一种统一的多模态代码生成模型，能够根据文本和视觉输入生成代码。为解决多模态代码数据缺乏的问题，作者构建了一个高质量的大规模数据集JanusCode-800K，涵盖从标准图表到复杂交互界面和动画。基于此数据集训练的JanusCoder系列模型在多种文本和视觉相关的编码任务中表现优异，甚至超越了部分商业模型。该工作推动了代码智能从纯文本向视觉程序结合的方向发展，促进了程序逻辑与视觉表达的融合。,74
"Video-Thinker: Sparking ""Thinking with Videos"" via Reinforcement
  Learning",Video-Thinker：通过强化学习激发“用视频思考”的能力,Multimodal LLM,Other,https://arxiv.org/pdf/2510.23473,https://huggingface.co/papers/2510.23473,本文提出了Video-Thinker，一种多模态大语言模型，首次实现了基于视频的自主动态推理。通过结合视频的“定位”和“描述”能力，Video-Thinker在推理过程中自动生成线索，无需依赖外部工具。作者构建了包含链式思维推理数据的Video-Thinker-10K数据集，并采用监督微调与强化学习相结合的训练策略，显著提升模型的视频理解和推理能力。实验结果表明，Video-Thinker在多个视频推理基准测试中表现优异，刷新了同规模模型的性能记录，推动了视频智能理解的发展。,67
"ReForm: Reflective Autoformalization with Prospective Bounded Sequence
  Optimization",ReForm：基于前瞻性有界序列优化的反思式自动形式化方法,LLM,Alibaba,https://arxiv.org/pdf/2510.24592,https://huggingface.co/papers/2510.24592,本文提出了ReForm，一种结合语义一致性评估的反思式自动形式化方法，用于将自然语言数学问题准确转换为机器可验证的形式化表达。通过引入Prospective Bounded Sequence Optimization训练策略，ReForm能够在生成过程中反复自我评估和修正，显著提升了形式化语句的语义准确性。实验结果显示，ReForm在多个基准测试中较现有方法平均提升了17.2个百分点。此外，作者还构建了包含专家标注的ConsistencyCheck数据集，验证了自动形式化的挑战性及模型评估的可靠性。,47
Scaling Latent Reasoning via Looped Language Models,通过循环语言模型扩展潜在推理能力,LLM,"ByteDance, PKU",https://arxiv.org/pdf/2510.25741,https://huggingface.co/papers/2510.25741,本文提出了Ouro，一种新型的预训练循环语言模型（LoopLM），通过在潜在空间中迭代推理、引入熵正则化以动态调整推理深度，并大规模训练（7.7万亿词令牌），有效将推理能力融入预训练阶段。Ouro在参数量远小于现有最先进模型的情况下，展现出同等甚至更优的推理表现，且推理过程更贴合最终输出。研究表明，其优势源于更强的知识操作能力而非单纯的知识容量，展示了LoopLM作为提升语言模型推理能力的新方向的潜力。,46
Reasoning-Aware GRPO using Process Mining,基于过程挖掘的推理感知GRPO方法,Agent,Other,https://arxiv.org/pdf/2510.25065,https://huggingface.co/papers/2510.25065,本文提出了一种基于过程挖掘的强化学习后训练方法PM4GRPO，用于提升大型推理模型的多步推理能力。该方法通过引入对推理过程的符合度奖励，弥补了传统方法仅关注最终答案的不足，有效衡量模型推理路径与预训练教师模型的一致性。实验证明，PM4GRPO在多个基准测试中显著优于现有基于GRPO的训练方法，表明利用过程挖掘增强推理过程感知的策略优化能够显著提升模型的推理表现。,33
"VFXMaster: Unlocking Dynamic Visual Effect Generation via In-Context
  Learning",VFXMaster：通过上下文学习解锁动态视觉特效生成,Other,Other,https://arxiv.org/pdf/2510.25772,https://huggingface.co/papers/2510.25772,本文提出了VFXMaster，一种首创的统一参考视频驱动的视觉特效生成框架。该方法将视觉特效生成视为一种基于示例的学习任务，能够将参考视频中的动态特效精准地应用到目标图像上。相比传统依赖单独模型处理单一特效的方式，VFXMaster显著提升了资源利用效率和对未见特效的泛化能力。通过设计专门的注意力机制和一键快速适配策略，模型在多种特效类别及跨领域应用中表现出优异的效果。该工作为视觉特效自动生成提供了更灵活、高效的解决方案，并推动了相关研究的发展。,26
"The Tool Decathlon: Benchmarking Language Agents for Diverse, Realistic,
  and Long-Horizon Task Execution",工具十项全能：用于多样化、真实且长时任务执行的语言智能体基准测试,Agent,Other,https://arxiv.org/pdf/2510.25726,https://huggingface.co/papers/2510.25726,本文提出了Tool Decathlon（Toolathlon）基准，旨在评测语言智能体在多样化、真实且复杂的长流程任务中的表现。该基准涵盖32款软件应用和604个工具，任务基于真实环境状态设计，平均需跨越20步操作以完成。通过108个严格验证的任务，Toolathlon揭示了当前先进模型在处理现实多应用协作任务时的显著不足，最高成功率仅为38.6%。该工作为推动更强大语言智能体在实际复杂任务中的应用提供了重要测试平台和发展方向。,24
RegionE: Adaptive Region-Aware Generation for Efficient Image Editing,RegionE：用于高效图像编辑的自适应区域感知生成框架,Diffusion Model,Other,https://arxiv.org/pdf/2510.25590,https://huggingface.co/papers/2510.25590,本文针对指令驱动的图像编辑任务中，图像的编辑区域与未编辑区域在生成难度和计算需求上的差异，提出了RegionE框架。该方法通过自适应划分编辑与未编辑区域，针对未编辑区域采用一步预测加速生成，针对编辑区域采用局部迭代优化，并引入缓存机制降低计算负担。无需额外训练，RegionE在多个主流图像编辑模型上实现了约2倍以上的加速，同时保持了良好的图像质量和语义一致性，显著提升了图像编辑的效率。,21
"Ming-Flash-Omni: A Sparse, Unified Architecture for Multimodal
  Perception and Generation",Ming-Flash-Omni：一种用于多模态感知与生成的稀疏统一架构,Multimodal LLM,Other,https://arxiv.org/pdf/2510.24821,https://huggingface.co/papers/2510.24821,本文提出了Ming-Flash-Omni，一种基于稀疏专家混合模型的新型统一架构，具备高效扩展能力和强大的多模态感知与生成能力，覆盖视觉、语音和语言三大领域。该模型在语音识别、图像生成和分割任务上均取得了显著提升，尤其在上下文语音识别和文本到图像生成方面达到了领先水平。Ming-Flash-Omni实现了多模态任务的高度融合与性能突破，推动了向通用人工智能发展的重要进展。,20
"Agent Data Protocol: Unifying Datasets for Diverse, Effective
  Fine-tuning of LLM Agents",Agent Data Protocol：统一多样化数据集以高效微调大语言模型智能体,Agent,Other,https://arxiv.org/pdf/2510.24702,https://huggingface.co/papers/2510.24702,本文提出了Agent Data Protocol（ADP），一种轻量级的数据表示语言，用于统一格式各异的智能体训练数据。ADP能够涵盖多种任务类型，如工具使用、浏览、编程等，简化了数据处理和模型微调流程。通过将13个现有数据集转换为ADP格式，作者实现了跨框架的统一训练，显著提升了模型在多个标准任务上的表现，平均性能提升约20%。该工作降低了智能体训练的数据整合门槛，推动了标准化、可扩展且易复现的智能体微调研究。,15
