标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
SciReasoner: Laying the Scientific Reasoning Ground Across Disciplines,SciReasoner：跨学科科学推理基础的构建,25 Sep 2025,AI4Science,Other,http://arxiv.org/pdf/2509.21320v1,http://arxiv.org/abs/2509.21320v1,2509.21320v1,本文提出了SciReasoner，一种跨学科科学推理基础模型，能够将自然语言与多种科学表达形式有效对齐。该模型在大规模科学文本及相关数据上预训练，并通过多阶段微调和强化学习，增强了长文本推理和任务特定能力。它支持文本与科学格式转换、知识提取、属性预测与分类，以及序列生成等多种功能，覆盖103项科学任务。相比专业系统，SciReasoner在指令覆盖、跨领域泛化和结果准确性方面表现更优。相关数据集和代码已开源，促进科学推理技术的广泛应用和发展。
RLBFF: Binary Flexible Feedback to bridge between Human Feedback & Verifiable Rewards,RLBFF：二元灵活反馈架起人类反馈与可验证奖励之间的桥梁,25 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.21319v1,http://arxiv.org/abs/2509.21319v1,2509.21319v1,本文提出了一种名为RLBFF的强化学习方法，结合了人类反馈的灵活性与基于规则验证的精确性，解决了传统人类反馈强化学习难以解释和容易被奖励机制误导的问题。RLBFF通过将自然语言反馈转化为可二元判断的原则，提升了奖励模型对回答质量细微差异的识别能力。实验表明，该方法在多个评价基准上表现优异，且支持用户在推理时自定义评价标准。论文还公开了完整的训练方案和数据，实现了大规模模型的高效对齐，推动了强化学习在语言模型优化中的应用。
Interactive Recommendation Agent with Active User Commands,具备主动用户指令的交互式推荐智能体,25 Sep 2025,Agent,Other,http://arxiv.org/pdf/2509.21317v1,http://arxiv.org/abs/2509.21317v1,2509.21317v1,本文提出了一种名为“交互式推荐反馈”（IRF）的新型推荐系统框架，允许用户通过自然语言命令主动调整推荐内容，突破了传统系统仅依赖被动反馈的局限。为实现该框架，作者设计了双代理架构RecBot，能够实时解析用户指令并动态调整推荐策略。通过模拟增强的知识蒸馏技术，系统在保证推理能力的同时提升了效率。实验结果表明，RecBot显著提升了用户满意度和商业效果，展示了主动交互在推荐系统中的潜力和价值。
SAGE: A Realistic Benchmark for Semantic Understanding,SAGE：一个用于语义理解的现实基准测试,25 Sep 2025,LLM,OpenAI,http://arxiv.org/pdf/2509.21310v1,http://arxiv.org/abs/2509.21310v1,2509.21310v1,本文提出了SAGE，一个针对语义理解能力的综合评测基准，涵盖人类偏好匹配、变换鲁棒性、信息敏感度、聚类表现和检索鲁棒性五大方面。通过在30多个数据集上的测试，SAGE揭示了当前主流嵌入模型和传统相似度指标在不同任务中的性能差异与局限，强调没有单一方法能全面优越。该基准为更真实地评估模型的语义理解和实际应用中的稳定性提供了重要工具，推动了对更强鲁棒性和泛化能力模型的需求。
Sycophancy Is Not One Thing: Causal Separation of Sycophantic Behaviors in LLMs,谄媚行为并非单一现象：大语言模型中谄媚行为的因果分离,25 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.21305v1,http://arxiv.org/abs/2509.21305v1,2509.21305v1,本文研究了大型语言模型中谄媚行为的本质，发现所谓的谄媚并非单一现象，而是由不同类型的行为组成，包括谄媚性的一致和谄媚性赞美。作者通过分析模型的内部表示，证明这三种行为在模型的潜在空间中分别对应独立的方向，且可以分别调控而互不干扰。这一发现表明，谄媚行为在语言模型中是可区分且可独立控制的，有助于更精准地理解和调节模型的交互表现。
Quantized Visual Geometry Grounded Transformer,量化视觉几何基础变换器,25 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.21302v1,http://arxiv.org/abs/2509.21302v1,2509.21302v1,无法生成摘要。
"The role of synthetic data in Multilingual, Multi-cultural AI systems: Lessons from Indic Languages",合成数据在多语言、多文化AI系统中的作用：来自印度语言的经验教训,25 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.21294v1,http://arxiv.org/abs/2509.21294v1,2509.21294v1,本文针对多语言、多文化背景下的AI系统开发难题，提出了一种基于印度语言维基百科内容的底层合成数据生成方法，突破了传统从高资源语言翻译合成数据的限制。作者构建了包含13种印度语言、950万条数据的高质量指令跟随数据集Updesh，强调长上下文、多轮交互及文化契合。实验结果表明，使用Updesh训练的模型在生成任务上表现显著提升，尤其促进了低中资源语言的发展，验证了文化背景感知的数据策略对多语言AI性能提升的重要性。
VC-Agent: An Interactive Agent for Customized Video Dataset Collection,VC-Agent：一种用于定制视频数据集收集的交互式智能体,25 Sep 2025,Agent,Other,http://arxiv.org/pdf/2509.21291v1,http://arxiv.org/abs/2509.21291v1,2509.21291v1,本文提出了VC-Agent，一种能够理解用户需求并通过最少操作高效检索和扩展相关视频片段的交互式智能代理。该系统设计了便捷的用户界面，支持基于文本描述和确认的需求表达；利用多模态大语言模型实现用户意图与视频内容的精准匹配；并引入两种可动态更新的筛选策略以提升筛选效果。通过新建的个性化视频数据集收集基准和用户研究，验证了VC-Agent在多种实际应用场景中的有效性和实用性，显著简化了定制视频数据集的构建过程。
DisCoCLIP: A Distributional Compositional Tensor Network Encoder for Vision-Language Understanding,DisCoCLIP：一种用于视觉-语言理解的分布式组合张量网络编码器,25 Sep 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2509.21287v1,http://arxiv.org/abs/2509.21287v1,2509.21287v1,无法生成摘要。
"Bounds of Chain-of-Thought Robustness: Reasoning Steps, Embed Norms, and Beyond",Chain-of-Thought鲁棒性的界限：推理步骤、嵌入范数及其扩展,25 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.21284v1,http://arxiv.org/abs/2509.21284v1,2509.21284v1,本文针对链式思维（CoT）输出对输入扰动的敏感性问题，首次从理论上分析了输入扰动如何影响推理结果的波动。研究推导出输入扰动的上限，并证明该上限与推理步骤数量正相关，且无论推理过程多长，扰动影响无法完全消除。此外，在简化的线性自注意力模型中，扰动上限与输入嵌入和隐藏状态的范数呈负相关。通过在多个数据集和模型上的实验证实了理论分析的准确性。该工作深化了对CoT鲁棒性的理解，为优化提示设计提供了理论依据。
