标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"InternVL3: Exploring Advanced Training and Test-Time Recipes for
  Open-Source Multimodal Models",InternVL3：探索开源多模态模型的高级训练和测试方法,Multimodal LLM,"Shanghai AI Lab, THU",https://arxiv.org/pdf/2504.10479,https://huggingface.co/papers/2504.10479,InternVL3 是一种新型开源多模态大模型，采用统一的预训练方法，在单一阶段内同时从多模态数据和纯文本语料中学习语言和多模态能力。这种方法避免了传统多模态模型后期调整带来的复杂性与对齐问题。模型引入可变视觉位置编码（V2PE）、先进的微调技术和测试时优化策略，以提升性能和扩展性。在多模态任务中，InternVL3 展现出卓越表现，其中 78B 参数版本在 MMMU 基准上创下开源模型新纪录，并与主流商业模型竞争力相当。模型及数据将开源，推动多模态模型研究发展。,155
"PRIMA.CPP: Speeding Up 70B-Scale LLM Inference on Low-Resource Everyday
  Home Clusters",PRIMA.CPP：加速在低资源日常家庭集群上进行70B规模大语言模型推理,LLM,Other,https://arxiv.org/pdf/2504.08791,https://huggingface.co/papers/2504.08791,这篇论文提出了一种名为prima.cpp的分布式推理系统，旨在在普通家庭设备上运行规模高达70B的大型语言模型（LLMs）。该系统通过结合CPU/GPU计算、低内存资源、Wi-Fi通信和跨平台支持，实现了在低硬件配置环境下的高效推理。论文引入了基于mmap的权重管理和管道环并行机制，并设计了Halda算法以优化模型层的分配，从而降低推理延迟。实验结果显示，prima.cpp在四节点家庭集群上优于现有方法，同时显著降低了内存压力。这项工作使先进的AI模型更易于个人访问，推动了家庭场景下的AI应用普及。代码已开源。,84
"FUSION: Fully Integration of Vision-Language Representations for Deep
  Cross-Modal Understanding",FUSION: 视觉-语言表示的完全整合用于深度跨模态理解,Multimodal LLM,"PKU, Shanghai AI Lab",https://arxiv.org/pdf/2504.09925,https://huggingface.co/papers/2504.09925,这篇论文提出了FUSION，一种新型多模态大语言模型（MLLMs），实现了视觉与语言的深度整合。与传统方法仅在解码阶段进行模态交互不同，FUSION通过整个处理流程动态融合视觉和语言信息。其核心技术包括文本引导的统一视觉编码和上下文感知的递归对齐解码，从像素级到语义级实现细粒度整合。此外，作者开发了双监督语义映射损失以减少模态差异，并构建高质量问答数据集以优化模型训练。实验表明，FUSION在多个基准测试中超越现有模型，特别是在较少视觉输入的情况下仍表现出色，展示了其高效的跨模态理解能力。代码、模型权重和数据集已公开。,32
"VL-Rethinker: Incentivizing Self-Reflection of Vision-Language Models
  with Reinforcement Learning",VL-Rethinker: 通过强化学习激励视觉-语言模型的自我反思,Multimodal LLM,Other,https://arxiv.org/pdf/2504.08837,https://huggingface.co/papers/2504.08837,这篇论文提出了一种新的方法——VL-Rethinker，旨在通过强化学习提升视觉-语言模型的“慢思考”能力，以解决复杂的多模态推理问题。研究结合了两项关键技术：选择性样本重播（SSR）用于改善强化学习中的性能稳定性问题，以及强制反思（Forced Rethinking）通过在训练中引入文本触发器，显式鼓励模型进行自我反思。实验表明，VL-Rethinker在多个数学和多学科基准测试中显著提升了性能，达到当前开源模型的最佳水平，同时缩小了与顶级慢思考系统（如GPT-o1）的差距。,30
Iterative Self-Training for Code Generation via Reinforced Re-Ranking,通过强化重排序的迭代自训练用于代码生成,LLM,Other,https://arxiv.org/pdf/2504.09643,https://huggingface.co/papers/2504.09643,本文提出了一种基于强化学习的迭代自训练方法，用于提升代码生成质量。通过结合代码生成模型与重排序模型（RewardRanker），该方法利用Proximal Policy Optimization (PPO)优化重排序过程，从多种生成方案中选出最佳代码。与传统方法不同，本文重点改进重排序模型的性能，迭代更新训练数据，识别并利用高分错误样本以提升模型精度。在MultiPL-E数据集上的实验表明，本文提出的13.4B参数模型不仅在代码质量上优于33B参数模型，且速度提升三倍，性能接近GPT-4，并在某些语言上超越GPT-4。,27
"Mavors: Multi-granularity Video Representation for Multimodal Large
  Language Model",Mavors: 用于多模态大语言模型的多粒度视频表示,Multimodal LLM,PKU,https://arxiv.org/pdf/2504.10068,https://huggingface.co/papers/2504.10068,这篇论文提出了一个名为Mavors的框架，用于多模态大语言模型中的长视频理解。该框架通过多粒度视频表示解决了现有方法在处理复杂视频时信息丢失的问题。Mavors包含两个核心组件：1) 保留高分辨率空间特征的Intra-chunk Vision Encoder，和2) 建立时间连续性的Inter-chunk Feature Aggregator。此外，框架统一了图像和视频的处理方式，将图像视为单帧视频进行分解。实验表明，Mavors在空间细节和时间动态的保留上显著优于现有方法，适用于需要精细时空推理的任务。,24
"AgentRewardBench: Evaluating Automatic Evaluations of Web Agent
  Trajectories",AgentRewardBench：评估网页智能体轨迹的自动评价方法,Agent,DeepMind,https://arxiv.org/pdf/2504.08942,https://huggingface.co/papers/2504.08942,该论文提出了 **AgentRewardBench**，一个用于评估大型语言模型（LLM）在自动评价网页代理（web agents）任务轨迹中的表现的基准数据集。论文指出，现有基于规则的方法难以扩展且可能低估代理的成功率，而人工评估尽管更准确，但成本高、速度慢。AgentRewardBench 包含 1302 条轨迹，覆盖 5 个基准任务，并由专家标注其成功率、副作用和重复性。通过评估 12 种 LLM，研究发现当前没有单一模型在所有任务上表现优异，同时凸显了基于规则方法的局限性，强调了更灵活的自动评估方法的必要性。,15
"S1-Bench: A Simple Benchmark for Evaluating System 1 Thinking Capability
  of Large Reasoning Models",S1-Bench: 用于评估大型推理模型系统1思维能力的简单基准,LLM,Other,https://arxiv.org/pdf/2504.10368,https://huggingface.co/papers/2504.10368,论文提出了一个名为S1-Bench的新基准，用于评估大规模推理模型（LRMs）在简单直观任务中的表现，重点考察其“系统1”思维能力，而非依赖深度分析的“系统2”推理。研究发现，尽管LRMs在复杂推理任务中表现出色，但在简单任务中效率较低，输出往往过长，并存在不必要的推理和错误。这表明当前LRMs在适应任务复杂性方面缺乏灵活性。S1-Bench填补了相关评估工具的空白，为开发更平衡的双系统思维能力提供了重要参考。,15
"Have we unified image generation and understanding yet? An empirical
  study of GPT-4o's image generation ability",我们是否已经统一了图像生成与理解？——对GPT-4o图像生成能力的实证研究,Multimodal LLM,OpenAI,https://arxiv.org/pdf/2504.08003,https://huggingface.co/papers/2504.08003,这篇论文评估了OpenAI的多模态模型GPT-4o在图像生成和编辑领域的能力，重点分析其在整合领域知识、上下文推理以及遵循指令方面的表现。研究从三个维度展开：全局指令遵从、精细编辑精度和生成后推理。尽管GPT-4o在现有基准测试中表现出色，但实验发现其在知识约束应用、一致性推理和复杂指令理解上存在明显不足。这些结果表明GPT-4o尚未实现图像生成与理解的统一。论文呼吁开发更强大的基准和训练方法，以提升模型的语境感知和推理能力。,13
"DUMP: Automated Distribution-Level Curriculum Learning for RL-based LLM
  Post-training",DUMP: 基于强化学习的大语言模型后训练的自动化分布级课程学习,LLM,Other,https://arxiv.org/pdf/2504.09710,https://huggingface.co/papers/2504.09710,这篇论文提出了一种名为DUMP的自动化课程学习框架，用于优化基于强化学习（RL）的大型语言模型（LLM）后训练过程。针对现有方法忽视训练数据分布差异的问题，作者通过分析不同数据分布的“学习优势”，设计了一种动态调整采样概率的策略，结合上置信界（UCB）原则，优先选择具有高潜在收益或低采样次数的数据分布。实验表明，该方法在逻辑推理任务中显著提升了训练效率和最终性能，展示了分布感知课程学习策略在提升LLM推理能力方面的价值。,12
