标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"UniMoE-Audio: Unified Speech and Music Generation with Dynamic-Capacity
  MoE",UniMoE-Audio：基于动态容量MoE的统一语音与音乐生成,Other,Other,https://arxiv.org/pdf/2510.13344,https://huggingface.co/papers/2510.13344,本文提出了UniMoE-Audio，一种统一的语音与音乐生成模型，采用动态容量的专家混合机制，有效解决了任务冲突和数据不平衡问题。通过引入动态路由策略和多类型专家设计，结合三阶段训练方案，模型在保持领域专长的同时实现跨领域协同。实验结果表明，UniMoE-Audio在多个语音和音乐生成基准上表现优异，显著提升了统一音频生成的效果和稳定性，展示了专门设计的专家架构和训练策略在多模态音频合成领域的潜力。,51
"Attention Illuminates LLM Reasoning: The Preplan-and-Anchor Rhythm
  Enables Fine-Grained Policy Optimization",注意力揭示大语言模型推理：预规划与锚定节奏实现细粒度策略优化,LLM,"Shanghai AI Lab, Alibaba",https://arxiv.org/pdf/2510.13554,https://huggingface.co/papers/2510.13554,本文通过分析大语言模型中的注意力机制，揭示了模型推理过程中的“预规划-锚定”节奏，即模型先生成引导性标记，再以关键标记组织后续推理。基于此发现，作者提出了三种强化学习策略，针对关键推理节点进行动态奖励分配，有效提升了模型在多种推理任务中的表现。该研究将注意力视为理解和优化模型内部逻辑的桥梁，推动了对大语言模型推理过程的透明化和精细化优化。,45
FlashWorld: High-quality 3D Scene Generation within Seconds,FlashWorld：秒级高质量3D场景生成,Diffusion Model,Tencent,https://arxiv.org/pdf/2510.13678,https://huggingface.co/papers/2510.13678,本文提出了FlashWorld，一种能够在秒级时间内从单张图像或文本提示生成高质量3D场景的生成模型。该方法突破传统多视角图像生成再重建的模式，直接生成3D高斯表示，兼顾了3D一致性和视觉质量。通过双模式预训练和跨模式后训练蒸馏策略，FlashWorld有效融合了多视角和3D生成的优势，提升了渲染质量并加速推理过程。同时，利用大量单视图图像和文本数据增强了模型的泛化能力。实验结果表明，该方法在效率和质量上均优于现有主流技术。,43
"LIBERO-Plus: In-depth Robustness Analysis of Vision-Language-Action
  Models",LIBERO-Plus：视觉-语言-动作模型的深入鲁棒性分析,Embodied AI,Other,https://arxiv.org/pdf/2510.13626,https://huggingface.co/papers/2510.13626,本文系统评估了当前视觉-语言-动作（VLA）模型在机器人操作任务中的鲁棒性，针对物体布局、摄像机视角、机器人初始状态、语言指令、光照、背景纹理和传感器噪声七个方面引入扰动。结果显示，尽管这些模型在标准测试中表现优异，但在轻微环境变化下性能显著下降，尤其对摄像机视角和机器人初始状态极为敏感。同时，模型对语言指令的响应不足，往往忽视指令内容。研究揭示了现有评测方法的不足，强调了在更真实、多变环境中评估模型可靠性的必要性。,38
"Bee: A High-Quality Corpus and Full-Stack Suite to Unlock Advanced Fully
  Open MLLMs",Bee：高质量语料库与全栈工具套件，助力先进的完全开放多模态大语言模型,Multimodal LLM,"THU, Tencent",https://arxiv.org/pdf/2510.13795,https://huggingface.co/papers/2510.13795,本文针对当前开源多模态大语言模型（MLLMs）在数据质量不足、复杂推理能力薄弱的问题，提出了三项核心贡献：构建了包含约1500万问答对的高质量数据集Honey-Data-15M，采用双层链式思考增强策略；开发了透明且灵活的数据处理工具HoneyPipe及其框架DataStudio；基于此训练了8亿参数模型Bee-8B，性能达到甚至超越部分半开源模型。该工作强调数据质量在提升全开源MLLM能力中的关键作用，推动了社区资源的开放共享和模型性能的显著提升。,34
"InteractiveOmni: A Unified Omni-modal Model for Audio-Visual Multi-turn
  Dialogue",InteractiveOmni：一种面向音视频多轮对话的统一全模态模型,Multimodal LLM,Other,https://arxiv.org/pdf/2510.13747,https://huggingface.co/papers/2510.13747,本文提出了InteractiveOmni，一种统一的开源多模态大语言模型，支持音频-视觉的多轮对话理解与语音生成。通过整合视觉编码器、音频编码器、大语言模型和语音解码器，并采用多阶段训练策略，模型具备强大的跨模态和长时记忆能力。实验表明，InteractiveOmni在多轮交互和多模态任务上显著优于现有开源模型，且在保持高性能的同时实现了模型轻量化，成为面向下一代智能交互系统的有力基础。,28
"PhysMaster: Mastering Physical Representation for Video Generation via
  Reinforcement Learning",PhysMaster：通过强化学习掌握视频生成的物理表示,Other,Other,https://arxiv.org/pdf/2510.13809,https://huggingface.co/papers/2510.13809,本文提出了PhysMaster，一种通过强化学习提升视频生成物理感知能力的方法。PhysMaster设计了PhysEncoder模块，从输入图像中提取物理信息作为生成条件，指导模型生成符合物理规律的视频。为解决缺乏物理监督的问题，采用基于人类反馈的强化学习策略优化物理表示，有效增强生成视频的物理合理性。实验表明，PhysMaster不仅能提升视频生成的物理真实性，还具备良好的泛化能力，能够作为通用插件应用于多种物理场景的视频生成任务。,28
"CVD-STORM: Cross-View Video Diffusion with Spatial-Temporal
  Reconstruction Model for Autonomous Driving",CVD-STORM：用于自动驾驶的跨视角视频扩散与时空重建模型,Diffusion Model,Other,https://arxiv.org/pdf/2510.07944,https://huggingface.co/papers/2510.07944,本文提出了CVD-STORM，一种结合空间-时间重建变分自编码器的跨视角视频扩散模型，旨在提升自动驾驶场景下的视频生成质量和深度估计能力。该方法通过辅助的四维重建任务强化编码器对三维结构和时间动态的理解，进而显著改善视频生成效果。实验结果表明，CVD-STORM在生成质量指标上取得显著提升，同时通过联合训练的高斯点溅解码器实现动态场景的几何信息重建，为自动驾驶环境建模和未来状态预测提供了有效支持。,22
Generative Universal Verifier as Multimodal Meta-Reasoner,生成式通用验证器作为多模态元推理器,Multimodal LLM,"ByteDance, THU",https://arxiv.org/pdf/2510.13804,https://huggingface.co/papers/2510.13804,本文提出了Generative Universal Verifier，一种面向多模态推理的新型验证机制，能够在视觉-语言模型生成过程中实现可靠的视觉结果反思与优化。作者构建了涵盖16类任务的ViVerBench基准，揭示现有模型在视觉验证上的不足；设计自动化数据构建流程，训练出首个通用视觉验证模型OmniVerifier-7B，显著提升性能；并提出OmniVerifier-TTS测试时序扩展方法，实现图像生成与编辑的细粒度迭代优化。该工作推动了多模态系统的可信度和可控性，促进了更可靠的视觉推理与生成。,20
"ParallelBench: Understanding the Trade-offs of Parallel Decoding in
  Diffusion LLMs",ParallelBench：理解扩散大语言模型中并行解码的权衡,LLM,Microsoft,https://arxiv.org/pdf/2510.04767,https://huggingface.co/papers/2510.04767,本文针对扩散式大语言模型（dLLMs）并行解码带来的质量下降问题进行了系统研究。作者通过信息论分析和合成任务案例，揭示了并行解码忽视词间依赖的根本限制，导致生成质量在实际应用中显著下降。为此，提出了专门评测dLLMs并行解码性能的基准ParallelBench，包含对人类和自回归模型易于完成但对dLLMs具有挑战性的任务。实验表明，现有并行解码策略难以根据任务难度调整并行度，无法在保证质量的同时实现显著加速。该工作强调了开发新解码方法以平衡速度与质量的必要性，并公开了基准以促进高效dLLMs的发展。,19
