公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
具身智能之心,2025-09-05 00:44:40,美的团队分享！在七个工作中找到推理到执行，构建通用灵巧VLA模型的钥匙,构建通用灵巧视觉-语言-动作模型的关键技术与实践分享,文章介绍了美的团队在构建通用灵巧视觉-语言-动作（VLA）模型方面的七个关键工作，涵盖从推理到执行的技术路径。内容包括多种VLA模型及其创新点，如DexVLA、ChatVLA系列、Diffusion-VLA等，重点解析了灵巧手设计、手眼脑感知闭环、推理加速框架Spec-VLA及跨实体世界模型在机器人控制中的应用。文章还提供了直播和深度内容资源，助力机器人多模态理解与控制技术的发展。,Embodied AI,Other,,https://mp.weixin.qq.com/s/U884bFTzVJ38FchRyGcl8w
具身智能之心,2025-09-05 00:44:40,从近1000篇工作中，看具身智能的技术发展路线！,具身智能技术发展路线综述与关键挑战分析,本文综述了具身智能领域近千篇论文的技术发展路线，重点分析了机器人灵巧操作、多模态融合、强化学习驱动的自主进化及遥操作数据采集等关键技术。通过两篇代表性综述论文，探讨了机器人操作从机械编程到多指灵巧手的演进，及物理模拟器在导航与操作训练中的应用，指出了数据采集、Sim-to-Real迁移和学习框架鲁棒性等核心挑战，展望了具身智能未来的发展方向。,Embodied AI,Other,,https://mp.weixin.qq.com/s/yPo3tIBwS139ml5XTffyBQ
具身智能之心,2025-09-05 00:44:40,从复刻魔术开始，RoboMirage打开了机器人仿真的新世界,RoboMirage：面向具身智能的高精度通用物理仿真平台,本文介绍了RoboScience推出的高精度物理仿真平台RoboMirage，支持刚体、软体及复杂接触的强耦合动力学模拟，具备工业级稳定算法和GPU异构加速技术。RoboMirage通过复刻复杂魔术场景，展示了其在细微物理交互和多样接触建模上的优势，推动具身智能领域仿真技术的发展，并结合多模态真实数据验证，促进Sim-to-Real路径的实现。,Embodied AI,Other,,https://mp.weixin.qq.com/s/O6Sh987pEPOc1l1DVtyW0Q
具身智能之心,2025-09-05 00:44:40,具身智能之心遥操作技术交流群来了！,具身智能遥操作技术交流群公告,本文介绍了“具身智能之心”遥操作技术交流群的成立，邀请相关领域的研究者和学生加入交流。感兴趣者可通过添加指定微信号并备注相关信息，快速加入群组，促进遥操作技术的讨论与合作。,Embodied AI,Other,,https://mp.weixin.qq.com/s/dEUlhs5sLHwT-xT6i83AZA
机智流,2025-09-05 00:27:48,字节Seed发布Robix，大模型快卷到头，各大玩家开始发力具身智能？｜HF每日论文,Robix统一视觉语言模型及InfoSeek数据合成框架推动具身智能与深度研究,本文介绍了字节跳动Seed提出的Robix模型，该统一视觉语言模型整合机器人推理、任务规划与自然语言交互，实现复杂指令执行和长时程任务规划，显著提升机器人在开放环境中的交互与自适应能力。同时，BAIA等机构提出InfoSeek数据合成框架，生成层次化约束满足问题数据，提升深度研究任务的复杂度和质量。文章还介绍了特拉维夫大学与Mila提出的LMEnt套件，用于分析语言模型中的知识获取。,Embodied AI,ByteDance,,https://mp.weixin.qq.com/s/dQnAg0_SLRPYbTv2sCkrYw
ScienceAI,2025-09-05 02:02:38,拓展天文学认知边界，Google DeepMind用AI助力LIGO，填补宇宙演化史缺失环节,Google DeepMind利用深度环路整形技术提升LIGO引力波观测能力,Google DeepMind与LIGO及GSSI合作，提出基于强化学习的深度环路整形方法，显著提升了引力波天文台LIGO的控制系统性能，降低噪声并稳定反射镜，扩展了对宇宙中中等质量黑洞及其他宇宙事件的观测范围。该技术突破了传统线性控制的限制，有望推动引力波科学研究和宇宙演化史的深入理解，并具备广泛的工程应用潜力。,AI4Science,DeepMind,,https://mp.weixin.qq.com/s/YWlqdbykIN423bo8qC6cSQ
量子位,2025-09-05 01:46:22,DeepSeek新大招曝光：下一步智能体,DeepSeek发布V3.1版本并计划推出具备更强智能体能力的新模型,DeepSeek近期发布了V3.1版本，显著提升了智能体能力和推理效率，尤其在编程和搜索智能体任务中表现优异。知情人士透露，DeepSeek计划在今年年底推出新一代具备更强AI Agent能力的模型，能够执行复杂操作并自我进化学习。该进展标志着DeepSeek向智能体时代迈进，预计将引发大模型领域的持续热潮。,Agent,Other,吴恩达,https://mp.weixin.qq.com/s/wJAmfmZKV7O7FgEwnigGVw
量子位,2025-09-05 01:46:22,英伟达老黄收购了一家AI编程公司,英伟达收购AI编程初创公司Solver，强化AI智能体生态布局,英伟达近期完成对AI编程初创公司Solver的收购，旨在通过该公司开发的智能体技术提升软件开发效率。Solver专注于构建能够管理整个代码库的AI Agent，超越传统代码自动补全工具。此次收购是英伟达持续扩展AI生态系统的重要一步，结合其领先的AI硬件和软件能力，推动AI智能体在软件开发核心环节的应用。此前英伟达还收购了多家AI相关初创公司，强化其在AI硬件、数据工具及智能体领域的产业布局。,Agent,Other,"Mark Gabel, Daniel Lord",https://mp.weixin.qq.com/s/83iXDiM1jJK-kEl5-LubJQ
量子位,2025-09-05 01:46:22,突破具身智能“专家困境”！北大新方法让宇树G1靠单一框架掌握跳舞和侧手翻,北大与BeingBeyond团队提出BumbleBee系统实现人形机器人多动作模式的单一控制框架,北京大学与BeingBeyond团队联合开发的BumbleBee系统通过“分治-精炼-融合”三级架构，实现了人形机器人在跳舞、体操等多样化动作中的稳定控制。该系统采用运动-语义联合驱动的动作分类方法，结合仿真到现实的差异建模，成功弥合了传统控制策略中的“专家困境”和“现实鸿沟”。在MuJoCo仿真和Unitree G1机器人平台上均表现出优异性能，推动了通用具身智能控制的发展。,Embodied AI,PKU,,https://mp.weixin.qq.com/s/Oc8gw7jtUoqd5QqKVbpqaQ
量子位,2025-09-05 01:46:22,告别海量标注！浙大团队提出GUI-RCPO，让GUI定位在无标签数据上自我进化,浙大团队提出GUI-RCPO实现无标签数据下的GUI定位自我进化,浙大ZJU REAL Lab团队提出GUI-RCPO，一种基于自监督强化学习的GUI定位方法，利用模型多次采样的区域一致性作为奖励信号，实现无需海量标注数据的自我提升。该方法在多个GUI定位基准测试中表现出显著提升和良好泛化能力，突破了传统依赖大规模标注数据的限制，推动了GUI智能体在无标签环境下的精准定位能力发展。,Agent,Other,,https://mp.weixin.qq.com/s/StVGmY7JuX2eL5_OXAiXJg
深度奇点,2025-09-05 01:32:41,Nature | DNA 神经网络中的监督学习,DNA神经网络的体外自主监督学习实现及其分子模式分类能力研究,本文报道了一种基于DNA分子的神经网络系统，能够在体外自主执行监督学习，实现分子输入与期望输出的模式分类。该系统通过设计权重门和学习门，实现了分子记忆的存储与稳定保留，具备独立性、整合性、泛化性和稳定性。实验验证了其在手写数字分类任务中的学习与泛化能力，并展示了系统的可扩展性。该研究为未来具备嵌入式学习与决策能力的智能分子机器奠定了基础，具有广泛的医学诊断、智能材料及人工细胞应用前景。,AI4Science,Other,,https://mp.weixin.qq.com/s/6CKHa_O8GvbTGCLfjlGuTQ
包包算法笔记,2025-09-05 01:01:23,Qwen3即将发布500B+版本Moe,Qwen3发布即将推出500B+参数的Moe版本,文章介绍了Qwen3即将发布的500B+参数规模的Moe（Mixture of Experts）版本，暗示该模型在参数规模和架构上有显著提升，可能带来更强的性能表现。具体细节和应用尚未披露。,LLM,Other,,https://mp.weixin.qq.com/s/RqTtcUbGg1XOPoDViBolYw
