标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"Unified Multimodal Understanding and Generation Models: Advances,
  Challenges, and Opportunities",统一的多模态理解与生成模型：进展、挑战与机遇,Multimodal LLM,Other,https://arxiv.org/pdf/2505.02567,https://huggingface.co/papers/2505.02567,本文综述了多模态理解与图像生成领域的最新进展，重点探讨了将两者统一于单一框架的研究趋势。文章系统介绍了当前主流的三种统一模型架构——基于扩散、基于自回归及其混合方法，分析了各自的设计特点与创新。同时，汇总了相关数据集与评测标准，为未来研究提供资源支持。最后，论文指出了该领域面临的关键挑战，如跨模态信息融合和数据处理策略，旨在推动统一多模态模型的发展并为社区提供参考。,48
ZeroSearch: Incentivize the Search Capability of LLMs without Searching,ZeroSearch：在无需搜索的情况下激励大语言模型的搜索能力,LLM,Alibaba,https://arxiv.org/pdf/2505.04588,https://huggingface.co/papers/2505.04588,本文提出了ZeroSearch，一种通过强化学习提升大语言模型（LLMs）搜索能力的新方法，且无需依赖真实搜索引擎。该方法先通过轻量级监督微调，使模型能生成相关且带噪声的文档作为检索结果；随后采用逐步降低文档质量的训练策略，逐渐激发模型的推理能力。实验表明，ZeroSearch在不同规模模型上均表现优异，甚至超越真实搜索引擎，且兼容多种强化学习算法，显著降低了训练成本并提升了搜索能力的稳定性和泛化性。,28
"Beyond Recognition: Evaluating Visual Perspective Taking in Vision
  Language Models",超越识别：评估视觉语言模型中的视觉视角采择能力,Multimodal LLM,Other,https://arxiv.org/pdf/2505.03821,https://huggingface.co/papers/2505.03821,本文提出了一套基于简化场景的新视觉任务，系统评估了多款先进视觉语言模型在视觉视角转换能力上的表现。研究发现，尽管这些模型在场景理解方面表现优异，但在空间推理和视角转换任务中表现明显不足，揭示了当前模型在从表层识别向深层空间和视角推理过渡中的不足。结果强调了未来视觉语言模型需结合几何信息和专门训练方法，以提升其复杂视觉认知能力。,16
"HunyuanCustom: A Multimodal-Driven Architecture for Customized Video
  Generation",HunyuanCustom：一种多模态驱动的定制视频生成架构,Multimodal LLM,Tencent,https://arxiv.org/pdf/2505.04512,https://huggingface.co/papers/2505.04512,本文提出了HunyuanCustom，一种支持多模态输入（图像、音频、视频和文本）的定制化视频生成框架，重点解决了生成视频中主体身份一致性的问题。通过引入文本图像融合模块和身份增强机制，提升了多模态理解和身份特征的稳定性。同时，设计了针对音频和视频条件的专门注入模块，实现了多样化的条件驱动生成。大量实验表明，HunyuanCustom在身份一致性、真实感及文本视频对齐方面显著优于现有方法，且具备良好的下游任务适应性，推动了可控视频生成技术的发展。,12
"PrimitiveAnything: Human-Crafted 3D Primitive Assembly Generation with
  Auto-Regressive Transformer",PrimitiveAnything：基于自回归Transformer的人类手工制作3D原始体组装生成,Other,"Tencent, THU",https://arxiv.org/pdf/2505.04622,https://huggingface.co/papers/2505.04622,本文提出了PrimitiveAnything，一种基于自回归变换器的新框架，将复杂3D形状的原始几何分解任务转化为原始体组合生成问题。该方法通过学习大规模人类手工制作的抽象数据，能够统一表示多种原始几何体，并生成更符合人类认知的高质量组合结构。实验表明，PrimitiveAnything在多样化形状类别上保持了良好的几何精度和语义一致性，提升了3D内容生成的通用性和实用性，具有广泛的应用潜力，尤其适用于基于原始体的用户生成内容。,12
Benchmarking LLMs' Swarm intelligence,大语言模型群体智能的基准测试,Agent,Other,https://arxiv.org/pdf/2505.04364,https://huggingface.co/papers/2505.04364,本文提出了SwarmBench，一个用于评估大型语言模型（LLMs）在多智能体系统中模拟群体智能能力的新基准。该基准包含五种基础协调任务，模拟自然群体中智能体仅依赖局部感知和通信的限制环境。通过实验发现，尽管LLMs在部分任务中展现一定协调能力，但在信息受限的分散环境下仍存在规划和策略制定的不足。SwarmBench作为开放工具包，支持环境配置和结果复现，有助于推动基于LLM的多智能体协调研究及群体智能理论的发展。,9
"Beyond Theorem Proving: Formulation, Framework and Benchmark for Formal
  Problem-Solving",超越定理证明：形式化问题求解的表述、框架与基准,Agent,Other,https://arxiv.org/pdf/2505.04528,https://huggingface.co/papers/2505.04528,本文针对问题解决缺乏统一且具体的形式化描述这一不足，提出将问题解决建模为确定性马尔可夫决策过程，并设计了基于形式定理证明环境的形式化问题解决框架（FPS）及其改进版本D-FPS，实现了解题过程的可验证性和人类对齐。作者还构建了三个新的问题解决基准测试集，并提出了一种符号化的答案正确性验证方法。通过对多种基于定理证明模型的评测，验证了方法的有效性和挑战性，为提升AI问题解决的可靠性和解释性提供了重要基础。,7
"OpenHelix: A Short Survey, Empirical Analysis, and Open-Source
  Dual-System VLA Model for Robotic Manipulation",OpenHelix：机器人操作的双系统VLA模型简短综述、实证分析与开源,Embodied AI,Other,https://arxiv.org/pdf/2505.03912,https://huggingface.co/papers/2505.03912,本文针对机器人操作中视觉-语言-动作（VLA）双系统架构的研究现状，系统总结并比较了现有模型的结构设计，开展了核心设计要素的实证评估。为促进该领域的性能分析与优化，作者提供了一个低成本的开源双系统VLA模型，支持后续的实验扩展和改进。该工作填补了开源资源不足的空白，推动了机器人智能行为学习的应用与发展。项目持续更新，便于研究者选择和使用。,6
"OmniGIRL: A Multilingual and Multimodal Benchmark for GitHub Issue
  Resolution",OmniGIRL：面向GitHub问题解决的多语言多模态基准,Multimodal LLM,Other,https://arxiv.org/pdf/2505.04606,https://huggingface.co/papers/2505.04606,本文提出了OmniGIRL，一个面向GitHub问题自动解决任务的新基准，涵盖多种编程语言（Python、JavaScript、TypeScript、Java）、多领域及多模态信息（包括文本和图像），弥补了现有基准在语言、领域和信息类型上的局限。通过对主流大语言模型的评测，发现它们在该任务上的表现仍较有限，尤其在处理包含图像信息的问题时效果较差。论文分析了当前模型的不足，为未来提升自动问题解决能力提供了重要参考。,5
SWE-smith: Scaling Data for Software Engineering Agents,SWE-smith：面向软件工程智能体的数据规模扩展,Agent,Alibaba,https://arxiv.org/pdf/2504.21798,https://huggingface.co/papers/2504.21798,本文提出了SWE-smith，一种自动生成大规模软件工程训练数据的新方法。该方法能基于任意Python代码库构建执行环境，自动生成数百至数千个任务实例，显著扩展了现有数据集规模。利用SWE-smith，作者创建了包含5万个实例、来自128个GitHub仓库的数据集，是以往规模的十倍。基于此数据，训练的语言模型SWE-agent-LM-32B在公开基准测试中表现优异，达到40.2%的解决率。该工作开源了完整工具链，降低了自动化软件工程领域研究的门槛。,4
