标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"MiroMind-M1: An Open-Source Advancement in Mathematical Reasoning via
  Context-Aware Multi-Stage Policy Optimization",MiroMind-M1：通过上下文感知多阶段策略优化实现数学推理的开源进展,LLM,Other,https://arxiv.org/pdf/2507.14683,https://huggingface.co/papers/2507.14683,本文提出了MiroMind-M1系列开源数学推理语言模型，基于Qwen-2.5架构，通过两阶段训练策略提升数学推理能力：首先在71.9万条带有链式思维路径的数学题上进行监督微调，随后在6.2万条高难度题目上采用上下文感知的多阶段策略优化进行强化学习。该方法不仅实现了在多个数学推理基准上的领先或竞争性能，还显著提升了训练效率。论文同时公开了完整模型、数据集及训练配置，促进了推理模型的透明性和可复现性，为相关领域研究提供了重要资源。,73
GUI-G^2: Gaussian Reward Modeling for GUI Grounding,GUI-G²：用于GUI定位的高斯奖励建模,Agent,Other,https://arxiv.org/pdf/2507.15846,https://huggingface.co/papers/2507.15846,本文提出了GUI-G²，一种基于高斯分布的奖励建模方法，用于将自然语言指令精确映射到图形用户界面（GUI）上的具体位置。该方法通过连续的高斯奖励替代传统的二元奖励，捕捉界面元素的空间连续性，提升定位精度和训练信号的丰富度。其自适应方差机制有效处理不同尺寸的界面元素，实现了更密集且稳定的优化过程。实验结果表明，GUI-G²在多个基准测试中显著优于现有最先进方法，表现出更强的鲁棒性和对新界面布局的泛化能力，推动了GUI交互任务中空间推理的新范式。,63
The Invisible Leash: Why RLVR May Not Escape Its Origin,[翻译]The Invisible Leash: Why RLVR May Not Escape Its Origin,Other,Other,https://arxiv.org/pdf/2507.14843,https://huggingface.co/papers/2507.14843,生成摘要时出错,46
"WebShaper: Agentically Data Synthesizing via Information-Seeking
  Formalization",WebShaper：基于信息检索形式化的智能体数据合成框架,Agent,Alibaba,https://arxiv.org/pdf/2507.15061,https://huggingface.co/papers/2507.15061,本文提出了WebShaper，一种基于形式化方法的数据合成框架，用于生成高质量的信息检索训练数据。通过引入集合论和知识投影的概念，WebShaper能够精确控制推理结构，避免传统方法中信息与推理不一致的问题。该框架通过多步骤扩展策略逐步构建复杂任务，并利用检索与验证工具保证数据质量。实验表明，基于WebShaper合成的数据训练出的模型在多个公开信息检索基准测试中表现优异，显著提升了大型语言模型驱动的智能代理在开放式任务中的能力。,29
NoHumansRequired: Autonomous High-Quality Image Editing Triplet Mining,NoHumansRequired：自主高质量图像编辑三元组挖掘,Diffusion Model,Other,https://arxiv.org/pdf/2507.14119,https://huggingface.co/papers/2507.14119,本文提出了一种全自动图像编辑三元组数据挖掘流程，利用公开生成模型和专门调优的验证器，无需人工标注即可大规模生成高质量的训练样本。该方法通过自动评估编辑指令的准确性和图像美学，保证编辑仅影响指定区域且保持风格一致，提升了数据的真实感和多样性。作者发布了包含35.8万高质量三元组的公开数据集NHR-Edit及相应的微调模型Bagel-NHR-Edit，在多项评测中优于现有公开资源，推动了无人工干预下图像编辑模型的训练与研究。,27
"Robust 3D-Masked Part-level Editing in 3D Gaussian Splatting with
  Regularized Score Distillation Sampling","[翻译]Robust 3D-Masked Part-level Editing in 3D Gaussian Splatting with
  Regularized Score Distillation Sampling",Other,Other,https://arxiv.org/pdf/2507.11061,https://huggingface.co/papers/2507.11061,生成摘要时出错,25
"SeC: Advancing Complex Video Object Segmentation via Progressive Concept
  Construction","[翻译]SeC: Advancing Complex Video Object Segmentation via Progressive Concept
  Construction",Other,Other,https://arxiv.org/pdf/2507.15852,https://huggingface.co/papers/2507.15852,生成摘要时出错,23
GR-3 Technical Report,GR-3 技术报告,Embodied AI,ByteDance,https://arxiv.org/pdf/2507.15493,https://huggingface.co/papers/2507.15493,本文介绍了GR-3，一种大型视觉-语言-动作模型，旨在实现通用机器人策略。GR-3能够有效应对新颖物体、环境和复杂指令，且只需少量人类示范数据即可快速适应新任务。该模型在长时间、多步骤以及双手协作和移动操作等复杂任务中表现出色。通过结合大规模视觉语言数据训练、虚拟现实采集的人类轨迹微调及机器人模仿学习，GR-3显著优于现有先进方法。研究还推出了灵活可靠的双手移动机器人ByteMini，验证了模型在实际应用中的广泛适用性。此工作为开发能辅助人类日常生活的通用机器人奠定了基础。,23
"Being-H0: Vision-Language-Action Pretraining from Large-Scale Human
  Videos",Being-H0：基于大规模人体视频的视觉-语言-动作预训练模型,Embodied AI,PKU,https://arxiv.org/pdf/2507.15597,https://huggingface.co/papers/2507.15597,本文提出了Being-H0，一种基于大规模人类视频训练的视觉-语言-动作模型，旨在提升复杂操作任务中的灵巧性和泛化能力。通过引入物理指令微调和细粒度手部动作建模，模型实现了毫米级的手部运动重建，能够更精准地理解和生成手部动作。该方法利用多源异构数据构建大规模动作指导数据集，显著提升了模型在手部动作生成和机器人实际操作中的表现，展示了从人类示范到机器人控制的有效迁移潜力。,18
"Stabilizing Knowledge, Promoting Reasoning: Dual-Token Constraints for
  RLVR",稳定知识，促进推理：用于RLVR的双令牌约束,LLM,THU,https://arxiv.org/pdf/2507.15778,https://huggingface.co/papers/2507.15778,本文提出了一种名为Archer的强化学习方法，针对大型语言模型的推理能力提升进行了优化。不同于以往对所有生成内容统一训练信号，Archer区分了低不确定性的知识类词汇和高不确定性的推理类词汇，分别施加不同的约束以稳定知识表达并促进推理探索。实验证明，该方法在数学推理和代码生成任务上显著优于现有技术，达到了同规模模型的最新水平，展示了有效提升模型复杂推理能力的潜力。,15
