标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"Unified Multimodal Chain-of-Thought Reward Model through Reinforcement
  Fine-Tuning",通过强化微调实现的统一多模态链式思维奖励模型,Multimodal LLM,"Shanghai AI Lab, Tencent",https://arxiv.org/pdf/2505.03318,https://huggingface.co/papers/2505.03318,本文提出了UnifiedReward-Think，一种首创的统一多模态链式思维奖励模型，通过引入多步骤、深度推理过程，显著提升了视觉理解和生成任务中的奖励信号准确性。作者采用探索驱动的强化微调策略，先通过少量数据学习推理格式，再利用大规模多模态偏好数据进行训练，并结合拒绝采样和相对策略优化方法，增强模型的推理能力和鲁棒性。大量实验验证了该方法在多种视觉奖励任务中的优越表现，推动了多模态奖励模型向更精确和可靠方向发展。,61
Absolute Zero: Reinforced Self-play Reasoning with Zero Data,Absolute Zero：零数据强化自我对弈推理,LLM,THU,https://arxiv.org/pdf/2505.03335,https://huggingface.co/papers/2505.03335,本文提出了一种全新的强化学习范式“Absolute Zero”，使模型无需任何外部数据，通过自我生成和解决任务来不断提升推理能力。核心系统Absolute Zero Reasoner（AZR）利用代码执行器验证任务和答案，实现自主训练和奖励反馈。尽管完全不依赖人工标注数据，AZR在编程和数学推理任务上仍达到了领先水平，超越了依赖大量人工示例的现有零监督方法。该方法具备良好的扩展性，适用于不同规模和类型的模型，展现出强大的自我进化和学习潜力。,52
"RADLADS: Rapid Attention Distillation to Linear Attention Decoders at
  Scale",RADLADS：大规模快速注意力蒸馏至线性注意力解码器,LLM,Other,https://arxiv.org/pdf/2505.03005,https://huggingface.co/papers/2505.03005,本文提出了RADLADS，一种快速将传统软max注意力模型转换为线性注意力解码器的高效方法。该方法仅需极少量数据（350-700百万个token）和较低成本（不足2000美元）即可完成转换，且转换后模型在推理质量上接近原始模型。作者基于此方法构建了多个不同规模（7B、32B、72B）的模型，展示了其在多个标准基准测试中的领先表现。该工作显著降低了训练大型线性注意力模型的门槛，推动了高效大规模语言模型的发展，并公开了相关模型和训练代码。,18
FlexiAct: Towards Flexible Action Control in Heterogeneous Scenarios,FlexiAct：面向异构场景的灵活动作控制,Diffusion Model,"THU, Tencent",https://arxiv.org/pdf/2505.03730,https://huggingface.co/papers/2505.03730,本文提出了FlexiAct，一种能够在不同空间结构和视角条件下，将参考视频中的动作灵活迁移到任意目标图像上的方法。与现有技术相比，FlexiAct突破了对布局、骨骼和视角一致性的严格限制，实现了动作的精确控制与身份保持。核心创新包括轻量级的RefAdapter模块，用于空间结构适配和外观一致性维护，以及基于去噪过程的频率感知动作提取（FAE），提升了动作捕捉的效率和准确性。实验结果表明，FlexiAct在多样化场景中表现优异，具备较强的通用性和适应性，推动了动作定制技术的发展。,18
"RetroInfer: A Vector-Storage Approach for Scalable Long-Context LLM
  Inference",RetroInfer：一种用于可扩展长上下文大语言模型推理的向量存储方法,LLM,"Microsoft, THU",https://arxiv.org/pdf/2505.02922,https://huggingface.co/papers/2505.02922,本文提出了RetroInfer，一种针对大规模语言模型长上下文推理的新型系统。该方法将模型的关键缓存视为向量存储，通过利用注意力机制中的稀疏性，实现对重要信息的高效检索和处理。核心组件包括能够精准定位关键标记的波索引和协调计算与数据传输的波缓冲区。实验表明，RetroInfer在保持模型准确性的同时，相较于传统全注意力和稀疏注意力方法，分别实现了最高4.5倍和10.5倍的推理速度提升，显著缓解了GPU内存和带宽的限制，提升了长上下文推理的可扩展性和效率。,17
"Decoding Open-Ended Information Seeking Goals from Eye Movements in
  Reading",基于阅读中眼动解码开放式信息检索目标,Multimodal LLM,Other,https://arxiv.org/pdf/2505.02872,https://huggingface.co/papers/2505.02872,本文首次探讨了能否通过阅读时的眼动数据自动识别读者的开放式信息搜索目标。研究基于大规模英文眼动追踪数据，设计了目标分类和重建任务，提出了相应的评估框架。作者开发并比较了多种结合眼动和文本信息的多模态大语言模型，实验结果表明这些模型在识别和重建读者特定阅读目标方面表现出显著效果。该研究展示了眼动数据中蕴含的丰富信息，有助于更好理解和解码阅读时的个性化目标。,14
An Empirical Study of Qwen3 Quantization,Qwen3量化的实证研究,LLM,Other,https://arxiv.org/pdf/2505.02214,https://huggingface.co/papers/2505.02214,本文系统评估了开源大型语言模型Qwen3在不同低位宽量化设置下的表现，比较了五种经典的后训练量化方法，覆盖1至8位的量化精度。实验结果表明，Qwen3在中等位宽量化下仍能保持较好性能，但在极低精度情况下语言理解能力明显下降，反映出模型压缩的挑战。该研究为提升Qwen3及类似模型的量化效率提供了实证依据，推动在资源受限环境中更高效地部署大型语言模型。相关代码和数据已公开，有助于后续优化量化技术。,10
Multi-Agent System for Comprehensive Soccer Understanding,面向全面足球理解的多智能体系统,Agent,Other,https://arxiv.org/pdf/2505.03735,https://huggingface.co/papers/2505.03735,本文提出了一个面向足球赛事的多智能体系统，实现对足球比赛的全面理解。研究构建了SoccerWiki，一个集成球员、球队、裁判及场馆信息的大规模多模态知识库；设计了SoccerBench，涵盖约1万条多模态问答的足球理解基准，涵盖13类任务；并开发了SoccerAgent，通过协作推理有效解答复杂足球问题。实验结果表明，该系统在足球理解任务中表现优越，推动了基于知识和多模态信息的足球智能分析发展。所有数据与代码均已公开。,7
Geospatial Mechanistic Interpretability of Large Language Models,大语言模型的地理空间机制可解释性,LLM,Other,https://arxiv.org/pdf/2505.03368,https://huggingface.co/papers/2505.03368,本文提出了一种新的框架，通过空间分析方法揭示大型语言模型（LLMs）内部处理地理信息的机制。研究利用空间自相关分析，发现模型对地名的特征表现出与地理位置相关的空间模式，从而提供了对模型如何理解和表示地理信息的深入见解。该框架不仅加深了对LLMs内部结构的理解，也为地理信息处理和基础模型在地理学领域的应用提供了理论支持和方法指导。,5
"InfoVids: Reimagining the Viewer Experience with Alternative
  Visualization-Presenter Relationships",InfoVids：通过替代可视化-演示者关系重新构想观众体验,Other,Other,https://arxiv.org/pdf/2505.03164,https://huggingface.co/papers/2505.03164,本论文提出了InfoVids，一种将演讲者与数据可视化融合于同一三维空间的信息视频形式，旨在打破传统将演讲者和可视化内容分离的模式。通过重新设计布局和交互方式，InfoVids实现了演讲者与数据的平等呈现，增强了观众的沉浸感和参与度。实验结果显示，InfoVids减少了观众注意力分散，提升了对演讲者的关注，促进了更自然和互动的全身数据表达，重新定义了演讲者与可视化之间的关系，丰富了数据讲述的表现力和观众体验。,4
