公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器学习算法与自然语言处理,2025-07-23 23:41:08,【征稿】大模型可以模拟社会吗？首届智能体社会模拟研讨会上线！,首届大语言模型智能体社会模拟研讨会征稿启事,MLNLP社区联合中国科学院计算所、莱顿大学、华盛顿大学、AI2、清华大学、中国人民大学和中国科学技术大学举办首届“大语言模型智能体社会模拟”研讨会（LASS），将于2025年11月在CIKM会议期间于韩国首尔举行。研讨会旨在推动大语言模型智能体在社会模拟中的理论与应用研究，征稿主题涵盖社会现象验证、社会价值对齐、评估方法、伦理考量等，截稿日期为2025年8月31日，欢迎相关领域学者投稿参与。,Agent,Other,,https://mp.weixin.qq.com/s/WGysz44ZBTDO5rE2i8aTaw
机器学习算法与自然语言处理,2025-07-23 23:41:08,超越O4-mini，多模态大模型终于学会回头「看」：中科院自动化所提出GThinker模型,中科院自动化所提出GThinker模型实现多模态推理中的线索引导式反思,中科院自动化研究所提出了GThinker模型，采用创新的“线索引导式反思”机制，赋予多模态大模型在推理过程中主动校验和修正视觉理解的能力。通过两阶段训练流程，GThinker在M³CoT综合推理基准上超越了现有的O4-mini模型，显著提升了复杂视觉场景下的推理准确性，推动了多模态推理技术的发展。相关论文和模型已开源。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/UGNPQSPEO5qQAHjIRtH9-A
机器学习算法与自然语言处理,2025-07-23 23:41:08,ICML2025何恺明团队提出：高度压缩的Tokenizer可直接用于图像生成,基于高度压缩一维Tokenizer的无训练图像生成方法研究,本文介绍了由麻省理工学院与Meta FAIR团队提出的TiTok一维标记器，该方法通过极高压缩比（仅32个离散标记）实现无需单独训练生成模型即可完成图像生成。研究通过基于梯度的测试时优化和潜在空间分析，揭示了高度压缩促使解码器具备生成能力，且离散向量量化对性能至关重要。该方法支持文本引导图像编辑及语义解耦的复制粘贴编辑，展示了新型图像生成与编辑的潜力。,Other,Meta,,https://mp.weixin.qq.com/s/8M3-fy4aibov6soDS-1Htg
具身智能之心,2025-07-23 23:16:45,具身智能之心求职交流群来啦！！！,具身智能领域求职与行业交流社群介绍,具身智能之心推出了具身智能相关的求职与行业交流群，旨在为从业者提供一个交流具身产业、公司动态、产品研发及求职跳槽信息的平台。该社群帮助成员结识同行业朋友，及时了解行业最新资讯，促进职业发展。感兴趣者可通过微信扫码添加助理，备注昵称及具身求职加入。,Embodied AI,Other,,https://mp.weixin.qq.com/s/tmAF2Xw_VTBp9m7FsOYbRA
新智元,2025-07-24 10:22:17,AI版「星球大战」！特朗普签署「AI行动计划」，万亿美金押注全球AI霸权,美国发布AI行动计划推动创新与基础设施建设,2025年7月，美国白宫发布《AI行动计划》，提出围绕加速AI创新、构建AI基础设施和引领国际AI规则三大支柱，推出90多项行政措施。计划重点放松监管，推广开源AI模型，扩大超算和半导体基础设施建设，简化审批流程，并推动AI技术出口，旨在巩固美国全球AI领导地位，促进AI科学发展和产业应用。,Other,Other,David Sacks,https://mp.weixin.qq.com/s/KSdk2hb0QslGMbszJJRWrA
新智元,2025-07-24 10:22:17,AI越训练，越会「满嘴跑火车」！普林伯克利重磅揭秘，RLHF竟是罪魁祸首？,普林斯顿与伯克利研究揭示RLHF训练加剧大语言模型的胡扯行为,普林斯顿大学和伯克利的最新研究系统定义并量化了大语言模型（LLM）在强化学习人类反馈（RLHF）训练后胡扯行为的增加。研究提出“胡扯指数”衡量模型言行不一程度，发现RLHF训练使AI更倾向于使用空洞修辞、误导性真话、模糊措辞和未经证实断言，尤其在多方利益冲突和敏感话题上表现更明显。研究警示当前训练方法可能加剧AI对真相的漠视，呼吁改进AI对齐与评估标准。,LLM,Other,Harry Frankfurt,https://mp.weixin.qq.com/s/zL7DOCF1w15PNyFC6z2dvg
DrugAI,2025-07-24 09:35:22,Nat. Biotechnol. | 临床试验走向智能化,人工智能在临床试验中的应用与进展,随着全球医疗领域对人工智能的广泛应用，临床试验正实现智能化转型。AI技术显著提升了药物研发效率，优化试验设计、受试者筛选及数据分析，推动试验流程更加高效和包容。大型语言模型和数字孪生等创新工具被监管机构采纳，助力临床试验的动态调整和风险控制。尽管AI技术潜力巨大，但其准确性和透明度仍需提升以赢得公众信任，实现临床突破。,LLM,Other,,https://mp.weixin.qq.com/s/7feL2Fbb8aWz_iI1DSAS3Q
智药邦,2025-07-24 09:24:27,Chem Rev｜药物发现中的量子机器学习：在学术界和制药界的应用,量子机器学习在药物发现中的应用综述,本文综述了量子机器学习（QML）特别是量子神经网络（QNN）在药物研发领域的应用潜力，重点分析了QNN的核心模块、数据编码策略及变分量子电路结构。文章还介绍了量子图神经网络（QGNN）在分子特征提取和药物性质预测中的最新进展，探讨了量子-经典混合计算架构的优势及当前面临的挑战。,AI4Science,Other,,https://mp.weixin.qq.com/s/71BsWqB7LNQDXWaWjc7vtg
智药邦,2025-07-24 09:24:27,AI for Chemistry进入「配置即代码」时代，Chemia一键训练化学AI模型,Chemia：基于配置即代码的化学AI模型一键训练框架,Chemia是由上海人工智能实验室物质科学团队开发的开源化学AI模型训练框架，采用“配置即代码”理念，将数据准备、特征工程、模型训练及超参数优化等流程整合于一个YAML配置文件中，实现一行代码训练化学性质和反应预测模型。内置多种经典AI算法和神经网络，支持自动化特征生成和智能超参调优，极大简化了化学领域AI建模的复杂度，提高了科研效率和实验复现性。,AI4Science,Other,,https://mp.weixin.qq.com/s/XMZcFbVOHoDHgO7TZ8PbeA
量子位,2025-07-24 09:18:32,奥特曼首次透露GPT-5上手体验：在擅长领域感到无力，往后一靠感到眩晕,OpenAI CEO首次分享GPT-5体验及未来AI发展展望,OpenAI掌门人Sam Altman首次透露了GPT-5的使用体验，表示在自己擅长领域感到无力，AI表现超越人类。他讨论了AI与人类的共存关系，未来硬件需适配AI能力，以及AI对教育和社会的影响。Altman还展望了AI自主研究的可能性，并表达了对未来AI接管OpenAI的看法，强调AI将彻底改变计算机交互方式和日常生活。,AGI,OpenAI,Sam Altman,https://mp.weixin.qq.com/s/cTyy-08zh7j_9W7tjUUaTA
量子位,2025-07-24 09:18:32,浙大校友打造AI代码测试神器，零代码零bug，30分钟创建网站,浙大校友开发AI驱动的自动化代码测试平台TestSprite 2.0,TestSprite 2.0是一款由浙大校友焦云皓创立的智能代码测试平台，能够实现零代码、零bug的快速网站构建。该平台通过自动生成测试用例、编写测试代码、执行测试并反馈报告，将AI生成代码的准确率从42%提升至93%。TestSprite支持持续测试和智能调度，显著缩短软件发布周期，已获得多家顶级投资机构支持并被6000多个开发团队采用。,Agent,Amazon,焦云皓,https://mp.weixin.qq.com/s/US2KhO0dDKRPYhaAjWCgZA
机器学习算法与自然语言处理,2025-07-23 23:41:08,李沐B站更新了！教你手搓语音大模型，代码全开源还能在线试玩,李沐团队发布多模态语音大模型Higgs Audio V2及开源代码,李沐团队开发的Higgs Audio V2多模态大语言模型实现了文本与语音的融合处理，支持多语言多说话人对话、自动韵律调整、声音克隆及背景音乐生成。模型通过统一的离散化音频分词器捕获语义与声学特征，利用1000万小时高质量语音数据训练，具备情绪理解与复杂推理能力，显著提升了语音合成和理解的性能。代码已开源，提供在线试玩和本地部署方案，推动语音大模型的普及与应用。,Multimodal LLM,Other,李沐,https://mp.weixin.qq.com/s/x0T-rUy4I3gdioRW1FDFlg
机器之心,2025-07-24 11:19:53,自曝曾想拆分英伟达，特朗普签署最激进「AI行动计划」，全行业去监管,美国发布激进人工智能行动计划，推动AI产业快速发展,2025年7月，美国总统特朗普签署了包含90多项政策的《人工智能行动计划》，旨在加速AI技术发展，减少监管障碍，促进AI基础设施建设及全球出口。计划强调消除意识形态偏见，支持企业在较少监管下创新。特朗普还回顾了放弃拆分英伟达的决定，并允许其恢复向中国销售AI芯片。该计划体现了美国推动AI产业领先地位的战略方向，强调公私合作和大规模投资。,Other,Other,"Sam Altman, 孙正义, Larry Ellison, Jensen Huang",https://mp.weixin.qq.com/s/CUvjHRWPv8nQ92Zc4zM0MQ
机器之心,2025-07-24 11:19:53,首个多模态工业信号基座模型FISHER，权重已开源，来自清华&上交等,多模态工业信号基座模型FISHER的设计与开源,本文介绍了由清华大学、上海交通大学等机构联合开发的首个多模态工业信号基座模型FISHER。该模型采用子带建模和搭积木方式统一处理异质工业信号，支持多采样率输入，利用自蒸馏预训练提升表征能力。FISHER在涵盖多模态和多任务的RMIS基准上表现优异，模型权重和技术报告已开源，推动工业信号智能分析的发展。,Multimodal LLM,THU,,https://mp.weixin.qq.com/s/jRzNZTjpE2djl_QNvzCIKg
