公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
chaofa用代码打点酱油,2025-07-06 01:46:20,2025-06 - 念头通达（月度小结）,2025年上半年工作总结与Agent平台化思考,作者回顾了2025年上半年的工作经历，表达了对读博和研究性工作的兴趣减退，转而追求更幸福的工作状态。重点介绍了Agent在多个场景的落地及平台化策略，强调通过产品化能力提升整体效率和影响力。作者还分享了对未来业务选择的乐观态度及个人生活点滴，体现了对工作内容和心态的积极调整。,Agent,Other,,https://mp.weixin.qq.com/s/TV5rJzUyIrN8XHZzEnyDgw
机智流,2025-07-05 23:21:42,一起聊聊Nvidia Blackwell新特性之低比特GEMM,NVIDIA Blackwell架构低比特GEMM计算特性分析,本文介绍了NVIDIA Blackwell架构在低精度（4位和6位）浮点数GEMM计算中的新特性，重点讨论了子字节精度格式对内存布局和计算的影响。文章回顾了低精度计算的发展背景及其在AI模型压缩和加速中的优势，分析了混合精度计算和缩放技术，并阐述了Blackwell架构中UMMA和TMA指令对低比特数据的支持和约束，旨在为CUTLASS内核开发提供指导。,Other,Other,,https://mp.weixin.qq.com/s/SQh79wqIHSrFvRb9x8IXdw
AINLP,2025-07-05 22:23:47,211院校，降为普通本科！,部分211院校调整为普通本科院校的案例分析,文章介绍了三峡大学、南昌大学抚州医学院和上海政法学院三所曾享有211工程支持的高校，因合并调整或剥离校区等原因，现已降为普通本科院校。尽管失去211身份，这些学校依然在各自专业领域保持一定的学科实力和就业优势，尤其在水利电力、医学和法学领域表现突出。文章还提及上海政法学院在法学专业的创新发展及博士点获批情况。,Other,Other,,https://mp.weixin.qq.com/s/ua4gVR0iP826UClzKLZNoQ
AINLP,2025-07-05 22:23:47,MiniMax-M1：闪电注意力重塑大模型推理效率，百万上下文时代来临，附技术报告英中对照版,MiniMax-M1：基于闪电注意力的百万上下文大模型推理效率提升技术报告,本文介绍了MiniMax-M1模型，采用线性闪电注意力和混合专家架构，实现百万级上下文输入和超长输出，显著提升大模型推理效率。结合CISPO算法优化强化学习训练，降低训练成本并提升稳定性。通过多任务强化学习策略，增强模型在数学推理、软件工程和逻辑推理等领域的表现。模型已开源，推动大模型平民化及企业级Agent应用发展。,LLM,Other,,https://mp.weixin.qq.com/s/NG-R3d1CZKEPEVJEiyenQg
AINLP,2025-07-05 22:23:47,邱锡鹏老师团队发现SFT与DPO破壁统一：内隐奖励作为桥梁,SFT与DPO的统一视角及其在大型语言模型后训练中的应用,本文首次理论证明监督微调（SFT）与基于人类反馈的偏好学习（DPO）本质上均通过隐式奖励函数优化策略，且共享相同的策略-奖励最优子空间。揭示了传统SFT中KL散度项退化为常数导致的缺陷，并提出通过小学习率及基于f散度的新训练目标有效提升模型性能，DPO阶段相对增益达25%。此外，论文指出语言模型Logits可视为隐式Q函数，拓展了对LLM对齐机制的理解，为后训练方法改进提供理论与实践依据。,LLM,Other,邱锡鹏,https://mp.weixin.qq.com/s/qQBil6wk1PVrKaDPNpRT4w
DrugAI,2025-07-05 22:18:00,Nat. Mater. | Materials Project助力数据驱动材料科学的加速发展,Materials Project推动数据驱动材料科学的发展与应用,"Materials Project自2011年启动，利用高通量计算和开放数据构建了涵盖178,000余种材料的大规模数据库，支持材料设计与发现。该平台通过可持续软件开发、云计算资源及交互式工具，促进了材料科学的开放协作和知识民主化。MP在功能材料筛选、反向设计及机器学习模型训练中发挥关键作用，推动了材料科学的数字化转型与创新。",AI4Science,Other,,https://mp.weixin.qq.com/s/7104HcX8cUw_nQmtbYtRUQ
ScienceAI,2025-07-06 09:31:45,精度高，速度快！西湖大学团队开发端到端电子显微镜图像分析深度学习模型,西湖大学团队提出端到端高效的冷冻电子显微镜图像结构解析深度学习模型E3-CryoFold,西湖大学与新加坡国立大学合作开发了E3-CryoFold，一种端到端训练和一次性推理的深度学习模型，用于从冷冻电子显微镜密度图和蛋白质序列中高效准确地构建蛋白质原子结构。该模型结合3D和序列Transformer及SE(3)等变图神经网络，显著提升了结构预测的准确率和推理速度，推理时间仅为现有方法的千分之一。研究成果发表于《Nature Machine Intelligence》，为结构生物学中的蛋白质复合物解析提供了新的技术路径。,AI4Science,Other,,https://mp.weixin.qq.com/s/CLhAyHjbvpV_1WMdZ7aeBg
新智元,2025-07-06 09:05:37,「上下文工程」硅谷爆火，Karpathy亲自站台！提示工程瞬间失宠,上下文工程在AI智能体中的应用与发展分析,本文介绍了“上下文工程”作为继提示词工程之后的新兴技术，受到硅谷专家Karpathy及Shopify CEO Tobias Lütke的高度认可。上下文工程强调通过动态系统设计，为大语言模型提供恰当且高质量的背景信息，以提升智能体的任务完成能力。文章详细阐述了上下文的多维度构成及其科学与艺术的双重属性，指出其在构建工业级LLM应用中的关键作用，及其对AI智能体成功的决定性影响。,Agent,OpenAI,"Andrej Karpathy, Tobias Lütke, Greg Brockman",https://mp.weixin.qq.com/s/u6iBwFkpQ4QkzscH_09E-g
机器之心,2025-07-05 23:17:40,更长的推理链反而导致更多幻觉，MLLMs 幻觉解法仅「抄作业」还不够？摘要,多模态大语言模型中推理链长度与幻觉现象的关系研究,本文分析了多模态大语言模型（MLLMs）在生成更长推理链时幻觉现象加剧的原因，指出随着推理链变长，模型对视觉输入的关注减少，更多依赖语言先验，导致跨模态语义失配和视觉细节虚构。文章还探讨了当前多模态架构中视觉编码器与语言模型规模不匹配、训练机制缺乏跨模态一致性约束等问题，强调视觉编码器的改进对解决幻觉问题的重要性，并评估了现有幻觉缓解方法的适用性。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/I7E_Nxpa-tZrAY085yZLhQ
机器之心,2025-07-06 11:49:23,求医十年，病因不明，ChatGPT：你看起来有基因突变,基于ChatGPT辅助诊断的疑难病因识别案例分析,本文报道了一位患者在传统医疗体系中十年未能确诊的病症，借助ChatGPT整合分析基因检测及症状信息，成功识别出MTHFR基因突变导致的病因，症状得到缓解。文章还讨论了AI在辅助诊断中的潜力与局限，强调AI建议需结合医生判断。随着优质医疗资源紧张，AI辅助诊疗正成为趋势，微软等公司也在开发相关产品以提升诊疗效率和个性化水平。,LLM,Microsoft,,https://mp.weixin.qq.com/s/qiL9awEhJZtByz6wLfghPg
机器之心,2025-07-06 11:49:23,原来Scaling Law还能被优化？Meta这招省token又提效,Meta提出基于2-Simplicial Attention的Transformer优化方法提升Token利用效率,本文介绍了Meta提出的一种旋转不变型三线性注意力机制，即2-simplicial Transformer，该方法在有限token预算下表现优于传统Transformer，改变了Scaling Law中的系数，提高了token利用效率。研究基于RoPE向三线性函数的泛化，并用Triton实现该机制。实验表明该模型在参数数量扩展和自然语言不可约熵逼近方面具有优势，提供了预训练扩展的新思路。,LLM,"Meta, DeepMind",Katie Everett,https://mp.weixin.qq.com/s/vXtPIifdG-k3t_jdYbrBSg
