标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"Perception, Reason, Think, and Plan: A Survey on Large Multimodal
  Reasoning Models",感知、推理、思考与规划：大型多模态推理模型综述,Multimodal LLM,Other,https://arxiv.org/pdf/2505.04921,https://huggingface.co/papers/2505.04921,本文系统综述了大型多模态推理模型的发展，重点探讨了其从早期基于任务模块的感知驱动方法，向统一的语言中心框架转变的过程。文章梳理了多模态推理技术的演进路径及关键进展，如多模态链式思维和强化学习，提升了模型的推理深度和结构化能力。同时，结合最新实验和基准测试，分析了未来原生大型多模态推理模型在实现更广泛适应性和自主规划方面的潜力。该综述为理解当前多模态推理领域的研究现状和未来方向提供了全面指导。,71
"Unified Multimodal Understanding and Generation Models: Advances,
  Challenges, and Opportunities",统一多模态理解与生成模型：进展、挑战与机遇,Multimodal LLM,Other,https://arxiv.org/pdf/2505.02567,https://huggingface.co/papers/2505.02567,本文综述了多模态理解与图像生成领域的最新进展，重点探讨了将两者统一的模型架构。作者系统介绍了基于自回归、扩散及混合机制的统一模型设计，分析了各类方法的创新与挑战，并整理了相关数据集与评测标准。文章指出，尽管两领域技术路线存在差异，实现统一仍具巨大潜力，并呼吁社区关注关键问题如跨模态融合和数据处理。该综述为未来多模态统一模型研究提供了全面参考和指导。,57
On Path to Multimodal Generalist: General-Level and General-Bench,迈向多模态通用模型之路：General-Level与General-Bench,Multimodal LLM,Other,https://arxiv.org/pdf/2505.04620,https://huggingface.co/papers/2505.04620,本文提出了面向多模态通用模型的评估框架General-Level，定义了五个性能和通用性等级，旨在系统比较和衡量多模态大语言模型（MLLM）的能力发展。为支持这一框架，作者构建了涵盖700余任务和32万多样本的综合性多模态基准General-Bench，覆盖多种技能和模态。通过对100多款先进MLLM的评测，揭示了当前模型在理解与生成、多模态协同等方面的能力差异与挑战。该工作为推动多模态通用智能及通用人工智能的实现提供了重要基础和评测工具。,53
ZeroSearch: Incentivize the Search Capability of LLMs without Searching,ZeroSearch：在无需搜索的情况下激励大语言模型的搜索能力,LLM,Alibaba,https://arxiv.org/pdf/2505.04588,https://huggingface.co/papers/2505.04588,本文提出了ZeroSearch，一种无需真实搜索引擎即可提升大型语言模型（LLMs）搜索能力的强化学习框架。通过轻量级监督微调将LLM转变为能够生成相关及噪声文档的检索模块，并采用逐步降低文档质量的训练策略，逐渐增强模型的推理能力。实验表明，ZeroSearch不仅显著提升了模型的搜索表现，且在不同规模和类型的模型上均具良好泛化性，且避免了高昂的API调用成本和训练不稳定性，具备较强的实用价值和推广潜力。,35
Flow-GRPO: Training Flow Matching Models via Online RL,Flow-GRPO：通过在线强化学习训练流匹配模型,Diffusion Model,"Shanghai AI Lab, THU",https://arxiv.org/pdf/2505.05470,https://huggingface.co/papers/2505.05470,本文提出了Flow-GRPO，一种首次将在线强化学习应用于流匹配生成模型的方法。通过将确定性的微分方程转化为等价的随机微分方程，实现了模型的随机采样以支持强化学习探索；同时引入降噪步骤减少策略，提高训练效率而不影响生成质量。实验证明，Flow-GRPO在多项文本到图像任务中显著提升了复杂场景的生成准确性和文本渲染效果，并增强了模型输出与人类偏好的契合度，且未引发质量或多样性的退化，展示了其在提升生成模型性能方面的有效性和稳定性。,32
"Beyond Recognition: Evaluating Visual Perspective Taking in Vision
  Language Models",超越识别：评估视觉语言模型中的视觉视角采择能力,Multimodal LLM,Other,https://arxiv.org/pdf/2505.03821,https://huggingface.co/papers/2505.03821,本文提出了一套基于简化场景设计的视觉任务，系统评估了多款先进视觉语言模型在视觉视角转换能力上的表现。研究发现，尽管这些模型在场景理解方面表现优异，但在空间推理和视角转换任务中能力明显下降，揭示了当前模型在深层空间认知方面的不足。作者指出，未来提升视觉语言模型的空间和视角推理能力，需引入明确的几何表示和针对性的训练方法，推动其在复杂视觉认知任务中的应用。,19
"R&B: Domain Regrouping and Data Mixture Balancing for Efficient
  Foundation Model Training",R&B：用于高效基础模型训练的领域重组与数据混合平衡,LLM,Other,https://arxiv.org/pdf/2505.00358,https://huggingface.co/papers/2505.00358,本文提出了R&B框架，通过基于语义相似性重新划分训练数据，实现更细粒度的领域分组（Regroup），并利用训练过程中获得的梯度信息高效调整数据混合比例（Balance），从而提升基础模型训练的效率。该方法避免了传统数据混合策略中对预定义领域和额外计算资源的依赖，理论分析和实验证明R&B在多种任务上以极低的计算开销达到或超越现有最先进的数据混合效果，显著优化了大规模模型训练的数据利用效率。,17
"HunyuanCustom: A Multimodal-Driven Architecture for Customized Video
  Generation",HunyuanCustom：一种多模态驱动的定制视频生成架构,Multimodal LLM,Tencent,https://arxiv.org/pdf/2505.04512,https://huggingface.co/papers/2505.04512,本文提出了HunyuanCustom，一种支持图像、文本、音频和视频多模态输入的定制化视频生成框架。该方法通过融合多模态信息和增强身份特征，实现了视频中主体身份的一致性和生成内容的高度可控。针对不同输入类型，设计了专门的条件注入模块，有效提升了生成视频的真实感和文本-视频的匹配度。大量实验表明，HunyuanCustom在单主体及多主体场景下均优于现有方法，且在多种下游任务中表现稳健，展示了多模态驱动和身份保持策略在可控视频生成中的重要价值。,16
"Sentient Agent as a Judge: Evaluating Higher-Order Social Cognition in
  Large Language Models",作为评判者的Sentient Agent：评估大语言模型中的高阶社会认知,Agent,Tencent,https://arxiv.org/pdf/2505.02847,https://huggingface.co/papers/2505.02847,本文提出了Sentient Agent as a Judge（SAGE）框架，用于评估大型语言模型在理解和模拟人类情感及社会认知方面的能力。SAGE通过模拟人类情绪变化和内心思考，在多轮对话中更真实地衡量模型的社会认知水平。实验结果显示，SAGE的情绪评分与心理学量表和同理心指标高度相关，验证了其心理学可信度。同时，基于SAGE构建的公开排行榜揭示了先进模型与传统基线之间显著差距，体现了其在推动语言模型社会智能发展的重要价值。,16
Scalable Chain of Thoughts via Elastic Reasoning,通过弹性推理实现可扩展的思维链,LLM,Other,https://arxiv.org/pdf/2505.05315,https://huggingface.co/papers/2505.05315,本文提出了一种名为Elastic Reasoning的新框架，旨在解决大型推理模型在生成长推理链时面临的资源限制问题。该方法将推理过程分为“思考”和“解答”两个阶段，分别分配计算预算，从而在有限的计算资源下更有效地完成推理任务。通过一种轻量级的预算约束训练策略，模型能够适应推理过程被截断的情况，并在未见过的资源限制下保持良好表现。实验证明，Elastic Reasoning在数学和编程任务中表现稳健，训练成本更低，且在无资源限制时也能生成更简洁高效的推理过程，提升了推理的可控性和实用性。,15
"PrimitiveAnything: Human-Crafted 3D Primitive Assembly Generation with
  Auto-Regressive Transformer",PrimitiveAnything：基于自回归Transformer的人类手工制作3D原始体组装生成,Other,"Tencent, THU",https://arxiv.org/pdf/2505.04622,https://huggingface.co/papers/2505.04622,本文提出了PrimitiveAnything，一种基于自回归Transformer的新框架，将复杂3D形状的简化表示转化为基础几何体的组合生成任务。该方法通过学习大规模人工制作的形状拆解数据，能够准确捕捉人类分解复杂形状的方式，生成符合人类认知且保持几何精度的基础体组合。相比传统依赖几何优化或小规模数据训练的方法，PrimitiveAnything在多样化形状类别上表现出更好的泛化能力，促进了多种3D应用的发展，并具备支持基于基础体的用户生成内容的潜力。,14
Benchmarking LLMs' Swarm intelligence,大语言模型群体智能的基准测试,Agent,Other,https://arxiv.org/pdf/2505.04364,https://huggingface.co/papers/2505.04364,本文提出了SwarmBench，一个用于评估大型语言模型（LLMs）在多智能体系统中群体智能表现的新基准。该基准模拟了受限环境下智能体依赖局部感知和通信进行去中心化协调的典型任务，涵盖了追踪、同步、觅食、群聚和运输五种场景。通过零样本测试，实验揭示了现有LLMs在局部信息受限条件下协调能力的差异和不足。SwarmBench作为开放工具包发布，旨在推动基于LLM的多智能体协作研究，促进去中心化系统中群体智能的深入理解与应用。,13
FG-CLIP: Fine-Grained Visual and Textual Alignment,FG-CLIP：细粒度视觉与文本对齐,Multimodal LLM,Other,https://arxiv.org/pdf/2505.05071,https://huggingface.co/papers/2505.05071,本文提出了FG-CLIP，一种针对细粒度视觉与文本对齐的改进模型。通过生成16亿条长文本与图像对、构建包含1200万张图像及4000万个区域级标注的高质量数据集，以及引入1000万个难区分的负样本，FG-CLIP显著提升了对细节和语义差异的理解能力。实验结果显示，该方法在细粒度理解、开放词汇目标检测和图文检索等多项任务中优于原始CLIP及其他先进模型，证明了其在捕捉图像细节和提升多模态表现上的有效性。,10
3D Scene Generation: A Survey,3D场景生成：综述,Diffusion Model,Other,https://arxiv.org/pdf/2505.05474,https://huggingface.co/papers/2505.05474,本文综述了3D场景生成领域的最新进展，重点介绍了基于规则的程序生成和基于深度学习的神经网络生成等四大方法类别。随着生成模型和三维表示技术的发展，3D场景合成在视觉真实感、多样性和视角一致性方面取得显著提升。文章系统分析了各类方法的技术特点、优势与局限，回顾了常用数据集和评估标准，并探讨了当前面临的挑战及未来发展方向，如更高质量的生成、物理感知交互和统一的感知生成模型。该综述为理解和推动3D场景生成技术提供了全面参考。,10
"Beyond Theorem Proving: Formulation, Framework and Benchmark for Formal
  Problem-Solving",超越定理证明：形式化问题解决的表述、框架与基准,Agent,Other,https://arxiv.org/pdf/2505.04528,https://huggingface.co/papers/2505.04528,本文针对问题解决缺乏统一且具体的形式化定义，提出将其建模为确定性马尔可夫决策过程，构建了基于形式定理证明环境的形式化问题解决框架（FPS）及其改进版本D-FPS，实现了解题过程的可验证性与人类对齐。论文还设计了三个新的问题解决基准集，并引入了一种符号化方法用于准确评估答案正确性。实验表明，当前主流模型在这些基准上的表现仍有限，凸显了该领域的挑战与发展潜力。该工作为AI问题解决提供了系统化的理论基础和评测工具。,9
ICon: In-Context Contribution for Automatic Data Selection,ICon：用于自动数据选择的上下文贡献度测量,LLM,PKU,https://arxiv.org/pdf/2505.05327,https://huggingface.co/papers/2505.05327,本文提出了一种名为ICon的新方法，用于自动选择指令调优所需的高价值训练数据。ICon通过利用大语言模型的上下文学习能力，无需计算梯度或人工设计指标，即可高效评估样本贡献。实验表明，使用ICon选出的少量数据训练模型，性能不仅优于使用全部数据，还超过了现有主流选择方法。该方法有效降低了计算成本和人为偏差，且所选数据涵盖多样任务和适中难度，提升了大模型训练的效率和效果。,9
"StreamBridge: Turning Your Offline Video Large Language Model into a
  Proactive Streaming Assistant",StreamBridge：将您的离线视频大语言模型转变为主动式流媒体助手,Multimodal LLM,Other,https://arxiv.org/pdf/2505.05467,https://huggingface.co/papers/2505.05467,本文提出了StreamBridge，一种将离线视频大语言模型转化为具备实时流式理解和主动响应能力的框架。该方法通过引入记忆缓冲与压缩策略，实现多轮长时上下文交互，并结合轻量级激活模型支持连续主动输出。此外，作者构建了针对流式视频理解的大规模数据集Stream-IT。实验结果表明，StreamBridge显著提升了离线模型在流式场景下的表现，优于多款先进模型，并在标准视频理解任务中表现出竞争力，推动了视频大模型向实时智能助手的应用发展。,7
"OmniGIRL: A Multilingual and Multimodal Benchmark for GitHub Issue
  Resolution",OmniGIRL：一个面向GitHub问题解决的多语言多模态基准,Multimodal LLM,Other,https://arxiv.org/pdf/2505.04606,https://huggingface.co/papers/2505.04606,本文提出了OmniGIRL，一个面向GitHub问题自动解决的多语言、多模态、多领域基准测试集。该数据集涵盖了Python、JavaScript、TypeScript和Java四种编程语言及八个不同领域，共包含959个任务实例。实验结果表明，当前大型语言模型在该测试集上的表现较弱，最佳模型仅能解决约8.6%的问题，且在处理包含图像信息的问题时表现尤为不足。该工作揭示了现有模型在实际软件开发问题解决中的局限性，为未来提升模型的多语言和多模态理解能力提供了重要参考。,6
"OpenHelix: A Short Survey, Empirical Analysis, and Open-Source
  Dual-System VLA Model for Robotic Manipulation",OpenHelix：机器人操作的双系统VLA模型简要综述、实证分析及开源实现,Embodied AI,Other,https://arxiv.org/pdf/2505.03912,https://huggingface.co/papers/2505.03912,本文针对机器人操作领域中备受关注的视觉-语言-动作（VLA）双系统架构，系统总结并比较了现有设计方案，开展了核心设计要素的实证分析。针对当前开源资源匮乏的问题，作者提供了一个低成本、开源的双系统VLA模型，便于后续性能优化和应用拓展。该项目将持续更新，推动机器人智能控制的研究和实践，促进相关技术的普及与发展。,6
LiftFeat: 3D Geometry-Aware Local Feature Matching,LiftFeat：基于3D几何感知的局部特征匹配,Other,Other,https://arxiv.org/pdf/2505.03422,https://huggingface.co/papers/2505.03422,本文提出了一种名为LiftFeat的轻量级网络，旨在提升图像局部特征匹配的鲁棒性，特别是在光照变化剧烈、纹理稀少或重复图案等复杂环境中。该方法通过利用单目深度估计生成的伪表面法线，融合三维几何信息与二维特征描述，有效增强了特征的区分能力。大量实验表明，LiftFeat在相对位姿估计、单应性估计及视觉定位任务中优于现有轻量级方法，展现了其在机器人视觉应用中的实用价值。,6
