公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
智药邦,2025-06-23 00:22:41,阿里云发布LucaOne模型，首次统一DNA/RNA和蛋白质语言，能够理解中心法则,阿里云发布统一DNA/RNA和蛋白质语言的LucaOne生物基础模型,阿里云智能飞天实验室联合中山大学发布了LucaOne模型，这是首个能够统一理解和处理DNA、RNA及蛋白质序列的广义生物学基础模型。该模型基于169861种物种的核酸和蛋白质序列进行预训练，采用半监督学习方法，展现出对生物学中心法则的深刻理解。LucaOne在少样本学习任务中表现优异，显著提升了对生命语言的解读能力，为生物信息学研究提供了新的工具和框架。,AI4Science,Alibaba,"李兆融, 贺勇, 施莽",https://mp.weixin.qq.com/s/JY8oW4Amzsd1kWuhl4Z6-g
智药邦,2025-06-23 00:22:41,沃森生物与智峪生科达成合作，AI赋能疫苗研发与生物制造升级,沃森生物与智峪生科合作推动AI赋能疫苗研发与生物制造升级,2025年6月，沃森生物与智峪生科建立战略合作，结合沃森生物在疫苗研发与产业化的优势与智峪生科在AI生物计算领域的技术，共同推动AI技术在疫苗研发、生产及商业化中的应用。合作重点包括利用AI加速蛋白质及酶的发现与设计，构建智能化研发平台，提升疫苗研发效率和成功率，促进疫苗产业智能化和绿色化升级，助力“健康中国”战略及全球公共卫生发展。,AI4Science,Other,王晟,https://mp.weixin.qq.com/s/ZP9PF28KRXaYxCoFqcbi7w
智药邦,2025-06-23 00:22:41,bioRxiv｜最大规模单细胞扰动测序数据集，支持虚拟细胞研究,Xaira Therapeutics发布最大规模Perturb-seq单细胞扰动测序数据集支持虚拟细胞研究,2025年，Xaira Therapeutics发布了全球最大规模的Perturb-seq单细胞扰动测序数据集X-Atlas/Orion，包含800万个细胞，覆盖人类全部蛋白质编码基因。该数据集基于创新的Fix-Cryopreserve-scRNAseq平台，实现了高通量、剂量依赖性遗传效应测量，为AI驱动的虚拟细胞模型训练和药物发现提供了重要资源。数据集将以非商业许可开放共享，推动生命科学基础模型的发展和虚拟细胞领域的研究协作。,AI4Science,Other,"David Baker, Carolyn Bertozzi, Scott Gottlieb, Alex Gorsky, Marc Tessier-Lavigne",https://mp.weixin.qq.com/s/aC5vKcPgcxk5seaX2As8Wg
DrugAI,2025-06-22 23:23:33,24周，减重10.3%！德睿智药首款AI设计小分子GLP-1受体激动剂MDR-001 IIb期临床取得成功,德睿智药AI设计小分子GLP-1受体激动剂MDR-001 IIb期临床试验结果报告,德睿智药自主研发的口服小分子GLP-1受体激动剂MDR-001在中国多中心IIb期临床试验中，24周治疗使肥胖或超重患者平均减重达10.3%，显著优于安慰剂组。该药物表现出良好的安全性和耐受性，胃肠道不良反应轻中度且短暂，肝脏和心脏安全性良好。研究由北京大学人民医院纪立农教授牵头，显示MDR-001具有潜力成为安全有效的长期减重药物，后续将推进III期临床研究。,AI4Science,PKU,"纪立农, 牛张明, 张龙",https://mp.weixin.qq.com/s/LMjUl9EWxIzs7gWnRqrpBA
DrugAI,2025-06-22 23:23:33,Nat. Rev. Mol. Cell Biol. | 人工智能助力非编码RNA互作与功能解码,人工智能在非编码RNA互作与功能解码中的应用进展,本文综述了人工智能技术，特别是大语言模型（LLMs）和图神经网络（GNNs），在解析mRNA非编码区域功能及其分子互作网络中的潜力。研究强调非编码区在调控mRNA代谢及疾病机制中的关键作用，探讨了RNA序列语义表示的自监督学习方法及其在RNA互作预测中的优势，提出融合结构信息和多模态数据的AI模型框架，以实现动态且上下文依赖的RNA互作网络构建和功能预测。,LLM,Other,,https://mp.weixin.qq.com/s/xPEF7RkvGpqQwxNiSvR-iA
机器学习算法与自然语言处理,2025-06-22 23:09:45,SamAltman提醒创业者：ChatGPT将来要做的，大家就绕开吧,Sam Altman谈AI未来发展与创业策略,OpenAI CEO Sam Altman在AI Startup School活动中分享了AI技术的未来发展路径，强调AI将从问答工具进化为全天候智能体，推动“即时软件”和机器人时代的到来。他展望了GPT-5及多模态模型的潜力，提出人工智能与能源是未来社会进步的核心杠杆。Altman还为创业者提供建议，强调避开ChatGPT复制品，聚焦独特领域，利用AI能力与产品间的巨大差距抓住创业机会。,Agent,OpenAI,"Sam Altman, Andrej Karpathy",https://mp.weixin.qq.com/s/6x7rrH17qAfH5Xn5vVbvOw
机器学习算法与自然语言处理,2025-06-22 23:09:45,全新的 TIIF-Bench基准带你测试你的T2I模型是否真的看懂了你的prompt？,TIIF-Bench基准评测文本到图像模型对复杂Prompt理解能力的提升,本文介绍了TIIF-Bench基准，旨在解决当前文本到图像（T2I）模型评测中存在的Prompt设计简化、语义多样性不足、缺乏真实长指令及评测方法粗糙等问题。TIIF-Bench通过收集复杂且真实的用户Prompt，显著提升了语义独特性和文法复杂度，更贴合实际应用场景，有助于更准确评估T2I模型对复杂指令的理解与执行能力。,Multimodal LLM,OpenAI,,https://mp.weixin.qq.com/s/etWf2FuRnGJX9-6BSO16YA
机器学习算法与自然语言处理,2025-06-22 23:09:45,监督学习也能从错误中学习反思？！清华英伟达联合提出隐式负向策略爆炸提升数学能力,基于隐式负向策略的监督学习提升数学能力方法研究,本文介绍了清华大学与英伟达、斯坦福联合提出的NFT（Negative-aware FineTuning）算法，该方法通过构造隐式负向策略，在监督学习框架下利用负向数据训练正向模型，实现了监督学习与强化学习的性能持平。NFT在数学能力提升上表现优异，尤其在大模型中负向反馈作用更明显，且不依赖外部数据，促进模型探索能力提升，揭示了监督学习与强化学习的深层联系。,LLM,THU,,https://mp.weixin.qq.com/s/aIx3zxD5PVIvGIDSHXCFpA
机智流,2025-06-22 23:01:16,Kimi Research 初探 - 科学哄女友指南,Kimi Research智能体在情感沟通中的应用探索,本文介绍了Kimi Research智能体的功能及其在科学哄女友指南中的应用。通过多步思考和深层次心理学理论支持，Kimi Research能够分析情感问题并提出有效的沟通策略。文章评估了该智能体在理论洞察力和报告表现上的优势与不足，指出其在报告排版和生成速度方面仍有提升空间。总体来看，Kimi Research展示了智能体在复杂情感问题研究中的潜力。,Agent,Other,,https://mp.weixin.qq.com/s/UUYa4zpPOZQuirHjGgk7RA
AINLP,2025-06-23 10:09:36,AI大模型新方向正在爆发！！,大语言模型在医学领域的多模态应用与临床价值提升,本文介绍了大语言模型（LLM）及其多模态融合技术在医学领域的最新进展，包括GPT-4误诊率、Med-PaLM2的医生水平逼近、BioGPT基因突变解读、多模态诊疗系统Med-Flamingo等。报道了顶级医院和药企对医学LLM人才的需求激增，以及联邦学习和差分隐私技术在医疗数据安全中的应用。文章还预告了相关专家直播，探讨医学LLM的技术细节和未来趋势，展示其在临床诊断、药物研发和基层医疗等多方面的实际应用。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/tZU1qo9Z1giYPrthDE6TlA
