标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"When Models Lie, We Learn: Multilingual Span-Level Hallucination
  Detection with PsiloQA",当模型撒谎时，我们学习：基于PsiloQA的多语言跨度级幻觉检测,LLM,Other,https://arxiv.org/pdf/2510.04849,https://huggingface.co/papers/2510.04849,本文提出了PsiloQA，一个涵盖14种语言的多语种数据集，专门用于检测大型语言模型生成文本中的细粒度错误信息（幻觉）。该数据集通过自动化流程构建，结合了多模型生成的问答对和精确标注的错误片段。实验表明，基于编码器的模型在多语言环境下表现最佳，且PsiloQA支持跨语言的泛化和知识迁移。该工作推动了多语言环境下高效、细致的幻觉检测技术发展，有助于提升语言模型在实际应用中的可靠性和安全性。,91
Agentic Entropy-Balanced Policy Optimization,Agentic熵平衡策略优化,Agent,Other,https://arxiv.org/pdf/2510.14545,https://huggingface.co/papers/2510.14545,本文提出了一种名为Agentic Entropy-Balanced Policy Optimization（AEPO）的强化学习算法，旨在解决现有基于熵的策略优化中出现的训练不稳定和过度探索问题。AEPO通过动态调整采样策略和平衡策略更新过程中的熵贡献，有效提升了多轮长时任务中智能代理的工具使用能力。实验结果表明，AEPO在多个复杂数据集上显著优于主流算法，且能在样本有限的情况下实现更高的性能和稳定性，促进了大规模网络代理的训练与应用。,87
WithAnyone: Towards Controllable and ID Consistent Image Generation,WithAnyone：迈向可控且身份一致的图像生成,Diffusion Model,Other,https://arxiv.org/pdf/2510.14975,https://huggingface.co/papers/2510.14975,本文针对文本到图像生成中身份一致性与控制性的问题，提出了WithAnyone模型。该模型基于一个新构建的大规模多身份配对数据集MultiID-2M，采用对比身份损失，有效平衡了身份忠实度与多样性，解决了以往方法中“复制粘贴”式过度重复参考图像的问题。实验表明，WithAnyone不仅显著减少了身份复制伪影，还提升了对姿态和表情的控制能力，生成图像质量高且保持身份特征一致，用户研究进一步验证了其在可控且富有表现力的身份一致图像生成中的优越性。,68
AI for Service: Proactive Assistance with AI Glasses,面向服务的人工智能：基于AI眼镜的主动辅助,Agent,PKU,https://arxiv.org/pdf/2510.14359,https://huggingface.co/papers/2510.14359,本文提出了AI for Service（AI4Service）新范式，通过Alpha-Service框架实现基于AI眼镜的主动式智能辅助。该系统能够从用户视角视频中主动识别服务时机，结合个性化需求，实时提供贴心帮助。Alpha-Service借鉴计算机结构设计，包含感知、任务调度、工具使用、记忆和交互五大模块。通过多智能体系统实现，案例验证了其在博物馆导览、购物试衣和实时游戏辅助等场景中的有效性，展示了AI从被动响应向主动服务转变的潜力。,61
"From Pixels to Words -- Towards Native Vision-Language Primitives at
  Scale",从像素到词汇——迈向大规模原生视觉-语言基础模型,Multimodal LLM,Other,https://arxiv.org/pdf/2510.14979,https://huggingface.co/papers/2510.14979,本文提出了NEO，一种新型的原生视觉-语言模型（VLM），旨在打破传统模块化设计的限制，实现视觉与语言的深度融合。NEO通过统一的语义空间有效对齐图像像素和文字表示，整合了视觉与语言模块的优势，并内嵌多模态特性支持统一编码与推理。仅使用3.9亿图文对数据，NEO便能从零构建视觉感知，缓解视觉语言冲突，表现出与顶尖模块化模型相当的能力。该工作为构建高效、可扩展的原生视觉-语言系统提供了重要基础和开放资源，推动该领域的研究与应用发展。,54
"ImagerySearch: Adaptive Test-Time Search for Video Generation Beyond
  Semantic Dependency Constraints",ImagerySearch：超越语义依赖约束的视频生成自适应测试时搜索策略,Diffusion Model,"Alibaba, THU",https://arxiv.org/pdf/2510.14847,https://huggingface.co/papers/2510.14847,本文提出了ImagerySearch，一种基于提示语的自适应测试时搜索策略，针对视频生成中涉及长距离语义关系的富想象力场景，动态调整搜索空间和奖励函数，从而生成更连贯且视觉合理的视频。为评估该方法，作者构建了首个专门针对长距离语义提示的视频生成基准LDT-Bench，包含丰富多样的概念组合及自动评测协议。实验结果表明，ImagerySearch在LDT-Bench及其他数据集上均优于现有方法，显著提升了富想象力视频生成的质量和表现，推动了该领域的发展。,47
BitNet Distillation,BitNet蒸馏,LLM,Microsoft,https://arxiv.org/pdf/2510.13998,https://huggingface.co/papers/2510.13998,本文提出了BitNet Distillation，一种轻量级方法，将现有的大型语言模型精调为1.58位三值权重格式，从而显著降低模型内存占用并加快推理速度。该方法结合了子层归一化模块、多头注意力蒸馏和持续预训练三项技术，有效缩小了低位精度模型与全精度模型在特定任务上的性能差距。实验表明，BitNet Distillation在保持与全精度模型相当性能的同时，实现了最高10倍的内存节省和2.65倍的CPU推理加速，适合资源受限环境中的高效部署。,35
LaSeR: Reinforcement Learning with Last-Token Self-Rewarding,LaSeR：基于末尾Token自我奖励的强化学习,LLM,Tencent,https://arxiv.org/pdf/2510.14943,https://huggingface.co/papers/2510.14943,本文提出了LaSeR，一种基于强化学习的新算法，通过利用生成文本最后一个词的自我奖励分数，有效提升大语言模型的推理能力和自我验证能力。该方法简化了传统需要分步生成解答和验证的过程，仅需额外一次词预测即可计算奖励，显著提高效率。实验结果表明，LaSeR不仅增强了模型的推理表现，还改善了推理过程中的性能扩展能力，具有较强的实际应用价值。,33
"Information Gain-based Policy Optimization: A Simple and Effective
  Approach for Multi-Turn LLM Agents",基于信息增益的策略优化：一种简单且有效的多轮大语言模型智能体方法,Agent,Other,https://arxiv.org/pdf/2510.14967,https://huggingface.co/papers/2510.14967,本文提出了一种名为信息增益策略优化（IGPO）的强化学习方法，旨在提升大型语言模型在多轮交互中的推理能力。IGPO通过将每轮交互视为逐步获取正确信息的过程，利用模型自身信念的更新来生成细粒度的内在奖励，缓解了传统方法中奖励稀疏和信用分配困难的问题。结合最终结果的监督，IGPO形成了密集的奖励信号。实验证明，该方法在多轮任务中显著提高了模型的准确率和样本效率，展现出简单且有效的优势。,30
"PaddleOCR-VL: Boosting Multilingual Document Parsing via a 0.9B
  Ultra-Compact Vision-Language Model",PaddleOCR-VL：通过0.9B超紧凑视觉语言模型提升多语言文档解析能力,Multimodal LLM,Other,https://arxiv.org/pdf/2510.14528,https://huggingface.co/papers/2510.14528,本文提出了PaddleOCR-VL，一种高效且紧凑的多语言文档解析模型。该模型融合了动态分辨率视觉编码器和先进的语言模型，支持109种语言，能够准确识别文本、表格、公式和图表等复杂元素。通过在多项公开和内部基准测试中的验证，PaddleOCR-VL在页面级和元素级解析任务上均表现出领先性能，且资源消耗低、推理速度快，具备良好的实际应用潜力。,29
TokDrift: When LLM Speaks in Subwords but Code Speaks in Grammar,TokDrift：当大语言模型用子词表达而代码用语法表达时,LLM,Other,https://arxiv.org/pdf/2510.14972,https://huggingface.co/papers/2510.14972,本文提出了TokDrift框架，系统分析了当前大规模代码语言模型在基于统计的子词分词与编程语言语法之间存在的不匹配问题。研究发现，即使是微小的代码格式变化，也会导致模型行为显著波动，主要源于早期嵌入阶段子词切分未能准确反映语法边界。该工作揭示了分词误差对代码理解和生成的潜在影响，强调未来代码模型需采用语法感知的分词方法，以提升模型的稳定性和准确性。,27
Attention Is All You Need for KV Cache in Diffusion LLMs,扩散大语言模型中用于键值缓存的注意力机制,LLM,Other,https://arxiv.org/pdf/2510.14973,https://huggingface.co/papers/2510.14973,本文提出了Elastic-Cache，一种针对扩散式大型语言模型的自适应键值缓存更新策略。该方法通过关注最重要的注意力位置和层级差异，有选择地刷新缓存，显著减少了重复计算，从而加速解码过程且几乎不影响生成质量。实验表明，Elastic-Cache在多个任务和模型上均实现了数倍的速度提升，同时保持或提升了预测准确性，为扩散式语言模型的实际应用提供了高效可行的解决方案。,26
"MathCanvas: Intrinsic Visual Chain-of-Thought for Multimodal
  Mathematical Reasoning",MathCanvas：用于多模态数学推理的内在视觉思维链,Multimodal LLM,Other,https://arxiv.org/pdf/2510.14958,https://huggingface.co/papers/2510.14958,本文提出了MathCanvas，一种提升大型多模态模型在数学推理中视觉辅助能力的框架。通过大规模预训练图形生成与编辑，以及针对视觉与文本交互推理的微调，MathCanvas能够生成高质量、策略性时机的图示，显著提升几何等视觉依赖数学问题的解题表现。该方法在新构建的数学推理基准测试中取得了显著优于现有模型的成绩，展示了其在复杂视觉文本推理任务中的广泛适用性和优越性能。,19
"VR-Thinker: Boosting Video Reward Models through Thinking-with-Image
  Reasoning",VR-Thinker：通过图像推理提升视频奖励模型,Multimodal LLM,Other,https://arxiv.org/pdf/2510.10518,https://huggingface.co/papers/2510.10518,本文提出了VR-Thinker，一种通过“图像思考”机制提升视频奖励模型的方法。该方法通过引入视觉推理操作和可配置的视觉记忆窗口，使模型能够在有限上下文内动态获取和更新视觉信息，解决了传统模型因输入帧数受限导致细节丢失及推理过程中的遗忘和幻觉问题。结合强化微调策略，VR-Thinker在多个视频偏好评测中表现出显著提升，尤其在长视频任务上取得了领先的准确率，验证了其在多模态奖励建模中的有效性和潜力。,15
Large Language Models Do NOT Really Know What They Don't Know,大型语言模型并不真正知道它们不知道的东西,LLM,Alibaba,https://arxiv.org/pdf/2510.09033,https://huggingface.co/papers/2510.09033,本文通过机制分析探讨大型语言模型（LLMs）在处理事实查询时的内部表现，发现当错误回答与相关主题知识相关时，模型的内部状态与正确回答高度相似，难以区分；而当错误回答与主题知识无关时，模型内部表现则明显不同，易于检测。研究揭示了LLMs的根本局限性：它们并不真正“知道自己不知道”，而只是根据知识模式进行信息召回，无法可靠区分真实与虚假信息。这为理解和改进模型的可靠性提供了重要视角。,15
"VLA^2: Empowering Vision-Language-Action Models with an Agentic
  Framework for Unseen Concept Manipulation",VLA²：通过智能体框架赋能视觉-语言-动作模型以操控未见概念,Agent,Other,https://arxiv.org/pdf/2510.14902,https://huggingface.co/papers/2510.14902,本文提出了一种名为VLA²的新型框架，旨在提升视觉-语言-动作模型对未见过物体和描述的操作能力。该框架通过结合网络检索和目标检测等外部模块，为模型提供丰富的视觉和文本信息，从而有效解决了传统模型在处理训练外物体时的泛化不足问题。基于模拟环境构建了包含不同难度等级的新评测基准，实验结果显示VLA²在复杂任务中的成功率较现有方法提升显著，且在原有任务上性能无损，展现出优越的实用价值和推广潜力。,11
"COIG-Writer: A High-Quality Dataset for Chinese Creative Writing with
  Thought Processes",COIG-Writer：一个包含思维过程的高质量中文创意写作数据集,LLM,Other,https://arxiv.org/pdf/2510.14763,https://huggingface.co/papers/2510.14763,本文提出了COIG-Writer，一个包含1665组三元组的高质量中文创意写作数据集，涵盖51种体裁，每组包括逆向设计的写作提示、详细的创作思路和最终文本。研究表明，创意写作依赖于叙事逻辑（通过过程监督提供）和语言表达（由通用数据维持）两大要素。实验发现过程监督显著提升表现，但需配合足够通用数据；创作能力具有明显文化依赖性，中文与英文表现差异显著；且词汇多样性与创作质量呈负相关。该工作为提升中文创意写作模型提供了重要资源和理论支持。,11
