公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-09-15 00:30:07,昔日王者TensorFlow，已死,TensorFlow社区活跃度下降与AI开源生态演变分析,本文基于蚂蚁开源技术委员会发布的《大模型开源开发生态全景图2.0》，分析了TensorFlow社区活跃度的持续下滑及其被除名的原因。文章指出，AI开源项目的生命周期缩短，竞争激烈，技术创新和社区运营成为关键。同时，开源定义和运作模式正在演变，部分高活跃项目采用了非传统开源许可证，反映出开源运营属性增强和GitHub作为市场渠道的重要性。,LLM,Alibaba,王旭,https://mp.weixin.qq.com/s/4iylRp78wTwhbTH2DHiWtg
新智元,2025-09-15 01:43:58,起猛了！这个国家任命AI为「部长」：全球首个，手握实权，招标100%透明,阿尔巴尼亚任命AI系统Diella为公共采购部长以推动政府透明化,阿尔巴尼亚成为全球首个任命AI为政府部长的国家，虚拟AI系统Diella被赋予管理公共采购项目的职责，旨在通过自动化和透明化减少腐败，提升公共招标的公正性和效率。此举标志着数字政府和AI治理的新尝试，反映了该国在反腐和数字化改革方面的努力。,Agent,Other,,https://mp.weixin.qq.com/s/w7hsIF5cg4f0MuH4GGNuYw
量子位,2025-09-15 03:59:21,腾讯混元升级AI绘画微调范式，在整个扩散轨迹上优化，人工评估分数提升300%,腾讯混元提出扩散模型微调新范式，提升图像生成真实感与美学评分,腾讯混元团队提出Direct-Align和语义相对偏好优化（SRPO）两大创新方法，解决扩散模型微调中梯度计算成本高和奖励模型调整不灵活的问题。Direct-Align支持在整个扩散轨迹上优化，避免奖励作弊；SRPO通过文本条件信号实现在线灵活调整奖励，显著提升生成图像的真实感和美学质量。实验显示，SRPO训练的模型在人工评估中真实感和美学评分提升超过3倍，且训练效率高，效果优于现有方法。,Diffusion Model,Tencent,,https://mp.weixin.qq.com/s/535bmvdYuxiZEQVGzIXNhw
量子位,2025-09-15 03:59:21,全新开源模型复现o3视觉推理，无需大量训练即可实现深度思考,Mini-o3模型实现多轮视觉推理的开源方案及其训练方法,本文介绍了由字节跳动与香港大学联合开发的Mini-o3模型，该模型通过视觉探测数据集VisualProbe和超轮次掩码策略，实现了无需大量训练即可进行数十轮深度视觉推理。训练包括冷启动监督微调和强化学习两个阶段，有效提升了模型在复杂视觉搜索任务中的表现，显著超越现有开源基线，推动多模态视觉语言模型的长周期推理能力发展。,Multimodal LLM,ByteDance,,https://mp.weixin.qq.com/s/nLPCpkuB1VLQXjnZlzP0KA
ScienceAI,2025-09-15 03:36:41,召回率达99%，牛津大学等开发AI工具助天文学家快准识别超新星，从亿万星海中秒抓宇宙烟火,牛津大学团队开发基于深度学习的超新星识别AI工具提升天文数据筛选效率,牛津大学等团队开发了一种名为虚拟研究助理（VRA）的深度学习工具，能够从海量天文巡天数据中高效识别超新星爆发信号。该工具通过模拟人类决策过程，成功将天文学家的工作量降低85%，召回率达到99%以上，极大提升了超新星的早期捕捉能力。VRA仅需少量训练数据和普通计算资源，展示了AI在天文学领域的广阔应用前景。,AI4Science,Other,,https://mp.weixin.qq.com/s/gx_BEIOE2e6_E1p2VM0Q4w
AI研究前瞻,2025-09-15 03:14:34,9.15-1|VLA-Adapter，对齐视觉语言和动作模型；在线强化学习增强VLA；熵调制策略梯度，解耦梯度幅度和策略熵,VLA-Adapter：轻量级视觉-语言-动作模型的高效桥接方法,本文提出VLA-Adapter，一种基于多层次视觉语言特征融合和Bridge Attention机制的轻量级视觉-语言-动作模型。该方法显著降低了对大规模预训练机器人数据的依赖，实现了小规模模型在复杂任务中的高效训练与推理。实验结果表明，VLA-Adapter在多个机器人操作任务中超越了现有大规模模型，且推理速度大幅提升，具备良好的实际应用潜力。,Embodied AI,Other,,https://mp.weixin.qq.com/s/4T3symOMz9Orux1xSm0rPQ
AI研究前瞻,2025-09-15 03:14:34,9.15-2|人类中心视频数据合成框架，视频自动剪裁；语义驱动语音生成；锚点框指令长时身份主体视频生成；LLM理解生成分离学习,HuMo：基于多模态协同控制的人类中心视频生成框架,本文提出HuMo框架，针对人类中心视频生成中的多模态数据稀缺及多任务协同难题，构建了包含文本、图像和音频的高质量多模态数据集，设计渐进式多模态训练策略及动态推理控制机制，实现文本理解、主体身份保持与音视频同步的统一优化。实验结果表明，HuMo在多模态一致性和视频质量上优于现有方法，具备良好的多模态协同编辑能力和实用性。,Multimodal LLM,"ByteDance, THU",,https://mp.weixin.qq.com/s/837Cbj-gFepwoBe46Uzbjg
AI研究前瞻,2025-09-15 03:14:34,9.15-1|Lora训练增强表格数据上ICL能力；线代多语言编码器，多阶段训练，逆掩码率调度，级联退火学习,基于LoRA继续预训练提升大语言模型表格数据多样本上下文学习能力的研究,本文提出MACHINELEARNINGLM框架，通过基于结构因果模型合成多样化表格任务，结合LoRA低秩适配技术对Qwen-2.5-7B-Instruct模型进行继续预训练，显著提升大语言模型在多样本上下文学习（many-shot ICL）中的表现。该方法融合知识蒸馏、token压缩编码及自一致性推理，实现了通用LLM在表格机器学习任务中的稳健扩展，实验结果显示其在多样本规模扩展和多领域任务中均优于多种基线模型。,LLM,Other,,https://mp.weixin.qq.com/s/200HlAc_R7xRDyUDX-oC7Q
AI研究前瞻,2025-09-15 03:14:34,9.15-2|百万级推理型T2I数据集及评估基准；户外多维度密集空间注释数据集；音频理解与多模态交互评估,百万级推理导向文本到图像生成数据集及评测基准的构建与分析,本文介绍了FLUX-Reason-6M数据集及PRISM-Bench评测基准，填补了文本到图像生成领域推理能力缺失的空白。数据集包含600万高质量图像及2000万双语描述，涵盖六大推理特征，并引入生成链式思维（GCoT）作为细粒度推理监督。PRISM-Bench设计七个评测轨道，结合先进视觉语言模型实现与人类高度一致的性能评估。实验评测了19个主流模型，揭示了现有模型在复杂推理和情感表达上的不足，推动T2I模型向更智能和细致理解发展。,Multimodal LLM,Alibaba,,https://mp.weixin.qq.com/s/1CeWMStQUoVXOQ4nsEfIGw
深度奇点,2025-09-15 03:01:48,Nat. Biotechnol. | 万亿级长读测序揭示土壤宏基因组中的生物活性分子,万亿碱基长读测序揭示土壤宏基因组中的生物活性分子及新型抗生素发现,本研究通过优化土壤DNA提取方法结合纳米孔长读测序，实现了兆碱基级别的高质量宏基因组装配，获得数百个完整环状基因组。利用生物信息学与化学合成相结合的方法，从未培养微生物中发现了多种具有独特作用机制的新型抗生素，有效对抗多重耐药病原体，展示了长读测序在天然产物发现中的巨大潜力。,AI4Science,Other,,https://mp.weixin.qq.com/s/1zgR_5bnhgXxhcUV8l1xQQ
量子位,2025-09-15 05:53:29,DeepMind哈萨比斯最新认知都在这里了,DeepMind哈萨比斯关于AGI发展现状与未来展望的访谈解析,本文整理了DeepMind CEO哈萨比斯关于通用人工智能（AGI）最新观点的访谈内容，涵盖AGI当前面临的挑战、关键能力需求及未来十年内实现AGI的可能性。哈萨比斯强调现有AI尚缺乏真正创造力和跨领域智能，AGI将推动科学黄金时代，并在能源、健康等领域带来革命性影响。文章还介绍了DeepMind团队规模、核心项目如Gemini模型及Genie世界模型的最新进展，展示了AI深度融合谷歌生态的实际应用。,AGI,DeepMind,Demis Hassabis,https://mp.weixin.qq.com/s/WUw7Mu0duQ7qGWjZ0Ew5Xg
量子位,2025-09-15 05:53:29,马斯克的最快AI模型来了,xAI发布Grok 4 Fast模型，实现生成速度提升十倍,xAI最新推出的Grok 4 Fast模型在生成速度上实现了每秒75个token的处理能力，比标准版快10倍。实测显示该模型在编程题和问答任务中表现出较高的速度和一定准确性，适合对实时性要求高的应用场景。尽管速度显著提升，但在复杂任务和部分细节准确性上仍有不足，体现了速度与准确性的权衡。Grok 4 Fast已上线浏览器端，用户可自由切换使用。,LLM,Other,Elon Musk,https://mp.weixin.qq.com/s/5TRim0q2ZI-b-LFXGJaKmA
量子位,2025-09-15 05:53:29,只要科学任务能打分，AI就能实现SOTA结果 | 谷歌最新论文,谷歌基于大模型与树搜索的自动实证软件生成实现科学任务SOTA,谷歌最新研究提出一种结合大语言模型与树搜索的代码变异系统，自动生成高质量实证软件以解决可评分的科学任务。该系统在生物信息学、地理空间分析、神经科学等多个领域实现了超越人类专家的SOTA结果，显著提升了科学软件开发效率和性能。研究表明，AI通过系统性搜索和注入多源研究思想，能够发现创新解决方案，推动科学研究自动化进程。,AI4Science,Other,,https://mp.weixin.qq.com/s/8oexpVDLJ8mRtcL59YpGjA
