公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-06-09 11:52:48,消失的Ilya现身毕业演讲：AI时代如何生存，这是我的法则,Ilya Sutskever在多伦多大学毕业演讲中谈AI时代的生存法则,Ilya Sutskever在多伦多大学获得荣誉博士学位并发表毕业演讲，分享了他对AI时代生存的心态和见解。他强调接受现实、专注改善当下的重要性，指出AI将逐步达到甚至超越人类所有能力，带来前所未有的挑战和变革。他的演讲反映了对AI未来发展的深刻思考及其作为AI先驱和安全倡导者的责任感。,AGI,OpenAI,Ilya Sutskever,https://mp.weixin.qq.com/s/jzbk8_kg0NIlgxrpgzHfug
量子位,2025-06-09 11:52:48,奥特曼ChatGPT用法错了！最新研究：要求“直接回答”降低准确率，思维链提示作用也在下降,大语言模型提示策略对准确率和效率的影响研究,最新研究基于GPQA Diamond数据集，评估了推理模型与非推理模型在不同提示策略下的表现。结果显示，强制“直接回答”提示会降低准确率，思维链（CoT）提示对推理模型提升有限且显著增加计算成本，而对非推理模型虽有一定提升但伴随答案不稳定性增加。研究指出，部分模型已内置推理过程，额外提示作用有限，默认设置已是较优选择。,LLM,Other,,https://mp.weixin.qq.com/s/WnSqo7xPxzShz3OGlIxzmA
量子位,2025-06-09 11:52:48,破解自驾数据难题！毫米波雷达可控仿真技术新框架来了,基于神经渲染的毫米波雷达可控仿真技术框架SA-Radar,本文介绍了由光轮智能联合清华AIR、LeddarTech等机构提出的SA-Radar框架，利用神经网络实现毫米波雷达数据的可控、高效仿真。该方法结合生成式与物理仿真优势，通过波形参数编码的3D U-Net模型ICFAR-Net，实现不同雷达属性和视角下的雷达数据生成，显著提升仿真质量和效率。实验表明，SA-Radar在多种下游任务中均提升了模型性能，且仿真速度远超传统方法。,Other,THU,,https://mp.weixin.qq.com/s/ds6jEv9m3w-1gSQH4R43oQ
具身智能之心,2025-06-09 11:44:29,具身上手硬件贵？有哪些开源的高性价机器人平台？,开源高性价比具身机器人平台及数据集综述,本文介绍了多款低成本、高性价比的开源具身机器人硬件平台，如斯坦福大学的SO-ARM100机械臂、Hugging Face的SO-101机器人手臂及LeRobot开源机器人平台，支持模仿学习和强化学习任务。文中还汇总了多个具身智能相关数据集和仿真工具，涵盖家居、工业等多场景应用。此外，文章介绍了国内外具身智能领域的高校和企业资源，及具身智能之心社区的技术交流与学习路线，助力开发者快速入门和进阶具身智能研究。,Embodied AI,Other,,https://mp.weixin.qq.com/s/piHCmlExSWhhRZudVHzffg
ScienceAI,2025-06-09 11:37:08,训练仅8分钟，诊断仅需47毫秒，超轻量级肺癌诊断 AI 模型，无需GPU，个人笔记本可运行,基于MTANN的超轻量级肺癌诊断AI模型实现快速训练与高效推理,东京科学研究所Kenji Suzuki教授团队开发了一种无需GPU、仅需普通笔记本即可训练和运行的超轻量级肺癌诊断AI模型。该模型基于MTANN技术，利用少量CT图像数据训练，显著降低了数据需求和计算资源消耗，训练时间仅8分钟，诊断速度为47毫秒，性能优于多种大型深度学习模型。该技术有望推动医疗AI的普及，尤其适用于数据稀缺的罕见疾病诊断。,AI4Science,Other,Kenji Suzuki,https://mp.weixin.qq.com/s/Grk9zrXXqKTgvpM9pxtY5Q
老刘说NLP,2025-06-09 11:14:09,RAG＆KG＆LLM＆文档智能四大领域技术前沿：老刘说NLP技术社区持续对外纳新,老刘说NLP技术社区在大模型、RAG、知识图谱与文档智能领域的技术分享与发展,老刘说NLP技术社区聚焦大模型、RAG、知识图谱及文档智能四大技术方向，开展每日早报、社区讨论、线上分享及专题课程，累计举办43次技术交流，发布1265篇相关文章，涵盖多样的技术主题和应用场景。社区采用会员制，提供技术答疑、资料推送及线上课程，致力于构建系统化的技术分享平台，促进成员技术能力提升与交流合作。,LLM,Other,,https://mp.weixin.qq.com/s/ac5f3cwht5y1LOgunLEiAQ
老刘说NLP,2025-06-09 11:14:09,大模型应用推介：多模态RAG、语法纠错、个人财务及Baby Monitor,多模态RAG及特定任务微调大模型应用综述,本文介绍了多模态检索增强生成（RAG）模型的实现流程及代表性模型，探讨了AI婴儿看护监控工具的工作机制，并详细介绍了针对语法纠错和个人财务领域的微调大模型及其数据集，展示了大模型在多模态理解和特定任务中的应用与集成方法。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/37346Kzf9SpI-bQ5_1aeWA
DASOU,2025-06-09 11:11:05,注意力机制魔改出圈，2025年CNN能否卷土重来？,基于注意力机制的卷积神经网络创新与应用探索,本文介绍了2025年卷积神经网络（CNN）与注意力机制融合的最新进展，涵盖神经压缩技术、液态网络、动态卷积及边界注意力在医疗影像和视频识别中的应用。文章还推广了一场由电子科学与技术博士陈老师主讲的直播课程，深入讲解深度学习前沿技术及其工业落地，强调轻量化模型和生物启发式创新对视觉智能未来发展的推动作用。,Other,Other,陈老师,https://mp.weixin.qq.com/s/rgNvOPR5bWQna35VucG_tA
RUC AI Box,2025-06-09 10:48:52,告别 “失忆” AI！大模型记忆操作系统（MemoryOS）开源框架来了！,大模型记忆操作系统MemoryOS：提升AI长期对话记忆管理的开源框架,北邮百家AI团队推出开源大模型记忆操作系统MemoryOS，借鉴计算机操作系统和人脑分层记忆机制，构建三级分层存储架构及四大核心模块，实现AI智能体的长效记忆和个性化交互。MemoryOS显著提升了多轮对话的上下文连贯性和记忆保留能力，在LoCoMo基准测试中F1和BLEU-1分数分别提升49.11%和46.18%。该系统支持本地一键部署，优化了性能与计算效率，推动AI记忆管理进入新的阶段。,Agent,Other,,https://mp.weixin.qq.com/s/WqOZ50miEMiqSkBJoQ_IUw
AINLP,2025-06-09 09:44:01,强的离谱！CNN又杀疯了,卷积神经网络与注意力机制的最新进展及应用探讨,本文介绍了深度学习领域卷积神经网络（CNN）与注意力机制的最新技术突破，包括神经压缩技术实现模型大幅缩小、液态网络的动态响应机制、边界注意力在医疗影像分割中的应用等。内容涵盖MobileNetV3压缩技术、动态卷积、液态网络及多种注意力机制的创新，展示了这些技术在边缘设备部署、无人机避障和高精度医疗影像分析中的应用潜力。,Other,Other,陈老师,https://mp.weixin.qq.com/s/G2RyP12sD3sISjhjjsIryg
