公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-06-26 08:46:20,刚刚，何恺明官宣入职谷歌DeepMind！,何恺明加入谷歌DeepMind，助力AGI研究发展,何恺明正式入职谷歌DeepMind，担任杰出科学家，同时保留MIT终身副教授身份。作为计算机视觉和深度学习领域的重要人物，他提出的ResNet极大推动了深度学习发展。此前曾在微软亚洲研究院和Meta FAIR任职，现专注于构建能够从复杂世界中学习的智能模型。其加入被视为对DeepMind实现通用人工智能（AGI）目标的重要助力。,AGI,"DeepMind, Meta, Microsoft","何恺明, Demis Hassabis, Yann LeCun",https://mp.weixin.qq.com/s/InSTTt6LFJuW_BGsehlh_g
机器之心,2025-06-26 08:30:05,何恺明新身份：谷歌DeepMind杰出科学家,何恺明加盟谷歌DeepMind，担任杰出科学家职位,何恺明以兼职身份加入谷歌DeepMind，担任杰出科学家。其近期研究聚焦于生成模型，尤其探索生成模型端到端训练的可能性。何恺明是深度学习领域的重要学者，曾发表ResNet等多篇高被引论文，获得多项顶会最佳论文奖，现任MIT副教授，科研成果广泛应用于现代深度学习模型。,Diffusion Model,"DeepMind, Microsoft, Meta","何恺明, 汤晓鸥, 孙剑, 李沐",https://mp.weixin.qq.com/s/12TTRrk6u-hDNaD4d66PVg
机器之心,2025-06-26 08:30:05,首个面向科学任务、真实交互、自动评估的多模态智能体评测环境，ScienceBoard来了,ScienceBoard：面向科学任务的多模态智能体评测环境,本文介绍了ScienceBoard，一个基于真实科研软件环境，支持多模态交互和自动评估的智能体评测平台。该平台集成了多个科学领域的软件，支持GUI和CLI操作，旨在推动智能体从语言理解向科学任务执行的能力提升。ScienceBoard为科研智能体提供了系统化的环境和评测基准，促进AI在科学工作流自动化中的应用与发展。,Agent,Other,孙秋实,https://mp.weixin.qq.com/s/naVskQ9btJFkoUyyQVr7zA
智药邦,2025-06-26 07:14:42,顶会报告：医图生科在ISCA-QCCC 2025报告量子-AI在药物化学设计的创新里程碑​,量子-经典协同计算在药物化学设计中的应用进展报告,医图生科团队在ISCA-QCCC 2025会议上展示了基于SMILES启发的量子算子迁移学习框架，利用AI加速量子电路门设计以高效求解薛定谔方程，突破了量子化学计算的复杂度瓶颈。团队还发布了跨平台量子+AI药物设计开发框架TyxonQ，实现了量子与经典计算的异构协同，推动了量子计算在药物设计领域的实用化进程。,AI4Science,Other,尹志,https://mp.weixin.qq.com/s/36k_tpCY-jf74mFccKCGlA
机器学习算法与自然语言处理,2025-06-25 23:37:03,MLNLP发布Academic-Resume-Template：双语多风格学术简历模板,MLNLP发布双语多风格学术简历模板开源项目,MLNLP社区推出了Academic-Resume-Template项目，提供涵盖教育背景、论文发表、项目经历、竞赛经历及个人陈述的中英文双语学术简历模板。模板支持多种风格，适用于研究生申请、学术职位及相关行业岗位，资源免费开源，便于全球学术交流和社区贡献优化。项目资源托管于GitHub，鼓励用户下载、定制及提交改进建议。,Other,Other,,https://mp.weixin.qq.com/s/TC_1T7-CjLTNz7pSUQVSjw
机器学习算法与自然语言处理,2025-06-25 23:37:03,CacheMeIfYouCan：陈丹琦团队如何「抓住」关键缓存，解放LLM内存？,CacheMeIfYouCan：基于KV缓存驱逐的长上下文大语言模型内存优化方法,本文介绍了普林斯顿大学陈丹琦团队提出的KV缓存驱逐优化方法PruLong，旨在解决大语言模型Transformer架构中KV缓存内存随输入长度线性增长的问题。团队提出了统一的KV足迹度量标准，确保在模型性能不低于90%的前提下，最大限度减少KV缓存占用。PruLong通过端到端学习选择关键注意力头缓存，实现了比先前方法更低的内存使用和保持长上下文性能，提升了长文本推理的效率和实用性。,LLM,Other,陈丹琦,https://mp.weixin.qq.com/s/k2IqyH0N6WROsB2JKANH2A
机器学习算法与自然语言处理,2025-06-25 23:37:03,推理越多，幻觉越重？多模态推理模型的「幻觉悖论」,多模态推理模型中推理链长度对视觉感知与幻觉现象的影响研究,本文系统分析了多模态推理模型在推理链条加长过程中视觉感知能力下降及幻觉现象加剧的悖论。研究发现，随着推理链延长，模型对图像内容的关注显著减少，转而依赖语言先验，导致生成内容与图像脱节。通过引入推理长度控制机制和注意力可视化，提出了RH-AUC评估指标和RH-Bench基准集，量化了推理能力与视觉感知稳定性的平衡，为多模态模型的稳健性评估提供了重要工具。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/4mjqqJGHVJoLU4AusGBllQ
机器学习算法与自然语言处理,2025-06-25 23:37:03,聊聊VLM架构以及训练后的一些实验和思考,多模态大模型架构及训练后实验分析,本文介绍了当前主流的多模态大模型（VLM）架构类型及其优缺点，重点讨论了视觉编码器与大语言模型结合的技术难点，如图片分辨率处理、多图输入和视频建模。文章还总结了几种典型的图片处理策略及相关模型的改进方法，如MiniCPM-V、LLaVA onevision和Qwen2-VL，探讨了其在实际应用中的表现和挑战。,Multimodal LLM,Other,Jason,https://mp.weixin.qq.com/s/ErEpGEtpttbPA8vM66rStg
DASOU,2025-06-26 10:24:35,刚刚，何恺明官宣入职谷歌DeepMind！,何恺明加入谷歌DeepMind，推动计算机视觉与AGI研究进展,何恺明正式加入谷歌DeepMind，担任兼职杰出科学家，同时保留MIT EECS终身教授身份。作为ResNet的提出者及计算机视觉领域的重要学者，他在深度学习和视觉物体检测领域贡献卓著。何恺明此前曾任微软亚洲研究院和Meta FAIR研究科学家，现致力于开发通用智能模型，助力实现AGI目标。其最新研究包括无归一化层Transformer和分形生成模型，推动AI技术效率和能力提升。,AGI,"DeepMind, Meta, Microsoft","何恺明, Demis Hassabis, Yann LeCun",https://mp.weixin.qq.com/s/5q4HXWbMKv_nonsLEW9M_g
量子位,2025-06-26 10:11:57,MIT终身教授何恺明，入职谷歌了,何恺明加盟谷歌DeepMind并保持MIT终身教职，持续推动计算机视觉研究,何恺明，计算机视觉领域著名学者，继获得MIT终身教职后，近期加盟谷歌DeepMind担任兼职杰出科学家。其代表作包括ResNet和Mask R-CNN，广泛应用于现代深度学习模型。何恺明与谷歌DeepMind已有多次合作，近期共同发表生成模型相关论文，推动视觉自回归模型和高分辨率图像生成技术发展，体现学术界与产业界的紧密结合。,Other,"DeepMind, Microsoft, Meta","何恺明, 汤晓鸥, 孙剑, Demis Hassabis",https://mp.weixin.qq.com/s/9lwFyxDeys5XzUGhReZdGQ
量子位,2025-06-26 10:11:57,谷歌太壕了！编程Agent大招至简：开源且免费，百万上下文、多模态、MCP全支持,谷歌开源Gemini CLI：支持百万上下文、多模态及MCP的编程智能体工具,谷歌发布开源且免费的Gemini CLI，支持百万上下文窗口、多模态输入及多模型调用（MCP），可在命令行通过自然语言进行代码编写、调试及文件操作。该工具集成GitHub，支持自动化任务执行，并可调用Imagen、Veo等生成图像和视频。Gemini CLI基于Apache 2.0协议，需Node.js环境及谷歌账号登录，提供丰富示例，极大提升AI编程助手的实用性和开放性。,Agent,Other,,https://mp.weixin.qq.com/s/n0SNLU6GavEfz2opft7V4A
量子位,2025-06-26 10:11:57,北大腾讯突破奖励模型瓶颈！让AI理解人类偏好，泛化能力比肩GPT-4.1,基于自然语言评判原则的奖励模型优化方法及其泛化能力提升,北京大学知识计算实验室联合腾讯等机构提出RewardAnything方法，通过让奖励模型直接理解自然语言描述的评判标准，突破了传统奖励模型的偏见瓶颈。该方法降低了偏好数据收集和训练成本，实现了从静态偏好学习向动态理解的范式转变，在RABench评测中展现出与GPT-4.1相当的原则跟随能力和泛化能力，提升了基于人类反馈的强化学习（RLHF）的效果。,LLM,"PKU, Tencent",,https://mp.weixin.qq.com/s/sJI0TpYnuLQKtwaJdo2t6w
机智流,2025-06-26 09:20:23,刚刚，何恺明官宣入职谷歌DeepMind！,何恺明加入谷歌DeepMind，助力AGI研究,何恺明正式加入谷歌DeepMind，担任杰出科学家，同时保留MIT终身副教授身份。作为计算机视觉领域的领军人物，他因提出ResNet等深度学习基础模型而闻名。此前曾在微软亚洲研究院和Meta FAIR工作，现致力于构建能够从复杂世界中学习的智能模型，推动通用人工智能（AGI）发展。其加入被视为DeepMind实现未来5-10年AGI目标的重要助力。,AGI,"DeepMind, Meta, Microsoft","何恺明, Demis Hassabis, Yann LeCun",https://mp.weixin.qq.com/s/iulJfBLUNAY7iCM_xBKukQ
机智流,2025-06-26 09:07:14,别担心被AI淘汰，去创造下一个“Excel”，微软CEO最新访谈,微软CEO纳德拉谈AI时代的工作变革与平台革命,微软CEO萨提亚·纳德拉在访谈中指出，AI不会取代工作岗位，而是推动工作能力的升维，软件工程师将转型为软件架构师，AI成为强大副驾驶。AI被视为继互联网后的第四次平台革命，关键在于为社会创造真实价值。纳德拉强调变革管理的重要性，并提出未来人才需具备清晰度、能量和解决复杂问题的能力。他鼓励打造赋能于人的工具，如新时代的“Excel”，以推动社会进步。,Agent,Microsoft,Satya Nadella,https://mp.weixin.qq.com/s/CTYSjA1bevv3zb-k5RneXA
智药邦,2025-06-26 07:14:42,Biopharm Deal｜过去一年里AI与生物医药的合作回顾：未见放缓迹象,2024-2025年AI与生物医药合作趋势回顾,本文回顾了过去一年AI在生物医药领域的合作动态，涵盖跨国制药公司对AI的整合、多样化治疗方式的AI平台、中型生物技术公司及初创企业的参与，以及数据经纪的重要性。文章指出AI交易金额显著增长，合作形式多样，但端到端AI驱动的临床资产仍稀缺。四大趋势包括预付款增加、新型治疗模式聚焦、细分数据提供商崛起和中大型生物科技公司活跃。文中列举了多起关键AI生物医药交易案例，展示了AI在药物发现和开发中的应用前景。,AI4Science,Other,Aris Persidis,https://mp.weixin.qq.com/s/gOK6EBDWnFHnkEFl2i-uQA
AI研究前瞻,2025-06-26 11:52:25,6.26-1|任意骨骼结构的3D动画生成； 交互式世界基础模型，生成式我的时间；频率解耦的扩散引导方法,AnimaX: 基于联合视频-姿态扩散模型的任意骨骼结构3D动画生成框架,本文提出AnimaX，一种结合多视角视频与姿态序列的联合扩散模型，实现对任意骨骼结构的高效3D动画生成。通过共享位置编码和多视角一致性建模，AnimaX显著提升动画质量和泛化能力。基于16万条多类别动画数据集，实验结果表明该方法在视觉质量和运动一致性上优于现有技术，展示了广泛的应用潜力和未来发展方向。,Diffusion Model,THU,,https://mp.weixin.qq.com/s/klfqGAIpPxnaLh3xB4Z5JA
AI研究前瞻,2025-06-26 11:52:25,6.26-2|大规模，可验证，具有自动化执行环境的SWE数据；LLM分歧预测能力,基于大规模自动化执行环境的SWE数据集构建及LLM软件工程能力扩展研究,本文构建了Skywork-SWE，一个包含1万余条高质量、自动化验证的Python软件工程任务数据集，采用三层Docker环境确保任务可复现性。基于该数据集，使用Qwen-2.5-Coder-32B-Instruct模型进行监督微调，显著提升了LLM在软件工程任务中的性能，验证了数据规模对模型能力的持续提升效应。研究推动了开源SWE模型性能突破，促进了学术界与工业界的协同发展，并展望了未来结合强化学习、多语言支持及自动化环境优化的方向。,LLM,Other,,https://mp.weixin.qq.com/s/-pirJYHNwVOfD-Ta1Clbkw
AI研究前瞻,2025-06-26 11:52:25,6.26-3|多模态多层次感知和逻辑视频推理基准；结构化多层次图像标注生成；专家链，专家层顺序通信,基于一致性奖励的多模态多层次视频推理强化学习框架及评测基准构建,本文提出了SEED-Bench-R1视频理解基准，兼顾多模态感知与逻辑推理的多层次泛化挑战。基于此，设计了GRPO-CARE强化学习框架，通过双层奖励机制提升推理逻辑一致性和答案准确率。实验表明，GRPO-CARE在多层次泛化测试中显著优于传统方法，增强了模型的解释性和泛化能力，且在多个公开视频理解基准上表现优异，展示了其在多模态大语言模型推理优化中的潜力。,Multimodal LLM,Tencent,,https://mp.weixin.qq.com/s/AW0QOfH9IL50uPFGHgNJRw
