公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-10-30 03:49:22,扔掉人工公式：快手EMER框架，用“会比较、自进化”的模型重构短视频推荐排序,快手EMER框架：端到端多目标融合排序模型在短视频推荐中的应用,本文介绍了快手策略算法团队提出的EMER框架，该框架通过端到端的多目标融合排序方法，利用Transformer模型实现视频间的相对比较和多目标平衡，解决了传统人工设计排序公式在个性化和多目标优化上的局限。EMER在快手主App和极速版中显著提升了用户留存和停留时长，提供了一种智能排序的可落地解决方案。,Other,Other,,https://mp.weixin.qq.com/s/4FQFrJxpCUvofzHotHUoqw
机器之心,2025-10-30 03:49:22,十年来Python生态最好工具，引爆全社区的uv到底是什么？,基于Rust的Python生态一体化工具uv的技术解析与应用,本文介绍了由Astral开发的Python包和项目管理工具uv，该工具以Rust语言实现，兼具包管理、环境管理、项目初始化和Python版本管理功能。uv兼容pip、virtualenv、poetry等多种工具，性能提升显著，支持跨平台安装和使用。文章引用英国天文学家Emily L. Hunt博士的观点，称uv是近十年来Python生态系统的重要创新，极大简化了Python环境管理和依赖解决流程。,Other,Other,Emily L. Hunt,https://mp.weixin.qq.com/s/f3KpA2lYPqI2BM86dMfETA
机器之心,2025-10-30 03:49:22,ICCV 2025 | 港科、牛津大学发布AlignGuard，文图生成模型可规模化安全对齐框架,AlignGuard：面向文图生成模型的可规模化安全对齐框架,本文介绍了由港科大和牛津大学提出的AlignGuard框架，利用直接偏好优化技术对文图生成模型进行安全对齐。通过构建包含多种有害概念的CoProV2数据集，AlignGuard训练多个针对不同有害类别的LoRA专家矩阵，并通过信号权重合并策略整合成单一模型，实现有效移除有害内容同时保持生成质量。实验表明该方法在多种数据集上均优于现有安全对齐技术，具备良好的泛化能力和实用价值。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/mSIDwnwFE54DCL2CUztRxw
具身智能之心,2025-10-30 03:43:33,能部署ACT和pi0，专为具身领域打造的高性价比机械臂来啦！,面向具身智能领域的高性价比轻量级机械臂Imeta-Y1开发与应用,本文介绍了专为具身智能科研和教育设计的轻量级机械臂Imeta-Y1，具备高性价比和易用性。该机械臂支持Python和C++接口，兼容ROS1/ROS2，提供全流程开源工具链及代码示例，支持多模态数据融合和主流深度学习框架，适合算法验证、数据采集及模型部署。硬件采用高精度运动控制和模块化设计，支持仿真与真机无缝联调，适合嵌入式AI和机器人学习平台开发。,Embodied AI,Other,,https://mp.weixin.qq.com/s/g87-iWKi3PJKr3c4mx70CQ
CAAI认知系统与信息处理专委会,2025-10-30 03:39:15,NeurIPS 耶鲁大学提出基于可视化解耦分析策略梯度的视觉策略学习方法,基于可视化解耦策略梯度的视觉策略学习方法D.Va,本文提出了一种名为D.Va的视觉策略学习方法，通过将渲染过程从计算图中解耦，避免了高维像素空间中的雅可比矩阵计算，提升了计算效率和训练稳定性。该方法结合可微分仿真、一阶解析策略梯度及GPU加速的并行仿真平台，实现了在有限计算资源下快速训练复杂视觉控制任务，如人形机器人跑步策略。实验结果表明，D.Va在复杂任务中优于状态到视觉蒸馏方法，展示了其在视觉策略学习领域的高效性和优越性。,Embodied AI,Other,,https://mp.weixin.qq.com/s/Xk4myA0lDWKD3NI8MqUgnA
CAAI认知系统与信息处理专委会,2025-10-30 03:39:15,面向装配操作的TLA模型，北邮AI学院&北京智源研究院联合发表ACM MM 2025 首届MSMA Workshop论文并获奖,基于双手触觉-语言-动作模型的精细装配操作研究,本文提出了一种融合触觉信息的双手触觉-语言-动作（BiTLA）模型，用于提升机器人双臂精细装配操作的能力。该模型结合视觉、语言和触觉数据，通过自注意力机制实现动作序列预测，在笔帽插入等任务中表现优异。实验采用自主研发的触觉传感器和手持数据采集系统，验证了触觉信息在复杂双手操作中的重要性。该研究由北京邮电大学人工智能学院与北京智源研究院合作完成，并获得ACM MM 2025首届MSMA Workshop优秀学生论文奖。,Embodied AI,Other,方斌,https://mp.weixin.qq.com/s/YdjZeZiE2eliU2U3E1WadQ
CAAI认知系统与信息处理专委会,2025-10-30 03:39:15,大模型赋能的具身智能：自主决策和具身学习技术的全面最新综述,大模型赋能的具身智能：自主决策与具身学习技术综述,本文系统综述了大模型在具身智能领域的最新进展，重点聚焦自主决策与具身学习两大核心方向。文章分析了分层决策与端到端决策范式，探讨了大模型提升感知、动作生成及部署效率的机制，并首次将世界模型纳入具身智能研究框架。综述还指出了当前具身数据稀缺、持续学习及仿真到现实转化等挑战，为通用人工智能的发展提供理论与实践指导。,Embodied AI,Other,,https://mp.weixin.qq.com/s/70DZWyQVLc8D9uZLx_sE5A
DASOU,2025-10-30 03:18:32,ICLR 2026审稿进度95%...总结几个顶会心软审稿人审稿偏好！,ICLR 2026审稿流程及心软审稿人审稿偏好分析,本文总结了ICLR 2026会议审稿进度及心软审稿人的审稿偏好，强调审稿人应避免过早提交意见，重点关注论文的引言、方法和实验设计，特别是对消融实验和对比方法的合理性进行严格评估。文章还介绍了相关科研写作指导课程和导师资源，旨在帮助科研新人提升论文质量和投稿成功率。,Other,Other,,https://mp.weixin.qq.com/s/WpF0FnVWy3ovyTU9PJfyWw
新智元,2025-10-30 02:52:39,陶哲轩敲警钟！谷歌DeepMind联手五大神殿，用AI向世纪难题宣战,谷歌DeepMind联合五大机构推动AI赋能数学研究及陶哲轩关于AI使用风险的建议,谷歌DeepMind发起“AI赋能数学计划”，联合伦敦帝国学院、普林斯顿高等研究院、法国高等科学研究所、西蒙斯计算理论研究所和塔塔基础科学研究所，利用先进AI模型如Gemini Deep Think和AlphaEvolve攻克数学难题。陶哲轩对AI在数学研究中的潜在风险提出警示，建议在论文中明确AI使用声明，讨论风险并采取缓解措施，以保障数学研究的严谨性和透明度。,AI4Science,DeepMind,陶哲轩,https://mp.weixin.qq.com/s/VQVy2ay6k6zpj5U862o-1A
新智元,2025-10-30 02:52:39,Meta AI部门大地震！小扎急派心腹干将「救火」,Meta AI部门高层调整及产品战略优化分析,Meta AI部门近期进行重大人事调整，前元宇宙负责人Vishal Shah被任命为人工智能产品副总裁，协助Nat Friedman整合AI产品战略。此次调整旨在加速Meta AI产品的成熟落地，提升竞争力。Friedman主导的AI视频应用Vibes表现不佳，促使扎克伯格调动经验丰富的Shah以加强团队协作和战略执行。Shah在Meta拥有丰富产品管理经验，有助于推动AI业务的稳定发展。,Other,"Meta, OpenAI","Vishal Shah, Nat Friedman, Mark Zuckerberg, Alexander Wang",https://mp.weixin.qq.com/s/YGhHV10WeC6DJiFM_2MbbA
