公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-11-09 23:53:27,机器人“会用手”了！银河通用首破手掌任意朝向旋转难题，拧螺丝、砸钉子样样精通,银河通用基于关节级神经动力学模型实现灵巧手掌任意朝向旋转操作,银河通用推出的DexNDM模型通过关节级神经动力学方法，实现了机器人灵巧手在手掌任意朝向下对多类物体的稳定多轴旋转操作。该模型无需成功示例，仅凭分布有偏的真实数据弥合了仿真与现实的差距，显著提升了操作的灵活性、鲁棒性和泛化能力。DexNDM支持复杂工具使用和长程装配任务，推动机器人从简单抓取向精细操作能力的跨越，促进灵巧机器人在工业和日常生活中的应用。,Embodied AI,Other,,https://mp.weixin.qq.com/s/oGKjrQjhJTmKrLtlenbm-w
新智元,2025-11-10 03:55:06,AAAI 2026结果公布，刷出88887高分！2.3万投稿录用率仅17.6%,AAAI 2026录用结果公布及部分高分论文亮点综述,AAAI 2026共收到23680篇投稿，录用率为17.6%，竞争激烈。多位研究团队在大模型隐私保护、多模态安全、视觉-语言-动作大模型等方向取得重要进展。北大、南洋理工、香港科技大学、清华等机构的研究成果表现突出，部分论文获得高分并开源，涵盖鲁棒散列方法、多智能体系统通信优化、视觉表征学习等前沿课题。,Multimodal LLM,"PKU, THU","张铭, 顾怿洋, 宋文轩, 李凯, Hamid Rezatofighi",https://mp.weixin.qq.com/s/0Vbdd0ve1isnJ_e4_aOOVg
新智元,2025-11-10 03:55:06,AI狂造人类失踪案，百万网友疯狂上头！爆款视频脑洞太离谱，原地笑疯,AI生成虚构失踪案件视频的现象及影响分析,本文报道了AI技术在生成虚构失踪案件视频中的应用，这些视频在YouTube等平台上获得大量关注和播放。AI通过精准抓取人类好奇心，制造引人入胜的犯罪故事，虽然内容虚假，但激发了网友强烈的情感反应。文章探讨了虚假内容泛滥可能带来的社会影响，呼吁明确标注虚构信息以防止误导公众。,Other,Other,,https://mp.weixin.qq.com/s/WXoSpTQaKeRNTrVZrj2U1g
机器之心,2025-11-10 03:52:46,谢赛宁、李飞飞、LeCun联手提出多模态LLM新范式，「空间超感知」登场,谢赛宁等提出基于视频的多模态大语言模型空间超感知新范式Cambrian-S,谢赛宁、李飞飞和Yann LeCun联合提出了多模态大语言模型新范式Cambrian-S，聚焦视频中的空间超感知能力。该工作提出了多模态智能的发展路径，强调超感知作为智能体感知世界的关键，开发了潜变量帧预测机制以提升空间认知表现，并引入了专门衡量空间智能的新基准VSI-Super。该研究推动了多模态模型从语义感知向更高级的流式事件认知和隐式3D空间认知迈进。,Multimodal LLM,Other,"谢赛宁, 李飞飞, Yann LeCun",https://mp.weixin.qq.com/s/H7K8DQ4ztbO138R_STBDRQ
机器之心,2025-11-10 03:52:46,MeshCoder：以大语言模型驱动，从点云到可编辑结构化物体代码的革新,MeshCoder：基于多模态大语言模型的点云到结构化三维代码生成方法,本文介绍了MeshCoder，一种利用多模态大语言模型将三维点云直接转换为可编辑的Blender Python代码的技术。该方法实现了物体零部件的语义分解、高质量四边面网格生成及代码级别的易编辑性，支持用户通过参数调整控制网格密度。通过构建千万级零部件数据集并训练代码推理模型，MeshCoder为三维程序化生成开辟了新路径，并已开源以促进社区研究。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/Cov0wEcfpkjkraPezrHKVw
老刘说NLP,2025-11-10 03:46:09,文本+视觉大模型组合Agent协作思路及GraphRAG纯锚点策略,文本与视觉大模型Agent协作及GraphRAG纯锚点策略研究,本文探讨了通过组合文本模型与视觉模型智能体，实现多模态视觉理解任务的协作思路。采用双智能体架构，视觉智能体负责提取结构化视觉信息，文本智能体基于该信息进行推理和回答，支持多轮反馈优化。文章还提出GraphRAG的轻量级纯锚点策略，摒弃传统显式关系提取，降低图谱构建成本，提升大规模应用的可行性。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/r2LD2gf6jJd5kcVFbKunmQ
ScienceAI,2025-11-10 03:44:12,MPI打造全球首个自动化叶绿体合成平台，模块化高通量系统加速可编程作物设计,模块化高通量叶绿体合成平台助力可编程作物设计,德国马克斯·普朗克陆地微生物研究所开发了一套模块化高通量叶绿体工程平台，实现叶绿体基因组合的快速构建与筛选。该平台通过自动化流程测试了超过140种调控元件组合，显著提升了叶绿体工程效率。团队成功引入合成代谢途径，提高微藻在胁迫条件下的CO₂吸收和生物量产量，展示了叶绿体代谢靶向干预的潜力。该系统为未来作物改良和合成生物学研究提供了坚实基础，有望推动农业创新。,AI4Science,Other,,https://mp.weixin.qq.com/s/IKAjSr-GqGt-nBbtc8jPxQ
ScienceAI,2025-11-10 03:44:12,UNSW、中科大苏高院等联合发布AtomWorld材料建模基准测试流程，以标准化评估突破大模型原子级空间推理能力瓶颈,UNSW与中科大苏高院联合发布AtomWorld基准测试流程评估大模型原子级空间推理能力,中国科学技术大学苏州高等研究院与澳大利亚新南威尔士大学联合发布AtomWorld材料建模基准测试流程，首次构建针对大语言模型晶体学基础技能的标准化评估体系。该流程聚焦10类原子级结构编辑操作，模拟真实科研场景，揭示当前主流大模型在复杂空间推理任务中的显著短板，强调工具辅助提升有限，推动未来模型微调和算法优化。,AI4Science,Other,,https://mp.weixin.qq.com/s/T6kBtv7ruNFYp7vNG1pSag
具身智能之心,2025-11-10 03:10:01,聊聊在线强化学习是怎么微调π0和π0.5的？为什么性能最高能提升50%以上？,基于流的视觉-语言-动作模型的在线强化学习微调方法研究,本文介绍了πRL开源框架，针对基于流的视觉-语言-动作（VLA）模型如π0和π0.5在强化学习微调中的挑战，提出两种强化学习算法FlowNoise和Flow-SDE，通过并行仿真训练实现高效探索和精确对数似然计算。在LIBERO和ManiSkill基准测试中，πRL显著提升了模型性能和泛化能力，验证了在线强化学习在流模型微调中的有效性。,Embodied AI,"THU, PKU",,https://mp.weixin.qq.com/s/tt2-wHJAobspwcsHUFVRPA
老刘说NLP,2025-11-10 05:29:47,文本+视觉大模型组合Agent协作思路及GraphRAG纯锚点策略,文本与视觉大模型Agent协作及GraphRAG纯锚点策略研究,本文探讨了通过组合文本模型与视觉模型的Agent协作，实现多模态视觉理解任务的思路。采用双智能体架构，视觉智能体负责提取结构化视觉信息，文本智能体进行推理和回答，支持多轮反馈交互以优化信息表达。此外，提出GraphRAG的轻量化策略，摒弃传统关系提取，仅用实体识别和语义链接构建图谱，以降低成本并提升实用性。,Agent,Other,,https://mp.weixin.qq.com/s/u4HmM1E-J8G2g6uAJVJ-rg
新智元,2025-11-10 05:10:52,谢赛宁×李飞飞×LeCun首次联手！寒武纪-S「空间超感知」AI震撼登场,寒武纪-S视频空间超感知AI模型研究进展,本文介绍了Yann LeCun、李飞飞和谢赛宁联合提出的Cambrian-S模型，旨在实现视频中的空间超感知能力，推动多模态智能向真正的感知和预测性世界建模发展。文章指出当前大语言模型在感知能力上的局限，强调超感知是构建超级智能的关键，提出了从语义感知到预测性世界建模的演进路径，并讨论了现有基准测试的不足及未来应用前景。,Multimodal LLM,Other,"Yann LeCun, 李飞飞, 谢赛宁",https://mp.weixin.qq.com/s/x-CCz6V_pCGewmsrYw-2Bw
新智元,2025-11-10 05:10:52,程序员不再写代码，而是靠「感觉」！年度热词Vibe Coding背后的编程革命,基于自然语言提示的AI辅助编程模式及其影响分析,本文介绍了“vibe coding”这一由自然语言驱动、AI协助编程的新兴方式，强调程序员通过描述意图而非手写代码，实现高效协作开发。该模式代表了编程范式的转变，理性逻辑与语感直觉的融合，推动了AI在软件开发中的广泛应用和语言表达方式的演变，体现了AI对编程及人类语言习惯的深远影响。,LLM,OpenAI,Andrej Karpathy,https://mp.weixin.qq.com/s/EGcD_FG1WU7GnbMYcRaTqQ
