标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Mean Flows for One-step Generative Modeling,Mean Flows用于一步生成建模,19 May 2025,Diffusion Model,Other,http://arxiv.org/pdf/2505.13447v1,http://arxiv.org/abs/2505.13447v1,2505.13447v1,本文提出了一种新颖且高效的一步生成模型框架，利用“平均速度”来描述流场，区别于以往方法中的瞬时速度建模。通过建立平均速度与瞬时速度之间的明确关系，指导神经网络训练，所提出的MeanFlow模型无需预训练或复杂策略即可直接训练。实验结果显示，MeanFlow在ImageNet 256×256数据集上以单次函数评估实现了3.43的FID值，显著优于现有一步扩散和流模型，缩小了一步模型与多步模型之间的性能差距。该工作为一步生成模型的发展提供了新的理论基础和实践方向。
Unlocking Non-Invasive Brain-to-Text,解锁非侵入式脑-文本转换技术,19 May 2025,LLM,Other,http://arxiv.org/pdf/2505.13446v1,http://arxiv.org/abs/2505.13446v1,2505.13446v1,本论文首次实现了非侵入式脑信号转文字的显著突破，准确率远超以往方法。通过结合大语言模型重评分、引入预测填充处理未登录词汇，以及跨数据集扩展模型规模，显著提升了系统的词汇覆盖和识别性能。研究揭示了数据质量和词汇规模对非侵入式脑机接口的重要影响，推动了无需手术即可恢复交流能力的脑机接口技术的发展，具有重要的应用前景。
"Trust, But Verify: A Self-Verification Approach to Reinforcement Learning with Verifiable Rewards",信任，但需验证：一种基于自我验证的可验证奖励强化学习方法,19 May 2025,LLM,Other,http://arxiv.org/pdf/2505.13445v1,http://arxiv.org/abs/2505.13445v1,2505.13445v1,本文提出了一种名为RISE的强化学习框架，旨在提升大型语言模型在复杂推理任务中的解题能力和自我验证能力。RISE通过结合结果验证器的实时反馈，促使模型在生成答案的同时对自身解答进行批判性检查，从而在训练过程中同步优化这两方面表现。实验结果表明，RISE在多个数学推理基准测试中显著提升了模型的准确率和自我验证的频率与准确性，展示了其在构建更稳健、自我意识更强的推理模型方面的潜力。
ChartMuseum: Testing Visual Reasoning Capabilities of Large Vision-Language Models,ChartMuseum：测试大型视觉语言模型的视觉推理能力,19 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.13444v1,http://arxiv.org/abs/2505.13444v1,2505.13444v1,本文针对大型视觉-语言模型在图表理解中的视觉推理能力进行了系统评估。通过设计仅依赖视觉推理的合成数据集，发现模型在视觉复杂度增加时表现显著下降，而人类表现稳定。为此，作者构建了ChartMuseum数据集，包含1162个涵盖多种推理类型的真实图表问题，用以全面测试模型的视觉与文本推理能力。实验结果显示，尽管人类准确率达93%，当前领先模型最高仅达63%，且视觉推理相关问题表现明显较差。该研究揭示了现有模型在视觉推理方面的不足，为未来提升图表理解能力提供了重要基准和方向。
GraspMolmo: Generalizable Task-Oriented Grasping via Large-Scale Synthetic Data Generation,GraspMolmo：通过大规模合成数据生成实现的通用任务导向抓取,19 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.13441v1,http://arxiv.org/abs/2505.13441v1,2505.13441v1,本文提出了GraspMolmo，一种基于自然语言指令和单张RGB-D图像的通用任务导向抓取模型。通过引入大规模合成数据集PRISM，涵盖复杂环境和多样化任务描述，模型能够准确预测符合语义的稳定抓取方式。相比现有方法，GraspMolmo在实际复杂任务中的抓取成功率提升至70%，显著优于其他方法的35%。此外，模型具备零样本预测双手抓取的能力。作者公开了数据集和代码，有助于推动机器人语义抓取领域的发展。
Optimizing Anytime Reasoning via Budget Relative Policy Optimization,通过预算相对策略优化提升随时推理能力,19 May 2025,LLM,Other,http://arxiv.org/pdf/2505.13438v1,http://arxiv.org/abs/2505.13438v1,2505.13438v1,本文提出了一种名为AnytimeReasoner的新框架，旨在提升大型语言模型在不同计算预算下的推理效率和灵活性。通过在训练中随机截断推理过程并对每个阶段的结果进行验证，模型能够获得更密集且可验证的奖励信号，从而优化推理策略。论文还引入了一种新的方差降低方法Budget Relative Policy Optimization，提高了训练的稳定性和效率。实验表明，该方法在数学推理任务中显著优于现有技术，提升了训练和推理的整体效率。
SMOTExT: SMOTE meets Large Language Models,SMOTExT：SMOTE与大型语言模型的结合,19 May 2025,LLM,Other,http://arxiv.org/pdf/2505.13434v1,http://arxiv.org/abs/2505.13434v1,2505.13434v1,本文提出了一种名为SMOTExT的新方法，针对文本数据中的样本不足和类别不平衡问题，通过在文本表示空间内插值生成新的合成样本，并利用跨模态生成模型将其转换为连贯文本。该方法在少样本学习和数据增强方面展现出潜力，尤其在隐私保护场景中表现突出，生成的数据训练模型的效果接近使用原始数据，展示了在数据保护限制下实现安全高效学习的可能性。
Synthetic-Powered Predictive Inference,Synthetic-Powered预测推断,19 May 2025,Other,Other,http://arxiv.org/pdf/2505.13432v1,http://arxiv.org/abs/2505.13432v1,2505.13432v1,本文提出了一种名为Synthetic-powered predictive inference（SPPI）的新方法，旨在提升有限样本条件下的预测准确性。该方法通过引入合成数据，利用一种称为“分数转换器”的技术，将真实数据与合成数据的评分进行有效对齐，从而在保证预测覆盖率的前提下，显著缩小预测范围。实验结果表明，SPPI在数据稀缺的图像分类和回归任务中，相较于传统方法表现出更高的预测效率和信息价值。
A Practical Guide for Incorporating Symmetry in Diffusion Policy,在扩散策略中融合对称性的实用指南,19 May 2025,Agent,Other,http://arxiv.org/pdf/2505.13431v1,http://arxiv.org/abs/2505.13431v1,2505.13431v1,本文针对对称性在扩散策略中的应用难题，提出了一系列简便实用的方法，避免了复杂的等变网络设计。通过结合手眼感知和相对动作参数化，实现了策略的固有空间不变性，提升了泛化能力。系统实验表明，采用不变表示与等变特征提取相结合的方法，显著优化了策略表现，且性能媲美或优于传统等变架构，同时大幅简化了实现难度。该研究为在现代策略框架中有效利用对称性提供了实用指导。
Fine-tuning Quantized Neural Networks with Zeroth-order Optimization,基于零阶优化的量化神经网络微调,19 May 2025,LLM,Other,http://arxiv.org/pdf/2505.13430v1,http://arxiv.org/abs/2505.13430v1,2505.13430v1,本文提出了一种基于零阶优化的量化神经网络微调方法，旨在显著降低大规模语言模型在训练时的内存消耗。该方法通过绕过传统梯度和优化器状态，利用扰动权重的方式估计梯度方向，同时结合权重量化技术，有效减少模型权重所需的存储空间。为解决量化权重与连续梯度之间的精度差异，作者设计了量化零阶优化（QZO）策略及方向导数裁剪机制，提升训练稳定性。实验表明，该方法在保持性能的同时，内存使用可降低18倍以上，使得在单张24GB显存GPU上微调大型模型成为可能。
