标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Zero-Shot Vision Encoder Grafting via LLM Surrogates,通过LLM代理实现零样本视觉编码器嫁接,28 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.22664v1,http://arxiv.org/abs/2505.22664v1,2505.22664v1,本文提出了一种通过构建小型“代理模型”来训练视觉编码器的新方法，这些代理模型继承了大型语言模型的部分结构，保证了相同的表示空间。训练完成后，视觉编码器可以无缝移植到大型语言模型中，实现“零样本嫁接”。该方法不仅使得移植后的模型性能优于在小模型上的表现，甚至在部分测试中可与直接使用大型模型训练的效果相媲美。同时，这种代理训练策略显著降低了整体视觉语言模型的训练成本，提升了效率，具有重要的实际应用价值。
AutoL2S: Auto Long-Short Reasoning for Efficient Large Language Models,AutoL2S：用于高效大语言模型的自动长短推理,28 May 2025,LLM,Other,http://arxiv.org/pdf/2505.22662v1,http://arxiv.org/abs/2505.22662v1,2505.22662v1,本文提出了AutoL2S，一种动态调整推理长度的框架，旨在解决大型语言模型在简单问题上生成过长推理路径导致计算资源浪费的问题。通过引入特殊标记和双路径训练，模型能够自主判断何时采用简短或详细的推理过程。实验表明，AutoL2S在保持推理质量的同时，显著减少了推理路径长度，提升了推理效率，具有良好的适应性和实用价值。
GuessArena: Guess Who I Am? A Self-Adaptive Framework for Evaluating LLMs in Domain-Specific Knowledge and Reasoning,GuessArena：猜猜我是谁？一个用于评估领域特定知识与推理能力的大语言模型自适应框架,28 May 2025,LLM,Other,http://arxiv.org/pdf/2505.22661v1,http://arxiv.org/abs/2505.22661v1,2505.22661v1,本文提出了GuessArena，一种基于对抗游戏互动的自适应评估框架，旨在突破传统静态测试集在领域知识和推理能力评估中的局限。该框架通过模拟“猜猜我是谁”游戏，动态整合领域知识和逐步推理，提升了评估的准确性和细粒度。实验证明，GuessArena在金融、医疗、制造、信息技术和教育等多个领域，能够更有效地区分大型语言模型的知识覆盖范围和推理完整性，且具备更好的解释性、扩展性和应用场景适应能力。
Maximizing Confidence Alone Improves Reasoning,仅最大化置信度即可提升推理能力,28 May 2025,LLM,Other,http://arxiv.org/pdf/2505.22660v1,http://arxiv.org/abs/2505.22660v1,2505.22660v1,本文提出了一种名为RENT的无监督强化学习方法，通过最大化模型对自身答案的置信度来提升推理能力，无需外部奖励或正确答案作为指导。该方法利用模型输出分布的熵作为内在奖励，强化高置信度的思维链条，从而显著改善了数学和科学等多个推理任务的表现。实验涵盖多个主流基准测试和不同规模的模型，验证了该方法的有效性和广泛适用性，特别适合缺乏外部监督的场景。
3DLLM-Mem: Long-Term Spatial-Temporal Memory for Embodied 3D Large Language Model,3DLLM-Mem：具身3D大语言模型的长期时空记忆,28 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.22657v1,http://arxiv.org/abs/2505.22657v1,2505.22657v1,"本文针对现有大型语言模型在复杂多房间3D环境中缺乏有效空间-时间记忆的问题，提出了一种新的动态记忆管理方法3DLLM-Mem。该方法通过结合当前观察与历史记忆，有选择地融合关键空间和时间信息，提升了模型在长期记忆推理和行动规划中的表现。为评估效果，作者构建了包含近3,000任务的大规模3DMem-Bench基准测试。实验结果显示，3DLLM-Mem在该基准上显著优于现有方法，成功率提升16.5%，展现出在复杂环境中更强的智能行为能力。"
Position: Uncertainty Quantification Needs Reassessment for Large-language Model Agents,立场观点：大型语言模型智能体中的不确定性量化需要重新评估,28 May 2025,Agent,Other,http://arxiv.org/pdf/2505.22655v1,http://arxiv.org/abs/2505.22655v1,2505.22655v1,本文指出，传统将不确定性分为两类的方式，难以适用于大型语言模型（LLM）与用户互动的复杂场景。作者通过文献回顾发现，现有定义在交互环境中存在矛盾和局限，难以准确反映模型输出的模糊性。为此，论文提出了三种新的不确定性研究方向：用户信息不足导致的“欠确定性”、通过互动提问减少上下文不明的“交互式学习”以及利用语言表达丰富不确定性的“输出不确定性”。这些思路有望提升LLM代理的透明度和可信度，推动更自然和有效的人机交流。
The Climb Carves Wisdom Deeper Than the Summit: On the Noisy Rewards in Learning to Reason,攀登比顶峰更深刻地雕刻智慧：关于学习推理中的噪声奖励,28 May 2025,LLM,Other,http://arxiv.org/pdf/2505.22653v1,http://arxiv.org/abs/2505.22653v1,2505.22653v1,本文研究了在大语言模型后训练中，奖励信号存在噪声对推理能力提升的影响。实验发现，即使奖励函数中有高达40%的错误标注，模型依然能快速收敛并显著提升数学题表现。此外，仅通过奖励关键推理表达（而非答案正确性）也能达到与准确奖励相当的效果。结合这种推理过程奖励与噪声奖励，有助于缓解错误反馈，提高模型在开放式任务中的表现。研究强调了推理过程的重要性，为后训练方法提供了新的思路。
Sherlock: Self-Correcting Reasoning in Vision-Language Models,Sherlock：视觉-语言模型中的自我纠错推理,28 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.22651v1,http://arxiv.org/abs/2505.22651v1,2505.22651v1,本文提出了Sherlock，一种提升视觉-语言模型推理能力的自我纠正训练框架。通过引入轨迹级别的自我纠正目标和基于视觉扰动的数据构建方法，Sherlock使模型能够在仅使用少量标注数据的情况下学习自我纠正，并在此基础上实现无监督的持续自我提升。基于Llama3.2-Vision-11B，Sherlock在多个基准测试中表现优异，准确率超过现有方法，同时显著减少了对标注数据的依赖，展示了其在复杂多模态推理任务中的有效性和广泛适用性。
On Learning Verifiers for Chain-of-Thought Reasoning,关于为Chain-of-Thought推理学习验证器,28 May 2025,LLM,Other,http://arxiv.org/pdf/2505.22650v1,http://arxiv.org/abs/2505.22650v1,2505.22650v1,本文针对链式思维推理中常见的错误推断问题，提出了学习自然语言推理步骤验证器的方法。作者建立了一个理论框架，定义了多种验证目标，并分析了在该框架下学习有效验证器所需的数据量。研究还揭示了在缺乏额外假设时，某些验证目标难以实现的下界和不可能性结果。该工作为提升复杂推理过程的可靠性提供了理论基础和实践指导。
WebDancer: Towards Autonomous Information Seeking Agency,WebDancer：迈向自主信息检索智能体,28 May 2025,Agent,Alibaba,http://arxiv.org/pdf/2505.22648v1,http://arxiv.org/abs/2505.22648v1,2505.22648v1,本文提出了一种面向自主信息获取的系统构建方法，通过数据驱动和分阶段训练，实现了从浏览数据构建、轨迹采样、监督微调到强化学习的完整流程。基于此框架，作者开发了名为WebDancer的网络代理，并在复杂的信息检索任务中表现出色，验证了该方法的有效性。研究不仅提升了多步骤推理和信息检索能力，还为后续更智能的自主代理模型开发提供了系统化的训练思路和实践指导。相关代码和演示已公开。
