公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-07-20 08:59:48,《AI 2027》揭秘：人类会被超级智能取代吗？等等，还有另一个结局！,《AI 2027》报告解析：通用人工智能的发展与潜在风险,《AI 2027》报告预测了从2025年起AI智能体的快速发展及其对经济和社会的深远影响，特别是通用人工智能（AGI）的实现可能带来的机遇与挑战。报告详细描绘了AI智能体的演进阶段，包括Agent Zero、Agent 1及Agent 2的自我改进能力，强调了AI研发的加速和安全隐患。最终，报告警示若人类不谨慎应对，AGI可能引发严重后果，甚至威胁人类存续。,AGI,"OpenAI, DeepMind",Daniel Cocotal,https://mp.weixin.qq.com/s/Jgl3EMnad-2vEpH4KYX7uA
机器学习算法与自然语言处理,2025-07-20 00:17:46,Meta全新AI组织架构曝光，这范儿有点字节,Meta最新AI组织架构调整及其对AGI研发的影响分析,Meta宣布重组其AI部门，组建3400多人的大规模AI组织，涵盖AGI基础研究、AI产品应用、基础AI实验室及Llama模型研发团队。首席人工智能官Alexandr Wang领导整体架构，副手Nat Friedman负责AI产品。此次调整借鉴字节跳动的AI架构策略，强调闭源与开源并行。Meta通过高薪挖角OpenAI、苹果等公司人才，推动超级智能实验室发展，但内部也出现文化冲突和整合挑战。,AGI,"Meta, OpenAI, ByteDance","Alexandr Wang, Nat Friedman, Yann LeCun, 吴永辉, 张一鸣, 奥特曼, 庞若鸣",https://mp.weixin.qq.com/s/NXQFux2pvN_6guWC2bmPtA
机器学习算法与自然语言处理,2025-07-20 00:17:46,长文解读！逆强化学习与内在奖励,逆强化学习及最大边际算法的理论与应用解析,"本文系统介绍了逆强化学习（IRL）的基本概念、求解方法及其与模仿学习的关系，重点讲解了基于最大边际原理的逆强化学习算法及其代表性方法IQ-Learn。文章还介绍了基于IQ-Learn思想的南大研究《Generalist Reward Models》, 探讨了如何从专家轨迹数据中恢复奖励函数以解释专家行为，推动了逆强化学习理论与实际应用的结合。",Agent,Other,Andrew Ng,https://mp.weixin.qq.com/s/u6_INOizuwlH381qXY_YZw
机器学习算法与自然语言处理,2025-07-20 00:17:46,北大贺笛：研究是条河，我们需驭浪前行丨智源独家,贺笛教授的机器学习与自然语言处理研究及实践经验分享,本文介绍了北京大学助理教授贺笛在机器学习与自然语言处理领域的研究经历和心得。他强调研究如同奔涌的河流，需紧跟前沿问题并通过实践验证理论。贺笛在Transformer训练稳定性和图神经网络双连通性判定等方面取得重要成果，获得ICLR杰出论文奖。他的研究融合理论与应用，注重团队协作和学生培养，鼓励创新与主动探索。,Other,"Microsoft, PKU","贺笛, 王立威, 刘铁岩",https://mp.weixin.qq.com/s/7KK7rUGAqWzjdBRvYHjrlg
机器学习算法与自然语言处理,2025-07-20 00:17:46,ICCV2025|破解安防行为识别困局：从“找谁”到“在干嘛”，带来智能守护新可能,基于文本的行人异常行为检索及跨模态姿态感知框架研究,本文介绍了西安交通大学、合肥工业大学和澳门大学团队在ICCV 2025提出的基于文本的行人异常行为检索新任务及百万级图文数据集PAB。该方法结合AI生成图像与大模型自动描述，解决异常行为数据稀缺问题，并通过跨模态姿态感知（CMP）框架融合人体姿态信息，实现对异常行为的精准识别，显著提升安防系统的智能化水平。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/SbBRNjVAxYf7oo2_CUsLaQ
机智流,2025-07-19 23:01:03,一起聊聊Nvidia Blackwell新特性之使用Thread Block Clusters的 GEMM,基于NVIDIA Blackwell架构的线程块集群与GEMM优化技术研究,本文介绍了NVIDIA Blackwell GPU架构中利用线程块集群和2-SM UMMA指令优化GEMM计算的方法。重点阐述了线程块集群的定义、启动方式及其在GEMM中的应用，特别是结合张量内存加速器（TMA）多播技术实现高效数据传输和计算协同。通过CUTLASS示例，展示了如何利用这些新特性提升算术强度和缓存性能，促进多线程块间的协作与同步。,Other,Other,,https://mp.weixin.qq.com/s/i_BWsfKFAhY1oAABdC2pdQ
CAAI认知系统与信息处理专委会,2025-07-19 22:43:28,Nature Communications：复杂光下多维视觉信息处理，利用时间演变的环境极化敏感神经突触器件,基于PEA2SnI4微丝阵列的偏振敏感光电突触器件及其多维视觉信息处理应用,本文提出了一种基于PEA2SnI4微丝阵列的偏振敏感光电突触阵列器件，结合不对称电极设计，实现了高效电荷存储与擦除及精确的偏振识别。该器件通过四个偏振态相关卷积核，在复杂光环境下展现出优异的边缘提取能力和动态目标追踪性能，准确率达100%。研究成果为多维时间分辨视觉系统的发展提供了新思路，推动了智能传感和识别技术的进步。,Other,Other,"沈国震, 李营",https://mp.weixin.qq.com/s/P0pEWGk6mpQT5YTt8Va8-A
DrugAI,2025-07-20 09:39:20,AI智能体是否可以自主设计，并实施完整的药物发现流程,基于AI智能体的药物发现流程自主设计与实施研究,本文介绍了Deep Origin团队提出的DO Challenge基准，旨在评估AI智能体在药物发现虚拟筛选任务中的综合自主能力。该基准要求智能体在资源受限条件下，从百万级分子库中识别潜力化合物，涵盖策略制定、模型选择与资源管理。文中还介绍了多智能体系统Deep Thought，其表现接近人类专家，显著优于普通人类队伍，展示了AI在药物研发复杂决策中的应用潜力与挑战。,Agent,Other,,https://mp.weixin.qq.com/s/cHzzLi11PKSsL-eb0LbnMQ
DrugAI,2025-07-20 09:39:20,Macromolecules | 基于序列设计与机器学习的高亲和力两性共聚物靶向蛋白的计算方法,基于序列设计与机器学习的高亲和力两性共聚物靶向蛋白的计算方法,本文提出一种结合粗粒度晶格模拟与机器学习的高通量计算方法，用于设计高亲和力的两性共聚物以靶向蛋白。通过构建包含3500多种聚合物结合亲和力数据的数据库，训练神经网络模型预测聚合物与蛋白的结合自由能，并利用全原子分子动力学模拟验证预测结果。该方法有效识别关键结合序列，提升了合成聚合物的蛋白靶向设计效率，具有较好的泛化能力。,AI4Science,Other,"贾旭, 徐枭",https://mp.weixin.qq.com/s/465HuY47cwLjhHt_IWwF5g
机器之心,2025-07-20 09:32:43,刚刚，Meta 超级智能团队44名成员信息曝光，半数来自中国,Meta超级智能团队成员构成及中国人才占比分析,近日，Meta超级智能团队的44名成员信息被曝光，其中约半数成员来自中国，显示出中国在全球AI高级人才中的重要地位。该团队致力于推动超级智能相关研究，成员背景多样，涵盖多个AI前沿领域。此信息反映了国际科技公司对中国AI人才的高度认可及其在全球AI竞争中的关键作用。,AGI,Meta,,https://mp.weixin.qq.com/s/Nkl7xNHLfCvtWIGNOIUQIQ
