公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-05-07 08:33:49,刚刚，Gemini 2.5 Pro升级，成编程模型新王,Google DeepMind发布Gemini 2.5 Pro编程模型升级,Google DeepMind发布了Gemini 2.5 Pro (I/O edition)版本，显著提升了编程能力，在LMArena和WebDev Arena排行榜中表现优异。该模型支持通过单一提示词或手绘草图快速构建功能完备的Web应用和游戏，并具备根据自然图像生成动态代码的能力。新版在多模态推理和长上下文处理方面表现出色，视频理解得分达84.8%。多位谷歌高层对该模型给予高度评价，并已在多平台开放使用，吸引了大量用户测试和应用开发。,Multimodal LLM,DeepMind,"Demis Hassabis, Jeff Dean",https://mp.weixin.qq.com/s/6wv6tUVYsJPfaN-7HxUjoQ
机器之心,2025-05-07 08:33:49,ICML 2025 Spotlight｜华为诺亚提出端侧大模型新架构MoLE，内存搬运代价降低1000倍,华为诺亚提出端侧大模型架构MoLE以降低内存搬运开销,本文介绍了华为诺亚和北京大学联合提出的Mixture-of-Lookup-Experts（MoLE）架构，该架构通过将专家模块输入改为embedding token，实现推理阶段用查找表替代矩阵运算，显著降低了端侧部署时的内存搬运成本和推理延迟。MoLE在保持计算量与传统MoE相当的同时，将显存传输开销降低了数千倍，适合显存资源受限的场景。,LLM,PKU,,https://mp.weixin.qq.com/s/J_uhy5kwwdGfjJHXdzEhsQ
机智流,2025-05-06 22:21:58,52.3K token/s！聊聊首个DeepSeek大规模EP+PD分离的开源推理方案（一）：SGLang的方案概述,SGLang团队基于预填充-解码分解与专家并行的DeepSeek大规模开源推理方案,本文介绍了SGLang团队在Atlas Cloud集群上实现的DeepSeek开源大型语言模型推理系统。该方案采用预填充-解码分解和大规模专家并行技术，实现在2000 token输入序列下每节点52.3k输入token/s和22.3k输出token/s的高吞吐量，性能接近DeepSeek官方报告，且成本仅为官方API的五分之一。文中详细阐述了并行设计、内存优化及工作负载平衡策略，所有代码和实验均开源，支持社区进一步开发。,LLM,Other,,https://mp.weixin.qq.com/s/fJMP6GZbYzjVi28HBczXHQ
ScienceAI,2025-05-07 11:50:49,Claude加速科学发现？Anthropic推出AI for Science计划,Anthropic启动AI for Science计划助力科学研究,Anthropic推出AI for Science计划，旨在利用其Claude系列大语言模型加速科学发现。该计划将在六个月内向符合条件的研究人员提供高达2万美元的API积分，支持复杂生物系统理解、遗传数据分析、药物研发等领域。尽管AI在科学研究中存在幻觉和可靠性问题，Anthropic及其他公司仍积极推动AI辅助科学探索，期待带来突破性成果。,AI4Science,Other,,https://mp.weixin.qq.com/s/QTMQktoX6xzxGo8AZtMyTw
ScienceAI,2025-05-07 11:50:49,超低维降维技术助力复杂系统临界转变预警,基于时空主成分分析的超低维降维方法用于复杂系统临界转变预警,本文介绍了一种名为时空主成分分析（stPCA）的超低维动力学降维方法，能够通过单一隐变量实现高维时间序列数据的无损降维与状态临界转变预警。该方法基于广义Takens嵌入理论，具备较强的抗噪性和计算效率，适用于复杂动态系统的早期预警。研究团队验证了stPCA在合成数据、多节点网络模型、ICU患者监护及单细胞胚胎发育等多个场景中的有效性和可靠性。,AI4Science,Other,"陈培, 刘锐, 陈洛南",https://mp.weixin.qq.com/s/JZygbL4V0YoDbHC4CTnr5A
量子位,2025-05-07 11:10:06,黄仁勋放话：中国AI市场3年内达500亿美元！AI救了旧金山，整个世界急于与AI互动,黄仁勋谈中国AI市场规模及AI对旧金山经济复苏的影响,英伟达CEO黄仁勋预计未来两到三年中国AI市场将达到约500亿美元，强调AI技术对经济和就业的双重影响。他指出，AI创新浪潮推动旧金山经济复苏，尽管AI可能替代部分工作，但也将创造新岗位。黄仁勋鼓励广泛采用AI技术，并透露其个人薪酬大幅增长，反映英伟达在AI领域的重要地位和市场期待。,Other,Other,黄仁勋,https://mp.weixin.qq.com/s/Nx5kXgBHIY_C4mlblsU2gQ
CAAI认知系统与信息处理专委会,2025-05-07 10:49:47,Advanced Materials 章鱼触手启发的边缘智能触摸意图识别的传感器内自适应积分,章鱼触手启发的自适应边缘智能触摸传感器设计,厦门大学廖新勤课题组提出了一种受章鱼触手微型大脑启发的可重构、自适应智能触摸传感器（RAI触摸传感器）。该传感器通过几何级数结构实现传感与计算的集成，支持多点触摸识别，具备高拉伸性和稳定性，显著减少数据传输和计算复杂度，适用于可穿戴设备和人机交互。相关成果发表在《Advanced Materials》期刊。,Other,Other,"廖新勤, 韦超",https://mp.weixin.qq.com/s/TPLM7TlrRerkh8XbzdItrw
CAAI认知系统与信息处理专委会,2025-05-07 10:49:47,大语言模型+视触觉感知的盲文检测系统,基于视觉触觉感知与大语言模型的盲文检测系统研究,本文介绍了一种结合视觉触觉传感器TIRgel 2.0与大语言模型的盲文检测系统，提升了盲文信息提取的准确性和交互体验。系统通过静态与动态检测算法，利用全内反射机制增强触觉特征光学对比度，结合语音交互模块，实现了盲文的高效检测与智能翻译，准确率超过95%。该技术为盲文教学和辅助盲人学习提供了创新的解决方案。,Embodied AI,Other,方斌,https://mp.weixin.qq.com/s/1b53bMivYdNCDZaJoNbPAg
老刘说NLP,2025-05-07 10:46:32,YYDS，哈工大博士的pytorch笔记火了！！,PyTorch深度学习框架常用函数手册及学习资源整理,本文介绍了一份由哈工大博士整理的PyTorch常用函数手册，涵盖超过200个函数，适合深度学习初学者和研究者使用。手册内容系统全面，包含张量创建、神经网络构建、训练推理等多个章节。此外，作者还提供了免费的视频课程，涵盖PyTorch及其他主流深度学习框架的实战操作，帮助用户从零基础掌握深度学习技术。资源通过二维码获取，方便学习和下载。,Other,Other,,https://mp.weixin.qq.com/s/zkbdg3N-NdujB9cH8FU0XQ
老刘说NLP,2025-05-07 10:46:32,也看Mem0^g引入Graph做Agent Memory管理实现原理及医药领域RAG技术总结,基于Graph的Agent记忆管理及医药领域RAG技术综述,本文介绍了利用图结构(Graph)实现Agent长期记忆管理的最新进展，重点解析了Mem0及其增强版本Mem0^g的实现原理，通过图表示捕捉对话元素间复杂关系，提升记忆提取和更新效率。同时，文章总结了医药领域中基于检索增强生成(RAG)技术的应用现状，涵盖关键技术组件、数据集及临床应用，强调专题化和体系化研究的重要性。,Agent,Other,,https://mp.weixin.qq.com/s/eLyum3OBkiRMiKOYbKoxmg
