标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"ScreenCoder: Advancing Visual-to-Code Generation for Front-End
  Automation via Modular Multimodal Agents",ScreenCoder：通过模块化多模态智能体推进前端自动化的视觉到代码生成,Agent,Other,https://arxiv.org/pdf/2507.22827,https://huggingface.co/papers/2507.22827,本文提出了一种模块化多智能体框架，用于将用户界面设计自动转换为前端代码。该方法通过视觉语言模型识别界面组件，结合层级布局规划和自适应提示生成代码，提升了生成过程的准确性和可解释性。框架还支持大规模图像-代码对的自动生成，进一步增强模型理解和代码质量。实验结果表明，该方法在布局准确性、结构一致性和代码正确性方面均达到了领先水平，有助于加速软件开发并降低设计门槛。代码已开源。,55
BANG: Dividing 3D Assets via Generative Exploded Dynamics,BANG：通过生成式爆炸动力学划分3D资产,Diffusion Model,Other,https://arxiv.org/pdf/2507.21493,https://huggingface.co/papers/2507.21493,本文提出了BANG，一种创新的生成方法，能够对3D物体进行直观且灵活的部件级分解与操作。通过“生成爆炸动态”技术，BANG实现了输入模型的渐进式分离，同时保持部件的形状和语义一致性。该方法结合预训练的扩散模型和时间注意力机制，确保分解过程平滑且可控。此外，BANG支持空间提示和多模态交互，提升用户对分解细节的掌控能力。该技术不仅优化了3D创作流程，还促进了细节丰富的部件生成及3D打印等应用，展现出与人类直觉相契合的设计潜力。,39
"Falcon-H1: A Family of Hybrid-Head Language Models Redefining Efficiency
  and Performance",Falcon-H1：重新定义效率与性能的混合头大语言模型家族,LLM,Other,https://arxiv.org/pdf/2507.22448,https://huggingface.co/papers/2507.22448,本文介绍了Falcon-H1系列大型语言模型，采用融合Transformer注意力机制与状态空间模型的混合架构，显著提升了模型的性能和计算效率。该系列涵盖从0.5亿到340亿参数的多种规模，表现优于甚至超越了许多更大规模的现有模型。Falcon-H1在推理、数学、多语言及指令执行等任务中表现出色，支持超长上下文和多语言应用。所有模型均以开放源代码形式发布，推动了高效且易用的人工智能技术发展。,36
"VL-Cogito: Progressive Curriculum Reinforcement Learning for Advanced
  Multimodal Reasoning",VL-Cogito：用于高级多模态推理的渐进式课程强化学习,Multimodal LLM,Alibaba,https://arxiv.org/pdf/2507.22607,https://huggingface.co/papers/2507.22607,本文提出了VL-Cogito，一种基于渐进式课程强化学习的新型多模态推理模型。该方法通过动态调整训练难度和推理路径长度，逐步引导模型应对越来越复杂的任务，从而显著提升其在多模态环境中的推理能力。实验结果表明，VL-Cogito在数学、科学、逻辑等多个主流多模态基准测试中表现优异，稳定超越现有推理模型，验证了该框架在提升多模态复杂推理任务中的有效性和实用价值。,25
"ChemDFM-R: An Chemical Reasoner LLM Enhanced with Atomized Chemical
  Knowledge",ChemDFM-R：一种基于原子化化学知识增强的化学推理大语言模型,AI4Science,Other,https://arxiv.org/pdf/2507.21990,https://huggingface.co/papers/2507.21990,本文提出了一种专门针对化学领域的大型语言模型——ChemDFM-R，通过构建细粒度的化学知识数据集，结合专家知识与通用推理能力的混合蒸馏策略，并辅以领域特定的强化学习，显著提升了模型的化学推理能力。实验结果表明，ChemDFM-R在多个化学任务上达到了领先水平，且能生成具有解释性的推理过程，增强了模型的可靠性和透明度，促进了人机协作的实际应用价值。,21
"Adapting Vehicle Detectors for Aerial Imagery to Unseen Domains with
  Weak Supervision",利用弱监督将车辆检测器适配于无人机影像中的未知域,Diffusion Model,Other,https://arxiv.org/pdf/2507.20976,https://huggingface.co/papers/2507.20976,本文针对车辆检测模型在不同地理区域航拍图像中的泛化能力不足问题，提出了一种基于生成式人工智能的多阶段知识迁移框架。该方法利用经过微调的潜在扩散模型合成高质量带标签的航拍图像，通过数据增强缓解源域与目标域之间的分布差异。实验结果表明，该方法在多个数据集上显著提升了检测性能，优于多种现有的弱监督和无监督域适应技术。此外，论文还发布了两个新的带注释的航拍车辆数据集，推动该领域的后续研究。,7
"Towards Omnimodal Expressions and Reasoning in Referring Audio-Visual
  Segmentation",面向指代音视频分割中的全模态表达与推理,Multimodal LLM,Other,https://arxiv.org/pdf/2507.22886,https://huggingface.co/papers/2507.22886,本文提出了一个名为OmniAVS的新型数据集，包含2100余段视频和6万多条多模态指代表达，支持文本、语音、声音与视觉信息的灵活结合。该数据集强调对音频内容的深度理解及复杂推理能力，融合了世界知识以提升对视听内容的精准分割与理解。基于此，作者设计了Omnimodal Instructed Segmentation Assistant（OISA），利用多模态大模型实现细粒度的推理分割。实验结果表明，OISA在OmniAVS及相关任务中均优于现有方法，推动了指代视听分割技术向更全面、多样化的方向发展。,6
"Efficient Differentially Private Fine-Tuning of LLMs via Reinforcement
  Learning",通过强化学习实现大语言模型的高效差分隐私微调,LLM,Other,https://arxiv.org/pdf/2507.22565,https://huggingface.co/papers/2507.22565,本文提出了RLDP，一种基于深度强化学习的差分隐私优化框架，用于高效微调大型语言模型。RLDP通过动态调整每个参数的梯度裁剪阈值和噪声强度，智能分配隐私预算，显著提升模型性能和训练速度，同时严格保障隐私安全。实验证明，RLDP在多个主流模型上相比传统方法能更快达到更优效果，且在隐私保护和抗攻击能力方面表现更佳，为敏感数据上的大规模语言模型微调提供了实用且高效的解决方案。,6
Repair-R1: Better Test Before Repair,Repair-R1：修复前的更优测试,LLM,Alibaba,https://arxiv.org/pdf/2507.22853,https://huggingface.co/papers/2507.22853,本文提出了Repair-R1，一种改进的自动程序修复方法，创新性地将测试用例引入模型训练阶段，并将测试生成置于修复之前。该方法通过先生成能够区分缺陷行为的测试用例，帮助模型更准确地定位和理解程序缺陷，从而提升修复效果。实验结果表明，Repair-R1在多个主流基准测试中显著提高了修复成功率、测试生成成功率及测试覆盖率，展示了其在自动程序修复领域的优越性能和实用价值。,4
MixGRPO: Unlocking Flow-based GRPO Efficiency with Mixed ODE-SDE,MixGRPO：通过混合ODE-SDE提升基于流的GRPO效率,Diffusion Model,"Tencent, PKU",https://arxiv.org/pdf/2507.21802,https://huggingface.co/papers/2507.21802,本文提出了MixGRPO，一种结合随机微分方程（SDE）和常微分方程（ODE）的新框架，用于提升基于流匹配的图像生成模型的训练效率和效果。通过引入滑动窗口机制，仅在窗口内采用SDE采样和优化，窗口外使用ODE采样，显著减少了优化开销，加快了收敛速度。同时，支持高阶求解器，进一步提升采样速度。实验表明，MixGRPO在保持生成质量的同时，训练时间较现有方法减少近50%，其加速版本MixGRPO-Flash更将训练时间缩短71%。该方法有效提升了图像生成中对人类偏好的对齐能力。,3
