标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
CODA: Coordinating the Cerebrum and Cerebellum for a Dual-Brain Computer Use Agent with Decoupled Reinforcement Learning,CODA：通过解耦强化学习协调大脑皮层与小脑的双脑计算机使用智能体,27 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.20096v1,http://arxiv.org/abs/2508.20096v1,2508.20096v1,本文提出了CODA，一种结合通用规划器（大脑）和专用执行器（小脑）的双脑协同框架，专为科学计算等需要长远规划与精准执行的图形界面自动化任务设计。通过两阶段训练策略，先针对各应用训练专家规划器，再整合成功经验进行统一优化，CODA有效提升了执行能力和跨领域泛化性能。实验证明，CODA在多个科学应用测试中优于现有开源方法，展现出更强的适应性和表现。
Discrete-Guided Diffusion for Scalable and Safe Multi-Robot Motion Planning,Discrete-Guided Diffusion用于可扩展且安全的多机器人运动规划,27 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.20095v1,http://arxiv.org/abs/2508.20095v1,2508.20095v1,本文提出了一种名为Discrete-Guided Diffusion（DGD）的多机器人运动规划新框架，有效结合了离散路径搜索与连续优化方法的优势。该方法通过将复杂的规划问题分解为易处理的子问题，利用离散路径结果引导生成模型，同时引入约束修复机制，确保轨迹的可行性。DGD在处理多达100台机器人时表现出高效性和成功率，显著提升了大规模复杂环境下的规划质量和扩展能力，推动了多机器人协同运动规划的发展。
AudioStory: Generating Long-Form Narrative Audio with Large Language Models,AudioStory：利用大语言模型生成长篇叙事音频,27 Aug 2025,Multimodal LLM,Tencent,http://arxiv.org/pdf/2508.20088v1,http://arxiv.org/abs/2508.20088v1,2508.20088v1,本文提出了AudioStory，一种结合大型语言模型与文本到音频生成技术的统一框架，专注于生成结构化的长篇叙事音频。通过将复杂叙事任务分解为有序子任务，AudioStory实现了场景连贯和情感一致性。其创新点包括解耦的桥接机制，促进事件内语义对齐与跨事件连贯，以及端到端训练，提升了各组件协同效果。实验结果表明，AudioStory在多领域长篇音频生成中表现优于现有方法，展现出更强的指令理解和音频质量。论文还发布了包含多样场景的AudioStory-10K基准数据集。
HERMES: Human-to-Robot Embodied Learning from Multi-Source Motion Data for Mobile Dexterous Manipulation,HERMES：基于多源人体运动数据的人机具身学习用于移动灵巧操作,27 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.20085v1,http://arxiv.org/abs/2508.20085v1,2508.20085v1,本文提出了HERMES，一种基于多源人类手部动作数据的人机学习框架，旨在赋予移动双手机器人灵活的操作能力。该方法通过统一的强化学习策略，将多样化的人类动作转化为机器人可执行的行为，并结合基于深度图像的端到端仿真到现实迁移技术，提高了机器人在真实环境中的适应性。此外，HERMES融合了闭环定位机制，实现了精准的视觉目标对齐，促进了自主导航与灵巧操作的结合。实验证明，HERMES在多样化复杂任务中表现出良好的泛化能力和稳定性。
Disabling Self-Correction in Retrieval-Augmented Generation via Stealthy Retriever Poisoning,通过隐蔽的检索器投毒禁用检索增强生成中的自我纠正,27 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.20083v1,http://arxiv.org/abs/2508.20083v1,2508.20083v1,本文针对基于检索增强生成（RAG）系统的安全性进行了研究，发现现代大语言模型具备强大的自我纠正能力，能抵御传统的知识库中毒攻击。作者提出了一种新型攻击方法DisarmRAG，通过隐秘地修改检索器，使其返回包含攻击指令的结果，从而绕过模型的自我纠正机制，强制生成攻击者指定的输出。该方法在多种模型和问答任务中表现出高成功率和隐蔽性，揭示了当前防御手段的不足，强调了加强检索器安全防护的必要性。
Seam360GS: Seamless 360° Gaussian Splatting from Real-World Omnidirectional Images,Seam360GS：基于真实全向图像的无缝360°高斯点渲染,27 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.20080v1,http://arxiv.org/abs/2508.20080v1,2508.20080v1,本文提出了一种新颖的校准框架，将双鱼眼相机模型融入三维高斯点渲染流程，有效解决了消费级双鱼眼摄像头因镜头间隙和角度畸变导致的全景图像缺陷。该方法通过联合优化三维高斯参数和校准变量，实现了对真实视觉畸变的模拟与补偿，能够从不完美的全景图像生成无缝衔接的360度视图。实验证明，该技术在真实数据集上显著提升了全景图像的渲染质量，优于现有的360度图像合成方法，具有广泛应用价值。
Discrete Diffusion VLA: Bringing Discrete Diffusion to Action Decoding in Vision-Language-Action Policies,Discrete Diffusion VLA：将离散扩散引入视觉-语言-动作策略中的动作解码,27 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.20072v1,http://arxiv.org/abs/2508.20072v1,2508.20072v1,本文提出了一种名为Discrete Diffusion VLA的新型视觉语言动作解码器，用于机器人动作生成。该方法通过离散扩散模型对动作进行分块建模，实现了自适应的解码顺序和多轮修正，提升了动作预测的准确性和一致性。相比传统的自回归或连续扩散方法，Discrete Diffusion VLA支持并行解码，减少计算开销，且与预训练视觉语言模型无缝结合。实验结果显示，该方法在多个机器人任务数据集上显著优于现有基线，展示了其在提升视觉语言动作策略性能和扩展性方面的潜力。
11Plus-Bench: Demystifying Multimodal LLM Spatial Reasoning with Cognitive-Inspired Analysis,11Plus-Bench：基于认知启发分析的多模态大语言模型空间推理解析,27 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.20068v1,http://arxiv.org/abs/2508.20068v1,2508.20068v1,本文提出了11Plus-Bench，一套基于真实空间能力测试设计的多模态大语言模型（MLLM）空间推理评估基准。通过对14个先进模型与人类表现的对比实验，研究发现当前模型在空间认知上展现出初步能力，其认知负荷与推理难度相关，类似人类思维模式。但模型在具体题目上的表现较为随机，远不及人类的稳定和可预测性。该工作揭示了现有MLLM空间推理的潜力与不足，为未来模型优化提供了重要参考。
Forewarned is Forearmed: Pre-Synthesizing Jailbreak-like Instructions to Enhance LLM Safety Guardrail to Potential Attacks,未雨绸缪：预合成类越狱指令以增强大语言模型安全防护对潜在攻击的抵御能力,27 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.20038v1,http://arxiv.org/abs/2508.20038v1,2508.20038v1,本文针对大型语言模型（LLM）在面对新型恶意指令时存在的安全漏洞，提出了一种名为IMAGINE的预合成框架。该方法通过分析指令的嵌入空间分布，生成类似“越狱”攻击的指令样本，弥补训练数据与真实攻击之间的分布差异。IMAGINE通过迭代优化不断丰富安全对齐数据，有效提升模型识别未知攻击的能力。实验证明，基于IMAGINE增强的数据集，多个主流LLM在抵御攻击时表现出显著改进，同时保持了模型的正常功能。
Visio-Verbal Teleimpedance Interface: Enabling Semi-Autonomous Control of Physical Interaction via Eye Tracking and Speech,Visio-Verbal Teleimpedance接口：通过眼动追踪与语音实现物理交互的半自主控制,27 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.20037v1,http://arxiv.org/abs/2508.20037v1,2508.20037v1,本文提出了一种结合眼动追踪与语音交互的远程机器人控制界面，通过捕捉操作者的视线和语言指令，实现对机器人三维刚度参数的半自主调节。系统利用视觉语言模型理解操作者的意图，生成适应不同物理交互的刚度矩阵。实验在力反馈装置和远程机械臂上验证了该界面的有效性，展示了其在复杂任务中的应用潜力。该方法提升了远程机器人操作的自然性和灵活性，具有广泛的实际应用价值。
Pruning Strategies for Backdoor Defense in LLMs,大语言模型中用于后门防御的剪枝策略,27 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.20032v1,http://arxiv.org/abs/2508.20032v1,2508.20032v1,本文针对预训练语言模型中难以检测且能在微调后依然存在的后门攻击，提出了六种基于注意力头剪枝的防御策略。这些方法在无需了解攻击触发器或干净模型的情况下，通过逐步移除对模型贡献较小的部分，有效削弱了后门影响。实验结果表明，基于梯度的剪枝对语法类后门防御效果最佳，而强化学习和贝叶斯不确定性剪枝则更适合抵御风格类攻击。该研究为提升语言模型安全性提供了实用且无需先验信息的后门防御手段。
Large Language Models (LLMs) for Electronic Design Automation (EDA),用于电子设计自动化（EDA）的大型语言模型（LLMs）,27 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.20030v1,http://arxiv.org/abs/2508.20030v1,2508.20030v1,随着集成电路设计日益复杂，硬件开发流程变得繁琐且易出错，亟需更高效的自动化解决方案。本文探讨了将大型语言模型（LLMs）应用于电子设计自动化（EDA）的潜力，展示了其在理解设计文本、辅助设计、测试和优化中的优势。通过三个案例研究，论文系统分析了LLMs的能力与局限，提出未来发展方向和挑战，旨在推动AI技术在硬件设计领域的深度融合，提升EDA效率和智能化水平。
