公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-11-18 00:58:34,61岁贝佐斯创业物理AI！亲任CEO，首轮获投62亿美元融资,贝佐斯创立物理AI公司Project Prometheus，获62亿美元融资,61岁的贝佐斯创立了物理AI公司Project Prometheus，亲自担任联席CEO。该公司获得62亿美元融资，聚集了来自OpenAI、DeepMind等顶尖AI团队的研究人员，专注于将AI应用于机器人、药物设计和科学发现等物理领域。联合CEO Vik Bajaj拥有丰富的跨学科背景和谷歌X、Verily经验。物理AI领域吸引了包括OpenAI、谷歌和Meta等科技巨头及其离职人员的积极参与，资本和人才加速汇聚。,AI4Science,"OpenAI, DeepMind, Meta","Jeff Bezos, Vik Bajaj",https://mp.weixin.qq.com/s/a13d5jfrwuXzaKz-tFVj6g
量子位,2025-11-18 00:58:34,马斯克悄然发布Grok 4.1，霸榜大模型竞技场所有排行榜,马斯克发布Grok 4.1模型，显著提升大语言模型性能,马斯克旗下xAI团队发布了Grok 4.1大语言模型，凭借强化学习和智能推理奖励模型的改进，实现了在多个大模型竞技场排行榜上的领先。Grok 4.1在思考模式和非思考模式均表现优异，显著减少幻觉问题，提升了创造性和情感交互能力，并在EQ-Bench情商测试中表现突出。该模型已在多个平台向用户开放，标志着强化学习技术在大语言模型中的应用迈上新台阶。,LLM,Other,Elon Musk,https://mp.weixin.qq.com/s/OTdAMHMRG7Gg6HfHNXHvzg
量子位,2025-11-18 00:58:34,小红书提出社交大模型RedOne 2.0：兼听、敏行,小红书发布面向社交场景的社交大模型RedOne 2.0及其训练方法,小红书NLP团队推出RedOne 2.0大模型，采用以强化学习为核心的三阶段训练框架，解决传统SFT方法在社交服务领域中数据需求大、泛化能力弱和适应性差的问题。RedOne 2.0在SNS-Bench、General Bench及多语言翻译任务中表现优异，展现出更高的知识密度和更强的领域适应能力，显著提升了模型在社交场景下的性能和泛化能力。,LLM,Other,,https://mp.weixin.qq.com/s/NvjD55lK80jBt9ZFsFGxOA
新智元,2025-11-18 00:49:40,马斯克Grok 4.1双冠封王，爆冲第一！AI王座一夜易主,马斯克xAI发布Grok 4.1大语言模型，显著提升推理与情绪智能性能,xAI团队推出的Grok 4.1大语言模型在LMArena排行榜中以1483 Elo分登顶，超越Gemini 2.5 Pro。该模型在情绪智能测试EQ-Bench中表现优异，幻觉率较上一代降低三倍。Grok 4.1具备更高的情绪理解和共情能力，写作能力提升显著，且推理效率大幅优化，支持网页及移动端免费使用，展示了大规模强化学习训练带来的性能飞跃。,LLM,Other,"Elon Musk, Dustin Tran",https://mp.weixin.qq.com/s/Y9LiMMk-qvxPvVpbPWfRVQ
新智元,2025-11-18 00:49:40,田渊栋离职Meta，最后一篇论文？,田渊栋团队提出RLVR微调中的三门理论及优化偏差机制研究,本文报道了田渊栋团队在Meta期间发表的最新论文，提出了强化学习与可验证奖励（RLVR）微调中的“三门理论”，揭示RLVR优化主要集中在模型小权重区域，且更新受KL锚点约束、模型几何结构和有限精度限制影响，保持模型结构稳定且性能提升。该研究首次绘制了RLVR训练动态的参数层面全景图，解释了RL优化偏差的来源及其训练行为的普遍性。,LLM,Meta,田渊栋,https://mp.weixin.qq.com/s/_061xJeE6mvtJDULb2VUUw
具身智能之心,2025-11-18 00:44:47,人形机器人赛道，早已挤满车企,车企加速布局人形机器人赛道的产业与技术分析,2025年以来，众多车企如广汽、上汽、比亚迪、小鹏、特斯拉等纷纷进入人形机器人领域，推动机器人技术与汽车制造深度融合。汽车零部件企业也积极设立机器人子公司，聚焦灵巧手、传感器及电驱执行器等关键部件。车企通过自主研发、投资收购及场景驱动等多种策略布局机器人赛道，旨在提升生产效率并寻求新的增长点。此趋势体现了汽车产业升级与跨界融合的必然发展方向。,Embodied AI,Other,Elon Musk,https://mp.weixin.qq.com/s/8GowiLXfJ5oWKeA9XAGt3A
具身智能之心,2025-11-18 00:44:47,CMU团队等！机器人记忆新架构：物体中心状态建模，实现长时序操作！,基于对象中心状态建模的机器人长时序操作记忆架构,本文介绍了阿肯色大学与卡内基梅隆大学团队提出的LIBERO-Mem基准套件及Embodied-SlotSSM模型，针对机器人在非马尔可夫部分可观测环境中缺乏对象级记忆的问题，通过结构化对象记忆与时间序列建模，实现了长时程操作的稳健决策。该方法有效解决了对象身份模糊、多对象关系及遮挡等挑战，显著提升了机器人在复杂操作任务中的表现，推动机器人从反应式向推理式操作转型。,Embodied AI,Other,Nhat Chung,https://mp.weixin.qq.com/s/442FGJxpsSdS7FkyZZ9IkA
具身智能之心,2025-11-18 00:44:47,离了大谱，21%的ICLR 2026审稿意见竟是AI生成的？官方回应来了,ICLR 2026审稿意见中AI生成内容的统计分析与官方回应,针对ICLR 2026审稿意见中大量AI生成内容的现象，潘格拉姆实验室对75800篇论文的审稿意见进行了分析，发现21%完全由AI生成，且AI生成的审稿意见篇幅更长、评分更高。论文中39%使用AI辅助写作，但AI使用程度与评分负相关。官方已注意到此问题，正讨论应对措施，建议作者反馈低质量或AI生成的评审意见。该事件引发社区对AI辅助审稿的广泛关注。,LLM,Other,Max Spero,https://mp.weixin.qq.com/s/xNv9cVbr4T8NGfTeCxoLGg
DASOU,2025-11-18 00:34:40,接招吧，GPT-5.1！,千问APP与ChatGPT的技术对比及本地化优势分析,本文介绍了阿里巴巴推出的千问APP，基于Qwen3-Max模型，具备多轮对话快速响应和高中文理解能力，采用开源与闭源双轨战略，深度绑定中国电商及生活场景，拥有自主算力和巨额基础设施投入。文章通过实测和ChatGPT的观点，分析千问在技术、生态、场景、本地化及记忆功能上的优势，强调其作为本地化AI助手的竞争潜力，并展示其多模态能力和文学创作表现。,Multimodal LLM,Alibaba,黄仁勋,https://mp.weixin.qq.com/s/39ddiqlR6uq13gtDjjV9Hw
机器之心,2025-11-17 23:40:15,刚刚，马斯克Grok 4.1低调发布！通用能力碾压其他一切模型,xAI发布Grok 4.1大语言模型，提升通用能力与情感智能,xAI近日低调发布了最新大语言模型Grok 4.1，显著提升了创造力、情感互动和协作能力。该模型在LMArena和EQ-Bench3等多项基准测试中表现优异，推理模式和非推理模式均位列榜首。xAI通过优化大规模强化学习基础设施和引入智能体式推理奖励模型，降低了事实性错误率，增强了模型的智能性和可靠性。Grok 4.1现已在官网及多平台开放使用。,LLM,Other,Elon Musk,https://mp.weixin.qq.com/s/6V3M1BFho0Y2L26SrgOT4g
