标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Agent0: Unleashing Self-Evolving Agents from Zero Data via Tool-Integrated Reasoning,Agent0：通过工具集成推理实现零数据自我进化智能体,Agent,Other,https://arxiv.org/pdf/2511.16043,https://huggingface.co/papers/2511.16043,本文提出了Agent0，一种无需依赖人工数据、通过多步协同进化和工具整合实现自我进化的智能体框架。Agent0通过让两个基于同一语言模型的智能体相互竞争——一个负责设计逐步复杂的任务，另一个负责解决这些任务，形成自我强化的学习循环。引入外部工具提升了解决问题的能力，促使任务设计更加复杂和实用。实验证明，Agent0显著提升了模型在数学和通用推理任务上的表现，展示了无需人工数据即可自主进化和提升智能体能力的潜力。,56
V-ReasonBench: Toward Unified Reasoning Benchmark Suite for Video Generation Models,V-ReasonBench：面向视频生成模型的统一推理基准套件,Other,Other,https://arxiv.org/pdf/2511.16668,https://huggingface.co/papers/2511.16668,本文提出了V-ReasonBench，一个统一的视频生成模型推理能力评测基准，涵盖结构化问题解决、空间认知、模式推理和物理动态四大维度。该基准结合合成与真实视频序列，设计了多样且可验证的任务，确保评测的可复现性和明确性。通过对六种先进视频模型的测试，揭示了它们在不同推理能力上的表现差异，并分析了视频长度对推理过程的影响。V-ReasonBench为视频生成模型的系统评价提供了可靠框架，推动模型向更具人类认知特征的智能发展。,45
First Frame Is the Place to Go for Video Content Customization,首帧是视频内容定制的关键,Diffusion Model,Other,https://arxiv.org/pdf/2511.15700,https://huggingface.co/papers/2511.15700,本文提出了一种全新视角，揭示视频生成模型将首帧视为存储视觉信息的“记忆缓冲区”，用于后续视频内容的生成。基于这一发现，作者设计了轻量级方法FFGo，实现了无需改动模型结构，仅用20-50个训练样本即可高效定制视频内容。该方法支持多场景下的自然主体混合与交互，显著提升了视频生成的可控性和多样性，展示了视频生成模型在参考图像驱动的内容定制方面被忽视的潜力，推动了视频创作和模拟应用的发展。,44
Step-Audio-R1 Technical Report,Step-Audio-R1技术报告,Multimodal LLM,Other,https://arxiv.org/pdf/2511.15848,https://huggingface.co/papers/2511.15848,本文提出了Step-Audio-R1，这是首个成功实现推理能力的音频模型。通过创新的“模态基础推理蒸馏”方法，模型能够基于真实的声音特征生成合理的推理过程，避免无关或虚假的推断。Step-Audio-R1在多个音频理解与推理任务上表现优异，超越了现有先进模型，证明了推理能力在不同感知模态间的可迁移性。该工作为构建多模态深度推理系统开辟了新路径，推动了音频智能的发展。,41
SAM 3D: 3Dfy Anything in Images,SAM 3D：图像中的任意物体三维重建,Other,Meta,https://arxiv.org/pdf/2511.16624,https://huggingface.co/papers/2511.16624,本文提出了SAM 3D，一种能够从单张图像生成高质量3D物体模型的生成式方法。该模型通过结合合成数据预训练与真实世界数据校准，利用人机协同标注大规模视觉引导的3D重建数据，显著提升了复杂自然场景中物体的几何形状、纹理和布局重建效果。实验显示，SAM 3D在真实物体和场景的用户偏好测试中表现优异，优于现有方法。作者还将公开代码、模型及在线演示，推动野外环境下3D重建技术的发展。,41
Scaling Spatial Intelligence with Multimodal Foundation Models,利用多模态基础模型扩展空间智能,Multimodal LLM,Other,https://arxiv.org/pdf/2511.13719,https://huggingface.co/papers/2511.13719,本文提出了SenseNova-SI系列多模态基础模型，通过系统构建包含八百万多样化空间智能数据的训练集，显著提升了模型在空间理解与推理任务上的表现。实验结果显示，SenseNova-SI在多个空间智能基准测试中取得领先成绩，同时保持了良好的多模态综合理解能力。研究还探讨了数据规模对模型泛化能力的影响，分析了过拟合风险及语言捷径问题，并初步验证了空间链式推理的潜力。该项目持续更新，相关模型和代码已公开，推动空间智能领域的进一步研究。,36
Video-as-Answer: Predict and Generate Next Video Event with Joint-GRPO,Video-as-Answer：基于Joint-GRPO的下一视频事件预测与生成,Multimodal LLM,Other,https://arxiv.org/pdf/2511.16669,https://huggingface.co/papers/2511.16669,本文提出了VANS模型，首次将视频作为回答形式，用于预测和生成视频中的下一事件，提升了传统文本预测的直观性和表达力。该模型通过强化学习将视觉语言模型与视频扩散模型联合训练，实现了对多模态输入的理解和具备语义一致性的动态视频生成。为支持该任务，作者构建了专门的数据集，并在多个基准测试中验证了模型的优越性能。该研究为程序性学习和创意探索提供了更自然、个性化的视频答案方式，拓展了视频生成技术的应用边界。,27
MiMo-Embodied: X-Embodied Foundation Model Technical Report,MiMo-Embodied：X-Embodied基础模型技术报告,Embodied AI,Other,https://arxiv.org/pdf/2511.16518,https://huggingface.co/papers/2511.16518,本文介绍了MiMo-Embodied，一种首个跨领域基础模型，成功整合并在自动驾驶与具身智能两大领域实现了领先表现。该模型通过多阶段训练、精心构建的数据集及链式思维与强化学习微调，有效促进了两个领域间的知识迁移与协同提升。在17个具身智能和12个自动驾驶基准测试中，MiMo-Embodied均显著优于现有开源及闭源模型，展现出卓越的任务规划、环境感知和决策能力。论文详细阐述了模型设计与训练方法，推动相关领域的进一步研究与应用。,19
Nemotron Elastic: Towards Efficient Many-in-One Reasoning LLMs,Nemotron Elastic：迈向高效的多合一推理大语言模型,LLM,Other,https://arxiv.org/pdf/2511.16664,https://huggingface.co/papers/2511.16664,本文提出了Nemotron Elastic，一种在单一大型语言模型中嵌入多个子模型的框架，支持不同规模和部署需求的模型共享权重并零次训练直接提取。该方法通过专门设计的训练流程和路由机制，实现了多模型的高效联合训练和推理，显著降低了训练成本和内存占用。实验证明，Nemotron Elastic在保持或提升准确度的同时，相较传统从零训练和现有压缩技术，成本降低超过数百倍，且具备多模型统一部署的优势，推动了大规模语言模型的高效多场景应用。,17
Generalist Foundation Models Are Not Clinical Enough for Hospital Operations,通用基础模型在医院运营中临床适用性不足,LLM,Other,https://arxiv.org/pdf/2511.13703,https://huggingface.co/papers/2511.13703,本论文提出了Lang1，一种结合了大量临床电子健康记录和互联网文本预训练的专用语言模型，专门用于提升医院运营相关的预测任务表现。通过引入基于真实电子健康数据的多任务评测基准ReMedE，研究发现通用基础模型在无微调条件下难以胜任多数医院运营预测任务。经过有监督微调后，Lang1在多项关键任务上显著优于规模远大于自身的通用模型，并展现了良好的跨任务和跨机构迁移能力。研究表明，针对医院运营的有效AI系统需结合领域内预训练与专门微调，并通过真实数据严格验证，强调了专业模型在医疗应用中的重要性。,16
