标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Back to Basics: Let Denoising Generative Models Denoise,回归本源：让去噪生成模型真正去噪,17 Nov 2025,Diffusion Model,Other,https://arxiv.org/pdf/2511.13720v1,http://arxiv.org/abs/2511.13720v1,2511.13720v1,无法生成摘要。
Scaling Spatial Intelligence with Multimodal Foundation Models,利用多模态基础模型扩展空间智能的规模化研究,17 Nov 2025,Multimodal LLM,Other,https://arxiv.org/pdf/2511.13719v1,http://arxiv.org/abs/2511.13719v1,2511.13719v1,无法生成摘要。
Segment Anything Across Shots: A Method and Benchmark,跨镜头分割一切：一种方法与基准,17 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.13715v1,http://arxiv.org/abs/2511.13715v1,2511.13715v1,本文针对多镜头半监督视频目标分割任务，提出了一种新的数据增强策略和模型，旨在解决现有方法难以处理镜头切换的问题。通过模拟镜头过渡，提升了模型在多镜头场景中的泛化能力。同时，作者构建了包含丰富目标类别和高频镜头切换的新数据集Cut-VOS，促进该领域的评测和研究。实验结果表明，所提方法在多个数据集上表现优异，有效应对复杂镜头切换，实现了更准确的视频目标分割。相关代码和数据集已公开。
UnSAMv2: Self-Supervised Learning Enables Segment Anything at Any Granularity,UnSAMv2：自监督学习实现任意粒度的Segment Anything,17 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.13714v1,http://arxiv.org/abs/2511.13714v1,2511.13714v1,本文提出了UnSAMv2，一种无需人工标注即可实现任意细度分割的自监督学习方法。该方法通过发现丰富的分割粒度对并引入粒度控制嵌入，实现了对分割尺度的连续精确调节。仅利用少量未标注图像和极小的参数增量，UnSAMv2显著提升了现有视觉基础模型的分割性能，在多种任务和11个基准测试中均表现出更优的准确性和细节控制能力，展示了自监督学习在提升视觉模型灵活性和实用性方面的潜力。
Free-Form Scene Editor: Enabling Multi-Round Object Manipulation like in a 3D Engine,[翻译]Free-Form Scene Editor: Enabling Multi-Round Object Manipulation like in a 3D Engine,17 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.13713v1,http://arxiv.org/abs/2511.13713v1,2511.13713v1,本文提出了FFSE，一种基于三维感知的自回归框架，能够在真实图像上实现多轮次的直观物体编辑。与以往依赖图像空间操作或复杂三维重建的方法不同，FFSE通过学习一系列三维变换，实现物体的平移、缩放和旋转，同时保持背景效果和整体场景的一致性。为支持多轮编辑，作者构建了包含多样物体和场景的混合数据集3DObjectEditor。实验结果表明，FFSE在单轮及多轮三维感知编辑任务中均优于现有方法，提升了编辑的自然性和物理合理性。
From Black Box to Insight: Explainable AI for Extreme Event Preparedness,从黑箱到洞察：面向极端事件准备的可解释人工智能,17 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.13712v1,http://arxiv.org/abs/2511.13712v1,2511.13712v1,本文探讨了解释性人工智能（XAI）在极端气候事件预测中的应用，聚焦于提升模型的透明度和可操作性。以野火预测为例，作者运用解释方法揭示模型关键因素和决策逻辑，帮助专家更好理解预测结果并支持应急决策。研究还通过可视化展示了特征重要性及时间和空间模式，增强了模型解释的实用性。本文强调，准确且易懂的AI系统对于提升灾害准备和气候风险管理具有重要意义。
From Power to Precision: Learning Fine-grained Dexterity for Multi-fingered Robotic Hands,[翻译]From Power to Precision: Learning Fine-grained Dexterity for Multi-fingered Robotic Hands,17 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.13710v1,http://arxiv.org/abs/2511.13710v1,2511.13710v1,本文针对多指机器人手在实现稳定的大力抓握与精细操作之间的难题，提出了一种联合优化硬件指尖几何形状与控制策略的方法。通过轻量级的指尖改造和动态切换控制，使机器人手既能完成稳定的力量型抓握，又能实现高精度的细致操作。该方法利用大规模仿真优化设计，并在仿真与真实环境中验证，展示了优异的精细抓取成功率，显著提升了多指机器人手的灵活性和实用性。
OpenRoboCare: A Multimodal Multi-Task Expert Demonstration Dataset for Robot Caregiving,OpenRoboCare：用于机器人护理的多模态多任务专家示范数据集,17 Nov 2025,Embodied AI,Other,https://arxiv.org/pdf/2511.13707v1,http://arxiv.org/abs/2511.13707v1,2511.13707v1,本文提出了OpenRoboCare，一个涵盖多种感知方式的大规模机器人护理示范数据集，记录了21位职业治疗师完成15项日常生活护理任务的过程。数据集包含视频、姿态、视线、动作标注和触觉信息，全面反映了护理中的动作细节和注意力分布。通过分析专家的护理策略，数据集为提升机器人在复杂物理交互和长期规划中的表现提供了重要参考。实验表明，该数据集对现有机器人感知和活动识别技术构成挑战，推动了更安全、高效的辅助机器人发展。
TiViBench: Benchmarking Think-in-Video Reasoning for Video Generative Models,TiViBench：面向视频生成模型的思考式视频推理基准,17 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.13704v1,http://arxiv.org/abs/2511.13704v1,2511.13704v1,本文提出了TiViBench，一个专门评估图像到视频生成模型推理能力的分层基准，涵盖结构、空间、符号逻辑及行动规划四大维度，包含24个任务和多级难度。通过测试，发现商业模型推理能力较强，开源模型潜力受限于训练规模和数据多样性。为提升模型表现，作者设计了无需额外训练的VideoTPO策略，通过大语言模型自我分析优化生成结果。该工作为视频生成模型的推理能力评估与提升提供了系统工具和有效方法，推动该领域的发展。
Generalist Foundation Models Are Not Clinical Enough for Hospital Operations,通用基础模型在医院运营中不够临床化,17 Nov 2025,LLM,Other,https://arxiv.org/pdf/2511.13703v1,http://arxiv.org/abs/2511.13703v1,2511.13703v1,无法生成摘要。
