标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Echo-4o: Harnessing the Power of GPT-4o Synthetic Images for Improved Image Generation,Echo-4o：利用GPT-4o合成图像的力量提升图像生成能力,13 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.09987v1,http://arxiv.org/abs/2508.09987v1,2508.09987v1,本文提出了Echo-4o-Image，一个由GPT-4o生成的18万张合成图像数据集，旨在弥补真实图像数据集中罕见场景和文本图像不匹配的问题。基于该数据集，作者微调了多模态生成模型Bagel，得到性能提升显著的Echo-4o。论文还设计了两个新评测基准，提升了图像生成能力的测试难度和多样性。实验表明，Echo-4o在多个标准测试中表现优异，且该合成数据集对其他基础模型同样具有良好的适用性和提升效果，展示了合成图像在增强图像生成中的重要价值。
Story2Board: A Training-Free Approach for Expressive Storyboard Generation,Story2Board：一种无需训练的表达性故事板生成方法,13 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.09983v1,http://arxiv.org/abs/2508.09983v1,2508.09983v1,本文提出了Story2Board，一种无需训练即可将自然语言故事生成富有表现力分镜图的方法。该方法通过保持角色一致性和柔和融合视觉特征，提高了故事板的连贯性和多样性，克服了现有方法仅关注角色身份的局限。利用现成语言模型将故事转化为分镜提示，结合创新的评测基准和场景多样性指标，系统展示了Story2Board在布局多样性、背景演变和叙事节奏上的优势，显著提升了视觉叙事的动态感和吸引力。
Masquerade: Learning from In-the-wild Human Videos using Data-Editing,Masquerade：利用数据编辑从野外人类视频中学习机器人操作,13 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.09976v1,http://arxiv.org/abs/2508.09976v1,2508.09976v1,本文提出了Masquerade方法，通过编辑真实环境中拍摄的人类第一视角视频，将人类动作转换为机器人视角，从而弥合人类与机器人在视觉表现上的差异。该方法包括手部姿态估计、人体部分图像修复以及机器人模型叠加，利用大量编辑后的视频进行预训练，再用少量机器人示范微调，显著提升了机器人在复杂双手操作任务中的表现。实验表明，Masquerade能有效利用丰富的人类视频数据，显著增强机器人操作策略的泛化能力，缓解了机器人训练中数据匮乏的问题。
Vision-driven River Following of UAV via Safe Reinforcement Learning using Semantic Dynamics Model,基于语义动力学模型的安全强化学习驱动的无人机视觉河流跟踪,13 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.09971v1,http://arxiv.org/abs/2508.09971v1,2508.09971v1,本文针对无人机在复杂河流环境中基于视觉的自主巡航问题，提出了一种结合安全强化学习的新方法。通过将河流巡航任务建模为覆盖控制问题，设计了改进的奖励估计方法以提升学习效率；引入语义动态模型实现更准确且易解释的短期视觉预测；并构建了集成行为策略与安全约束的框架，实现了在部分可观测环境下的安全决策。仿真结果表明，该方法在收敛速度、性能和安全性方面均优于传统方法，具备较强的实用价值。
Noise Hypernetworks: Amortizing Test-Time Compute in Diffusion Models,Noise Hypernetworks：扩散模型中测试时计算的摊销,13 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.09968v1,http://arxiv.org/abs/2508.09968v1,2508.09968v1,本文针对扩散模型在推理时通过额外计算提升性能但计算开销大的问题，提出了一种名为Noise Hypernetworks的方法。该方法通过训练一个网络来调节初始噪声分布，将推理时的噪声优化过程整合到模型中，实现了在保持生成质量的同时大幅降低计算成本。实验表明，该方法能以较低的计算代价恢复大部分测试时优化带来的性能提升，为扩散模型的高效应用提供了新的思路。相关代码已开源。
January Food Benchmark (JFB): A Public Benchmark Dataset and Evaluation Suite for Multimodal Food Analysis,January Food Benchmark (JFB)：一个用于多模态食品分析的公开基准数据集与评估套件,13 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.09966v1,http://arxiv.org/abs/2508.09966v1,2508.09966v1,本文提出了January Food Benchmark（JFB），一个包含1000张带有人类验证标注的真实食物图片的公开数据集，旨在推动自动营养分析的研究。作者设计了一套全面的评测框架，包含多项指标和一个综合评分，用于全面衡量模型表现。同时，论文提供了通用视觉-语言模型与专门模型january/food-vision-v1的基线测试，后者在整体评分上显著优于前者。该工作为自动营养分析领域提供了标准化的数据资源和评测方法，促进相关技术的发展和比较。
Online Safety under Multiple Constraints and Input Bounds using gatekeeper: Theory and Applications,基于Gatekeeper的多约束与输入边界下的在线安全性保障：理论与应用,13 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.09963v1,http://arxiv.org/abs/2508.09963v1,2508.09963v1,本文提出了一种名为gatekeeper的在线安全保障方法，旨在确保网络物理系统在多重状态和输入约束下的长期安全运行。该方法通过备份控制器递归构建满足所有约束的无限时域轨迹，计算效率高且依赖少量可验证假设。论文的主要贡献包括：建立gatekeeper理论，推导其相较于完整非线性轨迹优化的次优界限，并利用该界限指导备份控制器设计；以及展示其在多智能体编队飞行中的应用，有效应对复杂非线性约束如障碍物和武器交战区。该方法为复杂系统的实时安全控制提供了理论支持和实用方案。
GBC: Generalized Behavior-Cloning Framework for Whole-Body Humanoid Imitation,GBC：面向全身类人模仿的通用行为克隆框架,13 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.09960v1,http://arxiv.org/abs/2508.09960v1,2508.09960v1,本文提出了一种通用的行为克隆框架（GBC），旨在解决不同人形机器人之间动作模仿的统一问题。该框架通过自适应的数据处理流程，将人体动作数据自动映射到各种机器人，结合创新的学习算法，实现高质量的动作模仿策略。GBC作为一个高效开源平台，支持多种机器人模型的训练和动作迁移，验证了其广泛适用性和优越性能。该工作为构建通用的人形机器人控制器提供了首个完整且实用的解决方案。
Neural Bandit Based Optimal LLM Selection for a Pipeline of Tasks,基于神经Bandit的任务流水线中最优LLM选择,13 Aug 2025,LLM,Microsoft,http://arxiv.org/pdf/2508.09958v1,http://arxiv.org/abs/2508.09958v1,2508.09958v1,本文针对多任务处理流程中如何高效选择多种大型语言模型（LLM）的问题，提出了一种基于神经网络的在线学习算法。该方法通过逐步学习每个子任务中不同模型的表现，优化模型的组合顺序，从而提升整体任务的成功率和降低成本。实验证明，该算法在电信问答和医疗诊断预测等应用中优于现有的模型选择策略，展示了其在复杂任务流水线中智能选择模型的潜力和实用价值。
Performance of GPT-5 Frontier Models in Ophthalmology Question Answering,GPT-5前沿模型在眼科学问答中的表现,13 Aug 2025,LLM,OpenAI,http://arxiv.org/pdf/2508.09956v1,http://arxiv.org/abs/2508.09956v1,2508.09956v1,本文评估了OpenAI最新GPT-5系列模型在眼科学多项选择题中的表现，比较了不同模型层级和推理强度设置的准确率与成本效益。结果显示，GPT-5-high模型在准确率和答案推理质量上均优于其他版本及GPT-4o，表现最为出色。同时，研究还识别出多种在准确率与计算成本间达到最佳平衡的配置，尤其是GPT-5-mini-low适合低成本高效应用。该研究为医学领域复杂问题的自动问答提供了实用参考，并提出了基于参考答案的自动评分框架，推动了大语言模型在专业医疗问答中的应用与评价。
