公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机智流,2025-05-09 23:14:23,速报：扣子空间开放测试，无需邀请码｜阿里开源大模型搜索引擎｜腾讯开源 HunyuanCustom,多机构开源AI工具与大模型应用进展速览,本文报道了扣子空间专家Agent服务的开放测试，腾讯开源多模态视频生成工具HunyuanCustom，字节跳动发布的科研数据处理开源项目DeerFlow，以及阿里巴巴开源大模型搜索引擎ZeroSearch，显著降低成本并提升搜索性能。此外，响指发布零代码AI应用开发平台HaiSnap，支持快速构建与部署多场景智能应用，推动AI技术的普及与应用创新。,Agent,"ByteDance, Tencent, Alibaba",,https://mp.weixin.qq.com/s/Gh7xkDi6VtKnnr8Y_9LY1w
机器学习算法与自然语言处理,2025-05-10 09:01:17,一张照片、一句简单提示词，就被ChatGPT人肉开盒，深度解析o3隐私漏洞,基于多模态大语言模型的图像地理定位隐私泄露风险分析,本文介绍了由威斯康星大学麦迪逊分校、佐治亚大学和南加州大学联合开展的研究，揭示了OpenAI多模态大语言模型ChatGPT o3在图像地理位置定位中的隐私泄露风险。通过结合视觉解析、地理围栏和外部数据调用，该模型能够利用照片中的细微线索精准推断用户住址，展示了多模态模型强大的链式推理能力及其潜在的隐私威胁。,Multimodal LLM,OpenAI,"Chaowei Xiao, Zhen Xiang, Yue Zhao",https://mp.weixin.qq.com/s/JEJe1dlYKBxWdVr8UBXgJA
机器学习算法与自然语言处理,2025-05-10 09:01:17,清华提出ConCISE：简单有效，Reasoning过程砍掉一半，准确率不降！,清华提出ConCISE框架提升推理效率，显著压缩推理步骤且保持准确率,清华大学团队提出ConCISE框架，通过信心注入和早停机制，有效减少大模型在数学题和逻辑推理中的冗余推理步骤，推理链长度减少约50%，准确率保持在90%以上。该方法提升了模型推理效率，且在多种任务中表现稳定，展示了良好的通用性。,LLM,THU,,https://mp.weixin.qq.com/s/MKOqHfz3zvWtHhFBfuuKmw
新智元,2025-05-10 09:00:08,万径归于「概率」，华人学者颠覆认知！英伟达大牛力荐RL微调新作,强化学习在大语言模型微调中的理论与实证分析,本文报道了华人学者参与的一项研究，系统分析了强化学习（RL）在大语言模型（LLM）微调中的价值，特别是双阶段在线微调流程的优势。研究通过理论与实证检验，提出生成-验证差距假说，解释了为何在线RL微调优于离线最大似然估计。该研究强调RL微调作为一种适当学习方法，有效缩减策略空间，提升微调效果，并统一了偏好微调的奖励模型与策略结构。,LLM,Other,yobibyte,https://mp.weixin.qq.com/s/rDJdgKS_qSfUwqCuoEjJsA
老刘说NLP,2025-05-10 11:56:33,如何借助分类路由让Qwen3实现思考模式自动切换?兼看DeepFlow等技术进展,基于分类路由的Qwen3思考模式自动切换机制及相关技术进展分析,本文介绍了通过外挂分类器和路由机制实现Qwen3模型自动切换思考模式的方法，分析了硬开关与软开关的实现细节及其协同工作原理。文中重点介绍了Better-Qwen3和Qwen3_autothink_adapter两个开源项目，通过对用户请求复杂度的判断自动控制思考模式的开启与关闭。此外，文章还简要提及了大模型开源数据、agent协议ACP及字节跳动开源的DeepFlow框架等最新技术进展。,LLM,ByteDance,,https://mp.weixin.qq.com/s/uEwvZMnH008CFiMeDW4cCw
机器之心,2025-05-10 11:42:34,机器人的「物理图灵测试」，英伟达Jim Fan 17分钟演讲揭秘具身Scaling Law,英伟达Jim Fan关于物理图灵测试与具身AI Scaling Law的演讲解析,英伟达机器人部门主管Jim Fan在AI Ascent大会上介绍了物理图灵测试的概念及其挑战，强调机器人训练数据的稀缺性和遥操作数据采集的局限性，提出通过高速、多样化的模拟环境训练机器人以实现零样本迁移的策略，推动机器人具身智能的发展，朝通用机器人目标迈进。,Embodied AI,Other,"Jim Fan, Ilya",https://mp.weixin.qq.com/s/nZ26w-hF4GKUT178ST_jaQ
机器之心,2025-05-10 11:42:34,9年实现爱因斯坦级AGI？OpenAI科学家Dan Roberts谈强化学习扩展的未来,OpenAI科学家Dan Roberts论强化学习扩展与未来AGI发展前景,OpenAI研究科学家Dan Roberts在AI Ascent大会上分享了强化学习扩展的最新进展及其在未来AI模型中的重要作用。他介绍了训练时间和测试时间扩展对模型性能的提升，展示了最新推理模型o3在复杂物理计算中的能力，并以模拟爱因斯坦思维为例探讨了未来AGI的发展潜力。Roberts强调，强化学习的持续扩展将推动AI在科学发现领域的突破。,AGI,OpenAI,Dan Roberts,https://mp.weixin.qq.com/s/FZD4SHHBnx92VU2IKU9C5A
机器之心,2025-05-10 11:42:34,Harmon：协调视觉表征，统一多模态理解和生成（模型已开源）,Harmon：统一视觉表征以协调多模态理解与生成的模型,本文介绍了Harmon模型，该模型通过共享基于掩码图像建模的MAR编码器，实现了多模态视觉理解与生成的统一表征。Harmon采用三阶段训练策略，在多模态理解和文生图生成任务中均表现出色，显著优于现有统一模型，并接近或超越专业文生图模型。实验结果表明，统一的视觉表征促进了理解与生成任务的协同提升，展示了多模态大模型在视觉任务中的潜力。,Multimodal LLM,Other,"吴思泽, Chen Change Loy",https://mp.weixin.qq.com/s/CX7X8vO0t4MHC2EkB-7huQ
机器之心,2025-05-10 11:42:34,只有通过海量测试才能抓住泛化性的本质吗？,基于符号交互逻辑的神经网络泛化性分析探索,本文由上海交通大学团队提出，探讨神经网络泛化性的本质，质疑是否必须依赖海量测试数据。通过数学证明神经网络的复杂表征可用少量符号化“与或交互逻辑模型”精准解释，提出中层表征逻辑交流作为更高效的泛化性分析策略。该研究为理解和评估深度学习模型泛化能力提供了新的理论视角和方法。,LLM,Other,"程磊, 张拳石",https://mp.weixin.qq.com/s/qhOqtiwnDNQhn7AWASEOJw
ScienceAI,2025-05-10 11:41:42,1.53毫秒预判药性，香港理工、川大、鹏城实验室发布「AI分子透镜」GraphATC,基于图神经网络的快速药物ATC分类方法GraphATC及其数据集构建,香港理工大学、四川大学与鹏城实验室联合开发了GraphATC，一种利用原子级图神经网络实现药物ATC药性预判的新方法。该方法仅需1.53毫秒即可完成药物分类，显著提升了药物筛选效率。团队构建了覆盖五级ATC分类的全面数据集，并引入虚拟原子键和基于RNN的子图融合机制，提升了聚合物和多成分药物的分类准确率。该成果为早期药物研发提供了高效、精准的技术支持，相关数据和代码已开源。,AI4Science,Other,魏骁勇,https://mp.weixin.qq.com/s/I10fEzgJH5-5suY5AspOWg
