标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
V-ReasonBench: Toward Unified Reasoning Benchmark Suite for Video Generation Models,V-ReasonBench：面向视频生成模型的统一推理基准套件,Other,Other,https://arxiv.org/pdf/2511.16668,https://huggingface.co/papers/2511.16668,本文提出了V-ReasonBench，一个统一的视频生成模型推理能力评测基准。该基准涵盖结构化问题解决、空间认知、模式推理和物理动态四个关键维度，结合合成与真实视频序列，设计了多样且可验证的任务。通过对六个先进视频生成模型的测试，揭示了其在不同推理能力上的表现差异，并分析了视频长度及模型幻觉现象的影响。V-ReasonBench为视频模型推理能力的系统评估提供了标准化工具，助力推动具备更可靠和人类认知对齐能力的视频生成技术发展。,34
Step-Audio-R1 Technical Report,Step-Audio-R1 技术报告,Multimodal LLM,Other,https://arxiv.org/pdf/2511.15848,https://huggingface.co/papers/2511.15848,本文介绍了Step-Audio-R1，一种首个在音频领域成功实现推理能力的模型。通过提出的模态基础推理蒸馏框架，模型能够生成与音频特征紧密相关的推理链，避免无关或虚假的推理内容。Step-Audio-R1在语音、环境声音和音乐等多种音频理解与推理任务中表现优异，超越了现有的领先模型，证明了推理能力在不同感知模态间具有良好的迁移性。该工作为构建多模态深度推理系统开辟了新方向，推动了音频智能的发展。,33
Scaling Spatial Intelligence with Multimodal Foundation Models,利用多模态基础模型扩展空间智能,Multimodal LLM,Other,https://arxiv.org/pdf/2511.13719,https://huggingface.co/papers/2511.13719,本文提出了SenseNova-SI，一种基于多模态基础模型的大规模空间智能系统。通过系统整理包含800万多样化样本的空间能力数据集，SenseNova-SI在多个空间智能测试中表现优异，显著提升了模型对三维空间的理解与推理能力。同时，研究分析了数据规模对性能的影响，探讨了模型泛化能力和潜在风险，并初步验证了空间链式思维推理的可能性。该项目持续开放更新，推动多模态空间智能的深入发展和应用。,30
First Frame Is the Place to Go for Video Content Customization,视频内容定制的关键：首帧的重要作用,Diffusion Model,Other,https://arxiv.org/pdf/2511.15700,https://huggingface.co/papers/2511.15700,本文提出了一种新视角，认为视频生成模型将首帧视为存储视觉信息的“记忆缓冲区”，而非仅仅是动画的起点。基于这一发现，作者开发了FFGo方法，利用少量训练样本（20-50张）即可实现高效且通用的视频内容定制，无需修改模型结构或进行大规模微调。该方法支持多种应用场景，如机器人操作、驾驶模拟和影视制作，显著提升了视频生成的定制能力，展示了视频模型在参考图像驱动下内容生成的潜力。,28
Video-as-Answer: Predict and Generate Next Video Event with Joint-GRPO,Video-as-Answer：基于Joint-GRPO的下一视频事件预测与生成,Multimodal LLM,Other,https://arxiv.org/pdf/2511.16669,https://huggingface.co/papers/2511.16669,本文提出了一种名为VANS的新模型，旨在通过视频形式回答“下一步事件预测”问题，实现从文本预测向动态视频生成的转变。VANS结合视觉-语言模型与视频扩散模型，通过强化学习协调两者协同工作，生成与输入视频内容和指令高度一致的下一事件视频。为支持该任务，作者构建了专门的数据集，并在多个基准测试中验证了模型的优越性能。该工作拓展了视频生成在实际应用中的潜力，尤其在程序教学和创意探索中提供了更直观、个性化的答案方式。,24
SAM 3D: 3Dfy Anything in Images,SAM 3D：图像中任意物体的三维重建,Other,Meta,https://arxiv.org/pdf/2511.16624,https://huggingface.co/papers/2511.16624,本文提出了SAM 3D，一种能够从单张图像生成高质量三维模型的生成式方法。通过结合人工与模型协同的标注流程，SAM 3D大规模获取视觉引导的三维重建数据，并采用多阶段训练策略，将合成数据预训练与真实场景对齐相结合，有效突破了三维数据匮乏的瓶颈。该方法在复杂自然场景中表现优异，能够准确恢复物体的几何形状、纹理及空间布局，在真实物体和场景的主观评测中显著优于现有技术，推动了单图像三维重建的应用和研究。,22
MiMo-Embodied: X-Embodied Foundation Model Technical Report,MiMo-Embodied：X-Embodied基础模型技术报告,Embodied AI,Other,https://arxiv.org/pdf/2511.16518,https://huggingface.co/papers/2511.16518,本文介绍了MiMo-Embodied，一种首创的跨领域基础模型，成功整合并在自动驾驶与具身智能两大领域实现了领先表现。通过多阶段训练、精心构建的数据集以及链式推理和强化学习微调，MiMo-Embodied在17项具身智能任务和12项自动驾驶任务中均刷新了性能记录，显著优于现有开源及闭源模型。研究表明，这两个领域间存在积极的知识迁移与相互促进效应。论文还详细阐述了模型设计与训练方法，为后续研究提供了重要参考。,17
Thinking-while-Generating: Interleaving Textual Reasoning throughout Visual Generation,Thinking-while-Generating：贯穿视觉生成过程的交错文本推理,Multimodal LLM,Other,https://arxiv.org/pdf/2511.16671,https://huggingface.co/papers/2511.16671,本文提出了Thinking-while-Generating（TwiG）框架，实现了在视觉内容生成过程中实时交织文本推理，动态指导和反思生成的图像区域。与传统方法仅在生成前或后进行推理不同，TwiG通过多模态的即时互动，提升了生成图像的语义丰富性和上下文理解能力。论文还探讨了零样本提示、监督微调和强化学习三种策略，验证了该框架的有效性。该工作为增强视觉生成的智能推理能力开辟了新方向。,10
TurkColBERT: A Benchmark of Dense and Late-Interaction Models for Turkish Information Retrieval,TurkColBERT：土耳其信息检索中密集编码器与后期交互模型的基准评测,Other,Other,https://arxiv.org/pdf/2511.16528,https://huggingface.co/papers/2511.16528,本文提出了TurkColBERT，这是首个针对土耳其语信息检索的综合基准，系统比较了密集编码器与晚期交互模型。研究通过两阶段适配，将多语言编码器微调并转化为ColBERT式检索器，评估了覆盖多个领域的十个模型。结果显示，晚期交互模型在参数量远小于密集编码器的同时，表现更优且索引速度更快，显著提升了检索效果和效率。该工作为土耳其语及类似低资源语言的信息检索提供了重要参考和实用工具，推动相关技术的应用和发展。,9
SRPO: Self-Referential Policy Optimization for Vision-Language-Action Models,SRPO：面向视觉-语言-动作模型的自指策略优化,Embodied AI,Other,https://arxiv.org/pdf/2511.15605,https://huggingface.co/papers/2511.15605,本文提出了一种名为自参照策略优化（SRPO）的新方法，用于提升视觉-语言-动作（VLA）模型在机器人操作任务中的强化学习效率。SRPO通过利用训练批次中模型自身成功轨迹作为参考，结合潜在世界表示来评估行为进展，从而为失败轨迹分配逐步奖励，避免了对外部示范和手工设计奖励的依赖。实验结果显示，SRPO在多个基准测试中显著提升了成功率和训练效率，展现出优越的泛化能力和实际应用潜力。,8
