标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
UniSkill: Imitating Human Videos via Cross-Embodiment Skill Representations,UniSkill：通过跨具身技能表示模仿人类视频,13 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.08787v1,http://arxiv.org/abs/2505.08787v1,2505.08787v1,本文提出了UniSkill，一种无需标签的大规模跨形态视频学习框架，旨在解决人类与机器人在外观和动作能力上的差异，促进技能的跨形态迁移。该方法通过学习与具体形态无关的技能表示，使机器人能够基于人类视频示范有效执行任务。实验结果表明，UniSkill在模拟和真实环境中均能帮助机器人准确选择动作，具备较强的泛化能力和实用价值，为机器人模仿学习提供了新的思路。
PCS-UQ: Uncertainty Quantification via the Predictability-Computability-Stability Framework,PCS-UQ：基于可预测性-可计算性-稳定性框架的不确定性量化,13 May 2025,Other,Other,http://arxiv.org/pdf/2505.08784v1,http://arxiv.org/abs/2505.08784v1,2505.08784v1,本文提出了一种基于预测性、可计算性和稳定性（PCS）框架的不确定性量化方法PCS-UQ，旨在提升机器学习模型在关键领域中的可靠性。该方法通过筛选合适模型、结合多次自助采样评估模型变异性和不稳定性，提供更准确的不确定性估计，并引入新的校准策略以增强局部适应性。实验证明，PCS-UQ在多项回归和分类任务中相比传统方法显著缩小预测区间且保持覆盖率，同时对深度学习模型提出高效近似方案。理论分析进一步保证了方法的有效性和覆盖性。
CodePDE: An Inference Framework for LLM-driven PDE Solver Generation,CodePDE：基于大语言模型驱动的偏微分方程求解器生成推理框架,13 May 2025,AI4Science,Other,http://arxiv.org/pdf/2505.08783v1,http://arxiv.org/abs/2505.08783v1,2505.08783v1,本文提出了CodePDE，一种基于大型语言模型（LLM）生成偏微分方程（PDE）求解器的推理框架。该方法将PDE求解视为代码生成任务，利用先进的推理算法实现推理、调试和自我优化，无需专门训练。CodePDE在多种典型PDE问题上表现出超越人类的性能，并通过系统实验分析了生成求解器的准确性和效率。该研究展示了LLM在PDE求解领域的潜力与局限，为求解器设计和未来模型发展提供了新思路。代码已开源。
ARC-NCA: Towards Developmental Solutions to the Abstraction and Reasoning Corpus,ARC-NCA：面向抽象与推理语料库的生成式解决方案,13 May 2025,AGI,Other,http://arxiv.org/pdf/2505.08778v1,http://arxiv.org/abs/2505.08778v1,2505.08778v1,本文提出了ARC-NCA，一种基于神经元胞自动机的开发性方法，用于解决抽象与推理语料库（ARC-AGI）中的挑战性任务。该方法模拟生物系统中的发展过程，增强模型在少量示例下的抽象和推理能力。实验结果表明，ARC-NCA在解决ARC任务上表现出较强的适应性和推理能力，其效果在某些情况下可与ChatGPT 4.5相媲美，且计算成本显著降低。该研究展示了将发展性原理融入人工智能模型的潜力，有助于推动更具通用性的智能系统发展。
HealthBench: Evaluating Large Language Models Towards Improved Human Health,HealthBench：评估大语言模型以促进人类健康的提升,13 May 2025,LLM,Other,http://arxiv.org/pdf/2505.08775v1,http://arxiv.org/abs/2505.08775v1,2505.08775v1,"本文提出了HealthBench，一个开放的评估基准，用于测量大型语言模型在医疗健康领域的表现和安全性。HealthBench基于5,000个多轮对话，涵盖多种健康场景和行为维度，由262名医生设计细致的评价标准。与以往选择题或简答题不同，HealthBench支持更真实、开放式的评估。实验结果显示，模型性能近年来显著提升，且较小模型在成本和效果上表现优异。该基准为推动医疗健康相关模型的开发和应用提供了重要参考。"
Generative Molecular Design with Steerable and Granular Synthesizability Control,具有可调节和细粒度合成性控制的小分子生成设计,13 May 2025,AI4Science,Other,http://arxiv.org/pdf/2505.08774v1,http://arxiv.org/abs/2505.08774v1,2505.08774v1,本文提出了一种小分子生成设计框架，能够灵活控制分子的合成难易度和反应路径，实现多目标优化。该方法允许用户指定允许或避免的反应类型，支持常见医药化学反应的组合应用，提升了生成分子的实用性。通过强化学习，模型在满足合成约束的同时高效生成优化分子，在大规模虚拟筛选中表现出优异的样本效率和准确率。该框架为药物设计和工业副产物利用提供了新的工具，显著推动了可合成性受控的分子生成研究。
SPAT: Sensitivity-based Multihead-attention Pruning on Time Series Forecasting Models,SPAT：基于敏感度的多头注意力剪枝用于时间序列预测模型,13 May 2025,Other,Other,http://arxiv.org/pdf/2505.08768v1,http://arxiv.org/abs/2505.08768v1,2505.08768v1,本文提出了一种名为SPAT的结构化剪枝方法，针对多变量时间序列预测中的注意力机制进行优化。SPAT通过动态敏感度指标评估并移除冗余的整个注意力模块，从而有效降低模型复杂度和计算成本，同时避免过拟合。实验结果表明，SPAT剪枝后的模型在预测精度和计算效率上均优于现有轻量级方法，实现了显著的误差降低和计算量减少。该方法不依赖专用硬件，具备良好的实用价值和推广潜力。代码已公开。
Towards Autonomous UAV Visual Object Search in City Space: Benchmark and Agentic Methodology,面向城市空间的自主无人机视觉目标搜索：基准与智能体方法论,13 May 2025,Agent,Other,http://arxiv.org/pdf/2505.08765v1,http://arxiv.org/abs/2505.08765v1,2505.08765v1,本文针对无人机在复杂城市环境中自主视觉目标搜索的问题，提出了首个专门的数据集CityAVOS，涵盖多种常见城市物体及不同难度任务，用于评估搜索能力。同时，设计了基于多模态大语言模型的PRPSearcher方法，通过构建多层认知地图和去噪机制，实现更精准的目标识别与高效的探索策略。实验结果表明，该方法在成功率和搜索效率上显著优于现有方案，为无人机自主目标搜索技术的发展提供了重要基准和新思路。
Aya Vision: Advancing the Frontier of Multilingual Multimodality,Aya Vision：推动多语言多模态领域的前沿发展,13 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.08751v1,http://arxiv.org/abs/2505.08751v1,2505.08751v1,本文针对多语言多模态模型构建中的数据稀缺、语义扭曲和能力退化等挑战，提出了一种合成注释框架，用于生成高质量、多样化的多语言多模态指令数据，提升模型对多语言多模态输入的响应自然度。同时，设计了跨模态模型融合技术，有效防止模型在引入视觉信息后遗忘文本能力。基于此，Aya Vision系列模型在多语言多模态任务中表现优异，显著超越多款同类大型模型，推动了多语言多模态技术的发展。
AC-Reason: Towards Theory-Guided Actual Causality Reasoning with Large Language Models,AC-Reason：基于理论指导的大语言模型实际因果推理方法,13 May 2025,LLM,Other,http://arxiv.org/pdf/2505.08750v1,http://arxiv.org/abs/2505.08750v1,2505.08750v1,本文提出了AC-Reason，一种结合实际因果理论的半形式推理框架，用于提升大语言模型在实际因果推理任务中的解释性和准确性。作者还构建了新的评测基准AC-Bench，包含约1000个详细标注样本，专注于实际因果关系的判断。实验结果表明，AC-Reason显著优于现有方法，提升了多种大语言模型的性能，且在复杂因果推理上表现更稳健。此外，分析揭示了模型在推理过程中的可信度差异，验证了理论引导策略的有效性，推动了因果推理在人工智能中的应用发展。
Advancing Food Nutrition Estimation via Visual-Ingredient Feature Fusion,通过视觉-成分特征融合推进食物营养估计,13 May 2025,Other,Other,http://arxiv.org/pdf/2505.08747v1,http://arxiv.org/abs/2505.08747v1,2505.08747v1,本文针对营养估计领域数据不足的问题，构建了包含8.4万多张快餐图片及其成分和营养标注的新数据集FastFood。基于此，提出了一种视觉与成分特征融合的方法，通过结合图像信息与成分预测，提升了营养估计的准确性。该方法通过训练中的成分增强策略和测试时多模态模型优化，显著改善了结果。实验在多个数据集和不同模型架构上验证了方法的有效性，强调了成分信息在营养估计中的关键作用，为健康饮食管理提供了有力支持。
DeepMath-Creative: A Benchmark for Evaluating Mathematical Creativity of Large Language Models,DeepMath-Creative：用于评估大语言模型数学创造力的基准,13 May 2025,LLM,Other,http://arxiv.org/pdf/2505.08744v1,http://arxiv.org/abs/2505.08744v1,2505.08744v1,本文提出了DeepMath-Creative，一个专门评估大型语言模型数学创造力的新基准，涵盖代数、几何和分析等领域的构造性问题。通过系统测试主流模型的创造性解题能力，结果显示即使在宽松评分标准下，表现最佳的模型在基础本科水平任务上准确率也仅为70%，且在复杂问题上表现显著下降。研究表明，当前模型的“创造力”更多依赖于已有模式的组合，而非真正的新颖思考，揭示了数学创造力评估领域的重要空白和挑战。
